year,ancien_ADJ acteur_NOUN,ancien_ADJ facteur_NOUN
1869,7.66712489053134e-08,1.12320943657096e-08
1870,3.55511033944822e-08,1.4335121534259088e-08
1871,2.549082545044712e-08,7.434824311758348e-09
1872,3.205089882385437e-08,1.0885210954825197e-08
1873,3.052862140862089e-08,1.1373408881354408e-08
1874,2.150859329530519e-08,1.7326366119618797e-08
1875,5.4354507561527043e-08,7.437985338754061e-09
1876,5.8646344669455175e-08,1.209202959984168e-08
1877,8.349501390281233e-08,4.329371083855449e-09
1878,6.763779664131775e-08,1.509772218355465e-08
1879,7.025723958165031e-08,1.832797580370027e-09
1880,3.3372801855335865e-08,5.134277003548959e-09
1881,3.69542902944886e-08,2.022027167924989e-08
1882,5.989846485476846e-08,1.9966154951589488e-08
1883,2.9700892412165558e-08,1.7694148812807953e-08
1884,5.2813575734944607e-08,1.0562715146988921e-08
1885,3.609556031847205e-08,1.4180398189012067e-08
1886,4.646494033977433e-08,5.162771044009418e-09
1887,1.0185122434336336e-07,2.0239666165267067e-08
1888,5.896771781976895e-08,2.3460273723685532e-08
1889,2.6940087494153886e-08,1.566284169030041e-08
1890,4.063719727387394e-08,1.2453334363726754e-08
1891,4.9081492647928826e-08,8.92390783491237e-09
1892,2.6327751978527658e-08,1.7551834652351772e-08
1893,3.448713326026365e-08,2.2170299374124625e-08
1894,4.4740929183717526e-08,8.192000855444803e-09
1895,2.4074457982692365e-08,9.629783193076946e-09
1896,2.948514538081426e-08,5.307326134129653e-09
1897,3.088158218034209e-08,1.0488084178916779e-08
1898,2.037007751365394e-08,1.3014216371232123e-08
1899,3.040167939616367e-08,1.713549302451156e-08
1900,6.95601092282061e-08,1.0901211489056095e-08
1901,2.4590450620198823e-08,2.0119460319989457e-08
1902,3.388095848322337e-08,1.5221880644844532e-08
1903,1.9980815446629663e-08,1.4580594509538969e-08
1904,3.7622377213608615e-08,9.674325340824907e-09
1905,3.1996705729397945e-08,1.909480928929952e-08
1906,2.41776678677752e-08,8.230695236477459e-09
1907,3.239991386294605e-08,1.6457098794830927e-08
1908,2.701263923654551e-08,2.161011281032188e-08
1909,3.5756393401698006e-08,7.701377313651392e-09
1910,3.7943469699541765e-08,1.2291546336307135e-08
1911,4.788336838146279e-08,2.3409645777405785e-08
1912,5.157327009897017e-08,1.719108944087111e-08
1913,3.606033122105501e-08,7.954484182448596e-09
1914,5.558297289098846e-08,1.0714789944188396e-08
1915,2.9451904026700504e-08,2.9451904026700504e-08
1916,4.2851102222130066e-08,1.648119329900055e-08
1917,9.869782324756216e-09,3.5092558192673096e-08
1918,1.722956355365568e-08,1.6080926812378493e-08
1919,2.762354434082681e-08,1.1970202606903513e-08
1920,2.8017257847068322e-08,1.514446346106979e-08
1921,1.6660044011018726e-08,5.300923255902035e-09
1922,3.393850328547998e-08,8.115729421831475e-09
1923,2.7601466001669905e-08,1.1677542488541803e-08
1924,2.5783249313349188e-08,5.156649773851996e-09
1925,3.739380360912037e-08,1.3197813508725176e-08
1926,2.7865346030608862e-08,2.3406890314880968e-08
1927,2.341337179689873e-08,1.895368229032357e-08
1928,3.770593604013328e-08,7.998228745975666e-09
1929,3.8991423423340166e-08,4.4561625500705304e-09
1930,4.2014415502222846e-08,1.4705044848462023e-08
1931,2.167017765231094e-08,4.5621426636444085e-09
1932,1.753525902259412e-08,8.767629289252454e-09
1933,3.0970788600370724e-08,1.605892663292252e-08
1934,1.677421224144382e-08,1.1981580172459871e-08
1935,2.0346082152400413e-08,2.393656828303392e-08
1936,3.152425698260686e-08,2.0612015205756506e-08
1937,1.3850230073941816e-08,1.1332006444320086e-08
1938,2.2040865133021725e-08,5.186085783037697e-09
1939,1.5294050470515685e-08,1.6823456405745674e-08
1940,2.2822046474857416e-08,5.0715658339584024e-09
1941,1.7709016475464523e-08,2.066051862925633e-08
1942,3.034211770724937e-08,3.6410540360520827e-08
1943,2.6129116648121453e-08,1.1612940831184915e-08
1944,2.2492303131116387e-08,9.639558484764166e-09
1945,3.92130714566008e-08,1.5249527862692958e-08
1946,4.31554223467856e-08,8.352662561605939e-09
1947,7.629357412497484e-08,5.960435700558264e-09
1948,2.935409715298931e-08,7.610321262063735e-09
1949,4.0249734212238764e-08,1.9634016634739737e-09
1950,4.46685171073824e-08,9.571825110299415e-09
1951,3.838104789544161e-08,1.9190522948520083e-08
1952,2.2144087452602434e-08,1.8980646387944944e-08
1953,2.0470272588113403e-08,1.508335856215126e-08
1954,3.224936762080688e-08,6.840775057526116e-09
1955,1.407841176970237e-08,2.1586897602787758e-08
1956,2.8779767902165077e-08,9.593255967388359e-09
1957,2.3854601849393475e-08,7.068030161150318e-09
1958,4.880623549752272e-08,1.0753916868111446e-08
1959,4.185403779111141e-08,7.750747599288843e-09
1960,3.598833331341922e-08,8.304999854491513e-09
1961,2.9182268324046134e-08,1.528595028332802e-08
1962,3.995432540371269e-08,8.8787386332001e-09
1963,3.556329142284653e-08,2.392439668597035e-08
1964,5.840609551555076e-08,1.3993127490063983e-08
1965,4.1587529864273165e-08,9.302473458205895e-09
1966,4.81899508075756e-08,1.3847686886059307e-08
1967,3.007504667529304e-08,7.88853687927471e-09
1968,4.221930871572965e-08,7.635406973349745e-09
1969,2.9067249829317632e-08,1.6350327314285096e-08
1970,5.8863678820131327e-08,5.058597374318907e-09
1971,4.4704059121158934e-08,4.624557625731995e-09
1972,4.360624705768146e-08,1.2312352193344367e-08
1973,3.804110537686256e-08,8.821126051827832e-09
1974,3.150320015965491e-08,3.3753429495853027e-09
1975,3.7695768728696066e-08,6.8537762132336866e-09
1976,5.313579964916215e-08,1.542652272590317e-08
1977,5.9355496517810025e-08,9.40285116435291e-09
1978,3.148513549877663e-08,1.128712323605896e-08
1979,2.57486831856113e-08,5.266775904289034e-09
1980,4.775526685207865e-08,9.664756106531058e-09
1981,4.174862744399377e-08,1.0120879023745033e-08
1982,3.7865763635736016e-08,8.690503094932467e-09
1983,4.2312616521655855e-08,1.326216381158929e-08
1984,5.683028270198065e-08,1.6237223121606803e-08
1985,6.135869234924485e-08,1.4437339324047116e-08
1986,4.975422829289755e-08,1.4386765556650971e-08
1987,5.3775188080251723e-08,4.888653482026939e-09
1988,4.3774842861665775e-08,9.594486094499644e-09
1989,5.707647066088839e-08,1.0976243913773942e-08
1990,5.0127588302473214e-08,9.262707045820662e-09
1991,2.989347347437388e-08,7.6199047072123e-09
1992,4.848750734254281e-08,4.4079553340736766e-09
1993,4.431365963064593e-08,9.970573700002205e-09
1994,2.4792155661756965e-08,1.002236066360851e-08
1995,4.5006341764519675e-08,1.1929391696696712e-08
1996,4.110330920070737e-08,1.3345230476247139e-08
1997,4.363354066949654e-08,8.151320507465698e-09
1998,4.720447854822396e-08,1.5258013186247865e-08
1999,5.027221328113285e-08,1.553868322901053e-08
2000,6.317785139486887e-08,8.394259509714175e-09
2001,3.9869026469130375e-08,7.886181124794334e-09
2002,4.118348306825226e-08,1.2267420301803611e-08
2003,4.125253649789329e-08,1.1667384614000298e-08
2004,6.07861205814686e-08,1.0571499231559756e-08
2005,3.7831495380835634e-08,1.216012357474483e-08
2006,5.476793774050748e-08,1.6059770846510446e-08
2007,6.43111164322363e-08,5.59227145147112e-09
2008,5.066353092608722e-08,7.2376473703172906e-09
2009,4.720510604627748e-08,6.675469510497578e-09
2010,5.715789619387124e-08,1.795041271179798e-08
2011,5.0476429702683845e-08,1.1471915861704929e-08
2012,4.323400937256139e-08,1.05531832161887e-08
2013,4.0442312165822614e-08,1.0040849929282558e-08
2014,5.175414008462553e-08,1.06106811392781e-08
2015,5.142455083984032e-08,1.3077794847049518e-08
2016,4.55694806333895e-08,1.2842308549920745e-08
2017,3.899197409396038e-08,1.3081178501517243e-08
2018,3.794756142649902e-08,1.2649186531543677e-08
2019,4.7448372786362825e-08,1.3010037491767434e-08
