year,en_ADP ère_NOUN,en_ADP ere_NOUN,en_ADP fer_NOUN
1905,4.231822359201942e-08,4.1286072338664326e-09,1.2736752978526056e-05
1906,5.658602919567102e-09,1.0288369045596824e-09,1.4242703400668688e-05
1907,5.65712765521198e-09,1.028568674676933e-09,1.2533108929346781e-05
1908,1.080505640516094e-08,2.9468334439286537e-09,1.2807428902306128e-05
1909,7.151278680339601e-09,1.1001967115120692e-09,1.2099413652322255e-05
1910,1.1222716089775986e-08,4.275320542035388e-09,1.2952084034623113e-05
1911,1.755723388896513e-08,3.7242617878519013e-09,1.1900080608029384e-05
1912,5.730363294986773e-09,5.209421227725386e-10,1.1923843885597307e-05
1913,5.302989602995467e-09,1.060597942803554e-09,1.2710205737676006e-05
1914,6.027069510139427e-09,6.696743715117748e-10,1.1813725905085448e-05
1915,1.1780761921542648e-09,0.0,1.104917646443937e-05
1916,1.2086208478478966e-08,1.0987462051303964e-09,1.0037046195066068e-05
1917,4.934890895924582e-08,2.1932848870420685e-09,1.026896006806055e-05
1918,5.743188147278033e-09,3.44591288836682e-09,8.583769158576615e-06
1919,2.301962176431971e-08,1.8415696745321952e-09,9.220739229931496e-06
1920,2.5745588771997063e-08,4.543339038320937e-09,1.0191466571995988e-05
1921,1.060184651180407e-08,2.2718242842501013e-09,9.663583114161156e-06
1922,4.426761179843197e-09,1.4755870969551665e-09,9.632633009459823e-06
1923,2.866305948145964e-08,4.246379248229459e-09,9.285769920097664e-06
1924,2.4494086758863887e-08,3.867487219366694e-09,8.2480610217317e-06
1925,1.0998178368026856e-08,6.598906754362588e-09,8.441101272183005e-06
1926,2.229227646921572e-08,7.802296586589819e-09,9.39173605729593e-06
1927,6.689535148041159e-09,7.804457524684949e-09,9.258315913029946e-06
1928,9.14083297942625e-09,1.1426041224282812e-09,8.680363862367813e-06
1929,1.6710609784809094e-08,4.4561625500705304e-09,8.353076736966614e-06
1930,5.2518016602221e-09,4.201441416995522e-09,7.840940270398278e-06
1931,6.843213995466613e-09,1.1405356659111021e-09,9.204122761730105e-06
1932,3.616647248350091e-08,1.2055490161699822e-08,8.134167728712782e-06
1933,8.02946331646126e-09,1.261772819560747e-08,8.724585313757416e-06
1934,9.585264137967897e-09,2.3963160344919743e-09,7.480100521206623e-06
1935,2.2739740757060645e-08,2.393656828303392e-09,8.558519766665995e-06
1936,2.3036957230715416e-08,0.0,7.815590834070463e-06
1937,2.392312481447334e-08,8.813782592653752e-09,7.80145637691021e-06
1938,5.186085783037697e-09,3.889564337278273e-09,8.265324140666053e-06
1939,1.5294050470515685e-08,0.0,8.60902127897134e-06
1940,1.0143131667916805e-08,1.7750480196809804e-08,9.795729056349955e-06
1941,5.9030051957620344e-09,0.0,8.190419976017438e-06
1942,1.2136847082899749e-08,1.8205270180260413e-08,7.573392394988332e-06
1943,6.967764676346633e-08,2.9032352077962287e-09,8.282930139102973e-06
1944,2.5705489292704442e-08,6.4263723231761105e-09,7.946209734654985e-06
1945,2.6142048525912287e-08,2.178504043826024e-09,6.696721357002389e-06
1946,9.744772988540262e-09,6.960552134671616e-09,6.587466486962512e-06
1947,5.960435700558264e-09,7.152522796260996e-09,5.818576937599573e-06
1948,1.0871888278529696e-08,0.0,6.677513283648295e-06
1949,9.817008539414473e-09,2.945102384188658e-09,5.933399734203704e-06
1950,2.3397795700930146e-08,1.0635361480382244e-09,6.565208423126023e-06
1951,3.5182626589858046e-08,8.529121298117559e-09,6.956564448046265e-06
1952,2.8470971358274255e-08,2.1089607837865287e-09,7.223190550575964e-06
1953,1.8315507332999914e-08,5.386913692895234e-09,6.911410309839994e-06
1954,1.07497895029951e-08,1.9545072227344917e-09,6.513395419460721e-06
1955,2.0648336374051723e-08,9.385607846468247e-10,6.967875378904864e-06
1956,1.0465369904011368e-08,0.0,6.989995199546684e-06
1957,2.738861759610245e-08,8.835037701437898e-10,7.08304969521123e-06
1958,1.5717262158432277e-08,1.6544486891589827e-09,7.451636975019937e-06
1959,9.300897829689347e-09,3.8753737996444215e-09,6.273455255723093e-06
1960,2.353083417006019e-08,4.8445834566201995e-09,7.0481764851137996e-06
1961,5.350082687982649e-08,1.3896318540318475e-09,6.53057486488251e-06
1962,6.976152100435229e-09,2.536782617301725e-09,6.601342647627462e-06
1963,1.2932106940866106e-08,6.466053248388448e-10,6.365829449350713e-06
1964,1.9468698653213323e-08,3.041984220075733e-09,6.0365132412698586e-06
1965,9.849678406226303e-09,2.188817405102128e-09,6.628833489230601e-06
1966,2.6033651678858405e-08,2.8803187945847242e-08,5.475375473906752e-06
1967,1.5284040699725665e-08,4.930335639752315e-09,5.797088761028135e-06
1968,2.1558795637588446e-08,4.042274182047834e-09,5.682089977199212e-06
1969,1.6804504454626112e-08,3.179230406713529e-09,6.634145847783657e-06
1970,1.7015283404475667e-08,1.5175792539290356e-08,6.27450026513543e-06
1971,7.193756701440179e-09,8.22143619849669e-09,6.450744422181742e-06
1972,2.1546616935097518e-08,7.695220183290274e-09,6.843102710263338e-06
1973,1.1577728109557484e-08,5.513203782392395e-09,6.251421837077942e-06
1974,9.00091468025721e-09,1.0688586127294286e-08,6.264074272621656e-06
1975,1.0851811893530794e-08,1.7134440533084216e-09,6.223800028237747e-06
1976,9.712995741040231e-09,2.285410749536254e-09,6.0574811868718825e-06
1977,1.4104276857551667e-08,5.289103655048422e-09,5.756895461672684e-06
1978,1.128712323605896e-08,3.5643548113029055e-09,6.347521775751375e-06
1979,9.363157360553487e-09,2.9259866751729646e-09,5.985983534628758e-06
1980,1.0233271119375331e-08,6.253665918443119e-09,6.715868494211463e-06
1981,1.5813874654213578e-08,5.060439622894819e-09,5.824565960210748e-06
1982,1.1173503899897241e-08,5.586752060970923e-09,5.5836480896687135e-06
1983,1.1999100379966876e-08,6.315316047889041e-10,5.752621291321702e-06
1984,6.958810416790584e-09,4.0593059469351545e-09,5.986316409689607e-06
1985,1.3234227935754461e-08,3.609334831011779e-09,5.57461771677481e-06
1986,1.1389522214244607e-08,2.9972427317837003e-09,5.728929863835219e-06
1987,1.3443797186596385e-08,2.4443267410134695e-09,5.3084668252267875e-06
1988,1.679035044332977e-08,4.797243047249822e-09,5.63016419619089e-06
1989,6.036934507847036e-09,6.585746614717891e-09,5.5605655688850675e-06
1990,2.397406362319998e-08,1.5256222840598355e-08,5.798999154649209e-06
1991,2.989347080983862e-08,5.861465202094962e-10,5.035584763390943e-06
1992,8.815910668147353e-09,1.6529832502776287e-09,5.67469169254764e-06
1993,1.3294098266669607e-08,2.2156829704300662e-09,4.926570909447037e-06
1994,8.967375286772494e-09,6.329911872438032e-09,5.891565706406254e-06
1995,1.4098372247417501e-08,1.0844901643380922e-09,4.760369392897701e-06
1996,1.7081895009596337e-08,1.49466583554414e-08,4.725279268313898e-06
1997,8.151320507465698e-09,3.3564261370244708e-09,4.991485184291378e-06
1998,1.3350762273489636e-08,4.291316191284977e-09,4.562622962112073e-06
1999,8.226361813967742e-09,3.199140841125825e-09,4.8901151785685215e-06
2000,1.4579503826439577e-08,1.3254094488601709e-09,4.579731466947123e-06
2001,1.4896119893137438e-08,4.819333099259637e-09,4.216916295263218e-06
2002,6.571832411594869e-09,0.0,4.815400643565226e-06
2003,8.750538071922165e-09,2.9168460979889232e-09,5.314910140441498e-06
2004,2.1583476339515073e-08,1.2333415178034102e-08,4.3056834329036064e-06
2005,8.557123898356167e-09,3.6029997874109654e-09,4.392957180243684e-06
2006,1.2765458912156191e-08,4.529678965248252e-09,4.2373085307190195e-06
2007,1.078509459517818e-08,3.994479552682506e-09,5.178043920750497e-06
2008,6.811903485726134e-09,1.7029758436759579e-09,5.155333838047227e-06
2009,4.76819250749827e-09,1.430457752249481e-09,5.625990525004454e-06
2010,8.97520635589899e-09,7.085689368580006e-09,5.204675289860461e-06
2011,6.500752380844688e-09,7.64794394481072e-10,6.199423296493478e-06
2012,1.05531832161887e-08,3.0638275250183256e-09,6.963739451748552e-06
2013,6.414987652192394e-09,2.2313000891394097e-09,6.0406869124562945e-06
2014,1.0822894864759292e-06,1.5158116567492996e-09,6.071042207622668e-06
2015,4.654808538617772e-09,0.0,6.3274360400100704e-06
2016,6.421154274960372e-09,6.21402013178951e-10,6.859863788122311e-06
2017,6.037467414898856e-09,2.7671724078803805e-09,6.390659109456465e-06
2018,6.711813327342497e-09,1.0325866828253538e-09,6.508910246338928e-06
2019,4.591778068885333e-09,0.0,6.122880677139619e-06
