year,en_ADP âne_NOUN,en_ADP ane_NOUN,en_ADP fans_NOUN
1880,2.5671385017744797e-08,1.9253538763308597e-09,5.262633906433223e-08
1881,1.8128519130300447e-08,1.3945015142624584e-09,4.95048027016054e-08
1882,9.983077475794744e-09,1.9966155395678697e-09,6.721939138643052e-08
1883,3.5388296737437486e-08,4.423537203201988e-09,5.561018401323281e-08
1884,2.8387297845711146e-08,3.9610181801208455e-09,5.6114423330200225e-08
1885,1.5469526104539e-08,1.933690763067375e-09,4.254119589930383e-08
1886,1.8069698626277386e-08,5.8081173759383375e-09,4.517424767591649e-08
1887,2.9380160526670807e-08,4.570247291724172e-09,5.3537182687080076e-08
1888,3.106901047544852e-08,6.340614699951175e-10,4.121399665990566e-08
1889,2.0048437576747347e-08,3.1325683158556217e-09,3.571127882295855e-08
1890,1.9007721618891082e-08,1.3108772956016423e-09,3.9326318646004665e-08
1891,1.9760081571007504e-08,1.211101796627645e-08,5.418087223318935e-08
1892,3.0715710863660206e-08,1.3163876211308434e-08,4.387958707496864e-08
1893,1.970693297437265e-08,9.237624776226028e-09,6.035248401037308e-08
1894,2.0164925729204697e-08,3.150769645188234e-09,2.268554077922147e-08
1895,2.2870734639468537e-08,3.0093072478365457e-09,6.018614473468631e-08
1896,2.0049897742069334e-08,3.5382172747233653e-09,4.8355636328434315e-08
1897,1.3401440845939305e-08,4.078699378240458e-09,4.2535007405142267e-08
1898,1.4145887128336199e-08,1.6975064687230201e-09,5.092519339555679e-08
1899,1.6029977345510815e-08,5.527578395003729e-10,4.366786932052946e-08
1900,1.972600216504361e-08,3.6337372000261325e-09,3.2703634023079076e-08
1901,2.0119459875900247e-08,6.706486532781497e-09,4.359216299043567e-08
1902,9.820567470342212e-09,4.910284012726862e-09,2.798861808983588e-08
1903,1.1340462791054051e-08,1.6200660812870638e-09,6.804277674632431e-08
1904,1.6123875568041512e-08,5.912087708281888e-09,3.9234764770412767e-08
1905,1.186974607492175e-08,2.0643036169332163e-09,3.612531496166582e-08
1906,2.006231980544726e-08,8.745113522223846e-09,5.041300799035753e-08
1907,1.337139288182243e-08,5.6571278217454335e-09,4.988558144347621e-08
1908,1.1787333775714615e-08,2.4556945366072114e-09,5.2551861307037484e-08
1909,1.320236009405562e-08,5.5009836685826485e-09,4.400786757230435e-08
1910,1.5498036631811374e-08,3.7409054742809644e-09,3.366815048977401e-08
1911,3.2454281040372734e-08,1.5961122423746588e-09,4.309503032207118e-08
1912,1.7712032729377825e-08,2.083768435579003e-09,4.8447616363134216e-08
1913,1.3257474229533273e-08,4.772690798127144e-09,2.863614512182977e-08
1914,3.616241528447972e-08,6.696743715117748e-10,3.8171439342704616e-08
1915,4.712304768617059e-09,0.0,2.0027295377644805e-08
1916,1.2086208478478966e-08,2.197492410260793e-09,2.4172416956957932e-08
1917,7.676496771580332e-09,1.0966424435210342e-09,3.509255963596303e-08
1918,2.1824114071478107e-08,4.594550517822427e-09,4.5945505178224266e-08
1919,1.6574126959767455e-08,3.6831394045755417e-09,2.1178050924053338e-08
1920,2.6502810612782923e-08,4.543339038320937e-09,1.8930579326337238e-08
1921,1.060184651180407e-08,2.27182422873895e-09,2.6504616723599383e-08
1922,1.475587119159627e-08,5.1645547283207804e-09,2.729836212633785e-08
1923,3.715581797791856e-08,3.1847844361720945e-09,4.352538862661959e-08
1924,3.867487308184536e-08,1.289162443462999e-09,4.125319796877136e-08
1925,2.859526304632709e-08,4.399271169575059e-09,3.629398648286042e-08
1926,3.1209186346359274e-08,3.3438415369957397e-09,2.6750731407787498e-08
1927,2.5643217327342427e-08,5.574612549352764e-09,5.1286435542863273e-08
1928,1.1426041446327417e-08,2.2852082448565625e-09,3.3135519106330946e-08
1929,2.2280811862174232e-08,6.684243603061191e-09,3.564930084465345e-08
1930,1.575540586884472e-08,1.155396367469308e-08,4.306477419113719e-08
1931,1.710803587684495e-08,2.2810713318222042e-09,4.219981963871078e-08
1932,1.0959536389520963e-08,3.2878609834696704e-09,4.1646240345194485e-08
1933,4.588264879146209e-09,2.2941324395731044e-09,2.982372149240575e-08
1934,1.677421224144382e-08,3.5944740517379614e-09,2.7557634396657704e-08
1935,4.787313656606784e-09,2.393656828303392e-09,3.710168261505942e-08
1936,1.33371855781661e-08,4.849885826274658e-09,2.424942868728408e-08
1937,2.0145789036973838e-08,5.0364472592434595e-09,1.3850230073941816e-08
1938,9.075650453382877e-09,2.5930428915188486e-09,1.4261735792331365e-08
1939,2.4470480752825097e-08,3.058810094103137e-09,1.5294050470515685e-08
1940,4.057252667166722e-08,5.0715658339584024e-09,1.5214697057785997e-08
1941,1.7709016475464523e-08,0.0,1.1806010391524069e-08
1942,3.6410540360520827e-08,0.0,1.8205270180260413e-08
1943,2.322588166236983e-08,0.0,2.0322646676618206e-08
1944,2.2492303131116387e-08,6.4263723231761105e-09,9.639558484764166e-09
1945,2.178504132643866e-08,8.714016175304096e-09,1.089252021913012e-08
1946,3.6194869323935563e-08,5.568441707737293e-09,9.744772988540262e-09
1947,2.5033829231801974e-08,1.1920870957027319e-09,1.549713202209091e-08
1948,2.9354097819123126e-08,2.174377566888097e-09,7.61032148410834e-09
1949,4.417653798327592e-08,2.9451024952109606e-09,3.926803215925645e-09
1950,3.403315673722318e-08,2.1270722960764488e-09,9.57182533234402e-09
1951,3.838104589704017e-08,3.1984206394497505e-09,6.396841278899501e-09
1952,8.435843135146115e-09,5.272401848444019e-09,5.272402070488624e-09
1953,1.723812381726475e-08,4.3095309543161875e-09,3.2321482157371406e-09
1954,1.5636057781875934e-08,3.9090144454689835e-09,1.6613311171198575e-08
1955,3.191106756617046e-08,4.6928039232341234e-09,1.783265535237888e-08
1956,2.2674967681268754e-08,2.616342476002842e-09,1.3081712602058815e-08
1957,2.03205861026845e-08,3.534015080575159e-09,1.8553580005686854e-08
1958,2.7298403537656668e-08,3.3088973783179654e-09,6.617794756635931e-09
1959,2.2477168570844697e-08,1.5501495642666896e-09,1.3951346078400206e-08
1960,3.8756667208872386e-08,4.152500010512483e-09,4.844583401109048e-09
1961,3.47407969059077e-08,6.948159270159238e-10,1.181187059273725e-08
1962,1.4586500007851555e-08,1.9025869768540815e-09,9.512934273647744e-09
1963,3.427008365974871e-08,3.2330265131719216e-09,1.8104949428554562e-08
1964,2.1902286206909594e-08,8.517555771803131e-09,2.9203047091641565e-08
1965,4.268193976031398e-08,4.377634699181954e-09,2.6265807862024815e-08
1966,2.658755882123387e-08,4.985167278981351e-09,7.034624971424819e-08
1967,3.500538170442269e-08,2.9582012950335468e-09,1.4544489523871107e-07
1968,2.2906220920049236e-08,2.245707925174756e-09,7.994720352400009e-08
1969,2.2254612375149918e-08,2.725054681906869e-09,4.269252262822931e-08
1970,2.8052221878738237e-08,3.219107508334318e-09,7.036049165520808e-08
1971,2.8261185391897925e-08,2.5691987426412766e-09,8.735275436322354e-08
1972,4.771036543615992e-08,4.617132176587546e-09,9.234264686242e-08
1973,4.741355397186453e-08,3.307922269435437e-09,4.6310913326408354e-08
1974,2.025205780853412e-08,1.1251143350321513e-09,3.150320204703405e-08
1975,3.484002775167028e-08,2.2845920710778955e-09,1.4278700000147637e-08
1976,3.313845553520878e-08,2.285410749536254e-09,1.9997344113953375e-08
1977,4.172515133404886e-08,3.526069047854463e-09,3.761140332514401e-08
1978,3.445542873237173e-08,2.9702956760857546e-09,2.9108897070528883e-08
1979,3.862302477841695e-08,2.9259866751729646e-09,8.953519314847114e-08
1980,3.581644847372445e-08,1.1370301367108482e-09,3.752199551065871e-08
1981,5.3134616706529414e-08,2.5302198669585607e-09,2.71998629175485e-08
1982,3.3520510811513304e-08,1.8622506869903077e-09,1.9243257542989056e-08
1983,1.894594880980094e-08,1.8945948143667124e-09,2.0209011353244932e-08
1984,4.5812168281145205e-08,3.479405208395292e-09,1.91367283131072e-08
1985,4.992913105184016e-08,1.2031116103372597e-09,1.6843561989610123e-08
1986,4.495863947795442e-08,2.3977941854269602e-09,1.7384007233722798e-08
1987,3.116516467116526e-08,3.055408426266837e-09,1.5277042075823033e-08
1988,3.2381390013824785e-08,1.1993107618124554e-09,1.0793796967334401e-08
1989,3.6221607047082216e-08,0.0,1.2622680900520322e-08
1990,5.4486509526441296e-08,3.2691906959314565e-09,1.4166492479095183e-08
1991,6.799299967497063e-08,5.861465202094962e-10,1.934283544446913e-08
1992,4.958949872957419e-08,3.305966445044106e-09,1.76318211142501e-08
1993,4.708326173386013e-08,3.877445142741465e-09,1.9941146789381747e-08
1994,6.224413340305546e-08,1.5824779819872958e-09,2.6902126526451298e-08
1995,2.9281235214284607e-08,5.422450821690461e-10,1.0844901643380922e-08
1996,4.163711864180186e-08,5.338092190498855e-10,2.5622842958483716e-08
1997,7.336188900808338e-08,9.58978896292706e-10,9.110299181713799e-09
1998,3.909865853302108e-08,0.0,1.5734826330771057e-08
1999,5.392837465478806e-08,4.570201161957499e-10,1.6909743605353356e-08
2000,7.510653432518666e-08,0.0,1.5904913608366655e-08
2001,7.316623396036448e-08,1.3143635069212678e-09,9.200544853760206e-09
2002,4.4250338504525644e-08,4.38122149670761e-10,8.762442771370615e-09
2003,6.958761389341817e-08,1.2500768753476166e-09,1.6667691671301554e-08
2004,4.0083598662477016e-08,1.3214373761893938e-09,1.3654853026068281e-08
2005,5.314424456059896e-08,3.1526246058177776e-09,9.457873817453333e-09
2006,4.364963146485934e-08,1.2353669753828456e-09,1.7706926036531456e-08
2007,5.472436725995067e-08,2.3966877371606188e-09,9.986198368228116e-09
2008,6.258436258121947e-08,1.2772319035736501e-09,5.960415716543821e-09
2009,4.672828524121542e-08,9.53638501499654e-10,2.765551587735615e-08
2010,4.818268806161541e-08,3.3066552274085836e-09,6.613310343794865e-09
2011,6.00363634362111e-08,3.82397197240536e-10,1.0324724186716594e-08
2012,5.821271997774602e-08,3.0638274695071743e-09,1.7361688198214154e-08
2013,4.0442312609911824e-08,8.367375126105969e-10,5.0204250756635815e-09
2014,4.200963488187881e-08,6.496335691608124e-10,4.114345711347944e-09
2015,4.787802865280355e-08,6.649726186358507e-10,1.0417904761084174e-08
2016,5.074783260283766e-08,1.0356700219649184e-09,1.8849194205472486e-08
2017,3.270294612889302e-08,0.0,3.5218559180094644e-09
2018,4.8789722484343656e-08,7.744400121190154e-10,4.3884935685412074e-09
2019,4.3621891876455265e-08,5.1019755087367e-10,7.90806176098613e-09
