year,en_ADP âne_NOUN,en_ADP ane_NOUN,en_ADP fan_NOUN
1835,4.235329242874286e-08,2.2689263801112247e-09,3.857174846189082e-08
1836,1.008112526790228e-08,2.688300027031687e-09,3.09154504218867e-08
1837,2.0177884252348122e-08,1.3915781860163179e-09,3.061471998133669e-08
1838,3.7241754569095065e-08,8.205810475558906e-09,2.6511080220004146e-08
1839,1.5381244722334486e-08,5.593180252283503e-09,2.8665048334985954e-08
1840,2.6115722917552375e-08,2.547875410652267e-09,2.484178540651527e-08
1841,5.778493683550323e-09,3.2102742686390684e-09,2.5682194593201757e-08
1842,1.2074877098200432e-08,2.683306021822318e-09,2.4149754196400863e-08
1843,2.4809025944705354e-08,0.0,2.1264878968807466e-08
1844,6.147188713612195e-08,2.7442806360689076e-09,1.8661107881179362e-08
1845,1.674068350610014e-08,2.790113973194508e-09,2.5111025980795176e-08
1846,5.327596142024049e-08,5.854501550217606e-09,1.9905304515788202e-08
1847,2.6426796750911308e-08,2.6966118227278457e-09,2.0494249852731627e-08
1848,2.574470947536156e-08,2.4135665133151463e-09,9.654266053260585e-09
1849,6.116972883773997e-08,2.513824481908955e-09,1.5082946669409125e-08
1850,2.1045888587423178e-08,1.3577992064028876e-08,2.4440385715251978e-08
1851,2.644269869733762e-08,1.9348316282474798e-09,1.612359734615154e-08
1852,1.7578472011337e-08,3.906327261660181e-09,2.9297454018362146e-08
1853,1.911018188138769e-08,2.9859659189668264e-09,2.209614846648833e-08
1854,7.79349651480743e-09,1.558699391779328e-09,2.0263091593530902e-08
1855,1.539011762474729e-08,2.653468555990912e-09,3.078023524949458e-08
1856,2.692138423299184e-08,1.5531567143511893e-09,2.3815070915311765e-08
1857,3.124165814938351e-08,4.881509085841174e-10,1.708528235555562e-08
1858,1.9085335978274998e-08,3.4255731584664773e-09,2.593648312787522e-08
1859,1.782260738991681e-08,2.5460866748261424e-09,1.98594756195547e-08
1860,3.9363783344015246e-08,4.577183909670879e-10,2.4716793556311956e-08
1861,4.197207559286653e-08,2.357981809808507e-09,1.7449065969898925e-08
1862,3.7499287230957634e-08,3.162590411776023e-09,2.981870983465029e-08
1863,2.6970951694238465e-08,9.989241656072068e-10,2.7470414165620127e-08
1864,4.890622662401256e-08,1.4863656416785886e-08,2.3494166834225894e-08
1865,2.58876440284439e-08,2.3534221793575227e-09,2.165148449417842e-08
1866,2.3354942868536455e-08,2.4328064562872953e-09,2.0435574454857885e-08
1867,1.6984840200962026e-08,6.308654931785895e-09,2.8631587767335986e-08
1868,1.2349684830326169e-08,7.903798504571569e-09,1.4819622640160901e-08
1869,2.0510780629479086e-08,6.348574888015435e-09,1.70923168951731e-08
1870,2.1789386295267832e-08,2.2936195165357276e-09,1.7202146374017957e-08
1871,2.6552942955504477e-08,3.18635318130589e-09,1.593176546244024e-08
1872,1.5118347462816928e-08,2.4189357183956872e-09,1.753728429143564e-08
1873,2.5141218884527916e-08,2.9930022349411445e-09,1.5563611788227405e-08
1874,4.540703102406951e-08,1.792382742227261e-09,1.4339061660262331e-08
1875,2.7463329388410784e-08,2.2886108563824337e-09,1.7736733914919256e-08
1876,2.0556450763820067e-08,3.627608879952504e-09,2.9625472741656722e-08
1877,4.391219476929109e-08,1.1751150053029846e-08,1.4225076894192057e-08
1878,4.287753085918666e-08,4.8312708278430705e-09,2.5968081518445985e-08
1879,2.1993571408529533e-08,6.10932526790009e-10,2.1993570520351113e-08
1880,2.5671385017744797e-08,1.9253538763308597e-09,1.9895322944663008e-08
1881,1.8128519130300447e-08,1.3945015142624584e-09,4.113779400460871e-08
1882,9.983077475794744e-09,1.9966155395678697e-09,2.595600223642691e-08
1883,3.5388296737437486e-08,4.423537203201988e-09,1.706221514075068e-08
1884,2.8387297845711146e-08,3.9610181801208455e-09,1.7164412113856997e-08
1885,1.5469526104539e-08,1.933690763067375e-09,2.6427106503135178e-08
1886,1.8069698626277386e-08,5.8081173759383375e-09,2.5168509221185076e-08
1887,2.9380160526670807e-08,4.570247291724172e-09,1.501652641122675e-08
1888,3.106901047544852e-08,6.340614699951175e-10,2.85327668159141e-08
1889,2.0048437576747347e-08,3.1325683158556217e-09,3.1325683103045066e-08
1890,1.9007721618891082e-08,1.3108772956016423e-09,2.097403728473779e-08
1891,1.9760081571007504e-08,1.211101796627645e-08,2.167234758321257e-08
1892,3.0715710863660206e-08,1.3163876211308434e-08,2.1939793315439715e-08
1893,1.970693297437265e-08,9.237624776226028e-09,1.4780199619757184e-08
1894,2.0164925729204697e-08,3.150769645188234e-09,1.9534771578122445e-08
1895,2.2870734639468537e-08,3.0093072478365457e-09,1.6250259582406557e-08
1896,2.0049897742069334e-08,3.5382172747233653e-09,3.243365942484644e-08
1897,1.3401440845939305e-08,4.078699378240458e-09,3.437760953683977e-08
1898,1.4145887128336199e-08,1.6975064687230201e-09,2.0370077735698544e-08
1899,1.6029977345510815e-08,5.527578395003729e-10,3.814029092552573e-08
1900,1.972600216504361e-08,3.6337372000261325e-09,3.062721398716661e-08
1901,2.0119459875900247e-08,6.706486532781497e-09,3.073806403852686e-08
1902,9.820567470342212e-09,4.910284012726862e-09,2.1114220816187412e-08
1903,1.1340462791054051e-08,1.6200660812870638e-09,2.6461079105644103e-08
1904,1.6123875568041512e-08,5.912087708281888e-09,2.0961038238453966e-08
1905,1.186974607492175e-08,2.0643036169332163e-09,3.40610089577531e-08
1906,2.006231980544726e-08,8.745113522223846e-09,2.3663248249761182e-08
1907,1.337139288182243e-08,5.6571278217454335e-09,1.9028520314989805e-08
1908,1.1787333775714615e-08,2.4556945366072114e-09,1.7189861978295085e-08
1909,1.320236009405562e-08,5.5009836685826485e-09,1.9803540640683792e-08
1910,1.5498036631811374e-08,3.7409054742809644e-09,2.191101811099827e-08
1911,3.2454281040372734e-08,1.5961122423746588e-09,2.7133908342413804e-08
1912,1.7712032729377825e-08,2.083768435579003e-09,2.448427954826471e-08
1913,1.3257474229533273e-08,4.772690798127144e-09,2.545435040524069e-08
1914,3.616241528447972e-08,6.696743715117748e-10,2.2768929186511855e-08
1915,4.712304768617059e-09,0.0,2.35615239541076e-08
1916,1.2086208478478966e-08,2.197492410260793e-09,2.6369908479040305e-08
1917,7.676496771580332e-09,1.0966424435210342e-09,1.6449637207927026e-08
1918,2.1824114071478107e-08,4.594550517822427e-09,1.8378202071289707e-08
1919,1.6574126959767455e-08,3.6831394045755417e-09,1.9336481416054596e-08
1920,2.6502810612782923e-08,4.543339038320937e-09,2.0445025672444217e-08
1921,1.060184651180407e-08,2.27182422873895e-09,1.2873670851565322e-08
1922,1.475587119159627e-08,5.1645547283207804e-09,1.6969251226406357e-08
1923,3.715581797791856e-08,3.1847844361720945e-09,2.0170301429089932e-08
1924,3.867487308184536e-08,1.289162443462999e-09,2.320492353824477e-08
1925,2.859526304632709e-08,4.399271169575059e-09,4.619234705849351e-08
1926,3.1209186346359274e-08,3.3438415369957397e-09,2.5636119005412183e-08
1927,2.5643217327342427e-08,5.574612549352764e-09,2.0068604777989663e-08
1928,1.1426041446327417e-08,2.2852082448565625e-09,3.770593604013328e-08
1929,2.2280811862174232e-08,6.684243603061191e-09,1.7824650200282122e-08
1930,1.575540586884472e-08,1.155396367469308e-08,4.306477496829331e-08
1931,1.710803587684495e-08,2.2810713318222042e-09,1.7108034988666532e-08
1932,1.0959536389520963e-08,3.2878609834696704e-09,2.5206934539667714e-08
1933,4.588264879146209e-09,2.2941324395731044e-09,1.3764794637438627e-08
1934,1.677421224144382e-08,3.5944740517379614e-09,1.9170528275935794e-08
1935,4.787313656606784e-09,2.393656828303392e-09,2.393656828303392e-08
1936,1.33371855781661e-08,4.849885826274658e-09,1.091224310911798e-08
1937,2.0145789036973838e-08,5.0364472592434595e-09,1.8886676889096066e-08
1938,9.075650453382877e-09,2.5930428915188486e-09,1.4261736125398272e-08
1939,2.4470480752825097e-08,3.058810094103137e-09,2.4470480752825097e-08
1940,4.057252667166722e-08,5.0715658339584024e-09,3.55009599495304e-08
1941,1.7709016475464523e-08,0.0,1.7709015587286103e-08
1942,3.6410540360520827e-08,0.0,1.517105863158008e-08
1943,2.322588166236983e-08,0.0,1.7419411468821977e-08
1944,2.2492303131116387e-08,6.4263723231761105e-09,1.6065930807940276e-08
1945,2.178504132643866e-08,8.714016175304096e-09,4.357008087652048e-09
1946,3.6194869323935563e-08,5.568441707737293e-09,1.2528993842408909e-08
1947,2.5033829231801974e-08,1.1920870957027319e-09,1.5497132688224724e-08
1948,2.9354097819123126e-08,2.174377566888097e-09,1.1959076617884534e-08
1949,4.417653798327592e-08,2.9451024952109606e-09,9.817008206347566e-09
1950,3.403315673722318e-08,2.1270722960764488e-09,1.7016578146566985e-08
1951,3.838104589704017e-08,3.1984206394497505e-09,1.2793682335754397e-08
1952,8.435843135146115e-09,5.272401848444019e-09,1.370824520563474e-08
1953,1.723812381726475e-08,4.3095309543161875e-09,7.541679392097933e-09
1954,1.5636057781875934e-08,3.9090144454689835e-09,1.1727043558451555e-08
1955,3.191106756617046e-08,4.6928039232341234e-09,1.595553333899602e-08
1956,2.2674967681268754e-08,2.616342476002842e-09,9.593255745343754e-09
1957,2.03205861026845e-08,3.534015080575159e-09,1.590306808463282e-08
1958,2.7298403537656668e-08,3.3088973783179654e-09,1.2408365057670068e-08
1959,2.2477168570844697e-08,1.5501495642666896e-09,1.3951346411467114e-08
1960,3.8756667208872386e-08,4.152500010512483e-09,8.30500018755842e-09
1961,3.47407969059077e-08,6.948159270159238e-10,5.558527360616239e-09
1962,1.4586500007851555e-08,1.9025869768540815e-09,1.2049717057482923e-08
1963,3.427008365974871e-08,3.2330265131719216e-09,1.875155397623729e-08
1964,2.1902286206909594e-08,8.517555771803131e-09,1.0342746381564183e-08
1965,4.268193976031398e-08,4.377634699181954e-09,1.6963334237285466e-08
1966,2.658755882123387e-08,4.985167278981351e-09,1.0524242144427376e-08
1967,3.500538170442269e-08,2.9582012950335468e-09,2.6623811877346526e-08
1968,2.2906220920049236e-08,2.245707925174756e-09,1.4821672195131086e-08
1969,2.2254612375149918e-08,2.725054681906869e-09,1.725867937452108e-08
1970,2.8052221878738237e-08,3.219107508334318e-09,1.6555409848573177e-08
1971,2.8261185391897925e-08,2.5691987426412766e-09,1.9525910111006795e-08
1972,4.771036543615992e-08,4.617132176587546e-09,1.898154300405963e-08
1973,4.741355397186453e-08,3.307922269435437e-09,1.8744893470756807e-08
1974,2.025205780853412e-08,1.1251143350321513e-09,1.4063929243413043e-08
1975,3.484002775167028e-08,2.2845920710778955e-09,1.1422960355389478e-08
1976,3.313845553520878e-08,2.285410749536254e-09,1.3141111865344612e-08
1977,4.172515133404886e-08,3.526069047854463e-09,1.469195426428982e-08
1978,3.445542873237173e-08,2.9702956760857546e-09,1.3663360332039076e-08
1979,3.862302477841695e-08,2.9259866751729646e-09,1.287434159280565e-08
1980,3.581644847372445e-08,1.1370301367108482e-09,1.4781391555196421e-08
1981,5.3134616706529414e-08,2.5302198669585607e-09,9.48832401537203e-09
1982,3.3520510811513304e-08,1.8622506869903077e-09,9.311253323929236e-09
1983,1.894594880980094e-08,1.8945948143667124e-09,1.2630631651688873e-08
1984,4.5812168281145205e-08,3.479405208395292e-09,1.4497521683143333e-08
1985,4.992913105184016e-08,1.2031116103372597e-09,1.4437339435069418e-08
1986,4.495863947795442e-08,2.3977941854269602e-09,1.1389522547311515e-08
1987,3.116516467116526e-08,3.055408426266837e-09,2.1387859705512824e-08
1988,3.2381390013824785e-08,1.1993107618124554e-09,3.777828883055889e-08
1989,3.6221607047082216e-08,0.0,1.5366741656919203e-08
1990,5.4486509526441296e-08,3.2691906959314565e-09,2.1249738413331443e-08
1991,6.799299967497063e-08,5.861465202094962e-10,1.2309077257466328e-08
1992,4.958949872957419e-08,3.305966445044106e-09,1.597883814152823e-08
1993,4.708326173386013e-08,3.877445142741465e-09,1.4401939418817733e-08
1994,6.224413340305546e-08,1.5824779819872958e-09,1.3187316516560799e-08
1995,2.9281235214284607e-08,5.422450821690461e-10,1.5725107216368883e-08
1996,4.163711864180186e-08,5.338092190498855e-10,1.0676184603042316e-08
1997,7.336188900808338e-08,9.58978896292706e-10,2.1577024722496674e-08
1998,3.909865853302108e-08,0.0,1.239713631751016e-08
1999,5.392837465478806e-08,4.570201161957499e-10,1.32535835362102e-08
2000,7.510653432518666e-08,0.0,1.502130686503733e-08
2001,7.316623396036448e-08,1.3143635069212678e-09,1.5334241487696687e-08
2002,4.4250338504525644e-08,4.38122149670761e-10,1.6648641076866255e-08
2003,6.958761389341817e-08,1.2500768753476166e-09,1.2084076739249383e-08
2004,4.0083598662477016e-08,1.3214373761893938e-09,1.3214373734138363e-08
2005,5.314424456059896e-08,3.1526246058177776e-09,9.90824899904652e-09
2006,4.364963146485934e-08,1.2353669753828456e-09,2.26483944376632e-08
2007,5.472436725995067e-08,2.3966877371606188e-09,2.9559148517765976e-08
2008,6.258436258121947e-08,1.2772319035736501e-09,1.8732735168613956e-08
2009,4.672828524121542e-08,9.53638501499654e-10,2.0026408531492734e-08
2010,4.818268806161541e-08,3.3066552274085836e-09,2.0784689969133296e-08
2011,6.00363634362111e-08,3.82397197240536e-10,9.942326739675877e-09
2012,5.821271997774602e-08,3.0638274695071743e-09,9.191482353010372e-09
2013,4.0442312609911824e-08,8.367375126105969e-10,9.204112638716566e-09
2014,4.200963488187881e-08,6.496335691608124e-10,7.795602663396295e-09
2015,4.787802865280355e-08,6.649726186358507e-10,9.752931823259203e-09
2016,5.074783260283766e-08,1.0356700219649184e-09,8.906762022364845e-09
2017,3.270294612889302e-08,0.0,1.0062445321423752e-08
2018,4.8789722484343656e-08,7.744400121190154e-10,1.213289363422021e-08
2019,4.3621891876455265e-08,5.1019755087367e-10,1.1734543836627864e-08
