year,en_ADP âme_NOUN,en_ADP ame_NOUN,en_ADP femmes_NOUN
1847,1.7042586364368617e-07,2.2651539310913904e-08,2.044031806036628e-07
1848,1.4803208414626567e-07,2.1722098675347468e-08,2.7434206373300185e-07
1849,1.0977033326753372e-07,3.016589333881825e-08,2.7903451882416164e-07
1850,1.6904600386169477e-07,4.480737558765213e-08,1.099817357186339e-07
1851,1.902584472190938e-07,3.1602249261908355e-08,2.0767192809856283e-07
1852,1.75784729661288e-07,2.9948508561972176e-08,1.8620159725202257e-07
1853,1.6840847649746138e-07,8.360704351062509e-09,2.2573902391798129e-07
1854,2.0574831749442524e-07,7.170016669277857e-08,1.8912219257316565e-07
1855,2.595092283286249e-07,4.4578271740647324e-08,2.828597409632039e-07
1856,2.2054825654649335e-07,3.365172940306138e-08,2.4954051980330405e-07
1857,2.2552572620515576e-07,4.8326939339204955e-08,3.368241313639331e-07
1858,2.0895996305503317e-07,4.306434808754034e-08,3.55770254145682e-07
1859,1.9197493306144509e-07,2.6988518087023294e-08,2.805787557846884e-07
1860,1.5928600305414875e-07,2.0597326844118413e-08,2.2153570800043099e-07
1861,2.273094588112201e-07,2.5937801240161207e-08,2.4192894176877644e-07
1862,2.5752521537469875e-07,5.6474828480368444e-08,2.204777240777389e-07
1863,3.006761863932894e-07,6.493007131957995e-08,1.748117295363727e-07
1864,1.9370700521381679e-07,2.8768368576237435e-08,2.1288592622070723e-07
1865,1.6991708440272646e-07,2.541695881541628e-08,2.2075100192253672e-07
1866,1.834336065265063e-07,3.503241252644784e-08,2.3500910373286388e-07
1867,1.824657047677647e-07,3.008743121313273e-08,2.0867089034481978e-07
1868,1.926550936559579e-07,4.396488062496928e-08,2.0747470652615618e-07
1869,1.7141151809063615e-07,9.767038733343725e-09,2.3001375160092152e-07
1870,2.092927786634391e-07,4.128515040946468e-08,2.2133427712844878e-07
1871,1.3382683228257974e-07,2.0180236148803488e-08,1.92243311047946e-07
1872,1.3666986453664265e-07,1.6932549806725206e-08,1.796059777570136e-07
1873,1.4725571251261727e-07,1.3767810336240416e-08,1.885591389694241e-07
1874,1.6788652201782384e-07,3.4055271991295655e-08,2.234503835296664e-07
1875,1.4361033140453117e-07,4.119499413812733e-08,2.5861302788143803e-07
1876,1.0520065529817657e-07,5.5623337269494755e-08,1.9286787100725178e-07
1877,1.7008244090899183e-07,4.4530673815046384e-08,2.2017944267815892e-07
1878,1.4795767588893227e-07,3.44228039406147e-08,2.2344627836901054e-07
1879,1.8022509429282962e-07,7.636656518261731e-08,2.413183466387636e-07
1880,1.302822723037167e-07,3.786529312321818e-08,2.2719176229202276e-07
1881,7.460582907015123e-08,1.812851935234505e-08,2.1614773437761414e-07
1882,1.1646923780972429e-07,3.0614772050796546e-08,2.3892832867744573e-07
1883,9.163041170268116e-08,4.8658908569088055e-08,1.586154123600636e-07
1884,7.723985362417807e-08,1.2543224237049344e-08,1.7758564574421598e-07
1885,9.346171847557372e-08,3.158361422395117e-08,2.5589174912354906e-07
1886,1.1293561541503294e-07,3.872078346844887e-08,1.787609511527677e-07
1887,1.3841319912444305e-07,2.3504128421336645e-08,2.069669118309747e-07
1888,7.291706949352772e-08,2.726464365387926e-08,1.623197378730623e-07
1889,9.084448010510116e-08,1.1277246136920382e-08,1.8043593258409985e-07
1890,6.88210590737981e-08,1.6385965917464773e-08,1.4419649652097632e-07
1891,8.860166056390284e-08,2.103492668936724e-08,1.5999291613777444e-07
1892,7.146103753186139e-08,6.268512375839919e-09,1.573396626319834e-07
1893,8.621783131879113e-08,2.4017824507005514e-08,1.8475249441429753e-07
1894,6.490585358065459e-08,2.9617233998635584e-08,1.581686293050666e-07
1895,9.208480467037816e-08,3.009307270041006e-08,1.8537332291401754e-07
1896,8.078929386590161e-08,1.6511681300013237e-08,1.5391244989615416e-07
1897,8.448734689636694e-08,1.2236098800855189e-08,1.9053352762199438e-07
1898,1.1486460349541261e-07,3.8476811958787493e-08,1.5560476551712554e-07
1899,6.522542683740085e-08,1.6029977345510815e-08,1.5145564269403167e-07
1900,8.720969102427034e-08,1.4534949022149135e-08,1.619608523961702e-07
1901,7.041810695662676e-08,1.8442838922716476e-08,1.0506828851397643e-07
1902,1.021339040008229e-07,2.356936246172836e-08,1.5221880433902157e-07
1903,9.12637243555281e-08,1.2420506401156217e-08,2.2734926652390186e-07
1904,8.38441502892806e-08,1.827372564378038e-08,1.6285113879632718e-07
1905,9.134543754729663e-08,2.3223416079076742e-08,1.888837831143242e-07
1906,7.561951065326866e-08,1.0288369045596824e-08,1.692436759626048e-07
1907,7.971407178786194e-08,2.1085658274966335e-08,1.758852419264656e-07
1908,9.626322339251203e-08,2.504808360725974e-08,1.551998920490405e-07
1909,9.736741102273072e-08,2.090373774077392e-08,2.343419023276283e-07
1910,9.993561678189877e-08,1.336037680488289e-08,1.822355328862102e-07
1911,8.565802045445992e-08,1.2236860968961594e-08,1.6759178800285213e-07
1912,1.0418842383286275e-07,7.814131564032323e-09,1.3544495303108306e-07
1913,8.85599280575633e-08,1.325747411851097e-08,1.537867074241639e-07
1914,7.098548593376108e-08,1.3393487430235496e-08,2.0157198488135464e-07
1915,6.12599633242894e-08,1.531499083107235e-08,1.4372530188211385e-07
1916,5.713480377700364e-08,5.493731025651982e-09,1.2855331021910388e-07
1917,8.444146504249517e-08,1.3159709655319318e-08,1.8971914528265188e-07
1918,5.16886933255023e-08,1.72295644418341e-08,1.458769816053973e-07
1919,6.169258132127098e-08,2.3940405213807026e-08,1.2338516341969807e-07
1920,8.708066445706208e-08,1.514446346106979e-08,1.4160072980828886e-07
1921,7.875657065392616e-08,1.5902769767706104e-08,1.3328035808335414e-07
1922,6.64014194740048e-08,1.770704471937279e-08,1.3206503979290574e-07
1923,7.643482691221948e-08,1.9108706172943357e-08,2.1019576745828772e-07
1924,7.992807082857212e-08,1.5469949543600592e-08,2.2818175038352706e-07
1925,9.238469256267479e-08,1.7597084678300234e-08,1.3637740892136208e-07
1926,9.13983342343272e-08,3.7896870752618383e-08,2.0620356355749436e-07
1927,9.365349029621939e-08,8.919380123373344e-09,1.806174405594163e-07
1928,8.912311955100449e-08,1.9424269748213874e-08,1.9652790683721832e-07
1929,1.0583385745555063e-07,2.4508894469477127e-08,1.5039548717510343e-07
1930,8.297846676441623e-08,2.4158288258746552e-08,1.6805765001848272e-07
1931,8.554017405515424e-08,1.7108034988666532e-08,1.2203732158155844e-07
1932,6.027745247383365e-08,1.8631212572728373e-08,1.4356993127684348e-07
1933,5.505918010406674e-08,2.0647191734113335e-08,1.7091287318748982e-07
1934,5.870974462141021e-08,1.3179738189705859e-08,1.5336423153655687e-07
1935,6.702239119249498e-08,1.9149254626427137e-08,1.1848601122466107e-07
1936,1.1154737400431713e-07,4.849885826274658e-09,1.1639726116285942e-07
1937,7.680581992630664e-08,1.0072894296442314e-08,1.4605696374569987e-07
1938,5.186085871855539e-08,2.2040864688932515e-08,1.4391387992418458e-07
1939,7.494084641734844e-08,4.588215141154706e-09,1.3152883582279173e-07
1940,1.191817946555318e-07,5.0715658339584024e-09,1.0903866609623947e-07
1941,8.264207629338216e-08,8.854507793643052e-09,8.264207496111453e-08
1942,1.0923162352405313e-07,2.730790615856904e-08,1.0012898599143227e-07
1943,1.1612940742367073e-07,1.161294105322952e-08,1.9741999324196513e-07
1944,2.3167071958596352e-06,1.6065930807940276e-08,1.381670102773569e-07
1945,1.0892520352356883e-07,6.535512131478072e-09,1.1763921747842687e-07
1946,9.605561679393304e-08,1.80974355501462e-08,1.3225049233511754e-07
1947,1.0132740158041997e-07,1.1920870734982714e-08,1.6689219783927456e-07
1948,8.914948379512566e-08,1.522064341230589e-08,1.3154984257468527e-07
1949,8.933477291250824e-08,1.3743811755340118e-08,1.7376105176936107e-07
1950,1.669751696908861e-07,9.57182533234402e-09,2.127072264990204e-07
1951,1.0981243925289874e-07,2.2388944476148254e-08,1.3859822289852275e-07
1952,8.857635513948026e-08,8.435843024123812e-09,1.1388388543309702e-07
1953,7.864894113751575e-08,2.1547654549536333e-08,1.885419749214634e-07
1954,9.772536291308143e-08,2.6385848173049453e-08,1.7004212793381157e-07
1955,8.822471642133678e-08,1.3139850985055546e-08,1.9240496396122353e-07
1956,2.537852130668483e-07,1.3081711935925e-08,2.2064488103268332e-07
1957,7.333080986882123e-08,7.951533764760654e-09,1.501956475857824e-07
1958,8.02407632005675e-08,1.7371711402702772e-08,1.7371710808733454e-07
1959,1.2788733327884216e-07,2.1702094787912074e-08,1.4726420616284486e-07
1960,8.927874972641803e-08,1.384166636864137e-08,1.4810584048063902e-07
1961,8.685199226476925e-08,5.072156206153977e-08,1.584180370772792e-07
1962,1.2747332789331267e-07,8.244543270308213e-09,1.9660064243254283e-07
1963,6.013429754148092e-08,1.4871922360271128e-08,1.8169610038754058e-07
1964,7.604960527984872e-08,2.0077095319592786e-08,1.8738622542535666e-07
1965,9.138312384582292e-08,2.7907422150974526e-08,1.5376442275005786e-07
1966,5.4836840845950974e-08,6.092982207661635e-08,1.6561832827388656e-07
1967,8.13505373620238e-08,2.711684626843791e-08,1.848875901266922e-07
1968,7.994720196968785e-08,3.0092484948340825e-08,1.8908860544009087e-07
1969,6.494713430948984e-08,2.6342195647011124e-08,1.562364753127099e-07
1970,6.530189722298019e-08,3.0351585689203375e-08,1.577362610527544e-07
1971,8.324203570886368e-08,3.185806429772953e-08,1.9525910166517946e-07
1972,6.77179372021719e-08,2.4111689533867775e-08,1.5954757087710547e-07
1973,6.836372851148909e-08,2.6463379043661917e-08,1.80833086060872e-07
1974,6.413151631967651e-08,2.193973003272731e-08,1.5301554701085962e-07
1975,6.168398325456792e-08,3.826691674646554e-08,1.924768864292048e-07
1976,5.599256341914938e-08,4.342280446323343e-08,1.3941005483353308e-07
1977,6.875834657193991e-08,3.996211539458727e-08,2.2037931834972824e-07
1978,8.316828070675797e-08,3.029701556300779e-08,2.1861375731901944e-07
1979,5.617894494047704e-08,2.925986652968504e-08,2.054042597121608e-07
1980,7.447547223371487e-08,1.1938816379952755e-08,1.8760997133604462e-07
1981,5.8827612225975656e-08,1.2018543715797136e-08,2.1380357534406258e-07
1982,1.1297654001207746e-07,3.6003513281812616e-08,1.8560432124559156e-07
1983,5.5574780333245144e-08,1.6419821502466903e-08,1.7682884845271474e-07
1984,6.668859803271587e-08,1.5077422421683195e-08,1.8962758324692075e-07
1985,6.978047650818553e-08,7.218669439978953e-09,1.9430252184982066e-07
1986,6.29420995323926e-08,7.79283104712647e-09,1.9841747200821658e-07
1987,7.027439186124695e-08,1.3443797020062931e-08,2.0776777365227872e-07
1988,6.296381349635283e-08,1.3192418268914707e-08,1.816955825795219e-07
1989,5.3783597353529444e-08,1.8659616185523475e-08,2.0306051851104456e-07
1990,6.483894943176693e-08,1.6345953035568073e-08,1.8797845691143067e-07
1991,5.744236075688747e-08,1.6998249252608844e-08,1.9811753004805865e-07
1992,8.54041377618131e-08,1.6529832724820892e-08,1.746652285583572e-07
1993,6.813225095214648e-08,2.1602909683338112e-08,1.5288212473762997e-07
1994,7.121150935596177e-08,1.4769794054458885e-08,2.088870869609849e-07
1995,8.025227238306343e-08,1.1387146947594573e-08,2.027996632847362e-07
1996,7.206424568195757e-08,1.548046735244668e-08,1.601427677133671e-07
1997,7.480035435492027e-08,1.3425704548097883e-08,2.0570097802874443e-07
1998,7.819731573377453e-08,1.1443510472552987e-08,2.0407593381843725e-07
1999,9.91733630772984e-08,2.74212073048119e-08,1.7869487001220818e-07
2000,1.0117292437161751e-07,2.0322945548656435e-08,2.4034092593883116e-07
2001,7.053751058250235e-08,1.1829271784336015e-08,2.072313241840984e-07
2002,7.88619833880233e-08,1.3143664323589377e-08,2.102986274010732e-07
2003,7.625468878558195e-08,9.167230752282762e-09,2.300141472844075e-07
2004,8.98577425800795e-08,1.277389466425305e-08,2.1935860972099874e-07
2005,8.422011832376342e-08,9.457873817453333e-09,2.2518748599154037e-07
2006,7.32984417606275e-08,1.482440342703839e-08,2.1001238437179381e-07
2007,8.188683087162474e-08,1.3181782332338798e-08,2.264869835011396e-07
2008,9.323793226378996e-08,1.575252683849726e-08,2.0648583110016716e-07
2009,8.773474302614659e-08,1.0013204043701762e-08,2.183832139568409e-07
2010,1.0345106682407845e-07,1.1337103367203838e-08,2.2249065151358494e-07
2011,1.1051278991924818e-07,7.647944028077447e-09,1.957873684288458e-07
2012,6.876590530335847e-08,2.0425516555899748e-09,2.1855302057005588e-07
2013,9.81772025898664e-08,7.251724887247235e-09,2.2089869711194865e-07
2014,8.510199900335635e-08,4.114345711347944e-09,2.685152020731607e-07
2015,1.0329241262319044e-07,2.881547944699747e-09,2.2764229190563867e-07
2016,1.0605261202556449e-07,1.8642060672924288e-09,2.3841124274781578e-07
2017,9.408386125731028e-08,2.264050280587071e-09,1.929473922857028e-07
2018,7.27973636927004e-08,3.0977600484760615e-09,1.9774035431296966e-07
2019,7.70398270732997e-08,3.316284080678855e-09,2.3111949642995455e-07
