year,en_ADP âmes_NOUN,en_ADP ames_NOUN,en_ADP femme_NOUN
1800,0.0,1.8864987794131594e-08,4.842013212602581e-07
1801,0.0,2.3811825844433088e-09,6.810182189287417e-07
1802,0.0,8.951360541686881e-09,6.086925168347079e-07
1803,1.950339223455444e-09,1.755305234496518e-08,5.851017697011685e-07
1804,0.0,7.4155526164076946e-09,7.118930955840597e-07
1805,0.0,5.685755422035754e-09,8.443346963815657e-07
1806,0.0,2.881669125542885e-09,8.183940201078599e-07
1807,2.562259560079383e-08,1.4234775136401367e-08,6.149423086299066e-07
1808,2.2660739062985158e-08,0.0,7.183454684422941e-07
1809,6.7770917766551975e-09,2.259030518203531e-09,7.477390795429528e-07
1810,0.0,1.1700633351097167e-08,1.0062544726352485e-06
1811,5.0141535368197765e-09,2.757784400841956e-08,7.521230123153089e-07
1812,1.600324850414836e-08,0.0,7.708231954950406e-07
1813,0.0,1.1502966579257645e-08,9.777521796650035e-07
1814,3.1466771410748606e-09,3.4613449884091096e-08,6.32482096918352e-07
1815,2.697223555614414e-09,0.0,3.8840020089025984e-07
1816,2.3176038865813098e-09,1.622322720606917e-08,5.400017197842999e-07
1817,2.0239355080775567e-08,1.556873407970727e-09,6.16521848684215e-07
1818,2.1458118837358597e-08,3.5763532135746345e-09,6.389750923929682e-07
1819,1.035105001712111e-09,7.24573512300708e-09,5.258333342084143e-07
1820,1.1866481131050932e-08,2.0173018810965004e-08,6.241768879533538e-07
1821,0.0,1.97229765852569e-09,8.076558923875155e-07
1822,2.5064039732569654e-08,5.012807946513931e-09,6.015369677925264e-07
1823,2.9648061783404955e-09,3.9530747564242574e-09,7.273657338657813e-07
1824,7.57900142644985e-09,5.052667617633233e-09,7.511632418299996e-07
1825,3.522177216552791e-09,1.1447076175841175e-08,7.634318865967771e-07
1826,7.0463874735082754e-09,4.403992281964975e-09,5.557838109737645e-07
1827,2.7651818612639545e-09,0.0,5.290714604200275e-07
1828,8.255071293206129e-09,5.5033806956039655e-09,5.952823300958698e-07
1829,1.714635211591542e-09,1.5431716349212365e-08,7.227187239777777e-07
1830,3.1310507520032616e-09,5.218417697960831e-09,6.105548884249856e-07
1831,9.354723218280014e-09,1.2472964883158966e-08,6.579489126856686e-07
1832,0.0,4.058990921151917e-09,6.764984656904005e-07
1833,2.20088942626262e-08,6.950177322551099e-09,5.594892789062555e-07
1834,6.534171426153534e-09,2.8003592777992026e-09,6.5901786783229e-07
1835,6.806779140333674e-09,5.294161553592858e-09,7.653844704691437e-07
1836,7.392825018825988e-09,2.016224964762614e-09,6.666984155856426e-07
1837,4.87052354003481e-09,8.349469338142512e-09,6.853522673821999e-07
1838,3.1560809521380406e-09,3.787297142565649e-09,6.993875292238272e-07
1839,9.788065469251706e-09,8.38977065598101e-09,6.509063368298484e-07
1840,5.732719632334238e-09,5.732719632334238e-09,5.070271917873015e-07
1841,8.346713542550788e-09,2.5682194149112547e-09,4.91171970651294e-07
1842,1.0733224087289273e-08,0.0,7.070511429674298e-07
1843,1.0041748765843295e-08,1.1813822142769936e-09,6.036863204883502e-07
1844,7.1351298203126134e-09,4.390849017710252e-09,5.834340388588544e-07
1845,1.5066614622583074e-08,5.580227946389016e-10,5.764375323735749e-07
1846,2.4003455223464698e-08,5.854501328173001e-09,5.093416284296381e-07
1847,1.294373674909366e-08,0.0,5.08581003089148e-07
1848,8.84974404868899e-09,0.0,5.56729352396701e-07
1849,1.1731181359664333e-08,8.379414939696517e-10,3.812633782018793e-07
1850,3.1229383523623255e-08,0.0,4.358535399262564e-07
1851,9.029214709244116e-09,2.579775504329973e-09,4.3791690274019857e-07
1852,2.018269107395554e-08,5.208436348880241e-09,4.6810822063036994e-07
1853,2.508211416341055e-08,5.971931837933653e-10,6.670647856310552e-07
1854,1.454786069388092e-08,1.0391328908454511e-09,5.668469800212961e-07
1855,6.8990182455763716e-09,7.429711956774554e-09,8.278821646001688e-07
1856,1.2425253714809514e-08,2.0708756931497874e-09,6.507726926230362e-07
1857,1.0251168802710708e-08,8.786716299002961e-09,6.878046097114066e-07
1858,1.663849857891364e-08,0.0,7.252427920434457e-07
1859,1.1202780925145817e-08,5.092173349652285e-10,6.691116034573952e-07
1860,2.7920821210614122e-08,2.288591927079864e-09,5.881681062192001e-07
1861,1.650587222457034e-08,2.3579818653196583e-09,5.267731406632947e-07
1862,1.8975542914745347e-08,1.8071945051545413e-09,5.584230757804676e-07
1863,1.548332484446746e-08,4.994620828036034e-10,5.958582800502654e-07
1864,1.3904711160250827e-08,9.589455896019672e-10,5.451605868955767e-07
1865,9.413688495385486e-09,4.7068443587150455e-09,4.998668590161515e-07
1866,2.432806489593986e-08,7.298419202328432e-09,5.454352098865911e-07
1867,1.164674756637396e-08,9.7056229719783e-10,6.260126674817457e-07
1868,1.1361710683388537e-08,1.4819622196071691e-09,5.374582823236551e-07
1869,2.197583626184496e-08,2.441759683335931e-09,6.792974858171874e-07
1870,1.204150201772336e-08,8.601073631098188e-09,6.536815710944666e-07
1871,2.1242353653860846e-08,3.18635318130589e-09,4.365303940545573e-07
1872,1.269941218851045e-08,0.0,4.983007428904784e-07
1873,1.616221290134945e-08,5.986004469882289e-10,4.6571113720972335e-07
1874,8.961913877669758e-09,0.0,6.518298327762295e-07
1875,5.721527251978387e-09,0.0,6.13347728162239e-07
1876,3.083467703390852e-08,6.04601479992084e-10,5.761852133190359e-07
1877,1.1751150275074451e-08,0.0,7.199125597878719e-07
1878,1.8117265909722846e-08,1.4493813205174177e-08,5.882072553475837e-07
1879,1.0385853066452455e-08,2.443730107160036e-09,8.223151830577535e-07
1880,1.0268554007097919e-08,1.2835692508872398e-09,8.157082760362755e-07
1881,1.1156012114099667e-08,0.0,6.163696610883562e-07
1882,5.989846840748214e-09,1.9966155395678697e-09,6.795147982074923e-07
1883,1.2006744043446815e-08,0.0,6.401490075802485e-07
1884,6.601696966868076e-09,0.0,5.122916668653943e-07
1885,1.353583467533781e-08,3.2228177904158883e-09,5.324095191383549e-07
1886,1.0325542199041138e-08,1.2906927748801422e-09,5.885558813645275e-07
1887,2.0239665943222462e-08,1.9586774424595887e-09,5.536528142613406e-07
1888,6.974675947901687e-09,6.340614699951175e-10,5.364159889609255e-07
1889,1.566284169030041e-08,6.265136742733546e-10,4.893071849920716e-07
1890,1.3764211992395303e-08,0.0,5.813740990845417e-07
1891,1.529812720946211e-08,1.2748440081367107e-09,5.25235723358719e-07
1892,1.002961980134387e-08,6.268512375839919e-10,6.287317830810935e-07
1893,4.926733243593162e-09,1.847525021858587e-09,5.696535385624202e-07
1894,1.3233232287745977e-08,0.0,4.808074418605202e-07
1895,9.027921521465032e-09,1.8055843487019274e-09,5.260268842732785e-07
1896,1.2383760683576384e-08,0.0,5.749603460003527e-07
1897,1.6897470089816125e-08,5.826713556089658e-10,4.236020787473649e-07
1898,1.1882545614128048e-08,1.13167097914868e-09,4.775651492039401e-07
1899,1.9899282222013426e-08,1.6582735185011188e-09,5.809484786567509e-07
1900,1.453494924419374e-08,3.633737311048435e-09,6.32789370236253e-07
1901,1.956058603980182e-08,1.1177477832191585e-09,5.566384135846647e-07
1902,9.329538919189417e-09,1.4730852093691738e-09,5.037951282815811e-07
1903,1.4580594509538969e-08,0.0,5.162610854370087e-07
1904,8.061937784020756e-09,5.374625189347171e-10,5.18651347647392e-07
1905,7.2250627702885595e-09,1.0321518084666081e-09,4.6395222597084285e-07
1906,1.18316245689698e-08,0.0,6.106146805961998e-07
1907,1.697138252154673e-08,0.0,4.916558182799236e-07
1908,1.7189861978295085e-08,4.911389073214423e-10,6.016451337131912e-07
1909,2.0353638774395222e-08,5.500983557560346e-10,6.276621995482401e-07
1910,1.4429207162436342e-08,5.344150677544235e-10,6.482454644185509e-07
1911,1.755723388896513e-08,4.25629931299909e-09,5.080957485859017e-07
1912,1.40654377034366e-08,4.167536982180309e-09,5.631384354387592e-07
1913,2.333315407554437e-08,5.30298971401777e-10,5.774956051141089e-07
1914,1.875088173619588e-08,6.696743715117748e-10,5.076131497361303e-07
1915,1.1780761921542648e-09,0.0,2.686013722552616e-07
1916,2.4172416956957932e-08,3.2962386153911893e-09,2.779827852350536e-07
1917,1.315970976634162e-08,0.0,3.6298864003470044e-07
1918,3.9053681177847466e-08,0.0,3.687126870488555e-07
1919,2.301962176431971e-08,5.524709190130039e-09,4.806496969322893e-07
1920,2.0445025228355007e-08,0.0,5.860907243970814e-07
1921,1.8931869405491852e-08,0.0,6.823045648474135e-07
1922,1.1804696775641332e-08,7.377935484775833e-10,5.725278064971917e-07
1923,1.9108707505210987e-08,4.246379248229459e-09,5.679532080193894e-07
1924,2.1915761649893284e-08,0.0,8.56003870453037e-07
1925,2.3096173862313663e-08,0.0,6.224968824852795e-07
1926,2.1177662290483568e-08,0.0,7.601666354162262e-07
1927,1.7838759802657478e-08,0.0,9.086618497633481e-07
1928,1.4853853258500749e-08,0.0,6.912755132759685e-07
1929,1.7824650200282122e-08,2.2280812750352652e-09,6.260908129718246e-07
1930,8.402882833991043e-09,1.0503603542488804e-09,5.829500051568459e-07
1931,1.0264820993199919e-08,1.1405356659111021e-09,4.254197953912353e-07
1932,1.3151444377967891e-08,1.0959536611565568e-09,5.885271416872229e-07
1933,9.176529758292418e-09,0.0,5.104444795733798e-07
1934,1.5576054224197833e-08,1.1981580172459871e-09,5.223969026246778e-07
1935,1.555876849579363e-08,0.0,5.577220605346156e-07
1936,3.6374143697059935e-09,0.0,5.068130537466686e-07
1937,1.888667711114067e-08,0.0,4.4194824599941285e-07
1938,1.6854778905894818e-08,1.2965214457594243e-09,4.4600338178213406e-07
1939,1.5294050470515685e-08,0.0,4.894096292673566e-07
1940,5.0715658339584024e-09,0.0,2.9922238864443784e-07
1941,1.1806010391524069e-08,2.9515025978810172e-09,4.2501638120029384e-07
1942,1.2136847082899749e-08,0.0,5.21884398807515e-07
1943,5.806470415592457e-09,0.0,6.154858915863315e-07
1944,0.0,0.0,4.626987966105389e-07
1945,1.089252066321933e-08,4.357008087652048e-09,5.707680390543146e-07
1946,2.0881657292193267e-08,4.1763312808029696e-09,5.554520718931144e-07
1947,1.6689218895749036e-08,1.1920870957027319e-09,6.628004083353289e-07
1948,7.610321262063735e-09,3.2615663503321457e-09,5.022812032962065e-07
1949,6.8719057111366055e-09,0.0,6.292702119381488e-07
1950,1.3825969702452312e-08,0.0,5.849448854178263e-07
1951,1.1727541604500402e-08,1.0661401761424827e-09,5.821125483862488e-07
1952,1.2653764258629963e-08,0.0,5.768007920181617e-07
1953,1.1851209791302608e-08,0.0,5.526973252401035e-07
1954,1.7590565448699635e-08,0.0,6.821230034148584e-07
1955,9.385607846468247e-09,9.385607846468247e-10,5.406109853112184e-07
1956,1.4825940475304833e-08,2.616342476002842e-09,6.619346351044442e-07
1957,1.3252556385623393e-08,1.7670075402875796e-09,5.663259345922711e-07
1958,8.272243334772611e-09,0.0,5.542402918834455e-07
1959,2.325224279786653e-08,7.750747821333448e-10,6.076586398506834e-07
1960,1.591791587429725e-08,1.3841666701708277e-09,7.003883304435021e-07
1961,2.292892631317045e-08,1.3896318540318475e-09,6.447891642835657e-07
1962,1.6489087428794846e-08,5.073564957047694e-09,6.551240954166815e-07
1963,9.052474325699222e-09,6.466053248388448e-10,5.554339761459914e-07
1964,1.034274621503073e-08,1.2167936658258327e-09,5.88928115163867e-07
1965,1.3132904541635071e-08,1.6416130121932326e-09,6.391346882850257e-07
1966,1.38476865529924e-08,1.1078149508847446e-09,7.959650147881803e-07
1967,4.930335695263466e-09,9.860671168482327e-10,6.690465284009406e-07
1968,1.257596426995633e-08,1.3474247551048535e-09,6.526027451769778e-07
1969,1.4987801222332564e-08,9.083515606356229e-10,5.881576079502793e-07
1970,1.4715920038099739e-08,1.8394900047624674e-09,6.065718558545541e-07
1971,9.762954888969944e-09,2.0553589941130213e-09,5.924572397120187e-07
1972,9.747279428040656e-09,4.104117490300041e-09,5.786805470364698e-07
1973,1.1026407342740185e-08,1.6539611347177186e-09,5.827456597273795e-07
1974,7.875800456247362e-09,1.687671502548227e-09,4.404822542269926e-07
1975,1.028066431985053e-08,1.1422960355389478e-09,5.785729655372052e-07
1976,1.2569759455516305e-08,4.570821388050206e-09,5.810657057736535e-07
1977,1.3516598507123945e-08,2.3507127910882275e-09,5.747492473062721e-07
1978,1.2475242172627077e-08,0.0,6.326729913297413e-07
1979,7.022368020415115e-09,0.0,7.467118230408687e-07
1980,1.2507331170752423e-08,4.548120657865695e-09,6.446961080541769e-07
1981,1.2018544381930951e-08,1.897664858585557e-09,7.318660522059872e-07
1982,8.690503427999374e-09,3.103751144983846e-09,6.766177449435418e-07
1983,1.3893695083311286e-08,0.0,7.111046098629004e-07
1984,1.5077421977593986e-08,2.319603453759811e-09,6.860226857696716e-07
1985,9.02333674446254e-09,1.2031116103372597e-09,6.430631653842056e-07
1986,8.392279760016663e-09,5.994485463567401e-10,6.815730078102433e-07
1987,4.888653482026939e-09,5.499735000746853e-09,6.776896057658632e-07
1988,1.199310784016916e-08,0.0,6.782102399682799e-07
1989,9.329808037250586e-09,2.1952488715726304e-09,6.174137494596721e-07
1990,1.3076762783725826e-08,2.1794604454505873e-09,6.838056734181919e-07
1991,8.7921980806982e-09,0.0,7.332692995021262e-07
1992,9.91789939064347e-09,1.1019888335184191e-09,6.600912954013438e-07
1993,1.0524494165053966e-08,3.877445031719162e-09,8.591310720618139e-07
1994,1.2132331583813993e-08,1.0549853213248639e-09,7.859640458462991e-07
1995,1.0844901865425527e-08,5.422450821690461e-10,7.889666218119373e-07
1996,1.4412848692302305e-08,1.067618438099771e-09,7.793614766882229e-07
1997,1.4864173003559245e-08,0.0,9.5466348071227e-07
1998,1.0489884516573511e-08,9.536258449571733e-10,8.163037197306267e-07
1999,7.312321859131998e-09,1.8280804925385752e-09,8.171519922939297e-07
2000,1.4579503826439577e-08,1.3254094488601709e-09,8.535637086026782e-07
2001,5.257454027685071e-09,8.762423564512289e-10,7.903706276124467e-07
2002,7.448076377869484e-09,3.504977197366088e-09,8.718631026027879e-07
2003,8.750538071922165e-09,0.0,1.0013115208096224e-06
2004,9.690540814233373e-09,2.2023955992267474e-09,8.897678451802449e-07
2005,1.3961623857028371e-08,3.15262471684008e-09,8.106749262992707e-07
2006,9.059357708451898e-09,4.1178899179428186e-10,9.532915399290687e-07
2007,1.1983438241713884e-08,7.988958938831558e-10,9.966226031110637e-07
2008,1.0643598891135753e-08,2.1287198670449925e-09,8.94062353040681e-07
2009,6.198650481792356e-09,4.76819250749827e-10,9.50777600650099e-07
2010,4.723792912386671e-09,9.447586046817946e-10,1.017504988709561e-06
2011,1.6825476123472072e-08,0.0,1.0194708721655843e-06
2012,1.599998711299122e-08,6.808505426114664e-10,1.0505524308257463e-06
2013,1.2272150407000026e-08,5.578250084070646e-10,1.1424256385339504e-06
2014,1.1043770342666903e-08,4.330890368553497e-10,1.3964955840606308e-06
2015,1.5072712855612735e-08,0.0,1.2086986060921845e-06
2016,1.3463710146766061e-08,8.285360175719347e-10,1.1932989494312096e-06
2017,1.4842107098900215e-08,2.515611330355938e-10,1.0112757244939985e-06
2018,1.161660012627408e-08,7.744400121190154e-10,1.1567552746782894e-06
2019,1.9387506711154856e-08,2.55098775436835e-10,1.1703932329965028e-06
