year,en_ADP autographe_NOUN,en_ADP photographes_NOUN
1912,1.0418842455450772e-09,0.0
1913,5.302989602995467e-09,0.0
1914,8.036092680185902e-09,6.696743715117748e-10
1915,1.4136913861761968e-08,0.0
1916,6.592477230782379e-09,0.0
1917,2.1932848870420685e-09,0.0
1918,2.2972752589112133e-09,0.0
1919,9.207848372660976e-10,0.0
1920,1.514446346106979e-09,4.543339038320937e-09
1921,7.572747429129834e-10,0.0
1922,2.951174193910333e-09,7.377935484775833e-10
1923,1.4862327368803108e-08,0.0
1924,3.867487219366694e-09,0.0
1925,9.898360353588487e-09,0.0
1926,4.458455382660986e-09,1.1146138456652466e-09
1927,2.2298449753321847e-09,0.0
1928,4.570416489713125e-09,1.1426041224282812e-09
1929,1.1140406375176326e-09,0.0
1930,2.10072066408884e-08,0.0
1931,5.7026783295555106e-09,0.0
1932,1.8631212128639163e-08,1.0959536611565568e-09
1933,1.261772819560747e-08,0.0
1934,1.0783422155213884e-08,0.0
1935,4.787313656606784e-09,0.0
1936,3.031178508194898e-08,0.0
1937,0.0,1.2591118148108649e-09
1938,3.8895642262559704e-09,0.0
1939,1.070583532936098e-08,0.0
1940,2.5357829169792012e-09,0.0
1941,2.9515025978810172e-09,0.0
1942,6.068423541449874e-09,0.0
1943,8.709705845433291e-09,0.0
1944,0.0,0.0
1945,0.0,0.0
1946,5.568441707737293e-09,4.1763312808029696e-09
1947,0.0,0.0
1948,6.523132700664291e-09,0.0
1949,3.9268033269479474e-09,0.0
1950,1.3825969702452312e-08,0.0
1951,2.1322803522849654e-09,0.0
1952,4.2179215675730575e-09,0.0
1953,4.3095309543161875e-09,1.0773827385790469e-09
1954,5.863521668203475e-09,0.0
1955,3.754243138587299e-09,9.385607846468247e-10
1956,6.976913269340912e-09,0.0
1957,1.3252556385623393e-08,0.0
1958,4.9633461784992505e-09,0.0
1959,2.325224457422337e-09,0.0
1960,1.1765417085030094e-08,0.0
1961,3.47407969059077e-09,0.0
1962,8.8787386332001e-09,6.341956404476434e-10
1963,5.819448034571906e-09,6.466053248388448e-10
1964,6.083968440151466e-09,0.0
1965,5.47204326295514e-09,0.0
1966,4.985167390003653e-09,5.539074754423723e-10
1967,1.1339771788243524e-08,0.0
1968,9.431973424511852e-09,8.982831700699023e-10
1969,4.087581828571274e-09,0.0
1970,4.1388523719376735e-09,1.3796175313274261e-09
1971,2.569198631618974e-09,5.138397485282553e-10
1972,5.130146973897354e-09,0.0
1973,5.513203671370093e-09,3.3079223804577396e-09
1974,3.3753431161187564e-09,1.1251143350321513e-09
1975,4.569184142155791e-09,1.1422960355389478e-09
1976,1.7140580066410394e-09,1.7140580066410394e-09
1977,2.3507127355770763e-09,2.3507127355770763e-09
1978,5.940591130126904e-09,2.970295565063452e-09
1979,4.096381456264453e-09,2.925986564150662e-09
1980,5.116635559687666e-09,5.685150683554241e-10
1981,5.69299452024552e-09,1.2651099057237047e-09
1982,3.7245013739806154e-09,0.0
1983,1.89459470334441e-09,1.2630632095778083e-09
1984,0.0,1.1598016991243298e-09
1985,1.8046674155058895e-09,0.0
1986,5.994485463567401e-10,3.5966913891627428e-09
1987,2.4443267410134695e-09,6.110816852533674e-10
1988,4.797243047249822e-09,2.99827696004229e-09
1989,6.585746614717891e-09,1.6464366536794728e-09
1990,4.358920779878872e-09,3.2691906959314565e-09
1991,4.10302547493302e-09,3.5168792322792797e-09
1992,4.4079553340736766e-09,4.958949695321735e-09
1993,5.539207426075166e-10,5.539207426075166e-10
1994,1.1077346151466827e-08,5.274926606624319e-10
1995,4.337960657352369e-09,1.0844901643380922e-09
1996,1.067618438099771e-09,1.6014276571496566e-09
1997,1.917957792585412e-09,3.3564262480467733e-09
1998,6.675381136744818e-09,0.0
1999,3.1991407301035224e-09,1.3710603763428253e-09
2000,8.836062992401139e-10,4.4180314962005696e-10
2001,2.190605918883648e-09,4.3812117822561447e-10
2002,2.6287327870022636e-09,4.38122149670761e-10
2003,2.083461403401543e-09,8.333845835650777e-10
2004,2.2023955992267474e-09,2.2023955992267474e-09
2005,2.702249757291497e-09,1.8014998381943315e-09
2006,3.294311934354255e-09,4.1178899179428186e-10
2007,3.994479469415779e-10,1.1983438685803094e-09
2008,1.7029758714315335e-09,1.2772318758180745e-09
2009,9.53638501499654e-10,1.430457752249481e-09
2010,1.8895172093635892e-09,9.447586046817946e-10
2011,0.0,3.82397197240536e-10
2012,0.0,0.0
2013,8.367375126105969e-10,8.367375126105969e-10
2014,6.496335691608124e-10,6.496335691608124e-10
2015,2.881548111233201e-09,3.103205470367243e-09
2016,1.4499380585064614e-09,1.2428040818690533e-09
2017,5.031222660711876e-10,1.0062445321423752e-09
2018,7.744400121190154e-10,1.290733298020541e-09
2019,2.5509878653906526e-09,5.1019755087367e-10
