year,aies_VERB en_PRON,aies_VERB tant_ADV
1975,0.0,5.711480177694739e-10
1976,0.0,1.142705374768127e-09
1977,0.0,5.876781838942691e-10
1978,0.0,3.5643548113029055e-09
1979,5.851973350345929e-10,4.681578680276743e-09
1980,5.685150683554241e-10,1.1370301367108482e-09
1981,0.0,1.8976649140967083e-09
1982,6.207502289967692e-10,0.0
1983,0.0,1.2630632095778083e-09
1984,0.0,2.3196033982486597e-09
1985,0.0,1.2031116103372597e-09
1986,0.0,1.7983456945813714e-09
1987,0.0,0.0
1988,0.0,1.1993107618124554e-09
1989,0.0,5.488122178931576e-10
1990,0.0,1.089730194969718e-09
1991,0.0,4.68917216167597e-09
1992,0.0,2.2039776670368383e-09
1993,0.0,5.539207426075166e-10
1994,0.0,1.5824779264761446e-09
1995,5.422450821690461e-10,4.880205572987961e-09
1996,0.0,1.6014276571496566e-09
1997,0.0,1.438468344439059e-09
1998,0.0,1.9072516899143466e-09
1999,0.0,1.8280804647829996e-09
2000,0.0,3.5344251969604557e-09
2001,0.0,3.066848330846028e-09
2002,0.0,2.1906108038649563e-09
2003,0.0,5.000307723435071e-09
2004,0.0,2.2023955992267474e-09
2005,0.0,3.1526248278623825e-09
2006,0.0,1.6471559671771274e-09
2007,0.0,3.994479413904628e-09
2008,0.0,2.1287198670449925e-09
2009,0.0,7.1522885392028e-09
2010,0.0,5.668551850135373e-09
2011,0.0,6.118355155848576e-09
2012,0.0,1.05531832161887e-08
2013,0.0,7.2517249982695375e-09
2014,4.330890368553497e-10,9.527958866328845e-09
2015,0.0,7.979671146074452e-09
2016,4.1426800878596737e-10,9.32103016992869e-09
2017,0.0,9.559323110863716e-09
2018,0.0,8.518839855753413e-09
2019,0.0,9.693753355577428e-09
