year,dernières_ADJ erreurs_NOUN,dernières_ADJ terreurs_NOUN
1908,1.080505640516094e-08,4.4202499438483756e-09
1909,2.7504918342913243e-09,6.60118004702781e-09
1910,6.412980813053082e-09,1.068830135508847e-09
1911,8.51259862599818e-09,1.0640748282497725e-09
1912,7.293189607793238e-09,1.0418842455450772e-09
1913,5.302989602995467e-09,5.30298971401777e-10
1914,6.027069510139427e-09,4.018046340092951e-09
1915,7.068456930880984e-09,0.0
1916,2.197492410260793e-09,0.0
1917,1.5352993543160665e-08,0.0
1918,6.89182577673364e-09,1.1486376294556067e-09
1919,9.207848372660976e-10,9.207848372660976e-10
1920,1.8930579770426448e-08,7.572231730534895e-10
1921,7.572747762196741e-09,7.572747429129834e-10
1922,5.902348387820666e-09,1.4755870969551665e-09
1923,0.0,0.0
1924,2.1915761649893284e-08,0.0
1925,2.74954441437103e-08,0.0
1926,4.458455382660986e-09,0.0
1927,4.4596899506643695e-09,4.4596899506643695e-09
1928,4.570416489713125e-09,1.1426041224282812e-09
1929,3.342121912552898e-09,0.0
1930,1.1553964007759987e-08,0.0
1931,4.5621426636444085e-09,0.0
1932,7.6716757391182e-09,1.0959536611565568e-09
1933,8.02946331646126e-09,0.0
1934,1.1981580172459871e-08,0.0
1935,1.196828414151696e-09,0.0
1936,1.2124714565686645e-09,0.0
1937,2.5182236296217297e-09,0.0
1938,9.075650453382877e-09,0.0
1939,3.058810094103137e-09,4.588215141154706e-09
1940,7.607348528892999e-09,0.0
1941,0.0,0.0
1942,0.0,0.0
1943,5.806470415592457e-09,2.9032352077962287e-09
1944,3.2131861615880553e-09,0.0
1945,1.5249527862692958e-08,2.178504043826024e-09
1946,4.1763312808029696e-09,0.0
1947,5.960435700558264e-09,2.3841741914054637e-09
1948,4.348755133776194e-09,2.174377566888097e-09
1949,6.8719057111366055e-09,1.9634016634739737e-09
1950,6.381216888229346e-09,0.0
1951,1.0661401761424827e-09,0.0
1952,3.1634410646574906e-09,0.0
1953,3.232148326759443e-09,0.0
1954,1.3681550115052232e-08,3.9090144454689835e-09
1955,9.385607846468247e-10,0.0
1956,3.488456634670456e-09,0.0
1957,5.301022731885041e-09,8.835037701437898e-10
1958,9.099467845885556e-09,0.0
1959,4.650448914844674e-09,7.750747821333448e-10
1960,6.920833239831836e-09,2.7683333403416555e-09
1961,9.03260666262895e-09,2.779263708063695e-09
1962,1.585489073363533e-08,3.805173953708163e-09
1963,1.939815863494232e-09,1.2932106496776896e-09
1964,3.041984220075733e-09,6.083968329129164e-10
1965,8.755269398363907e-09,1.6416130677043839e-09
1966,2.769537488234164e-09,2.769537488234164e-09
1967,9.367637332502454e-09,0.0
1968,1.122853987567396e-08,0.0
1969,5.904285060864822e-09,0.0
1970,5.058597540852361e-09,1.3796175313274261e-09
1971,4.1107179882260425e-09,1.541519245584766e-09
1972,5.130146973897354e-09,0.0
1973,4.9618833486420044e-09,0.0
1974,4.500457340128605e-09,2.2502286700643026e-09
1975,2.8557400888473694e-09,5.711480177694739e-10
1976,2.856763492431469e-09,1.142705374768127e-09
1977,1.7630346071939584e-09,1.1753563677885381e-09
1978,2.970295565063452e-09,1.1881182704343018e-09
1979,5.851973128301324e-09,1.1703946700691858e-09
1980,5.6851505725319385e-09,0.0
1981,0.0,6.325549528618524e-10
1982,1.8622506869903077e-09,0.0
1983,3.157658134966823e-09,0.0
1984,5.799008384599347e-09,5.799008495621649e-10
1985,6.015558051686298e-10,1.2031116103372597e-09
1986,4.7955883708539204e-09,5.994485463567401e-10
1987,3.6664902225425067e-09,0.0
1988,3.597932174415064e-09,1.798966087207532e-09
1989,3.2928733073589456e-09,0.0
1990,5.44865097484859e-10,0.0
1991,3.5168792322792797e-09,1.7584396161396398e-09
1992,3.30596661157756e-09,5.509944167592096e-10
1993,7.754890063438324e-09,5.539207426075166e-10
1994,5.802419433820205e-09,5.274926606624319e-10
1995,3.253470381991974e-09,0.0
1996,5.3380921904988554e-09,0.0
1997,1.438468344439059e-09,4.79489448146353e-10
1998,2.3840645013706308e-09,4.768129224785866e-10
1999,1.3710603763428253e-09,4.570201161957499e-10
2000,2.6508188977203417e-09,8.836062992401139e-10
2001,4.3812117822561447e-10,4.3812117822561447e-10
2002,5.6955880012310445e-09,4.38122149670761e-10
2003,1.6667691671301554e-09,8.333845835650777e-10
2004,1.7619165015858584e-09,1.3214374039449694e-09
2005,4.053374524914943e-09,4.5037495954858286e-10
2006,4.117890028965121e-09,8.235779835885637e-10
2007,2.7961355453243186e-09,0.0
2008,5.960415716543821e-09,8.514879357157668e-10
2009,8.105927484791664e-09,4.76819250749827e-10
2010,2.8342759250676863e-09,1.8895172093635892e-09
2011,6.118355155848576e-09,7.64794394481072e-10
2012,1.0212758416727752e-09,2.7234021704458655e-09
2013,6.414987652192394e-09,1.3945624655065103e-09
2014,3.681256854903836e-09,6.496335691608124e-10
2015,2.881548111233201e-09,8.866301581811342e-10
2016,2.899876117012923e-09,2.0713399884186856e-09
2017,4.2765391228272165e-09,2.0124890642847504e-09
2018,4.3884935685412074e-09,1.8070267504555204e-09
2019,5.867272001580659e-09,1.2754939326953263e-09
