year,mes_DET eaux_NOUN,mes_DET taux_NOUN
1972,3.2319926623891604e-08,5.130146862875051e-10
1973,2.370677543162003e-08,0.0
1974,2.5315073148846068e-08,2.8127858375803783e-09
1975,1.6563292959403952e-08,5.711480177694739e-10
1976,2.1140049599743804e-08,1.7140580621521906e-09
1977,1.9393379790955123e-08,5.876781838942691e-10
1978,3.4455430730773173e-08,0.0
1979,2.925986608559583e-08,0.0
1980,4.8892296433677984e-08,1.1370301367108482e-09
1981,2.909752794266751e-08,0.0
1982,3.3520510811513304e-08,0.0
1983,3.220811262139023e-08,0.0
1984,4.929157376709625e-08,1.1598016991243298e-09
1985,5.59446911019279e-08,0.0
1986,2.1580148390487608e-08,0.0
1987,2.810975807676641e-08,0.0
1988,2.6384837426007834e-08,1.1993107618124554e-09
1989,4.500260253337274e-08,0.0
1990,2.2884334038852927e-08,5.44865097484859e-10
1991,3.985796337424574e-08,5.861465202094962e-10
1992,3.25086699781707e-08,0.0
1993,4.98528672787657e-08,5.539207426075166e-10
1994,3.217705202285259e-08,0.0
1995,2.114755781601474e-08,0.0
1996,4.85766395996734e-08,1.067618438099771e-09
1997,1.9659066707866657e-08,3.835915585170824e-09
1998,2.5271085557498907e-08,4.768129224785866e-10
1999,2.3308026536605908e-08,0.0
2000,3.1368023178934834e-08,4.4180314962005696e-10
2001,3.7240301065111225e-08,0.0
2002,3.3735407134471984e-08,4.38122149670761e-10
2003,4.916968965318347e-08,1.6667691671301554e-09
2004,2.4666830578112808e-08,8.809582507929292e-10
2005,3.2426996643408756e-08,9.007499190971657e-10
2006,1.976587160612553e-08,4.1178899179428186e-10
2007,2.316798167201206e-08,1.1983438408247338e-09
2008,3.27822856638349e-08,2.1287198670449925e-09
2009,2.527142117791925e-08,4.291373478793048e-09
2010,3.0232275183283974e-08,1.417137907022692e-09
2011,4.206369164094781e-08,2.6767803529281764e-09
2012,3.404252724159562e-08,5.787229612197464e-09
2013,3.904775103258373e-08,3.068037435216553e-09
2014,4.48247139406277e-08,3.031623174720721e-09
2015,4.5439795703927643e-08,5.319780838064503e-09
2016,5.551191417652035e-08,5.799751928714514e-09
2017,4.251383289854971e-08,1.1571812508215373e-08
2018,3.9238295279631075e-08,9.551427093690279e-09
2019,2.984655633753164e-08,1.7856915057734568e-08
