year,divers_DET issus_ADJ,divers_DET tissus_NOUN
1910,0.0,4.702852507421085e-08
1911,0.0,4.9479478292369095e-08
1912,0.0,5.261515267918071e-08
1913,0.0,3.606033083247695e-08
1914,0.0,3.080502103403049e-08
1915,0.0,7.304072369151982e-08
1916,0.0,2.197492321442951e-08
1917,0.0,6.360526327853222e-08
1918,0.0,5.743188324913717e-08
1919,0.0,2.578197527691728e-08
1920,0.0,4.997673075379794e-08
1921,0.0,5.376650591415455e-08
1922,0.0,7.009038682781465e-08
1923,0.0,3.078624999375279e-08
1924,0.0,3.480738519634485e-08
1925,0.0,4.729216551702109e-08
1926,1.1146138456652466e-09,7.913758448552244e-08
1927,3.3447675740205796e-09,4.0137209111890115e-08
1928,2.2852082448565625e-09,5.0274582719112004e-08
1929,0.0,4.3447585085232276e-08
1930,0.0,7.247486166761519e-08
1931,0.0,8.097803316786667e-08
1932,4.383814644626227e-09,5.698959171240858e-08
1933,0.0,4.817677989876756e-08
1934,0.0,9.70508011732818e-08
1935,0.0,7.180970307274492e-08
1936,0.0,9.457277183599899e-08
1937,0.0,7.932404377797297e-08
1938,2.5930428915188486e-09,9.723910698866689e-08
1939,1.5294050470515685e-09,1.1470537941704606e-07
1940,0.0,1.3693227174371714e-07
1941,0.0,8.559357667081713e-08
1942,0.0,9.102635090130207e-08
1943,5.806470415592457e-09,7.83873517207212e-08
1944,0.0,8.354284375400312e-08
1945,0.0,5.8819607851035016e-08
1946,0.0,5.986074569364064e-08
1947,0.0,8.225400938144389e-08
1948,1.0871887834440486e-09,1.1524201437573822e-07
1949,9.817008317369869e-10,6.773735428122762e-08
1950,0.0,9.040057591391815e-08
1951,0.0,7.569595084078173e-08
1952,0.0,1.0123012061935555e-07
1953,0.0,9.588706717522655e-08
1954,0.0,8.697557118964028e-08
1955,0.0,9.57331991457977e-08
1956,0.0,1.0029312957904324e-07
1957,0.0,1.3075856486466364e-07
1958,0.0,7.941353513674088e-08
1959,0.0,9.688434943200264e-08
1960,0.0,1.1973041680324314e-07
1961,0.0,9.102088860402091e-08
1962,0.0,6.84931293903901e-08
1963,0.0,9.699079739355909e-08
1964,6.083968329129164e-10,8.030838216654956e-08
1965,2.188817349590977e-09,7.606140428606523e-08
1966,0.0,8.419393604519598e-08
1967,2.465167847631733e-09,6.508042682540349e-08
1968,1.3474247273492779e-09,7.141350977235561e-08
1969,4.5417578031781147e-10,6.040537836593529e-08
1970,9.197450023812337e-10,4.0008906410093914e-08
1971,5.138397485282553e-10,5.189781437930918e-08
1972,5.130146862875051e-10,5.6944628568089684e-08
1973,2.7566018356850464e-09,4.961883237619702e-08
1974,5.625571675160757e-10,4.725480096112733e-08
1975,0.0,5.02610255637137e-08
1976,5.713526873840635e-10,2.399681336973103e-08
1977,5.876781838942691e-10,3.8786760914177876e-08
1978,2.3762365408686037e-09,2.1386129422928946e-08
1979,1.1703946700691858e-09,4.037861744965454e-08
1980,5.685150683554241e-10,2.0466542238750662e-08
1981,6.325549528618524e-10,4.554395616196416e-08
1982,0.0,2.6071509950931215e-08
1983,1.2630632095778083e-09,4.041802392773519e-08
1984,1.739702604197646e-09,3.189454744756404e-08
1985,3.609334831011779e-09,3.1280901091612634e-08
1986,5.994485463567401e-10,1.618511108469889e-08
1987,6.110816852533674e-10,5.316410645050951e-08
1988,0.0,4.9171742233511395e-08
1989,2.1952488715726304e-09,3.4575168728068206e-08
1990,5.44865097484859e-10,2.669839066493651e-08
1991,0.0,3.751337729340776e-08
1992,5.509944167592096e-10,2.6447731615864e-08
1993,1.1078414852150331e-09,2.4372512896775334e-08
1994,5.274926606624319e-10,2.4264663167627987e-08
1995,5.422450821690461e-10,2.22320488130201e-08
1996,5.338092190498855e-10,1.3879040139386234e-08
1997,2.876936688878118e-09,1.5343662340683295e-08
1998,9.536258449571733e-10,1.1443509806419172e-08
1999,1.3710603763428253e-09,1.599570334520628e-08
2000,1.3254094488601709e-09,1.8113929911578452e-08
2001,1.7524847129024579e-09,1.7524847351069184e-08
2002,4.38122149670761e-10,1.6210518871684343e-08
2003,4.1669229178253886e-10,1.6667691227212345e-08
2004,1.7619165015858584e-09,2.4666831605069106e-08
2005,1.8014998381943315e-09,1.9816498664226856e-08
2006,2.8825228870488218e-09,2.5119128110873135e-08
2007,1.1983438685803094e-09,1.837460494868992e-08
2008,4.257439678578834e-10,2.2564429519311702e-08
2009,0.0,1.668867355419934e-08
2010,9.447586046817946e-10,2.9287516245535272e-08
2011,1.1471915639660324e-09,2.7532598867452407e-08
2012,6.808505426114664e-10,2.2808492872172792e-08
2013,5.578250084070646e-10,1.1156499724052082e-08
2014,4.330890368553497e-10,1.1909948582911056e-08
2015,6.649726325136385e-10,1.0639562120218216e-08
2016,1.0356699942093428e-09,9.73529803993678e-09
2017,2.264050280587071e-09,1.8363963349976586e-08
2018,1.0325866828253538e-09,1.3939920551209184e-08
2019,5.1019755087367e-10,1.428553142446276e-08
