year,seras_VERB en_ADP,seras_VERB tant_ADV
1879,5.6205792020591616e-08,6.10932526790009e-10
1880,6.28948910730287e-08,0.0
1881,3.2770785196589713e-08,0.0
1882,4.5256619785050134e-08,0.0
1883,5.561018312505439e-08,6.319338941018771e-10
1884,5.215340692643622e-08,6.601696966868076e-10
1885,3.0939052209078e-08,1.933690763067375e-09
1886,4.323820945728585e-08,0.0
1887,3.4603299781110763e-08,0.0
1888,4.12139939953704e-08,0.0
1889,5.262714708464955e-08,0.0
1890,3.0150179242127706e-08,0.0
1891,5.16311828846483e-08,0.0
1892,4.199903358426127e-08,0.0
1893,3.263960834942736e-08,0.0
1894,2.5836310868498913e-08,0.0
1895,3.250051960890232e-08,0.0
1896,2.5357223876198987e-08,0.0
1897,3.088158351260972e-08,1.1653427112179315e-09
1898,2.6594268121016285e-08,0.0
1899,5.859233098703953e-08,0.0
1900,2.9589003247565415e-08,0.0
1901,3.968004591570207e-08,0.0
1902,3.6827128013783295e-08,0.0
1903,2.1060859722865644e-08,0.0
1904,2.042357571951925e-08,0.0
1905,2.4771644291377015e-08,5.160759042333041e-10
1906,2.572092228092515e-08,0.0
1907,4.217131532868734e-08,0.0
1908,3.437972395659017e-08,0.0
1909,3.5206294768386215e-08,0.0
1910,3.847788576649691e-08,0.0
1911,2.8197982615552064e-08,0.0
1912,2.3963337980603683e-08,0.0
1913,2.7575547179026216e-08,0.0
1914,3.080502253283157e-08,0.0
1915,1.4136913861761968e-08,0.0
1916,2.307367097387214e-08,0.0
1917,2.3029491202919417e-08,0.0
1918,5.972916028440522e-08,0.0
1919,5.524708868165362e-08,0.0
1920,4.921950491620919e-08,0.0
1921,4.922285867792198e-08,0.0
1922,4.352981974875547e-08,0.0
1923,4.883336046646036e-08,2.1231896241147297e-09
1924,2.0626599095407983e-08,0.0
1925,4.7292164850887275e-08,0.0
1926,4.56991671171636e-08,2.229227691330493e-09
1927,6.243566019747959e-08,0.0
1928,4.6846768242403414e-08,0.0
1929,3.119313873867213e-08,0.0
1930,4.20144132817768e-08,0.0
1931,3.649714130915527e-08,0.0
1932,4.7126007984843454e-08,0.0
1933,4.01473165823063e-08,0.0
1934,2.2765002327673756e-08,0.0
1935,3.4708023122220766e-08,0.0
1936,3.6374142808881516e-08,0.0
1937,4.658713592675667e-08,3.777335333410292e-09
1938,4.148868626430158e-08,0.0
1939,3.5176316970364496e-08,0.0
1940,3.550096039361961e-08,0.0
1941,3.246652724442356e-08,0.0
1942,5.158160121254696e-08,0.0
1943,5.2258233296242906e-08,0.0
1944,6.105053529381621e-08,0.0
1945,6.317661416233022e-08,0.0
1946,5.290019799986112e-08,0.0
1947,5.602809238780537e-08,0.0
1948,3.261566305923225e-08,0.0
1949,4.712163814701853e-08,0.0
1950,7.763814124928103e-08,0.0
1951,5.224086763178093e-08,0.0
1952,4.323369751091377e-08,1.0544803918932644e-09
1953,4.632745742583211e-08,1.0773827385790469e-09
1954,4.0067398288101685e-08,0.0
1955,4.880516257799172e-08,0.0
1956,3.8373023869553435e-08,8.72114158667614e-10
1957,5.03597163969971e-08,8.835037701437898e-10
1958,5.1287909030861556e-08,8.272243445794913e-10
1959,3.797866554577922e-08,0.0
1960,5.329041741219953e-08,0.0
1961,6.670232721717184e-08,0.0
1962,5.7077606641087186e-08,0.0
1963,5.948768944108451e-08,0.0
1964,5.41473177406715e-08,6.083968329129164e-10
1965,5.307882133820385e-08,0.0
1966,6.037591759877614e-08,5.539074754423723e-10
1967,3.64844829903177e-08,4.930335584241163e-10
1968,4.895643357372137e-08,3.1439910674890825e-09
1969,5.995120488933026e-08,0.0
1970,5.3805081279278966e-08,1.3796175313274261e-09
1971,4.419021948365298e-08,5.138397485282553e-10
1972,3.642404422521395e-08,0.0
1973,6.560712506598065e-08,2.205281512956958e-09
1974,4.106667361725158e-08,5.625571675160757e-10
1975,5.02610255637137e-08,0.0
1976,4.456551039311307e-08,0.0
1977,4.348818549715361e-08,5.876781838942691e-10
1978,5.702967698084649e-08,0.0
1979,4.6815785026410595e-08,1.1703946700691858e-09
1980,3.865902442612423e-08,0.0
1981,5.123695245856652e-08,0.0
1982,4.6556266397601576e-08,0.0
1983,4.16810870262907e-08,0.0
1984,5.5090580985961424e-08,0.0
1985,3.849957153079231e-08,0.0
1986,4.076250093021372e-08,5.994485463567401e-10
1987,5.071978037562985e-08,6.110816852533674e-10
1988,4.077656612366809e-08,0.0
1989,4.939310116469642e-08,1.0976244357863152e-09
1990,4.7403261760337045e-08,1.089730194969718e-09
1991,4.8064013213888757e-08,1.1722930404189924e-09
1992,5.179347439820958e-08,0.0
1993,4.819110444032049e-08,5.539207426075166e-10
1994,5.116678636341021e-08,3.6924485691258724e-09
1995,6.778063266210665e-08,5.422450821690461e-10
1996,4.5907594170557786e-08,5.338092190498855e-10
1997,5.130537061859286e-08,4.79489448146353e-10
1998,6.00784275661681e-08,4.768129224785866e-10
1999,4.2959889867688617e-08,9.140402323914998e-10
2000,5.831801530575831e-08,0.0
2001,5.082205589701516e-08,2.190605918883648e-09
2002,5.5203390303404376e-08,0.0
2003,6.125376472709831e-08,4.1669229178253886e-10
2004,5.285749438144194e-08,0.0
2005,7.881561714384588e-08,9.007499190971657e-10
2006,6.506265748384976e-08,4.1178899179428186e-10
2007,1.0545425510599671e-07,3.994479469415779e-10
2008,1.0899045577161814e-07,0.0
2009,1.258802768688838e-07,4.76819250749827e-10
2010,1.8895171649546683e-07,0.0
2011,2.1796640226057207e-07,0.0
2012,2.7234023036726285e-07,0.0
2013,2.822594638018927e-07,5.578250084070646e-10
2014,2.988314236063161e-07,2.1654451842767486e-10
2015,3.251716123031656e-07,2.2165753954528356e-10
2016,3.291359291779372e-07,0.0
2017,3.5042467061430216e-07,2.515611330355938e-10
2018,3.931573928639409e-07,2.5814667070633845e-10
2019,3.9055623801687034e-07,7.65296326310505e-10
