year,êtes_VERB en_ADP,êtes_VERB tant_ADV,etes_VERB en_ADP
1831,7.468187845915963e-07,9.354723218280014e-09,3.1182412207897414e-09
1832,8.388581136387074e-07,9.065079353831607e-08,1.3529969367098715e-09
1833,7.251351235026959e-07,2.20088942626262e-08,1.1583628500844156e-09
1834,8.121041901176795e-07,1.5868701908061666e-08,0.0
1835,9.96814947029634e-07,3.1764969321557146e-08,9.832014313815307e-09
1836,9.845898603089154e-07,2.9571300075303952e-08,3.36037508930076e-09
1837,7.813711704329762e-07,2.6439986200443855e-08,1.3915781860163179e-09
1838,7.965948043420212e-07,2.019891809368346e-08,6.312161904276081e-10
1839,7.90036722264631e-07,2.3771015378315496e-08,6.292327547896548e-09
1840,8.146831760313944e-07,1.8472096741106725e-08,2.5478754661634184e-09
1841,6.831463679191074e-07,2.632424944692957e-08,3.852329122366882e-09
1842,7.265051067406603e-07,3.4882980060046975e-08,2.0124795163667386e-09
1843,7.655356739633135e-07,1.6539351221922516e-08,5.31621990873532e-09
1844,1.0406312185295974e-06,1.866110821424627e-08,5.488561272137815e-10
1845,7.153852266128524e-07,2.511102614732863e-08,2.2320911785556063e-09
1846,8.617826097179204e-07,1.9905304071698993e-08,0.0
1847,5.813894858874846e-07,1.5101026207275936e-08,2.6966118227278457e-09
1848,7.256790013343561e-07,1.367687652020777e-08,3.218088684420195e-09
1849,6.393493663381378e-07,1.9272654583346593e-08,2.513824481908955e-09
1850,6.103307441662764e-07,6.788996032014438e-09,0.0
1851,6.29465205292945e-07,9.674158363282004e-09,3.8696632564949596e-09
1852,7.129047503440233e-07,1.3672145193766028e-08,5.859490670445666e-09
1853,6.88563716266799e-07,1.3735443005202796e-08,2.9859659189668264e-09
1854,7.606452641084616e-07,1.4028294081924741e-08,0.0
1855,7.477474355255254e-07,1.8043586180738203e-08,3.714855978387277e-09
1856,8.392223662667675e-07,2.2261913201759853e-08,6.212626857404757e-09
1857,6.614444600927527e-07,8.298565390418844e-09,9.763018171682347e-10
1858,7.668390367143729e-07,3.131952652779546e-08,8.808616946964776e-09
1859,7.271623303495289e-07,3.258990943777462e-08,1.5276520048956854e-09
1860,7.94599145592656e-07,1.6020143434047895e-08,2.746310290291376e-09
1861,8.531178536941297e-07,2.0750240636857598e-08,0.0
1862,9.04049045402644e-07,1.8071945717679228e-08,1.3553959066214816e-09
1863,7.666743044865143e-07,1.5982786649715308e-08,9.989241656072068e-10
1864,7.700332957938372e-07,1.5343129433631475e-08,6.233146443435089e-09
1865,9.079502660824801e-07,3.0594488720225854e-08,4.706844247692743e-09
1866,8.582941291024326e-07,1.0217787504984699e-08,2.919367858567057e-09
1867,7.507299528697331e-07,2.91168689159349e-08,5.338092634588065e-09
1868,7.068960030665039e-07,7.903798504571569e-09,3.457911734727759e-09
1869,7.881999977144005e-07,2.539429999615095e-08,1.4162205630441349e-08
1870,7.867114959481114e-07,1.4335121534259088e-08,1.1468097582678638e-08
1871,7.5835203006136e-07,2.3366590440332402e-08,5.3105884134652115e-09
1872,8.067150361057429e-07,1.4513614310374123e-08,7.256807155187062e-09
1873,7.584267791571619e-07,1.4366410283628284e-08,8.380406590902112e-09
1874,6.643765573244309e-07,9.559374625212058e-09,4.182226565063729e-09
1875,8.530797117600741e-07,1.5448122780981066e-08,3.432916173551348e-09
1876,7.654254545741423e-07,1.0882827083946722e-08,6.04601479992084e-10
1877,6.815667461523844e-07,2.040989244278535e-08,1.2369631985365004e-09
1878,5.622391654469538e-07,1.9928991790152395e-08,1.8117265465633636e-09
1879,6.714148526043573e-07,1.9549840857280287e-08,3.665595160740054e-09
1880,6.443517577281455e-07,1.6044616302224313e-08,3.8507077526617195e-09
1881,7.586088486277731e-07,1.1156012114099667e-08,2.091752326904839e-09
1882,7.866665328037925e-07,1.8635077481121698e-08,2.6621540527571597e-09
1883,6.67322183289798e-07,1.4534479397809719e-08,2.5277355764075082e-09
1884,5.717069484489912e-07,1.0562715146988921e-08,1.9805090900604227e-09
1885,5.304758019519795e-07,1.4180398189012067e-08,2.5782542767416317e-09
1886,5.195038284000475e-07,9.034849313138693e-09,6.453463874400711e-10
1887,5.960908424640365e-07,7.1818169189441505e-09,0.0
1888,5.465610115606978e-07,8.242799331981132e-09,6.340614699951175e-10
1889,5.588502176578913e-07,1.4409814674820609e-08,1.8795409673089125e-09
1890,5.204182684792613e-07,1.9663159989136147e-09,1.9663159989136147e-09
1891,5.09300207340857e-07,8.286486163910922e-09,1.9122659011827636e-09
1892,5.622855496767443e-07,1.002961980134387e-08,1.2537024751679837e-09
1893,5.234654167907138e-07,6.15841644346915e-09,1.847525021858587e-09
1894,5.665083904204948e-07,1.5123694296903523e-08,3.780923574225881e-09
1895,5.723702543036779e-07,1.5046536461227333e-08,2.4074457982692365e-09
1896,6.203674729476916e-07,1.2383760683576384e-08,1.179405795248556e-09
1897,5.354749532671121e-07,1.981082675683865e-08,1.7480140668268973e-09
1898,4.979352183909214e-07,1.2448380992680086e-08,1.13167097914868e-09
1899,5.383861321206496e-07,1.326618814800895e-08,0.0
1900,5.331211809789238e-07,8.30568502863116e-09,0.0
1901,6.449404850172868e-07,5.58873880507349e-09,2.235495566438317e-09
1902,4.041163492729538e-07,1.276673788908056e-08,1.4730852093691738e-09
1903,5.205812385611353e-07,9.1803746826713e-09,2.1600881083827517e-09
1904,4.7457939444939257e-07,8.599400302955473e-09,0.0
1905,5.754246217293257e-07,8.257214467732865e-09,1.0321518084666081e-09
1906,5.463123784466006e-07,9.773950537805831e-09,5.144184522798412e-10
1907,5.302271688378823e-07,6.685696440911215e-09,1.028568674676933e-09
1908,5.947692329755228e-07,4.911389073214423e-09,0.0
1909,5.423970037554682e-07,1.0451868703853506e-08,3.850688656825696e-09
1910,5.889253884561185e-07,9.085056262847502e-09,5.344150677544235e-10
1911,5.405499905464239e-07,1.1172785363555704e-08,2.6601871816467337e-09
1912,4.9229032583753e-07,1.4586379215586476e-08,3.646594803896619e-09
1913,5.287080853122461e-07,1.113627856597077e-08,2.6514948014977335e-09
1914,5.45784587302478e-07,1.2723813114234872e-08,1.3393487430235496e-09
1915,4.606278025676147e-07,7.068456930880984e-09,3.534228465440492e-09
1916,4.186223065971717e-07,1.8678685265172135e-08,7.69122365795738e-09
1917,5.066488029115135e-07,5.483212106582869e-09,4.386569774084137e-09
1918,5.306706043484155e-07,2.2972752589112133e-09,2.2972752589112133e-09
1919,5.377383445193118e-07,3.6831393490643904e-09,3.6831393490643904e-09
1920,5.747323825744388e-07,1.2872794385998532e-08,0.0
1921,4.869276608587825e-07,2.120369302360814e-08,0.0
1922,5.79905702124961e-07,8.853522359686394e-09,7.377935484775833e-10
1923,5.90246713727538e-07,6.369568872344189e-09,0.0
1924,5.775447675659962e-07,2.5783249313349188e-08,1.289162443462999e-09
1925,6.169977950776229e-07,1.0998178368026856e-08,7.698724324711748e-09
1926,5.049200808571186e-07,1.4489979882625903e-08,2.229227691330493e-09
1927,6.054029313418141e-07,7.804457524684949e-09,3.3447675740205796e-09
1928,5.781577101515722e-07,9.14083297942625e-09,0.0
1929,6.182925744724344e-07,1.5596569369336066e-08,6.684243825105796e-09
1930,5.304319756760378e-07,6.302162347537887e-09,5.2518016602221e-09
1931,5.554408630814578e-07,1.4826963656844327e-08,2.2810713318222042e-09
1932,4.767398422700353e-07,4.383814644626227e-09,0.0
1933,5.207680828789307e-07,6.882397318719313e-09,5.735331320977366e-09
1934,5.247932222118834e-07,1.7972370258689807e-08,0.0
1935,5.313918336469214e-07,1.555876849579363e-08,0.0
1936,4.231525281284121e-07,1.2124714565686645e-09,6.0623572828433225e-09
1937,4.5579847096632875e-07,7.554670666820584e-09,0.0
1938,5.108294658384693e-07,7.779128452511941e-09,1.2965214457594243e-09
1939,4.66468549120691e-07,1.5294050470515685e-09,0.0
1940,3.778316681746219e-07,2.2822046474857416e-08,7.607348528892999e-09
1941,4.0140434975910466e-07,8.854508237732261e-09,0.0
1942,4.672686202411569e-07,1.8205270180260413e-08,3.034211770724937e-09
1943,4.006464564554335e-07,5.806470415592457e-09,8.709705845433291e-09
1944,6.329976827146311e-07,9.639558484764166e-09,6.4263723231761105e-09
1945,6.491941917374788e-07,2.178504043826024e-09,0.0
1946,6.208812237673556e-07,1.2528993842408909e-08,5.568441707737293e-09
1947,8.535343454241229e-07,4.7683483828109274e-09,1.1920870957027319e-09
1948,7.186317816376686e-07,1.195907639583993e-08,0.0
1949,6.017826308379881e-07,9.817008539414473e-09,9.817008317369869e-10
1950,7.040609375508211e-07,2.1270722960764488e-09,3.190608444114673e-09
1951,6.929911364750296e-07,1.5992101864981123e-08,0.0
1952,6.284703317760432e-07,7.381362632230548e-09,3.1634410646574906e-09
1953,6.798285312470398e-07,5.386913581872932e-09,0.0
1954,6.596461616936722e-07,1.5636057781875934e-08,9.772536113672459e-10
1955,6.232043574527779e-07,1.3139850985055546e-08,4.6928039232341234e-09
1956,6.567019568137766e-07,1.2209598665435806e-08,1.744228317335228e-09
1957,5.857630185346352e-07,7.068030161150318e-09,1.7670075402875796e-09
1958,6.129732241788588e-07,1.2408365002158916e-08,8.272243445794913e-10
1959,6.200598363648169e-07,1.4726420971555854e-08,2.325224457422337e-09
1960,6.249512694012083e-07,4.844583401109048e-09,6.920833350854139e-10
1961,6.420099225579179e-07,1.250668635321972e-08,0.0
1962,6.779551426916441e-07,8.8787386332001e-09,1.2683912808952869e-09
1963,6.931609277671669e-07,5.1728425987107585e-09,7.1126584622049904e-09
1964,7.428525350405835e-07,1.2167936880302932e-08,2.4335873316516654e-09
1965,5.964527076685044e-07,7.1136563306595235e-09,1.586892572902343e-08
1966,6.525029903059476e-07,9.416426749453422e-09,1.6617224263271169e-09
1967,6.720047167618759e-07,1.6763140209263838e-08,2.465167847631733e-09
1968,6.737123499078734e-07,1.0330256650092906e-08,3.1439910674890825e-09
1969,6.149539899524825e-07,1.2262746373892242e-08,1.8167031212712459e-09
1970,5.95074993725575e-07,1.0577067222072856e-08,1.8394900047624674e-09
1971,6.243153052309935e-07,7.193756701440179e-09,1.541519245584766e-09
1972,5.781675440630352e-07,6.669190977248718e-09,4.104117490300041e-09
1973,5.843996291332587e-07,7.1671650836435674e-09,3.3079223804577396e-09
1974,5.940603955423285e-07,6.750686232237513e-09,3.3753431161187564e-09
1975,5.808575451737852e-07,6.8537762132336866e-09,3.998036124386317e-09
1976,6.273452299865312e-07,4.570821499072508e-09,1.1427053969725876e-08
1977,5.876781870028935e-07,6.464460078348111e-09,2.938390863960194e-09
1978,5.673264809047396e-07,8.316828115084718e-09,3.5643548113029055e-09
1979,5.682265964424005e-07,7.607565244427406e-09,8.192762912528906e-09
1980,6.583404683624394e-07,3.411090521154847e-09,2.8425752862659692e-09
1981,6.793640068281093e-07,3.1627747087981106e-09,3.1627747087981106e-09
1982,6.704102588628302e-07,6.828252629986764e-09,1.0552754226011984e-08
1983,6.624766797358461e-07,6.315316269933646e-09,3.157658134966823e-09
1984,6.802237066949601e-07,5.799008384599347e-09,4.059305780401701e-09
1985,6.358444579745992e-07,1.2031115659283387e-08,2.4062232206745193e-09
1986,7.69691951063578e-07,1.498621315931814e-08,2.3977941854269602e-09
1987,7.754626381029084e-07,1.0388388815840699e-08,6.110816852533674e-10
1988,7.105916211003205e-07,3.597932174415064e-09,2.398621523624911e-09
1989,8.912710427466664e-07,4.939309850016116e-09,3.841685636274406e-09
1990,7.132284167710168e-07,7.083246433836621e-09,5.44865097484859e-10
1991,7.772302978992229e-07,6.4476117778156095e-09,7.033758464558559e-09
1992,6.419085138986702e-07,7.713921945651236e-09,4.4079553340736766e-09
1993,6.984940341681067e-07,8.308811416668505e-09,2.7696036575264316e-09
1994,8.51373158639035e-07,5.802419433820205e-09,2.637463358823311e-09
1995,7.748682264718809e-07,9.760411145975922e-09,3.253470381991974e-09
1996,7.307848477466905e-07,1.1743802375008272e-08,2.6690460952494277e-09
1997,7.350573127951066e-07,8.630809844589749e-09,2.3974471297094624e-09
1998,7.028222626104252e-07,4.291316191284977e-09,2.86087753487152e-09
1999,6.992407861616812e-07,7.312321859131998e-09,2.285100553223174e-09
2000,7.002579991421953e-07,6.627047355323157e-09,3.092622158362701e-09
2001,7.342911203522817e-07,5.257454027685071e-09,2.190605918883648e-09
2002,7.684662364226824e-07,4.81934359086722e-09,1.3143663935011318e-09
2003,7.692139547543775e-07,8.750538071922165e-09,3.7502307925763034e-09
2004,9.553991731081624e-07,6.607186797680242e-09,3.9643119897903034e-09
2005,1.0007331638917094e-06,8.557123898356167e-09,4.053374524914943e-09
2006,1.1134774240417755e-06,7.000412693969338e-09,4.941467679486777e-09
2007,1.4212357655196683e-06,4.7933754743212376e-09,4.7933754743212376e-09
2008,1.5322525541705545e-06,1.3623806971452268e-08,3.405951742863067e-09
2009,1.8753300992102595e-06,6.198650481792356e-09,1.192048149079028e-08
2010,2.4993589704536134e-06,7.085689368580006e-09,1.0864724231396394e-08
2011,3.472931439318927e-06,1.185431308670104e-08,5.353560705856353e-09
2012,3.7344652810133994e-06,1.191488419038933e-08,1.0212758416727752e-09
2013,3.595182079152437e-06,1.7571487376244477e-08,8.367375126105969e-10
2014,3.670429578050971e-06,1.1260315346817151e-08,8.661780737106994e-10
2015,3.5513971852196846e-06,1.440773989003219e-08,1.7732603163622684e-09
2016,3.7706674902437953e-06,3.0034431830472386e-08,1.86420612280358e-09
2017,4.007620191259775e-06,1.33327402451755e-08,2.7671724911471074e-09
2018,3.999724413006334e-06,1.3423626654684995e-08,1.8070267504555204e-09
2019,4.026479018648388e-06,1.3520234709574197e-08,1.2754939326953263e-09
