year,beaucoup_ADV écrit_VERB,beaucoup_ADV ecrit_VERB,beaucoup_ADV décrit_VERB
1863,5.479099058902648e-07,1.4983863039219614e-09,0.0
1864,5.370095550460974e-07,0.0,0.0
1865,5.153994493412029e-07,0.0,9.41368871743009e-10
1866,3.8584309436373587e-07,0.0,5.352174259343201e-09
1867,4.15400677411526e-07,9.7056229719783e-10,1.94112459439566e-09
1868,4.495285281791439e-07,0.0,0.0
1869,4.5172552631811413e-07,4.883519144627257e-10,0.0
1870,5.768453092969139e-07,0.0,5.734048791339319e-10
1871,3.6112001566834806e-07,0.0,0.0
1872,4.511315125910187e-07,0.0,6.047339295989218e-10
1873,4.980355470252107e-07,0.0,6.584604861359367e-09
1874,4.1643025383564236e-07,0.0,5.974609140757536e-10
1875,5.898894528399978e-07,0.0,5.149374260327022e-09
1876,5.205618549553037e-07,1.209202959984168e-09,0.0
1877,5.386974635257502e-07,0.0,0.0
1878,6.256495908019133e-07,1.2078177347163432e-09,4.22736201599605e-09
1879,4.863022695644759e-07,0.0,0.0
1880,5.519347610061232e-07,0.0,0.0
1881,5.396721007855376e-07,0.0,0.0
1882,5.637111257783545e-07,0.0,0.0
1883,5.744279292230203e-07,0.0,0.0
1884,4.812637257600727e-07,0.0,6.601696966868076e-10
1885,5.156508677828242e-07,0.0,0.0
1886,5.975907697575167e-07,0.0,1.936039106809062e-09
1887,4.7138834702309396e-07,1.3057849246322917e-09,0.0
1888,4.634989352325647e-07,0.0,0.0
1889,5.713804966944735e-07,0.0,5.6386229019267375e-09
1890,5.16485670232214e-07,0.0,0.0
1891,5.373467502067797e-07,0.0,0.0
1892,4.870634029430221e-07,1.2537024751679837e-09,0.0
1893,5.376297735892877e-07,0.0,0.0
1894,4.7639636591156886e-07,0.0,3.780923574225881e-09
1895,4.9292452786176e-07,0.0,0.0
1896,5.112723897582327e-07,0.0,3.5382172747233653e-09
1897,5.133334752827068e-07,0.0,0.0
1898,5.386754082792322e-07,5.6583548957434e-10,6.224190496340043e-09
1899,4.97482062655763e-07,5.527578395003729e-10,5.527578395003729e-10
1900,4.5992732111699297e-07,5.191053142894475e-10,1.5573159428683425e-09
1901,4.728073008664069e-07,5.588738916095792e-10,1.1177477832191585e-09
1902,4.006791698429879e-07,0.0,0.0
1903,4.546985508113721e-07,1.0800440541913758e-09,5.400220270956879e-10
1904,6.223816058081866e-07,0.0,0.0
1905,4.778862603416201e-07,5.160759042333041e-10,5.160759042333041e-10
1906,5.092742867418565e-07,0.0,5.144184522798412e-10
1907,5.538842060559546e-07,0.0,5.142843373384665e-10
1908,4.6658195174131833e-07,0.0,0.0
1909,4.96188704346423e-07,0.0,3.850688656825696e-09
1910,5.146417265677883e-07,0.0,0.0
1911,5.517227918971912e-07,0.0,3.7242617878519013e-09
1912,5.693897264791303e-07,0.0,1.5628263128064646e-09
1913,6.034802026988473e-07,0.0,2.6514948014977335e-09
1914,5.109615699439018e-07,0.0,6.696743715117748e-10
1915,4.983262442692649e-07,0.0,2.3561523843085297e-09
1916,5.328919314706582e-07,0.0,1.0987462051303964e-09
1917,5.592876277660253e-07,0.0,4.386569774084137e-09
1918,5.490487637871411e-07,1.1486376294556067e-09,0.0
1919,5.524709081328183e-07,9.207848372660976e-10,2.762354567309444e-09
1920,5.436862124952313e-07,4.543339038320937e-09,1.514446346106979e-09
1921,5.134322691446869e-07,1.5145494858259667e-09,1.5145494858259667e-09
1922,5.002240186513518e-07,0.0,3.6889677978990676e-09
1923,5.679532364410989e-07,1.0615948120573648e-09,1.0615948120573648e-09
1924,5.233999331721861e-07,0.0,1.289162443462999e-09
1925,4.795205654772872e-07,1.0998177923937646e-09,1.0998177923937646e-09
1926,4.803985689250112e-07,1.1146138456652466e-09,3.343841648018042e-09
1927,5.920238663748023e-07,0.0,2.2298449753321847e-09
1928,5.667316713697801e-07,0.0,0.0
1929,5.14686746555526e-07,0.0,0.0
1930,6.155111691441562e-07,0.0,0.0
1931,5.543003567254345e-07,0.0,0.0
1932,4.350935967067926e-07,1.0959536611565568e-09,3.287861094491973e-09
1933,5.5862125236672e-07,0.0,2.2941324395731044e-09
1934,4.780650328939373e-07,0.0,8.38710612072191e-09
1935,5.325886718310358e-07,0.0,2.393656828303392e-09
1936,5.116629608892254e-07,0.0,3.6374143697059935e-09
1937,4.5076203036842344e-07,1.2591118148108649e-09,1.2591118148108649e-09
1938,4.537825191164302e-07,0.0,1.2965214457594243e-09
1939,4.4505685536933015e-07,0.0,1.5294050470515685e-09
1940,3.423307077810023e-07,0.0,5.0715658339584024e-09
1941,4.132103583742719e-07,0.0,0.0
1942,5.097475650472916e-07,0.0,0.0
1943,5.05162915942492e-07,0.0,0.0
1944,4.7233837108251464e-07,0.0,0.0
1945,4.465933329811378e-07,2.178504043826024e-09,0.0
1946,4.705333367382991e-07,0.0,2.7842208538686464e-09
1947,5.280945742924814e-07,0.0,1.1920870957027319e-09
1948,4.7292712679336546e-07,1.0871887834440486e-09,0.0
1949,4.5649088065147225e-07,0.0,3.9268033269479474e-09
1950,4.6263821218417434e-07,0.0,3.190608444114673e-09
1951,4.3711747821362223e-07,0.0,3.1984206394497505e-09
1952,4.13356303852197e-07,0.0,2.1089607837865287e-09
1953,4.3741738409153186e-07,0.0,0.0
1954,3.8601518781433697e-07,0.0,0.0
1955,5.302868544276862e-07,0.0,0.0
1956,4.6919743112994183e-07,2.616342476002842e-09,8.72114158667614e-10
1957,3.966931956256303e-07,0.0,2.6505113659425206e-09
1958,4.359472427495348e-07,0.0,0.0
1959,4.2009054368463694e-07,1.5501495642666896e-09,4.650448914844674e-09
1960,5.114495706948219e-07,0.0,0.0
1961,4.81507413496729e-07,6.948159270159238e-10,4.16889545107324e-09
1962,4.4013177102897316e-07,6.341956404476434e-10,6.341956404476434e-10
1963,4.565033577819122e-07,0.0,1.2932106496776896e-09
1964,4.5508082280321105e-07,1.2167936658258327e-09,2.4335873316516654e-09
1965,4.629348779872089e-07,2.188817349590977e-09,0.0
1966,4.636205517272174e-07,5.539074754423723e-10,6.6468897053084675e-09
1967,5.260667990114598e-07,0.0,2.9582012395223956e-09
1968,5.205550905884593e-07,0.0,2.245707841908029e-09
1969,4.2647104692150606e-07,1.3625273131978588e-09,3.6334062425424918e-09
1970,4.1204575040865166e-07,4.5987250119061684e-10,2.7592350626548523e-09
1971,4.526928307768685e-07,1.0276794970565106e-09,2.0553589941130213e-09
1972,5.345613089957624e-07,2.0520587451500205e-09,5.130146862875051e-10
1973,4.427102737736277e-07,2.205281512956958e-09,4.410563025913916e-09
1974,3.904146694821975e-07,0.0,7.313243344242437e-09
1975,4.1750919876903936e-07,1.7134440533084216e-09,5.140332159925265e-09
1976,4.639383917037776e-07,5.713526873840635e-10,2.856763492431469e-09
1977,4.1078703816310735e-07,1.7630346071939584e-09,5.876781727920388e-09
1978,4.265344557552453e-07,1.1881182704343018e-09,5.940591130126904e-09
1979,4.125641339669528e-07,5.851973128301324e-09,2.3407893401383717e-09
1980,4.1672154793559457e-07,3.411090521154847e-09,1.1370301367108482e-09
1981,4.434210154613538e-07,3.1627747087981106e-09,1.8976649140967083e-09
1982,4.83564406295045e-07,3.7245013739806154e-09,6.207502289967692e-10
1983,4.4144059074824327e-07,1.89459470334441e-09,2.5261264191556165e-09
1984,4.5000305703979393e-07,1.739702604197646e-09,4.059305780401701e-09
1985,4.830492912333284e-07,2.4062232206745193e-09,6.617113967877231e-09
1986,5.197218797547976e-07,1.7983456945813714e-09,4.196139880008332e-09
1987,4.4364529117046914e-07,6.110816852533674e-10,1.8332451112712533e-09
1988,4.797242922904843e-07,1.1993107618124554e-09,2.99827696004229e-09
1989,4.774666422235896e-07,1.6464366536794728e-09,5.488122178931576e-10
1990,4.435201788055565e-07,5.44865097484859e-10,1.6345953479657283e-09
1991,4.2261163457624207e-07,5.861465202094962e-10,2.9307325455363298e-09
1992,5.019559239372029e-07,5.509944167592096e-10,1.65298330578878e-09
1993,4.691708568316244e-07,0.0,2.7696036575264316e-09
1994,4.657760257487098e-07,0.0,6.857404422078162e-09
1995,4.820558956453169e-07,1.0844901643380922e-09,1.626735190995987e-09
1996,4.30250224781048e-07,1.6014276571496566e-09,2.135236876199542e-09
1997,4.2338919570283906e-07,1.917957792585412e-09,2.876936688878118e-09
1998,4.610780877101206e-07,1.43043876743576e-09,3.814503379828693e-09
1999,4.355401586053631e-07,4.570201161957499e-10,5.0272213059088244e-09
2000,4.5063922016197466e-07,0.0,4.418031274155965e-09
2001,4.5783662017129245e-07,1.7524847129024579e-09,2.6287270138425356e-09
2002,4.3242656033726234e-07,0.0,2.6287327870022636e-09
2003,4.52527842753625e-07,2.083461403401543e-09,5.8336921959778465e-09
2004,4.158122806074971e-07,8.809582507929292e-10,3.0833537945085254e-09
2005,4.3100882862745493e-07,4.5037495954858286e-10,3.1526248278623825e-09
2006,4.472028365398728e-07,8.235779835885637e-10,1.6471559671771274e-09
2007,4.0823579183779657e-07,2.3966877371606188e-09,4.393927444112933e-09
2008,3.8146660585880454e-07,0.0,2.9802078582719105e-09
2009,3.676276492114994e-07,1.430457752249481e-09,4.76819250749827e-09
2010,3.22162691190897e-07,9.447586046817946e-10,2.3618964561933353e-09
2011,2.5964769179154246e-07,7.64794394481072e-10,7.64794394481072e-10
2012,2.866380839350313e-07,0.0,4.085103366691101e-09
2013,2.694294778393669e-07,0.0,1.1156500168141292e-09
2014,3.1182409543362155e-07,0.0,2.5985342766432495e-09
2015,2.9901602260906657e-07,0.0,2.21657536769726e-09
2016,2.872948527965491e-07,0.0,1.6570720351438695e-09
2017,2.6891885340774024e-07,5.031222660711876e-10,2.7671724911471074e-09
2018,2.449811802307522e-07,0.0,2.581466596041082e-09
2019,3.0382264526451763e-07,0.0,3.06118530524202e-09
