year,nous_PRON avons_VERB,nous_PRON savons_VERB
1800,0.0002213523257523775,9.281573511543684e-06
1801,0.00021098706929478794,8.117451443467871e-06
1802,0.00021449026462505572,8.011467798496597e-06
1803,0.00019661564874695614,9.693186029835488e-06
1804,0.0002008378942264244,9.284272437071195e-06
1805,0.00021595067300950177,9.04603712115204e-06
1806,0.00021791758263134398,7.633541827090085e-06
1807,0.00020808679255424067,7.390695600406616e-06
1808,0.00020164885791018605,7.627605100424262e-06
1809,0.00021087145796627738,7.76428782955918e-06
1810,0.0002083391445921734,7.62647300689423e-06
1811,0.00021622784333885647,8.60178056427685e-06
1812,0.00021105085033923388,8.513728516845731e-06
1813,0.00021647144967573695,7.776005304549471e-06
1814,0.00026970484759658575,8.738322321732994e-06
1815,0.00023498750670114532,1.0581208016446908e-05
1816,0.00026470976445125416,1.1340035825924133e-05
1817,0.0002367973283980973,8.74184433996561e-06
1818,0.00023237711866386235,9.162617061519995e-06
1819,0.00023885461268946528,1.0213380846835207e-05
1820,0.00022721700588590465,9.05175193111063e-06
1821,0.000264165602857247,1.0188889518758515e-05
1822,0.000260139669990167,9.54338361225382e-06
1823,0.00022346238256432116,8.555442036595196e-06
1824,0.00024246993416454643,8.417744538746774e-06
1825,0.0002220045935246162,9.106589232033002e-06
1826,0.00023429149950970896,8.358776995009976e-06
1827,0.0002431931352475658,8.770235353949829e-06
1828,0.00025231167091988027,1.0461009651407949e-05
1829,0.0002624780681799166,1.052528818945575e-05
1830,0.000275652484560851,1.0259409464197233e-05
1831,0.0002671865004231222,1.1454858849901939e-05
1832,0.0002749100312939845,1.1645244740066119e-05
1833,0.0002700572367757559,1.1180517958564451e-05
1834,0.00027254495944362134,1.0853259027499007e-05
1835,0.000263814115896821,1.1378665931260912e-05
1836,0.00027318840875523165,1.1638995147222886e-05
1837,0.0002746140380622819,1.188964461107389e-05
1838,0.000254558130109217,1.0960437748508411e-05
1839,0.0002721606506383978,1.1293329862382961e-05
1840,0.00027715725445887074,1.3530493106372887e-05
1841,0.00029341843037400395,1.2892461654701037e-05
1842,0.0002859652813640423,1.4245671536627924e-05
1843,0.0003017315102624707,1.4965159152779961e-05
1844,0.00029576813540188596,1.4204396848072065e-05
1845,0.0002860698223230429,1.4736265711690066e-05
1846,0.00029528289451263845,1.4093541267357068e-05
1847,0.0002950578709715046,1.3428586953523336e-05
1848,0.0003066114368266426,1.3334955383470515e-05
