year,tes_DET iles_NOUN,tes_DET cils_NOUN
1899,0.0,1.8241008703512307e-08
1900,0.0,1.6092264076839058e-08
1901,5.588738916095792e-10,1.1736351501756559e-08
1902,0.0,9.329538919189417e-09
1903,0.0,9.180374460626695e-09
1904,0.0,1.5586413049106795e-08
1905,1.0321518084666081e-09,2.6835946798087207e-08
1906,0.0,1.5432553901462143e-08
1907,1.028568674676933e-09,2.0571373937627868e-08
1908,4.911389073214423e-10,9.331638795018193e-09
1909,5.500983557560346e-10,2.9155212799558683e-08
1910,1.068830135508847e-09,1.0153886287334046e-08
1911,1.5961122423746588e-09,2.3409646554561903e-08
1912,5.209421227725386e-10,1.562826373868731e-08
1913,0.0,1.8030165027660416e-08
1914,0.0,7.366418142140674e-09
1915,1.1780761921542648e-09,1.1780761921542648e-09
1916,1.0987462051303964e-09,2.197492410260793e-09
1917,3.2899273305631027e-09,3.2899273305631027e-09
1918,1.1486376294556067e-09,1.2635013924011673e-08
1919,0.0,2.025726608678724e-08
1920,7.572231730534895e-10,9.843901249695364e-09
1921,0.0,2.1203693689741954e-08
1922,0.0,1.2542490157585462e-08
1923,1.0615948120573648e-09,2.65398694132557e-08
1924,0.0,2.191576142784868e-08
1925,0.0,1.9796720263087764e-08
1926,0.0,1.783382086451013e-08
1927,5.574612549352764e-09,2.118352704361115e-08
1928,1.1426041224282812e-09,1.5996457491951332e-08
1929,0.0,1.893869105984436e-08
1930,0.0,9.453243077217621e-09
1931,1.1405356659111021e-09,1.0264820993199919e-08
1932,0.0,2.1919073223131136e-09
1933,5.735331320977366e-09,1.3764794637438627e-08
1934,0.0,9.585264137967897e-09
1935,1.196828414151696e-09,1.196828414151696e-08
1936,2.424942913137329e-09,1.576212893539264e-08
1937,0.0,1.2591118259130951e-08
1938,0.0,1.2965214457594243e-09
1939,1.5294050470515685e-09,1.8352860564618823e-08
1940,0.0,1.5214697057785997e-08
1941,0.0,6.198155233505531e-08
1942,0.0,1.2136847082899749e-08
1943,0.0,3.193558750780312e-08
1944,0.0,3.213186161588055e-08
1945,0.0,2.178504132643866e-08
1946,0.0,1.9489545977080525e-08
1947,0.0,1.5497132244135514e-08
1948,0.0,3.152847383169899e-08
1949,9.817008317369869e-10,2.257911879688379e-08
1950,0.0,1.3825969924496917e-08
1951,0.0,9.595261918349252e-09
1952,1.0544803918932644e-09,1.687168627029223e-08
1953,2.1547654771580937e-09,3.1244100195948477e-08
1954,0.0,3.22493685089853e-08
1955,9.385607846468247e-10,1.5016972554349195e-08
1956,0.0,8.72114114258693e-09
1957,8.835037701437898e-10,1.6786572132332367e-08
1958,0.0,2.3162282092314967e-08
1959,0.0,2.0927018784533402e-08
1960,0.0,2.422291700554524e-08
1961,0.0,2.223410877633114e-08
1962,6.341956404476434e-10,2.9807195378595e-08
1963,6.466053248388448e-10,2.0691370838932244e-08
1964,0.0,2.2510682873289056e-08
1965,0.0,2.2982581615593745e-08
1966,5.539074754423723e-10,6.037591671059772e-08
1967,4.930335584241163e-10,3.4512350532978076e-08
1968,8.982831700699023e-10,4.626158434106742e-08
1969,4.5417578031781147e-10,2.4525491387761278e-08
1970,0.0,2.8971968379920554e-08
1971,0.0,2.928886511099904e-08
1972,0.0,1.3851396030162277e-08
1973,1.102640756478479e-09,2.1501494584796887e-08
1974,5.625571675160757e-10,2.3064844478781765e-08
1975,0.0,1.3707552426467373e-08
1976,0.0,1.0284348372913144e-08
1977,0.0,1.1753564010952289e-08
1978,0.0,1.5445537515645924e-08
1979,5.851973350345929e-10,2.574868229743288e-08
1980,5.685150683554241e-10,1.7055451717595815e-08
1981,6.325549528618524e-10,3.542307691617452e-08
1982,6.207502289967692e-10,2.1726258014886923e-08
1983,0.0,2.9681984869966982e-08
1984,1.1598016991243298e-09,3.189454655938562e-08
1985,6.015558051686298e-10,2.045289770880032e-08
1986,0.0,1.798345583559069e-08
1987,6.110816852533674e-10,2.016569633500609e-08
1988,0.0,1.619069495140124e-08
1989,5.488122178931576e-10,1.9208428181372028e-08
1990,5.44865097484859e-10,1.8525413314485206e-08
1991,0.0,2.0515128706932728e-08
1992,0.0,1.3774860863069449e-08
1993,1.1078414852150331e-09,1.938722649086344e-08
1994,5.274926606624319e-10,1.9517228611043436e-08
1995,1.626735190995987e-09,1.8978578708583882e-08
1996,0.0,1.548046735244668e-08
1997,0.0,1.486417322560385e-08
1998,0.0,1.8118891276230897e-08
1999,4.570201161957499e-10,1.6909744049442565e-08
2000,0.0,1.4137700898864125e-08
2001,4.3812117822561447e-10,1.4457998520622795e-08
2002,4.38122149670761e-10,1.9277374085913124e-08
2003,0.0,1.5417615184531996e-08
2004,4.404791253964646e-10,1.585724818120582e-08
2005,0.0,1.4411998927599257e-08
2006,0.0,2.0177660431386357e-08
2007,0.0,2.7561907645079486e-08
2008,0.0,2.0861455229947978e-08
2009,0.0,2.0980046810947783e-08
2010,0.0,1.9367551118421034e-08
2011,0.0,2.026705092639247e-08
2012,0.0,1.872338939445939e-08
2013,0.0,2.984363822733371e-08
2014,0.0,3.248167712577299e-08
2015,0.0,2.327404136082123e-08
2016,0.0,2.775595686621557e-08
2017,0.0,1.6351474174669534e-08
2018,0.0,2.3749493482938533e-08
2019,0.0,2.3213988065151625e-08
