year,mêmes_ADJ îles_NOUN,mêmes_ADJ iles_NOUN,mêmes_ADJ cils_NOUN
1878,3.6234530931267273e-09,6.039088673581716e-10,1.8117265465633636e-09
1879,6.720257683667796e-09,6.10932526790009e-10,3.0546627449723474e-09
1880,1.2835692508872398e-09,4.492492600149944e-09,3.2089231272180996e-09
1881,4.8807553554297556e-09,0.0,5.5780060570498335e-09
1882,8.652000893505374e-09,1.3310770263785798e-09,1.3310770263785798e-09
1883,1.8958017378167824e-09,6.319338941018771e-10,0.0
1884,4.621187876807653e-09,3.300848483434038e-09,7.922036360241691e-09
1885,6.445635691854079e-10,6.445635691854079e-10,0.0
1886,4.5174246565693466e-09,0.0,0.0
1887,6.528924623161458e-10,0.0,1.3057849246322917e-09
1888,2.53624587998047e-09,1.268122939990235e-09,6.340614699951175e-10
1889,6.265136742733546e-10,0.0,1.8795409673089125e-09
1890,2.6217545912032847e-09,1.3108772956016423e-09,1.3108772956016423e-09
1891,1.2748440081367107e-09,6.374220040683554e-10,1.2748440081367107e-09
1892,2.5074049503359674e-09,6.268512375839919e-10,1.2537024751679837e-09
1893,4.926733243593162e-09,0.0,3.079208221734575e-09
1894,6.301539290376468e-10,6.301539290376468e-10,2.520615716150587e-09
1895,6.018614495673091e-09,0.0,1.023164486468886e-08
1896,5.89702897624278e-10,5.89702897624278e-10,3.5382172747233653e-09
1897,0.0,5.826713556089658e-10,1.1653427112179315e-09
1898,2.26334195829736e-09,5.6583548957434e-10,5.6583546736987955e-09
1899,1.6582735185011188e-09,5.527578395003729e-10,6.633094074004475e-09
1900,2.07642125715779e-09,5.191053142894475e-10,5.191053142894475e-10
1901,3.353243460679778e-09,5.588738916095792e-10,2.794369402536745e-09
1902,4.910283846193408e-10,0.0,1.4730852093691738e-09
1903,0.0,5.400220270956879e-10,5.940242076007962e-09
1904,0.0,2.1498500757388683e-09,3.7622376325430196e-09
1905,5.160759042333041e-10,2.0643036724443675e-09,2.580379465655369e-09
1906,1.0288369045596824e-09,1.0288369045596824e-09,0.0
1907,5.142843373384665e-10,0.0,3.599990305858114e-09
1908,1.4734167219643268e-09,0.0,0.0
1909,4.950885035270858e-09,1.1001967115120692e-09,2.2003934230241384e-09
1910,6.947395991829808e-09,0.0,1.068830135508847e-09
1911,2.128149656499545e-09,0.0,0.0
1912,4.167536982180309e-09,0.0,3.125652625612929e-09
1913,1.060597942803554e-09,5.30298971401777e-10,1.590896969716482e-09
1914,1.3393487430235496e-09,0.0,0.0
1915,9.424609537234119e-09,2.3561523843085297e-09,1.1780761921542648e-09
1916,2.197492410260793e-09,0.0,8.789969641043172e-09
1917,6.57985488317081e-09,0.0,1.0966424435210342e-09
1918,1.1486376294556067e-09,0.0,0.0
1919,0.0,0.0,0.0
1920,7.572231730534895e-10,0.0,0.0
1921,2.2718242842501013e-09,0.0,0.0
1922,7.377935484775833e-10,7.377935484775833e-10,2.951174193910333e-09
1923,1.0615948120573648e-09,0.0,3.1847844361720945e-09
1924,0.0,0.0,0.0
1925,3.299453377181294e-09,0.0,0.0
1926,1.1146138456652466e-09,0.0,1.1146138456652466e-09
1927,4.4596899506643695e-09,0.0,2.2298449753321847e-09
1928,2.2852082448565625e-09,0.0,1.1426041224282812e-09
1929,5.570202965543558e-09,0.0,0.0
1930,3.1510811737689437e-09,1.0503603542488804e-09,2.100720708497761e-09
1931,0.0,0.0,5.7026783295555106e-09
1932,6.575722188983946e-09,2.1919073223131136e-09,0.0
1933,0.0,0.0,0.0
1934,2.3963160344919743e-09,0.0,4.7926320689839486e-09
1935,1.196828414151696e-08,1.196828414151696e-09,1.196828414151696e-09
1936,2.424942913137329e-09,0.0,0.0
1937,1.2591118148108649e-09,0.0,0.0
1938,1.2965214457594243e-09,0.0,1.2965214457594243e-09
1939,0.0,0.0,0.0
1940,2.5357829169792012e-09,0.0,0.0
1941,5.9030051957620344e-09,0.0,0.0
1942,0.0,0.0,0.0
1943,0.0,0.0,0.0
1944,0.0,0.0,6.4263723231761105e-09
1945,4.357008087652048e-09,0.0,0.0
1946,1.3921104269343232e-09,1.3921104269343232e-09,5.568441707737293e-09
1947,1.1920870957027319e-09,1.1920870957027319e-09,1.1920870957027319e-09
1948,1.0871887834440486e-09,0.0,3.2615663503321457e-09
1949,0.0,0.0,2.945102384188658e-09
1950,2.1270722960764488e-09,1.0635361480382244e-09,0.0
1951,0.0,0.0,0.0
1952,1.0544803918932644e-09,2.1089607837865287e-09,0.0
1953,5.386913581872932e-09,2.1547654771580937e-09,2.1547654771580937e-09
1954,6.840775057526116e-09,9.772536113672459e-10,3.9090144454689835e-09
1955,3.754243138587299e-09,1.8771215692936494e-09,1.8771215692936494e-09
1956,3.488456634670456e-09,0.0,1.744228317335228e-09
1957,8.835037701437898e-10,8.835037701437898e-10,8.835037701437898e-10
1958,8.272243445794913e-10,1.6544486891589827e-09,2.4816730892496253e-09
1959,1.5501495642666896e-09,0.0,3.100299128533379e-09
1960,6.920833350854139e-10,0.0,0.0
1961,2.08444772553662e-09,2.0844477810477713e-09,6.948159270159238e-10
1962,7.610347907416326e-09,6.341956404476434e-10,0.0
1963,1.2932106496776896e-09,0.0,1.2932106496776896e-09
1964,2.4335873316516654e-09,0.0,6.083968329129164e-10
1965,1.6416130677043839e-09,0.0,2.73602163147757e-09
1966,5.539074754423723e-10,0.0,0.0
1967,3.451234853457663e-09,9.860671168482327e-10,0.0
1968,8.982831700699023e-10,4.4914158503495116e-10,0.0
1969,1.8167031212712459e-09,9.083515606356229e-10,4.5417578031781147e-10
1970,9.197450023812337e-10,1.3796175313274261e-09,0.0
1971,0.0,5.138397485282553e-10,0.0
1972,5.130146862875051e-10,0.0,5.130146973897354e-09
1973,0.0,1.6539611902288698e-09,1.6539611902288698e-09
1974,0.0,1.1251143350321513e-09,1.6876715580593782e-09
1975,1.7134440533084216e-09,0.0,0.0
1976,5.713526873840635e-10,0.0,0.0
1977,5.876781838942691e-10,0.0,1.7630346071939584e-09
1978,2.970295565063452e-09,5.940591352171509e-10,0.0
1979,1.1703946700691858e-09,5.851973350345929e-10,0.0
1980,1.7055452605774235e-09,0.0,1.1370301367108482e-09
1981,2.5302198114474095e-09,2.5302198114474095e-09,0.0
1982,4.345251713999687e-09,1.2415004579935385e-09,0.0
1983,6.315316047889041e-10,6.315316047889041e-10,6.315316047889041e-10
1984,5.799008495621649e-10,0.0,5.799008495621649e-10
1985,0.0,0.0,0.0
1986,0.0,1.1988970927134801e-09,5.994485463567401e-10
1987,6.110816852533674e-10,0.0,6.110816852533674e-10
1988,5.996553809062277e-10,0.0,5.996553809062277e-10
1989,1.6464366536794728e-09,0.0,0.0
1990,1.089730194969718e-09,0.0,1.089730194969718e-09
1991,1.7584396161396398e-09,0.0,0.0
1992,5.509944167592096e-10,0.0,5.509944167592096e-10
1993,5.539207315052863e-09,0.0,5.539207426075166e-10
1994,0.0,0.0,5.274926606624319e-10
1995,1.0844901643380922e-09,0.0,1.0844901643380922e-09
1996,2.6690460952494277e-09,5.338092190498855e-10,0.0
1997,1.917957792585412e-09,4.79489448146353e-10,4.79489448146353e-10
1998,1.9072516899143466e-09,0.0,0.0
1999,2.7421207526856506e-09,0.0,0.0
2000,3.092622158362701e-09,0.0,8.836062992401139e-10
2001,2.6287270138425356e-09,0.0,1.3143635069212678e-09
2002,0.0,0.0,4.38122149670761e-10
2003,8.333845835650777e-10,4.1669229178253886e-10,0.0
2004,2.2023955992267474e-09,8.809582507929292e-10,0.0
2005,1.3511248786457486e-09,0.0,4.5037495954858286e-10
2006,2.8825228870488218e-09,0.0,0.0
2007,2.7961355453243186e-09,0.0,7.988958938831558e-10
2008,2.1287198670449925e-09,0.0,1.2772318758180745e-09
2009,2.384096253749135e-09,0.0,1.430457752249481e-09
2010,1.4171379625338432e-09,0.0,4.2514138876015295e-09
2011,3.82397197240536e-10,0.0,4.971163480860241e-09
2012,1.3617010852229328e-09,0.0,2.382976926895708e-09
2013,1.1156500168141292e-09,0.0,2.2313000336282585e-09
2014,1.7323561474213989e-09,0.0,3.897801192920269e-09
2015,8.866301581811342e-10,0.0,4.876465897751814e-09
2016,6.214020409345267e-10,0.0,2.899876117012923e-09
2017,7.54683426862357e-10,0.0,1.509366853724714e-09
2018,2.0651733656507076e-09,0.0,5.162933192082164e-09
2019,7.65296326310505e-10,0.0,4.08158040698936e-09
