year,aux_ADP entiers_ADJ,aux_ADP sentiers_NOUN
1893,6.158416554491453e-10,5.480990639128436e-08
1894,1.2603078580752936e-09,6.301539334785389e-08
1895,6.018614495673091e-10,4.5741470167115494e-08
1896,0.0,4.009979837071853e-08
1897,0.0,4.719637802796939e-08
1898,0.0,3.7910979244770715e-08
1899,0.0,4.5878900678530954e-08
1900,0.0,4.5681266103159146e-08
1901,0.0,4.0238920639978915e-08
1902,4.910283846193408e-10,4.664769481799169e-08
1903,0.0,4.2661741472826975e-08
1904,0.0,6.557042553367864e-08
1905,0.0,5.1091513242340625e-08
1906,0.0,5.864370239416772e-08
1907,0.0,4.4742735738623196e-08
1908,0.0,4.86227524909566e-08
1909,0.0,4.895875543864392e-08
1910,1.068830135508847e-09,4.5959696937103445e-08
1911,1.5961122423746588e-09,5.639596756257248e-08
1912,0.0,4.948950005356778e-08
1913,1.590896969716482e-09,5.780258877097211e-08
1914,0.0,4.754687871200147e-08
1915,0.0,3.7698437704847265e-08
1916,1.0987462051303964e-09,4.175235646108888e-08
1917,0.0,5.044555217992297e-08
1918,0.0,3.675640414257941e-08
1919,0.0,5.708865835618582e-08
1920,3.786115865267448e-09,4.543338905094174e-08
1921,0.0,4.316466117870732e-08
1922,1.4755870969551665e-09,5.902348421127357e-08
1923,0.0,6.157249909932716e-08
1924,1.289162443462999e-09,5.543398584606507e-08
1925,0.0,3.189471620146378e-08
1926,0.0,5.68453071281283e-08
1927,0.0,6.243565842112275e-08
1928,1.1426041224282812e-09,3.199291476185806e-08
1929,2.2280812750352652e-09,4.2333545335893064e-08
1930,0.0,3.886333144187404e-08
1931,0.0,6.044839029328841e-08
1932,1.0959536611565568e-09,3.287861050083052e-08
1933,0.0,3.211785282175583e-08
1934,0.0,4.7926322466196325e-08
1935,1.196828414151696e-09,3.8298508364675854e-08
1936,2.424942913137329e-09,6.18360447290911e-08
1937,1.2591118148108649e-09,6.043736577865388e-08
1938,0.0,3.370955670156661e-08
1939,0.0,4.28233404292655e-08
1940,0.0,4.564409294971483e-08
1941,0.0,3.541802984230458e-08
1942,0.0,6.068423630267716e-08
1943,0.0,6.387117701400769e-08
1944,0.0,9.960876923287287e-08
1945,0.0,8.278315410947812e-08
1946,0.0,5.986074924635432e-08
1947,0.0,5.960435478513659e-08
1948,0.0,5.10978734880041e-08
1949,0.0,4.515823803785679e-08
1950,0.0,3.40331576254016e-08
1951,0.0,7.143139335585857e-08
1952,2.1089607837865287e-09,5.483297904618212e-08
1953,1.0773827385790469e-09,2.4779802321184263e-08
1954,1.9545072227344917e-09,3.420387484354137e-08
1955,0.0,5.537508540598424e-08
1956,0.0,5.1454736693656855e-08
1957,0.0,3.6223653410161205e-08
1958,0.0,3.3916198627359506e-08
1959,7.750747821333448e-10,4.030389000320156e-08
1960,0.0,4.014083337944285e-08
1961,0.0,4.099414052660677e-08
1962,0.0,3.995432468206772e-08
1963,0.0,3.814971261117961e-08
1964,1.2167936658258327e-09,6.327327228827784e-08
1965,1.6416130677043839e-09,4.81539821350907e-08
1966,0.0,2.9357096309468034e-08
1967,4.930335584241163e-10,4.831728905863031e-08
1968,4.4914158503495116e-10,3.9973600873821624e-08
1969,1.3625273131978588e-09,4.087581953471364e-08
1970,0.0,4.736686923245692e-08
1971,1.0276794970565106e-09,6.268844776613491e-08
1972,0.0,4.1041174236866595e-08
1973,0.0,4.190034869067105e-08
1974,5.625571675160757e-10,4.331690073300365e-08
1975,0.0,4.683413834527528e-08
1976,5.713526873840635e-10,4.285144994398138e-08
1977,5.876781838942691e-10,3.761140243696559e-08
1978,5.940591352171509e-10,5.108908418538505e-08
1979,0.0,6.905328597817117e-08
1980,0.0,5.002932601527732e-08
1981,0.0,6.135783148231155e-08
1982,0.0,6.083352199759418e-08
1983,6.315316047889041e-10,6.441622346642362e-08
1984,0.0,5.045137252412957e-08
1985,0.0,5.835091387851321e-08
1986,5.994485463567401e-10,5.51492669309539e-08
1987,0.0,7.332980089813645e-08
1988,0.0,8.035382109694567e-08
1989,0.0,6.805271168808247e-08
1990,0.0,4.413407123093904e-08
1991,0.0,5.2753185764142785e-08
1992,0.0,6.060938662066917e-08
1993,0.0,9.52743653970245e-08
1994,0.0,7.859640693830272e-08
1995,5.422450821690461e-10,9.055493199738862e-08
1996,0.0,5.9252822426358875e-08
1997,0.0,6.952597120246651e-08
1998,0.0,8.725676725607201e-08
1999,0.0,1.1425502757789197e-07
2000,0.0,7.996637085838643e-08
2001,0.0,7.360435722025827e-08
2002,0.0,6.878517999631129e-08
2003,0.0,7.625469039540533e-08
2004,0.0,6.827426157762773e-08
2005,0.0,5.359462140752669e-08
2006,0.0,1.1241839625864003e-07
2007,0.0,1.1583990161545543e-07
2008,0.0,8.898048906025302e-08
2009,0.0,8.248972993563086e-08
2010,4.723793023408973e-10,9.636538123025673e-08
2011,3.82397197240536e-10,1.2274950111912375e-07
2012,0.0,1.1131906477168663e-07
2013,0.0,9.287786345568705e-08
2014,0.0,8.315309346640376e-08
2015,0.0,8.422986286227285e-08
2016,0.0,1.1102382713179537e-07
2017,0.0,7.144336380826566e-08
2018,0.0,8.957689384692102e-08
2019,0.0,9.158045777279966e-08
