year,mes_DET îles_NOUN,mes_DET iles_NOUN,mes_DET cils_NOUN
1877,4.329371083855449e-09,0.0,6.80329748092845e-09
1878,1.8117265465633636e-09,0.0,9.058632899350272e-09
1879,6.720257683667796e-09,0.0,1.0385852955430153e-08
1880,3.2089231272180996e-09,0.0,1.4119262203848848e-08
1881,2.091752326904839e-09,0.0,1.1156011892055062e-08
1882,0.0,6.655385131892899e-10,4.6587693702804245e-09
1883,0.0,1.2638677882037541e-09,6.319338829996468e-09
1884,2.6406787867472303e-09,0.0,8.582206056928499e-09
1885,6.445635691854079e-10,0.0,7.734762719202593e-09
1886,0.0,0.0,1.871504551331782e-08
1887,1.3057849246322917e-09,6.528924623161458e-10,9.793386546164129e-09
1888,3.1703073499755874e-09,0.0,1.7119660356001987e-08
1889,2.5060546970934183e-09,3.7590820456401275e-09,8.144677710042458e-09
1890,5.898947996740844e-09,6.554386478008212e-10,7.865263662587552e-09
1891,2.5496880162734215e-09,1.912266012205066e-09,1.211101796627645e-08
1892,2.5074049503359674e-09,6.268512375839919e-10,1.6298132621272998e-08
1893,6.158416554491453e-10,0.0,1.6011883430255835e-08
1894,1.2603078580752936e-09,1.8904617871129403e-09,1.3233232287745977e-08
1895,3.0093072478365457e-09,6.018614495673091e-10,1.5046536461227333e-08
1896,0.0,1.7691086373616827e-09,2.0049897742069334e-08
1897,5.826713556089658e-10,0.0,2.2724182091593548e-08
1898,2.8291773368493978e-09,0.0,1.867257104493092e-08
1899,1.6582735185011188e-09,5.527578395003729e-10,4.145683618617113e-08
1900,0.0,5.191053142894475e-10,2.2840633606691085e-08
1901,3.912117296778206e-09,4.470991132876634e-09,1.6207343134233554e-08
1902,4.910283735171106e-09,0.0,1.6694965410124496e-08
1903,2.7001101354784396e-09,0.0,1.2420506845245427e-08
1904,1.0211787859759625e-08,3.2247751136083025e-09,2.4723275870996986e-08
1905,0.0,0.0,1.7546581076999246e-08
1906,0.0,1.5432553013283723e-09,2.5206503551089554e-08
1907,3.599990305858114e-09,0.0,2.0057088434555226e-08
1908,5.40252820258047e-09,0.0,4.6167058176393994e-08
1909,5.500983557560346e-10,0.0,1.3752458449811655e-08
1910,5.3441505665219324e-09,0.0,2.458309267261427e-08
1911,4.788336616101674e-09,5.320374141248863e-10,2.074945903984826e-08
1912,1.0418842455450772e-09,0.0,1.9795800554334164e-08
1913,3.075734156254839e-08,2.121195885607108e-09,2.8105846150427993e-08
1914,1.0714789944188396e-08,6.696743715117748e-10,1.4063162190325329e-08
1915,0.0,0.0,2.3561523843085297e-09
1916,0.0,0.0,1.5382446649780945e-08
1917,0.0,0.0,1.644963654179321e-08
1918,0.0,0.0,1.4932289182922887e-08
1919,9.207848372660976e-10,0.0,3.867296488602179e-08
1920,0.0,0.0,4.31617208640489e-08
1921,3.0290989716519334e-09,0.0,4.165011052714718e-08
1922,5.902348387820666e-09,2.2133805899215986e-09,5.3121134158118366e-08
1923,0.0,0.0,3.1847844805810155e-08
1924,1.289162443462999e-09,0.0,2.5783248425170768e-08
1925,7.698724324711748e-09,0.0,4.9491801767942434e-08
1926,6.6876830739914794e-09,4.458455382660986e-09,3.5667642395154076e-08
1927,1.1149224765638621e-08,2.2298449753321847e-09,4.682674359379746e-08
1928,4.570416489713125e-09,1.1426041224282812e-09,3.085031252680892e-08
1929,1.1140406375176326e-09,0.0,4.456162616683912e-08
1930,0.0,1.0503603542488804e-09,3.4661892245324566e-08
1931,1.1405356659111021e-09,0.0,1.7108034988666532e-08
1932,3.287861094491973e-09,0.0,3.287861050083052e-08
1933,1.1470662197865522e-09,0.0,1.261772819560747e-08
1934,2.3963160344919743e-09,0.0,2.036868629318178e-08
1935,0.0,0.0,1.795242710045386e-08
1936,1.2124714565686645e-09,0.0,2.9099315401737158e-08
1937,0.0,0.0,2.2664012888640173e-08
1938,6.482607339819424e-09,0.0,2.463390735840676e-08
1939,1.5294050470515685e-09,0.0,3.5176317858542916e-08
1940,7.607348528892999e-09,0.0,2.028626333583361e-08
1941,1.1806010391524069e-08,0.0,1.7709015587286103e-08
1942,9.102635090130207e-09,0.0,5.4615812983271894e-08
1943,0.0,0.0,5.2258233296242906e-08
1944,1.927911696952833e-08,0.0,5.7837350908584995e-08
1945,2.178504043826024e-09,2.178504043826024e-09,7.189063211399116e-08
1946,9.744772988540262e-09,0.0,5.29001971116827e-08
1947,3.5762612871081956e-09,0.0,4.52993091926146e-08
1948,4.348755133776194e-09,0.0,7.17544597073072e-08
1949,4.908504269707237e-09,0.0,6.773735705678519e-08
1950,3.190608444114673e-09,0.0,4.360498251365641e-08
1951,2.1322803522849654e-09,0.0,2.878578464482473e-08
1952,0.0,0.0,4.2179214787552155e-08
1953,6.464296653518886e-09,0.0,4.740483916521043e-08
1954,8.795282724349818e-09,0.0,5.4726201570431954e-08
1955,3.754243138587299e-09,0.0,3.660387104531537e-08
1956,3.488456634670456e-09,8.72114158667614e-10,4.971050882041084e-08
1957,8.835037701437898e-09,0.0,5.74277457809913e-08
1958,5.790570467567591e-09,8.272243445794913e-10,3.6397871050475317e-08
1959,1.0075972611822692e-08,0.0,3.9528815776179727e-08
1960,9.689166913240399e-09,1.3841666701708277e-09,4.152500010512483e-08
1961,4.86371165564492e-09,1.3896318540318475e-09,5.836453942364983e-08
1962,5.707760597495337e-09,6.341956404476434e-10,5.89801949502089e-08
1963,2.5864211883330768e-09,0.0,5.0435216669697525e-08
1964,4.867174663303331e-09,6.083968329129164e-10,6.2056478622452e-08
1965,1.3680108268410152e-08,5.472043373977442e-10,5.2531616834272654e-08
1966,8.308612242657887e-09,5.539074754423723e-10,5.206730113727076e-08
1967,4.930335695263466e-09,0.0,5.2261558192157054e-08
1968,4.491415656060482e-09,0.0,6.108325623088717e-08
1969,3.1792304344691047e-09,9.083515606356229e-10,3.951329419216165e-08
1970,4.598724956395017e-09,9.197450023812337e-10,6.484202330625521e-08
1971,5.138397374260251e-09,0.0,4.1107178994082005e-08
1972,3.0780880067027283e-09,0.0,4.668433528642879e-08
1973,6.064523994098181e-09,0.0,4.906751233102469e-08
1974,9.000914791279513e-09,0.0,3.7128772278904876e-08
1975,5.711480177694739e-09,0.0,5.197447006111133e-08
1976,5.713526984862938e-09,0.0,5.085039034291583e-08
1977,1.8218023367655434e-08,5.876781838942691e-10,3.8786759581910246e-08
1978,7.128709511583509e-09,5.940591352171509e-10,4.217819971064074e-08
1979,4.096381456264453e-09,0.0,3.9208221447317726e-08
1980,6.822180653731635e-09,1.1370301367108482e-09,2.95627833879486e-08
1981,1.0753434365184944e-08,0.0,4.2381182618900226e-08
1982,1.4898005162855554e-08,1.2415004579935385e-09,4.469401537754436e-08
1983,8.841442689089263e-09,0.0,4.925946472944531e-08
1984,5.799008384599347e-09,1.1598016991243298e-09,4.5232265488692747e-08
1985,6.015558162708601e-09,0.0,4.090579430737762e-08
1986,2.9972427872948515e-09,1.1988970927134801e-09,3.4768017131980855e-08
1987,4.888653593049241e-09,1.2221633705067347e-09,5.621951548739901e-08
1988,7.795519785247507e-09,1.1993107618124554e-09,4.197587677445824e-08
1989,2.7440609784434855e-09,1.0976244357863152e-09,4.7746662179548593e-08
1990,9.262706823776057e-09,0.0,3.323677222333288e-08
1991,6.4476117778156095e-09,2.930732601047481e-09,2.989347314130697e-08
1992,5.509944056569793e-09,0.0,4.463054792402943e-08
1993,8.862731881720265e-09,0.0,4.320581692418557e-08
1994,1.4242301560329906e-08,0.0,3.428702255448002e-08
1995,9.760411590065132e-09,0.0,4.446409640479487e-08
1996,1.014237493990322e-08,0.0,3.736664533349199e-08
1997,6.712852163026639e-09,0.0,2.733089943252054e-08
1998,1.0966696883940585e-08,4.768129224785866e-10,4.19595360678926e-08
1999,4.570201106446348e-09,4.570201161957499e-10,4.2502871666627584e-08
2000,4.418031274155965e-09,0.0,3.843687546023489e-08
2001,3.06684819206815e-09,2.190605918883648e-09,4.4250240804899477e-08
2002,9.200565365130586e-09,4.38122149670761e-10,5.2136535977354015e-08
2003,5.8336921959778465e-09,0.0,4.2502612984662846e-08
2004,1.4095331846153414e-08,0.0,3.611928822699895e-08
2005,1.666387328125296e-08,0.0,4.638861961225871e-08
2006,9.471146977801936e-09,4.1178899179428186e-10,4.035532108481732e-08
2007,5.991719398412698e-09,0.0,4.9132096835435846e-08
2008,6.386159323579221e-09,0.0,4.257439589760992e-08
2009,7.152288761247405e-09,9.53638501499654e-10,5.054284013539245e-08
2010,4.723792912386671e-09,0.0,8.030448217510866e-08
2011,6.500752353089112e-09,7.64794394481072e-10,7.992101114240313e-08
2012,1.5659562091485668e-08,0.0,1.1540416533506459e-07
2013,8.925200023490731e-09,5.578250084070646e-10,1.3108887131352276e-07
2014,1.2559581596960356e-08,0.0,1.4789990299135525e-07
2015,9.531274103302678e-09,0.0,1.5028381605830532e-07
2016,8.49249437440136e-09,2.0713400439298368e-10,1.5203636571925472e-07
2017,9.559323110863716e-09,0.0,2.08041054605701e-07
2018,8.002546625363038e-09,2.5814667070633845e-10,2.607281395228256e-07
2019,8.16316081397872e-09,7.65296326310505e-10,2.451499288014247e-07
