year,étions_VERB en_ADP,étions_VERB sans_ADP,etions_VERB en_ADP,etions_VERB sans_ADP
1854,7.985736374394037e-07,8.209149626736689e-08,2.0782657816909023e-09,0.0
1855,8.374346975870139e-07,4.8823821430232783e-08,1.5920811335945473e-09,0.0
1856,6.828712457718211e-07,6.005539177067476e-08,5.177189232874468e-10,0.0
1857,9.675151204646681e-07,9.421312796575876e-08,2.4407544874094356e-09,0.0
1858,7.913074000498455e-07,8.123502226453638e-08,2.4468380654951716e-09,0.0
1859,9.894092727336101e-07,6.467060131853941e-08,0.0,0.0
1860,8.371669650841795e-07,6.499600857523546e-08,4.577183909670879e-10,0.0
1861,7.790771974214294e-07,5.8006353498285534e-08,0.0,0.0
1862,7.906476184871281e-07,8.35827478340434e-08,3.6143890103090826e-09,0.0
1863,7.90648471138411e-07,9.389886912458678e-08,9.989241656072068e-10,0.0
1864,8.525026373717992e-07,4.8426752385921645e-08,1.4384183844029508e-09,0.0
1865,8.18990940842923e-07,5.318734253023649e-08,9.41368871743009e-10,9.41368871743009e-10
1866,8.485628768539755e-07,9.050040006286508e-08,0.0,9.731225825149181e-10
1867,8.720502364667482e-07,6.745408143160603e-08,0.0,0.0
1868,8.960931836554664e-07,7.508608490525148e-08,9.87974813071446e-10,0.0
1869,8.121292580653972e-07,6.543915986867432e-08,3.4184632902167778e-09,0.0
1870,9.461180638936639e-07,7.740965912717002e-08,5.734048791339319e-09,1.1468097582678638e-09
1871,1.3244607544038445e-06,1.5188282986855484e-07,8.496941816815706e-09,0.0
1872,1.3304146477821632e-06,1.1731837901152176e-07,1.2094678591978436e-09,0.0
1873,1.0098389111590222e-06,7.66208572144933e-08,5.986004469882289e-10,0.0
1874,1.0276327202518587e-06,1.0216581358690746e-07,1.1949218281515073e-09,0.0
1875,9.686544899523142e-07,7.437985516389745e-08,0.0,0.0
1876,8.809043379187642e-07,5.562333527109331e-08,6.04601479992084e-10,0.0
1877,9.994662377721397e-07,6.184816214727107e-08,1.8554447978047506e-09,0.0
1878,7.43411817438755e-07,4.1065803202400275e-08,0.0,0.0
1879,8.931833690439817e-07,5.864952257184086e-08,0.0,0.0
1880,8.407378686570155e-07,6.225310755780811e-08,0.0,0.0
1881,9.81031803348742e-07,4.5321300490286376e-08,6.972507571312292e-10,0.0
1882,9.31088379729772e-07,3.0614771162618126e-08,0.0,6.655385131892899e-10
1883,9.978235766539e-07,5.750598575104959e-08,0.0,0.0
1884,9.182960525322414e-07,5.6114423330200225e-08,6.601696966868076e-10,0.0
1885,9.223704751093464e-07,5.994441210077639e-08,1.2891271383708158e-09,0.0
1886,9.073570481632487e-07,6.517998230037847e-08,6.453463874400711e-10,0.0
1887,9.21231276151957e-07,3.721487118468758e-08,1.9586774424595887e-09,0.0
1888,8.198414889193373e-07,5.896771781976895e-08,0.0,0.0
1889,7.599610967190529e-07,7.643466659601472e-08,0.0,0.0
1890,8.638681379125046e-07,5.702316130395957e-08,0.0,6.554386478008212e-10
1891,8.56695180573297e-07,5.354344878583106e-08,1.2748440081367107e-09,2.5496880162734215e-09
1892,8.98904659152322e-07,7.208789298829288e-08,0.0,0.0
1893,7.679545319660974e-07,4.8035648347877213e-08,1.2316833108982905e-09,0.0
1894,9.779988658920047e-07,9.011201029807125e-08,5.671385139294216e-09,0.0
1895,1.0592762009764556e-06,8.125129369318529e-08,6.018614495673091e-10,0.0
1896,1.0007257742472575e-06,8.550691887876383e-08,1.179405795248556e-09,0.0
1897,7.603861149618751e-07,7.516460698298033e-08,5.826713556089658e-10,1.1653427112179315e-09
1898,8.396998509851983e-07,6.563691812289107e-08,0.0,0.0
1899,8.694880762050161e-07,6.356714976618605e-08,5.527578395003729e-10,0.0
1900,7.682758678129176e-07,4.775768758236154e-08,0.0,0.0
1901,7.55597511670203e-07,7.377135347041985e-08,1.676621730339889e-09,0.0
1902,7.046257337606221e-07,7.709145677381457e-08,1.4730852093691738e-09,0.0
1903,7.824918952792359e-07,4.482182802689749e-08,3.7801539676252105e-09,0.0
1904,8.260798836090544e-07,2.579820090886642e-08,1.6123875568041512e-09,0.0
1905,7.849514531699242e-07,5.005936287716395e-08,5.160759042333041e-10,0.0
1906,7.042388574518554e-07,5.349951948119269e-08,3.0865106026567446e-09,5.144184522798412e-10
1907,7.148552185753942e-07,5.348557152728972e-08,6.1714118260169926e-09,0.0
1908,8.118526011458016e-07,6.041008759893884e-08,1.4734167219643268e-09,0.0
1909,7.30530643977545e-07,4.510806661528477e-08,5.500983557560346e-10,0.0
1910,6.49848743705661e-07,3.740905540894346e-08,0.0,1.068830135508847e-09
1911,7.634736789441376e-07,4.62872549178428e-08,1.0640748282497725e-09,0.0
1912,7.397377999041055e-07,5.4177981212433224e-08,1.0418842455450772e-09,5.209421227725386e-10
1913,7.312822845051414e-07,4.1363318104004065e-08,0.0,0.0
1914,7.533836878792499e-07,7.031580651073455e-08,1.3393487430235496e-09,0.0
1915,1.0013648079620907e-06,9.778032250551405e-08,0.0,0.0
1916,1.1932384040846955e-06,7.361599330124591e-08,0.0,0.0
1917,1.1394115517759928e-06,1.0747096013119517e-07,0.0,0.0
1918,1.1130298389616655e-06,7.466144325007917e-08,0.0,0.0
1919,1.069951963472704e-06,4.603924352863942e-08,1.8415696745321952e-09,0.0
1920,9.260839419766853e-07,4.846228307542333e-08,0.0,7.572231730534895e-10
1921,8.897978318600508e-07,4.0892835784234194e-08,0.0,0.0
1922,9.576559705237742e-07,5.976127681606158e-08,7.377935484775833e-10,0.0
1923,6.422648652915086e-07,4.458698299458774e-08,1.0615948120573648e-09,0.0
1924,8.095940415842051e-07,4.2542360745301266e-08,3.867487219366694e-09,0.0
1925,6.873861480016785e-07,4.8391981977147225e-08,2.1996355847875293e-09,0.0
1926,7.969488819981052e-07,6.241837269271855e-08,0.0,0.0
1927,7.927098977233982e-07,5.1286434654684854e-08,1.1149224876660924e-09,0.0
1928,7.552613396910601e-07,6.512843242489907e-08,0.0,0.0
1929,8.444428090115252e-07,4.121950425428622e-08,0.0,0.0
1930,7.447055168086081e-07,3.886333388436469e-08,1.0503603542488804e-09,0.0
1931,8.451369239992346e-07,5.47457119637329e-08,3.4216069977333063e-09,0.0
1932,8.077178677012853e-07,6.575722011348262e-08,0.0,0.0
1933,7.742697221146955e-07,4.817677989876756e-08,0.0,0.0
1934,7.153003593884932e-07,6.230421689679133e-08,2.3963160344919743e-09,0.0
1935,7.348526196437888e-07,5.146362269670135e-08,1.196828414151696e-09,0.0
1936,7.177831093940767e-07,5.2136272188363364e-08,2.424942913137329e-09,0.0
1937,6.660701501459698e-07,3.777335422228134e-08,0.0,0.0
1938,6.456676828747732e-07,3.630260181353151e-08,1.2965214457594243e-09,0.0
1939,7.035263251964352e-07,5.199976982339649e-08,3.058810094103137e-09,0.0
1940,7.150907777031534e-07,3.550096039361961e-08,7.607348528892999e-09,0.0
1941,9.208687856698816e-07,7.969057236323351e-08,0.0,0.0
1942,8.738529686524998e-07,5.76500234217292e-08,0.0,0.0
1943,8.100026320789766e-07,9.580676163523094e-08,0.0,2.9032352077962287e-09
1944,8.450679729321564e-07,4.177142187700156e-08,3.2131861615880553e-09,0.0
1945,1.1502501138238586e-06,8.496165548876888e-08,0.0,0.0
1946,1.0900224651777535e-06,8.631084824628488e-08,2.7842208538686464e-09,0.0
1947,1.051420781550405e-06,5.006765846360395e-08,0.0,0.0
1948,8.893204039850389e-07,5.109787437618252e-08,0.0,0.0
1949,8.000861839718709e-07,6.086545312200542e-08,9.817008317369869e-10,0.0
1950,8.837985205900623e-07,4.679559140186029e-08,0.0,2.1270722960764488e-09
1951,8.593089546593546e-07,8.742349422163898e-08,0.0,0.0
1952,7.771520245114516e-07,3.268889159357968e-08,2.1089607837865287e-09,0.0
1953,8.155787440955464e-07,5.4946518446286063e-08,0.0,0.0
1954,8.668239388498478e-07,6.645324646115114e-08,4.886268278880834e-09,0.0
1955,7.799440027156379e-07,4.129667274810345e-08,8.447047505910632e-09,0.0
1956,8.049613597904681e-07,6.192010459926678e-08,0.0,0.0
1957,6.9355047571662e-07,4.0641172205369e-08,8.835037701437898e-10,0.0
1958,7.461563313881925e-07,4.549733745307094e-08,8.272243445794913e-10,0.0
1959,7.347708788074669e-07,3.8753739772801055e-08,7.750747821333448e-10,0.0
1960,7.370687740149151e-07,5.3982500247684584e-08,4.844583401109048e-09,0.0
1961,7.399789865303319e-07,7.781938649031872e-08,6.948159270159238e-10,0.0
1962,9.094365509554336e-07,6.151697817813329e-08,1.2683912808952869e-09,0.0
1963,7.377767019534076e-07,4.978861056770256e-08,6.466053248388448e-10,6.466053248388448e-10
1964,7.994334509930923e-07,5.597251018230054e-08,4.867174663303331e-09,6.083968329129164e-10
1965,7.091768452482938e-07,5.4720434405908236e-08,6.0192477668863376e-09,0.0
1966,8.159057074408338e-07,4.874385695075034e-08,1.1078149508847446e-09,0.0
1967,7.637089538548025e-07,6.113616279890266e-08,1.9721342336964653e-09,0.0
1968,8.18785110823228e-07,5.2549566476045584e-08,1.3474247273492779e-09,8.982831700699023e-10
1969,8.238748705480248e-07,7.085142073037787e-08,3.6334062425424918e-09,1.8167031212712459e-09
1970,8.84334838247014e-07,5.104584843707016e-08,9.197450023812337e-10,0.0
1971,7.949100790938246e-07,4.778709694619465e-08,2.0553589941130213e-09,0.0
1972,7.372021286755626e-07,4.360624927812751e-08,5.130146862875051e-10,0.0
1973,6.693029490634217e-07,5.072147502005464e-08,5.513203782392395e-10,0.0
1974,7.363873351096117e-07,4.6692246513657665e-08,0.0,0.0
1975,7.619114512635861e-07,4.683413834527528e-08,0.0,0.0
1976,7.810391480234102e-07,4.685092136469393e-08,0.0,0.0
1977,7.398868433483585e-07,4.9364967225074e-08,1.7630346071939584e-09,5.876781838942691e-10
1978,8.007917244867713e-07,5.346532105932056e-08,3.5643548113029055e-09,0.0
1979,7.906015753178508e-07,4.096381189810927e-08,5.851973128301324e-09,0.0
1980,8.05585841590073e-07,5.230338473438678e-08,2.2740602734216964e-09,0.0
1981,8.425632245234738e-07,4.1116070548241623e-08,3.795329828193417e-09,0.0
1982,8.435995368927252e-07,5.710901973543514e-08,2.483000915987077e-09,0.0
1983,8.134127256198553e-07,6.378468953016636e-08,6.315316047889041e-10,0.0
1984,8.785497698227118e-07,5.103127520555972e-08,0.0,0.0
1985,9.215834779752186e-07,5.7147801157952927e-08,6.015557829641693e-09,0.0
1986,9.003717309497006e-07,6.23426501533686e-08,1.7983456945813714e-09,0.0
1987,7.834067332623817e-07,4.766437200487417e-08,1.8332451112712533e-09,6.110816852533674e-10
1988,8.305227083837963e-07,5.936588109989316e-08,0.0,0.0
1989,9.571284635967459e-07,5.2137160366783064e-08,0.0,0.0
1990,8.407268410337565e-07,7.13773289362507e-08,2.179460389939436e-09,0.0
1991,9.266976235267066e-07,6.62345556179389e-08,5.861465202094962e-10,0.0
1992,9.328335295322177e-07,5.950739634386082e-08,1.1019888335184191e-09,0.0
1993,9.233858691004571e-07,5.982344220001323e-08,1.2186256448387667e-08,5.539207426075166e-10
1994,9.774438467502478e-07,5.274926451193096e-08,2.1099706426497278e-09,0.0
1995,9.77125637291465e-07,4.9344301089604414e-08,2.1689803286761844e-09,0.0
1996,8.775823516771197e-07,5.231330391097799e-08,3.2028553142993132e-09,0.0
1997,9.249351364815084e-07,3.883864607701071e-08,1.917957792585412e-09,0.0
1998,1.0427899042042554e-06,6.055524437442728e-08,1.43043876743576e-09,0.0
1999,9.803081866266439e-07,7.677937929884138e-08,9.140402323914998e-10,0.0
2000,1.0470735105627682e-06,5.87598201207129e-08,1.0161472552283612e-08,0.0
2001,1.0685776032914873e-06,5.7393872765487686e-08,8.762423564512289e-10,0.0
2002,1.0988103440467967e-06,6.966142507280892e-08,1.752488598683044e-09,1.3143663935011318e-09
2003,1.1567377669052803e-06,6.833753474211335e-08,2.083461403401543e-09,4.1669229178253886e-10
2004,1.2412701835273765e-06,6.563139010040686e-08,1.7619165015858584e-09,0.0
2005,1.1317922599118901e-06,5.899912025597587e-08,3.602999676388663e-09,0.0
2006,1.334196326752135e-06,6.670981633760675e-08,2.0589450144825605e-09,0.0
2007,1.293811919822474e-06,7.349841979475968e-08,3.994479469415779e-10,0.0
2008,1.3930342674939311e-06,8.003986806670582e-08,4.6831836186811415e-09,4.257439678578834e-10
2009,1.5715962717877119e-06,7.390698186782174e-08,2.384096253749135e-09,0.0
2010,1.7761461776899523e-06,8.219399916242764e-08,9.447586046817946e-10,4.723793023408973e-10
2011,1.906250076899596e-06,7.533224533062821e-08,1.6825476123472072e-08,0.0
2012,2.1232324343145592e-06,7.863823725529073e-08,3.404252713057332e-10,3.404252713057332e-10
2013,2.4653077161929104e-06,1.0598675004303004e-07,2.789125042035323e-10,2.789125042035323e-10
2014,2.5002229904202977e-06,1.1238660846402126e-07,1.7323561474213989e-09,2.1654451842767486e-10
2015,2.496972228982486e-06,1.0063252631198338e-07,4.433150790905671e-10,0.0
2016,2.552719479353982e-06,1.1143809786062775e-07,1.4499380585064614e-09,0.0
2017,2.596110789454542e-06,9.433542658143779e-08,2.0124890642847504e-09,0.0
2018,2.8540696348500205e-06,1.058401366549333e-07,4.130346731301415e-09,2.5814667070633845e-10
2019,2.4632338408991927e-06,9.081516338937945e-08,5.1019755087367e-10,0.0
