year,avons_VERB ôté_VERB,avons_VERB oté_VERB,avons_VERB sauté_VERB
1852,2.9948509450150596e-08,0.0,1.9531636308300904e-09
1853,1.3138249599364826e-08,0.0,7.763511611358354e-09
1854,2.4419623656513068e-08,5.195664454227256e-10,4.1565315633818045e-09
1855,3.8209947206269135e-08,0.0,4.2455496895854594e-09
1856,1.346069211649592e-08,0.0,5.177189343896771e-09
1857,4.78387889302212e-08,4.881509085841174e-10,4.881508974818871e-09
1858,1.5170396494568195e-08,0.0,1.9574704079872163e-09
1859,1.7313389832906978e-08,0.0,6.619825576592575e-09
1860,3.4786598490654796e-08,9.154367819341758e-10,9.154367819341758e-10
1861,2.971057178058345e-08,0.0,4.2443675241088386e-09
1862,2.1234535907410645e-08,0.0,1.8071945051545413e-09
1863,3.3963420520422005e-08,0.0,3.995696662428827e-09
1864,2.6371003158942585e-08,0.0,1.9178911792039344e-09
1865,1.97687466396701e-08,3.294791106611683e-09,2.8241067262513297e-09
1866,9.244664589402873e-09,0.0,6.811858188626729e-09
1867,2.1837651686951176e-08,9.7056229719783e-10,5.338092634588065e-09
1868,1.5807597009143137e-08,0.0,0.0
1869,1.12320943657096e-08,0.0,9.278686263769487e-09
1870,1.6055336615750093e-08,0.0,1.0894693147633916e-08
1871,1.6993883633631413e-08,1.274541272522356e-08,0.0
1872,1.5723081503438152e-08,0.0,7.256807155187062e-09
1873,7.781805422268917e-09,0.0,5.9860045809045914e-09
1874,4.182226565063729e-09,0.0,7.766991494406739e-09
1875,2.4030413214859436e-08,0.0,4.005069165202713e-09
1876,1.3301232115736639e-08,0.0,1.209202959984168e-09
1877,1.2988113695655557e-08,6.184815992682502e-10,6.184816214727107e-09
1878,2.6571990829893366e-08,0.0,2.4156354694326865e-09
1879,2.443730195977878e-08,6.720257683667796e-09,1.221865053580018e-09
1880,2.3104245627791897e-08,6.417846254436199e-10,4.492492600149944e-09
1881,1.8128519130300447e-08,0.0,1.1156012114099667e-08
1882,1.1979693681496428e-08,6.655385131892899e-10,1.3310770263785798e-09
1883,8.21514056781325e-09,1.2638677882037541e-09,1.8958017378167824e-09
1884,4.621187876807653e-09,0.0,2.1125430293977843e-08
1885,4.511945039809007e-09,6.445635691854079e-10,6.445635580831777e-09
1886,1.097088819790315e-08,1.2906927748801422e-09,5.162771099520569e-09
1887,9.140494583448344e-09,0.0,1.9586774424595887e-09
1888,1.268122939990235e-08,0.0,6.340614699951175e-09
1889,6.265136853755848e-09,0.0,3.759081934617825e-09
1890,1.9663159989136147e-09,0.0,1.7696843102044113e-08
1891,3.824531802365527e-09,0.0,1.2748440525456317e-08
1892,6.268512375839919e-09,0.0,1.3790726782758611e-08
1893,4.926733243593162e-09,6.158416554491453e-10,5.542574843531156e-09
1894,5.671385139294216e-09,0.0,6.301539290376468e-09
1895,9.629783193076946e-09,2.4074457982692365e-09,6.018614495673091e-09
1896,2.948514543632541e-09,0.0,7.076434549446731e-09
1897,7.574727511894253e-09,0.0,1.7480140002135158e-08
1898,1.5277558773618694e-08,0.0,5.6583546736987955e-09
1899,1.1607914629507832e-08,0.0,7.185851913504848e-09
1900,5.19105292084987e-09,0.0,1.038210584169974e-08
1901,6.147612641171918e-09,3.353243460679778e-09,5.58873880507349e-09
1902,3.928227076954727e-09,3.437198747846537e-09,1.6203935970793282e-08
1903,1.0800440541913758e-08,5.940242076007962e-09,3.2401321625741275e-09
1904,1.1824175416563776e-08,0.0,2.6873125946735854e-09
1905,1.5482277682110634e-09,0.0,5.676835002077496e-09
1906,8.745113966313056e-09,5.144184522798412e-10,3.600929110447737e-09
1907,6.685696440911215e-09,0.0,1.0799970695529737e-08
1908,3.929111258571538e-09,0.0,4.911389073214423e-09
1909,3.850688656825696e-09,0.0,8.801573692096554e-09
1910,6.947395991829808e-09,0.0,5.34415089958884e-09
1911,7.448523575703803e-09,0.0,5.852411444351446e-09
1912,1.0939784189645252e-08,1.0418842455450772e-09,4.688478938419394e-09
1913,6.363587878865928e-09,0.0,1.6439267724877027e-08
1914,4.68772043404897e-09,0.0,1.5402511266415786e-08
1915,4.712304768617059e-09,0.0,3.534228554258334e-08
1916,5.493730803607377e-09,0.0,2.197492321442951e-08
1917,8.773139548168274e-09,0.0,7.676496771580332e-09
1918,3.44591288836682e-09,0.0,1.033773866510046e-08
1919,8.287063479883727e-09,0.0,4.603924352863942e-09
1920,5.300562211374427e-09,0.0,5.300562211374427e-09
1921,8.330022005509363e-09,0.0,8.330022005509363e-09
1922,1.4755870969551665e-09,0.0,4.426761179843197e-09
1923,7.431163684401554e-09,0.0,4.246379248229459e-09
1924,9.02413699321869e-09,1.289162443462999e-09,0.0
1925,3.299453377181294e-09,0.0,9.898360353588487e-09
1926,1.114613823460786e-08,3.343841648018042e-09,7.802296586589819e-09
1927,5.574612327308159e-09,0.0,1.4493992672726108e-08
1928,1.1426041446327417e-08,2.2852082448565625e-09,9.14083297942625e-09
1929,5.570202965543558e-09,1.1140406375176326e-09,1.3368487650211591e-08
1930,1.0503603542488804e-09,0.0,1.3654684494213143e-08
1931,3.4216069977333063e-09,1.1405356659111021e-09,7.983749661377715e-09
1932,1.3151444377967891e-08,0.0,7.6716757391182e-09
1933,2.2941324395731044e-09,0.0,4.588264879146209e-09
1934,2.3963160344919743e-09,1.1981580172459871e-09,9.585264137967897e-09
1935,9.574627313213568e-09,0.0,2.0346082152400413e-08
1936,7.274828739411987e-09,0.0,1.4549657478823974e-08
1937,7.554670666820584e-09,0.0,1.7627565185307503e-08
1938,0.0,0.0,3.8895642262559704e-09
1939,1.5294050470515685e-08,0.0,1.2235240376412548e-08
1940,1.0143131667916805e-08,2.5357829169792012e-09,5.0715658339584024e-09
1941,8.854508237732261e-09,0.0,2.3612020783048138e-08
1942,3.034211770724937e-09,0.0,2.1239483061208375e-08
1943,2.9032352077962287e-09,0.0,1.1612940831184915e-08
1944,3.2131861615880553e-09,0.0,1.6065930807940276e-08
1945,8.714016175304096e-09,0.0,8.714016175304096e-09
1946,6.960552134671616e-09,0.0,3.201854070766785e-08
1947,4.7683483828109274e-09,0.0,1.4305045148432782e-08
1948,8.697510267552389e-09,0.0,1.7395020535104777e-08
1949,9.817008539414473e-09,0.0,2.0615717133409817e-08
1950,8.508289184305795e-09,0.0,7.444753258312176e-09
1951,2.2388944032059044e-08,0.0,2.1322803078760444e-08
1952,1.1599284199803606e-08,1.0544803918932644e-09,1.0544804140977249e-08
1953,3.232148326759443e-09,0.0,2.1547654327491728e-08
1954,3.9090144454689835e-09,9.772536113672459e-10,2.5408594339637602e-08
1955,7.508486277174597e-09,0.0,2.0648336374051723e-08
1956,3.488456634670456e-09,8.72114158667614e-10,2.0930739808022736e-08
1957,7.068030161150318e-09,0.0,1.236905244894615e-08
1958,6.617794756635931e-09,0.0,1.6544486669545222e-08
1959,3.8753737996444215e-09,0.0,1.5501495198577686e-08
1960,4.844583401109048e-09,0.0,1.6610000486139143e-08
1961,1.042223907177231e-08,0.0,1.528595028332802e-08
1962,1.2049716779927166e-08,0.0,1.6489087428794846e-08
1963,1.0345685197421517e-08,0.0,2.4571003010009917e-08
1964,1.7035111099517053e-08,0.0,8.517555549758526e-09
1965,6.5664522708175355e-09,0.0,1.4227312661319047e-08
1966,1.1078149952936656e-08,5.539074754423723e-10,2.3818021332999706e-08
1967,1.232583901611406e-08,0.0,1.9228309611207806e-08
1968,7.186265360559219e-09,0.0,1.7067380397861598e-08
1969,1.589615195030092e-08,0.0,1.407944960618579e-08
1970,7.817832603507213e-09,0.0,2.1614008360870685e-08
1971,1.4387513402880359e-08,0.0,2.0553589052951793e-08
1972,8.208234980600082e-09,0.0,9.747279428040656e-09
1973,5.513203671370093e-09,3.3079223804577396e-09,1.7090931336838366e-08
1974,5.625571564138454e-09,0.0,1.6876715136504572e-08
1975,1.0851811893530794e-08,5.711480177694739e-10,1.6563292959403952e-08
1976,5.142174241967723e-09,5.713526873840635e-10,2.1140049710766107e-08
1977,4.7014254711541525e-09,5.876781838942691e-10,1.704266772151186e-08
1978,2.970295565063452e-09,0.0,9.504946163474415e-09
1979,7.022368020415115e-09,2.3407893401383717e-09,1.1118749476679568e-08
1980,6.253665585376211e-09,1.1370301367108482e-09,1.5349906234973787e-08
1981,5.060439622894819e-09,0.0,2.4037088763861902e-08
1982,6.2075020679230875e-09,1.2415004579935385e-09,2.4209258597807093e-08
1983,8.841442245000053e-09,6.315316047889041e-10,1.8314416649900522e-08
1984,6.958810416790584e-09,0.0,1.681712546997005e-08
1985,7.218669662023558e-09,0.0,1.3835783185811579e-08
1986,1.0790073723399018e-08,5.994485463567401e-10,2.3378493807513223e-08
1987,9.166225112267057e-09,0.0,1.4665960890170027e-08
1988,1.139345240375178e-08,0.0,1.4991384134077634e-08
1989,1.2073869015694072e-08,5.488122178931576e-10,1.6464365870660913e-08
1990,9.262707045820662e-09,5.44865097484859e-10,2.45189291092629e-08
1991,1.1136783939491579e-08,0.0,2.2273567878983158e-08
1992,6.060938417817852e-09,0.0,2.0386792698445788e-08
1993,7.200969598386564e-09,0.0,2.4926434250005514e-08
1994,5.274926717646622e-09,1.5824779264761446e-09,2.2154692302933654e-08
1995,8.675921314704738e-09,1.0844901643380922e-09,1.572510655023507e-08
1996,9.074756945892659e-09,0.0,1.2811421257197253e-08
1997,1.102825741838842e-08,0.0,2.6371919759071716e-08
1998,6.198567881199324e-09,4.768129224785866e-10,1.954932926651054e-08
1999,7.312321859131998e-09,0.0,2.0108885223635298e-08
2000,8.83606254831193e-09,0.0,1.3254094710646314e-08
2001,1.0076787404500465e-08,4.3812117822561447e-10,2.0591695459870607e-08
2002,1.0514931148009055e-08,0.0,1.9715496790695397e-08
2003,1.0417307017007715e-08,4.1669229178253886e-10,1.7084383685528337e-08
2004,8.369103632333008e-09,0.0,2.334539317416784e-08
2005,6.7556245042510454e-09,0.0,2.1617998058331978e-08
2006,9.882935358973555e-09,4.1178899179428186e-10,2.800165077587735e-08
2007,6.7906151812735516e-09,0.0,3.0358044966760644e-08
2008,1.0217855006544596e-08,4.257439678578834e-10,2.5970381400952647e-08
2009,7.629108011997232e-09,0.0,3.337734710839868e-08
2010,9.919965293647692e-09,0.0,4.818268806161541e-08
2011,9.942326961720482e-09,7.64794394481072e-10,4.5887663446819715e-08
2012,1.7702113552786614e-08,0.0,4.902123862393637e-08
2013,1.4224537991935904e-08,0.0,6.136075114682171e-08
2014,1.8839372728507442e-08,0.0,6.712880207260241e-08
2015,1.4186082530898148e-08,0.0,6.029085142245094e-08
2016,1.5949318310504168e-08,0.0,5.820465531769514e-08
2017,1.6099912514278003e-08,0.0,7.496521448047133e-08
2018,1.8328414341794996e-08,0.0,7.899288334556331e-08
2019,1.4285530980373551e-08,0.0,6.505018745883717e-08
