year,sommes_VERB avant_ADP,sommes_VERB savants_ADJ
1911,3.458243114096149e-08,3.7242617878519013e-09
1912,2.9693701719679666e-08,0.0
1913,3.606033160963307e-08,5.30298971401777e-10
1914,2.1429579888376793e-08,2.678697486047099e-09
1915,3.534228554258334e-08,2.3561523843085297e-09
1916,3.186363883855847e-08,1.0987462051303964e-09
1917,2.7416060532914344e-08,0.0
1918,2.756730310693456e-08,2.2972752589112133e-09
1919,5.616787390749778e-08,0.0
1920,4.770506123463747e-08,1.514446346106979e-09
1921,2.499006690470651e-08,2.2718242842501013e-09
1922,3.6151885041135756e-08,2.2133805899215986e-09
1923,2.3355084977083607e-08,3.1847844361720945e-09
1924,6.961477083677892e-08,3.867487219366694e-09
1925,3.519416935660047e-08,2.1996355847875293e-09
1926,1.7833821530643945e-08,0.0
1927,2.6758140592164636e-08,4.4596899506643695e-09
1928,2.0566874425753667e-08,2.2852082448565625e-09
1929,3.342121956961819e-08,0.0
1930,1.995684684175103e-08,0.0
1931,2.8513390759599133e-08,1.1405356659111021e-09
1932,2.301502632917618e-08,1.0959536611565568e-09
1933,1.7205993074753678e-08,3.4411986593596566e-09
1934,2.2765002327673756e-08,1.1981580172459871e-09
1935,3.4708023122220766e-08,0.0
1936,1.8187071404440758e-08,3.6374143697059935e-09
1937,3.399602022113868e-08,2.5182236296217297e-09
1938,3.630260181353151e-08,1.2965214457594243e-09
1939,2.141167065872196e-08,9.176430282309411e-09
1940,3.296517903095264e-08,2.5357829169792012e-09
1941,2.6563522936839945e-08,0.0
1942,4.247896612241675e-08,0.0
1943,2.6129116648121453e-08,0.0
1944,2.8918675454292497e-08,0.0
1945,4.1391576388605245e-08,0.0
1946,4.037120149291695e-08,0.0
1947,2.5033829231801974e-08,2.3841741914054637e-09
1948,3.587722829934137e-08,0.0
1949,3.239612667016445e-08,0.0
1950,2.9779013033248702e-08,1.0635361480382244e-09
1951,4.157946520422229e-08,1.0661401539380222e-08
1952,3.585233443459401e-08,0.0
1953,3.232148060305917e-08,1.0773827385790469e-09
1954,2.6385848173049453e-08,9.772536113672459e-10
1955,2.7218263198847126e-08,0.0
1956,4.098936656760088e-08,2.616342476002842e-09
1957,2.9155623693100097e-08,2.6505113659425206e-09
1958,4.053399393910695e-08,3.3088973783179654e-09
1959,2.6352543258667538e-08,0.0
1960,3.460416664324839e-08,6.920833350854139e-10
1961,3.61304266505158e-08,1.3896318540318475e-09
1962,3.170978146727066e-08,3.170978146727066e-09
1963,4.073613624200334e-08,3.2330267352165265e-09
1964,3.1636634645337836e-08,5.475571551727398e-09
1965,2.7360217202954118e-08,1.0944086747954884e-09
1966,2.2710207048248776e-08,1.6617224263271169e-09
1967,3.204718268534634e-08,2.465167847631733e-09
1968,3.0092486724697665e-08,8.982831700699023e-10
1969,4.178417256639477e-08,9.083515606356229e-10
1970,4.2768142805016396e-08,3.6789800095249348e-09
1971,3.648262136835001e-08,6.166076982339064e-09
1972,3.8989117712162624e-08,5.130146862875051e-10
1973,3.859242525550144e-08,2.205281512956958e-09
1974,3.54411007208455e-08,1.6876715580593782e-09
1975,2.3988217634496323e-08,3.4268881066168433e-09
1976,2.9138986334942274e-08,1.7140580066410394e-09
1977,3.584836960612847e-08,1.1753563677885381e-09
1978,3.9207904478644195e-08,2.970295565063452e-09
1979,3.2771051650115623e-08,5.851973350345929e-10
1980,3.1268328370970266e-08,5.685150683554241e-10
1981,4.364629191400127e-08,6.325549528618524e-10
1982,3.041676066573018e-08,6.207502289967692e-10
1983,3.8523428003145455e-08,3.157658134966823e-09
1984,5.4510678637598176e-08,3.479405208395292e-09
1985,4.2108904807491854e-08,3.0077789148208467e-09
1986,4.136195030923773e-08,5.994485463567401e-10
1987,5.7441678080749625e-08,0.0
1988,3.058242370457265e-08,1.798966087207532e-09
1989,4.116091645300912e-08,0.0
1990,3.4871366239030976e-08,2.724325431913144e-09
1991,3.8099525312418336e-08,1.7584396161396398e-09
1992,4.35285585353995e-08,2.7549720282848966e-09
1993,4.763718308709031e-08,2.2156829704300662e-09
1994,4.3781891889693725e-08,1.5824779264761446e-09
1995,4.7175323203418884e-08,0.0
1996,4.5907594170557786e-08,1.6014276571496566e-09
1997,4.6510475470995516e-08,3.3564262480467733e-09
1998,5.626392507451783e-08,3.337690568372409e-09
1999,5.3014332479506265e-08,2.7421207526856506e-09
2000,5.655080315136729e-08,2.6508188977203417e-09
2001,5.87082382708104e-08,4.8193329327261836e-09
2002,5.783212486676348e-08,1.752488598683044e-09
2003,5.0003073681637034e-08,1.6667691671301554e-09
2004,6.166708033106261e-08,2.2023955992267474e-09
2005,5.4945743954704085e-08,3.602999676388663e-09
2006,4.570857825569874e-08,8.235779835885637e-10
2007,5.9517745398807165e-08,1.997239706952314e-09
2008,6.045564049372842e-08,1.2772318758180745e-09
2009,5.197329855377575e-08,1.907277002999308e-09
2010,4.865506753048976e-08,2.8342759250676863e-09
2011,5.162362270993981e-08,2.2943831279320648e-09
2012,7.046803318644379e-08,2.0425516833455504e-09
2013,6.66600854515309e-08,2.2313000336282585e-09
2014,5.8900109678461376e-08,2.815078836704288e-09
2015,4.809968601193759e-08,6.649726325136385e-10
2016,5.3440572855834034e-08,1.0356699942093428e-09
2017,5.056378782342108e-08,2.264050280587071e-09
2018,6.324593471163098e-08,1.8070267504555204e-09
2019,6.096860971638307e-08,1.7856913725466939e-09
