year,étais_VERB en_ADP,étais_VERB sans_ADP,etais_VERB en_ADP,etais_VERB sans_ADP
1834,1.0641365122410207e-07,2.14694217959277e-08,1.8669061851994684e-09,0.0
1835,1.187404805591541e-07,2.0420337421001022e-08,3.025235173481633e-09,7.563087933704082e-10
1836,6.451919887240365e-08,1.008112526790228e-08,3.36037508930076e-09,6.720750067579218e-10
1837,4.940102726891382e-08,1.3219993100221927e-08,1.3915781860163179e-09,6.957890930081589e-10
1838,5.9334322344284374e-08,3.1560809521380406e-09,6.312161904276081e-10,0.0
1839,6.571986688186371e-08,2.7965900706306e-09,2.0974426639952526e-09,6.9914751765765e-10
1840,6.815567132889555e-08,9.554533164646273e-09,6.369688665408546e-10,0.0
1841,5.264849889385914e-08,1.7977535904378783e-08,1.2841097074556274e-09,0.0
1842,5.1653639587811995e-08,1.0062397137744483e-08,0.0,0.0
1843,6.320394874137492e-08,5.31621990873532e-09,2.953455480181333e-09,0.0
1844,5.0494762149355665e-08,2.085653250105679e-08,0.0,0.0
1845,5.412821124650691e-08,1.2834524554250493e-08,5.580227946389016e-10,0.0
1846,6.088681203664237e-08,1.2294452567118697e-08,1.1709002656346001e-09,0.0
1847,3.55952778363644e-08,9.168480197274675e-09,0.0,0.0
1848,5.229394162142853e-08,2.413566457803995e-09,8.045221711050488e-10,0.0
1849,6.452149392544015e-08,4.1897072478036534e-09,0.0,0.0
1850,7.060555873295016e-08,5.431196825611551e-09,1.3577992064028876e-09,0.0
1851,5.095056465620473e-08,8.384270167027807e-09,1.2898877521649865e-09,6.449438760824933e-10
1852,5.2735419586724674e-08,1.0416872697760482e-08,1.9531636308300904e-09,0.0
1853,6.867721680237082e-08,5.971931837933653e-09,5.971931837933653e-10,5.971931837933653e-10
1854,4.9358813924982314e-08,1.2469595134234623e-08,0.0,5.195664454227256e-10
1855,5.3600064831016425e-08,2.4942604426314574e-08,5.306937111981824e-10,0.0
1856,8.904765280703941e-08,1.1389816201301528e-08,0.0,0.0
1857,4.735063896532665e-08,7.810414537345878e-09,9.763018171682347e-10,0.0
1858,9.053300686900911e-08,1.761723389392955e-08,4.893676019968041e-10,0.0
1859,7.383651023928905e-08,5.092173349652285e-09,5.092173349652285e-10,0.0
1860,1.1351416162597161e-07,8.696649622663699e-09,1.8308735638683515e-09,4.577183909670879e-10
1861,7.734180229590493e-08,1.2733101684148096e-08,4.715963730639317e-10,0.0
1862,7.996835904577893e-08,1.0843167252971853e-08,9.035972525772706e-10,9.035972525772706e-10
1863,8.490855663012553e-08,7.991393324857654e-09,1.9978483312144135e-09,0.0
1864,7.575670224468922e-08,1.1986819536957682e-08,0.0,0.0
1865,6.401308638714909e-08,1.7886009118228685e-08,4.706844247692743e-09,0.0
1866,7.395731671522299e-08,1.216403244796993e-08,9.731225825149181e-10,4.865612912574591e-10
1867,8.055667422013357e-08,9.7056229719783e-09,2.426405742994575e-09,0.0
1868,8.891773006780568e-08,1.2843672791973404e-08,0.0,1.4819622196071691e-09
1869,8.546158625222233e-08,1.12320943657096e-08,1.4650557433881772e-09,0.0
1870,7.798306000950106e-08,1.6055336615750093e-08,1.1468097582678638e-09,0.0
1871,9.240424247991541e-08,1.3807530230280918e-08,1.0621177271019633e-09,0.0
1872,8.224381531363179e-08,4.23313739617015e-09,6.047339295989218e-10,0.0
1873,1.0056487553811166e-07,9.577607151811662e-09,0.0,0.0
1874,9.43988212043223e-08,1.1949218503559678e-08,5.974609140757536e-10,0.0
1875,9.669381029198121e-08,1.602027666081085e-08,0.0,0.0
1876,1.0217765122888522e-07,1.6324239737741664e-08,0.0,0.0
1877,9.339072448710795e-08,3.154256233983688e-08,0.0,0.0
1878,8.273551799220513e-08,1.4493812372506909e-08,1.8117265465633636e-09,3.6234530931267273e-09
1879,1.1668811339404783e-07,2.077170613290491e-08,0.0,6.10932526790009e-10
1880,9.819304835900766e-08,1.4119262203848848e-08,6.417846254436199e-10,0.0
1881,1.1016562240229177e-07,1.8825771164188154e-08,2.091752326904839e-09,0.0
1882,9.450646842878996e-08,2.0631693686823382e-08,6.655385131892899e-10,0.0
1883,1.2133131122027407e-07,1.64302811356265e-08,1.2638677882037541e-09,0.0
1884,9.242376108886674e-08,1.650424152899177e-08,0.0,0.0
1885,8.766064496512627e-08,1.4180398189012067e-08,1.2891271383708158e-09,6.445635691854079e-10
1886,8.002295004416737e-08,1.097088819790315e-08,2.5813855497602844e-09,0.0
1887,9.205783868537765e-08,1.697520346510828e-08,1.3057849246322917e-09,0.0
1888,7.735550155985038e-08,1.5851536971922542e-08,1.268122939990235e-09,0.0
1889,9.836264780460624e-08,1.2530273707511697e-08,0.0,0.0
1890,7.472000618236052e-08,1.1142456735058204e-08,1.3108772956016423e-09,0.0
1891,6.756673087693343e-08,8.92390783491237e-09,0.0,0.0
1892,7.647584965297938e-08,1.002961980134387e-08,6.268512375839919e-10,6.268512375839919e-10
1893,8.929703909643649e-08,8.621783287310336e-09,0.0,0.0
1894,8.192001388351855e-08,1.3863386882917439e-08,6.301539290376468e-10,6.301539290376468e-10
1895,8.426060560395854e-08,1.2639090662958097e-08,6.018614495673091e-10,0.0
1896,8.96348382184442e-08,1.1204354777305525e-08,0.0,0.0
1897,8.157398667663074e-08,1.3401440845939305e-08,1.1653427112179315e-09,0.0
1898,1.0015288154363589e-07,1.7540900287826844e-08,5.6583548957434e-10,5.6583548957434e-10
1899,8.899401393591688e-08,1.713549302451156e-08,5.527578395003729e-10,0.0
1900,8.876700974269625e-08,1.4015843596837385e-08,0.0,0.0
1901,7.32124831870351e-08,1.2854099118442264e-08,5.588738916095792e-10,0.0
1902,6.285163323127563e-08,8.347482705062248e-09,0.0,0.0
1903,5.6702312178913417e-08,1.1340462791054051e-08,0.0,0.0
1904,6.71828175313749e-08,6.449550227216605e-09,5.374625189347171e-10,0.0
1905,7.018632430799698e-08,1.857873321853276e-08,1.5482277682110634e-09,5.160759042333041e-10
1906,7.047533046034005e-08,8.230695236477459e-09,1.0288369045596824e-09,5.144184522798412e-10
1907,6.839981381290272e-08,1.1828539925318182e-08,0.0,0.0
1908,8.742272683548435e-08,1.3751889405000384e-08,4.911389073214423e-10,0.0
1909,6.986249445617432e-08,9.901770070541716e-09,5.500983557560346e-10,0.0
1910,5.6647998292191915e-08,1.60324518105881e-08,5.344150677544235e-10,0.0
1911,6.012022879531287e-08,2.4473720827700163e-08,5.320374141248863e-10,0.0
1912,5.4177981212433224e-08,1.1460726589973547e-08,1.0418842455450772e-09,0.0
1913,8.219634395345565e-08,1.1666577037772186e-08,1.590896969716482e-09,5.30298971401777e-10
1914,5.424362470307642e-08,9.37544086809794e-09,6.696743715117748e-10,0.0
1915,4.123266705846618e-08,1.1780762143587253e-08,1.1780761921542648e-09,0.0
1916,5.383856560570166e-08,1.0987462051303964e-09,0.0,0.0
1917,6.250861872558744e-08,1.4256351654751143e-08,0.0,0.0
1918,8.155327435588333e-08,1.4932290071101306e-08,0.0,0.0
1919,6.537572261322566e-08,5.524709134618888e-09,0.0,0.0
1920,5.982062845077962e-08,3.786115865267448e-09,0.0,0.0
1921,1.0374664327628125e-07,1.060184651180407e-08,2.2718242842501013e-09,0.0
1922,1.1214461892450345e-07,1.8444838545406128e-08,7.377935484775833e-10,0.0
1923,8.811237250938575e-08,9.554353752605493e-09,0.0,0.0
1924,1.0957880647310958e-07,9.02413699321869e-09,2.578324886925998e-09,0.0
1925,8.028669640225417e-08,9.898360353588487e-09,0.0,0.0
1926,1.270659737429014e-07,2.229227646921572e-08,3.343841648018042e-09,0.0
1927,1.2710115981917625e-07,1.0034302277972529e-08,0.0,0.0
1928,1.1883082606800599e-07,2.0566874425753667e-08,0.0,0.0
1929,1.2031638618736906e-07,1.7824650200282122e-08,2.2280812750352652e-09,1.1140406375176326e-09
1930,8.612954616182833e-08,1.7856125467119455e-08,1.0503603542488804e-09,0.0
1931,8.097803316786667e-08,1.710803587684495e-08,0.0,0.0
1932,8.658033578967661e-08,1.8631212128639163e-08,1.0959536611565568e-09,0.0
1933,5.735331143341682e-08,1.7205993074753678e-08,1.1470662197865522e-09,0.0
1934,8.626737724171107e-08,2.2765002327673756e-08,0.0,0.0
1935,9.694310421082264e-08,9.574627313213568e-09,1.196828414151696e-09,0.0
1936,7.881064334469556e-08,1.4549657478823974e-08,1.2124714565686645e-09,0.0
1937,5.666003133342201e-08,3.021868266728234e-08,0.0,0.0
1938,7.260520362706302e-08,1.1668692678767911e-08,0.0,0.0
1939,7.188203454688846e-08,1.988226472349197e-08,1.5294050470515685e-09,0.0
1940,5.0715659227762444e-08,5.0715658339584024e-09,0.0,0.0
1941,7.083606590185809e-08,1.4757512545315876e-08,0.0,0.0
1942,7.58552971547033e-08,9.102635090130207e-09,0.0,0.0
1943,7.258088174921795e-08,2.9032351633873077e-08,0.0,2.9032352077962287e-09
1944,9.318240046241044e-08,2.5705489292704442e-08,0.0,0.0
1945,1.1981772729541262e-07,2.6142048525912287e-08,0.0,0.0
1946,1.0023195073927127e-07,1.8097434661967782e-08,0.0,0.0
1947,1.418583650547589e-07,3.457052599742383e-08,1.1920870957027319e-09,0.0
1948,8.697510622823756e-08,2.2830963786191205e-08,1.0871887834440486e-09,0.0
1949,7.559096104614582e-08,1.7670615193310368e-08,9.817008317369869e-10,0.0
1950,9.146410917537651e-08,1.2762433776458693e-08,1.0635361480382244e-09,0.0
1951,1.0768015812345766e-07,1.5992101864981123e-08,0.0,1.0661401761424827e-09
1952,9.173979265142407e-08,7.381362632230548e-09,1.0544803918932644e-09,0.0
1953,8.403585383121026e-08,9.69644453618912e-09,0.0,0.0
1954,9.7725362024903e-08,1.6613311615287785e-08,9.772536113672459e-10,0.0
1955,5.9129330765017585e-08,1.3139850985055546e-08,2.815682353940474e-09,0.0
1956,8.895564462818584e-08,2.8779767902165077e-08,1.744228317335228e-09,0.0
1957,1.095544703844098e-07,7.951533653738352e-09,1.7670075402875796e-09,0.0
1958,9.761247099504544e-08,2.7298403537656668e-08,8.272243445794913e-10,0.0
1959,8.913360005635695e-08,2.015194411342236e-08,7.750747821333448e-10,0.0
1960,1.1280958034376454e-07,1.5225833038812198e-08,0.0,0.0
1961,1.0144312767579322e-07,1.737039845295385e-08,6.948159270159238e-10,0.0
1962,7.673767044025226e-08,1.8391673961559718e-08,1.2683912808952869e-09,0.0
1963,1.0281024742653244e-07,3.0390449268224984e-08,0.0,0.0
1964,9.430151237665996e-08,1.3384730657151067e-08,0.0,0.0
1965,7.879742724981043e-08,2.3529786119524942e-08,1.0944086747954884e-09,0.0
1966,8.696347464365317e-08,1.7171132071780448e-08,1.1078149508847446e-09,5.539074754423723e-10
1967,8.332266787647313e-08,1.9721342781053863e-08,9.860671168482327e-10,0.0
1968,7.77014932396014e-08,1.661823922916028e-08,2.245707841908029e-09,0.0
1969,7.5393181475647e-08,1.2716921737876419e-08,1.8167031212712459e-09,0.0
1970,6.530189722298019e-08,1.977451802304131e-08,1.3796175313274261e-09,0.0
1971,7.861748230197918e-08,2.1581270104320538e-08,3.5968783507200897e-09,0.0
1972,6.976999600283307e-08,1.128632298730281e-08,2.0520587451500205e-09,0.0
1973,6.119655893144227e-08,1.9847533394568018e-08,5.513203782392395e-10,0.0
1974,6.019361364906217e-08,1.8564387360697765e-08,5.625571675160757e-10,0.0
1975,6.054168721902897e-08,7.996072248772634e-09,5.711480177694739e-10,0.0
1976,5.5421210731765314e-08,2.742492810625663e-08,0.0,0.0
1977,5.7592462354705276e-08,1.1753563455840776e-08,5.876781838942691e-10,0.0
1978,8.019798514169452e-08,1.0099005187669263e-08,5.940591352171509e-10,0.0
1979,6.495690740848659e-08,1.462993370893173e-08,5.851973350345929e-10,5.851973350345929e-10
1980,7.049586514540351e-08,1.193881615790815e-08,0.0,0.0
1981,6.958104137311238e-08,1.5181319312773667e-08,1.2651099057237047e-09,0.0
1982,8.007678076182856e-08,1.8622506203769262e-08,2.483000915987077e-09,0.0
1983,7.578379523920376e-08,1.705135410645653e-08,3.78918940668882e-09,0.0
1984,7.190770645593147e-08,1.0438215625185876e-08,0.0,5.799008495621649e-10
1985,5.654624501971739e-08,1.2632671797518924e-08,3.0077789148208467e-09,0.0
1986,7.792831269171074e-08,2.8174081734277934e-08,1.7983456945813714e-09,0.0
1987,7.638521282160582e-08,1.649920555735207e-08,6.110816852533674e-10,0.0
1988,1.121355595046225e-07,2.2187249371086182e-08,0.0,0.0
1989,9.384688581803857e-08,1.8659616074501173e-08,1.0976244357863152e-09,5.488122178931576e-10
1990,8.772327930728352e-08,1.2531897297662908e-08,5.44865097484859e-10,0.0
1991,9.378344145716255e-08,1.875668864670388e-08,1.1722930404189924e-09,0.0
1992,9.036308767917944e-08,1.5427843891302473e-08,1.65298330578878e-09,0.0
1993,9.084300245376653e-08,1.2740176913439427e-08,1.661762283333701e-09,0.0
1994,7.96513930367837e-08,1.5297286992677073e-08,1.0549853213248639e-09,5.274926606624319e-10
1995,1.106179965404408e-07,1.6809597269684673e-08,1.626735190995987e-09,5.422450821690461e-10
1996,7.953757119594229e-08,1.7615704450690828e-08,2.135236876199542e-09,0.0
1997,9.493891184320091e-08,1.6302641014931396e-08,1.438468344439059e-09,0.0
1998,1.2206410815451818e-07,1.9072516010965046e-08,3.814503379828693e-09,4.768129224785866e-10
1999,1.0191548938109918e-07,1.553868322901053e-08,1.3710603763428253e-09,0.0
2000,1.2061225618253957e-07,1.192868470667463e-08,3.092622158362701e-09,0.0
2001,1.213595623994479e-07,2.1467938537966802e-08,2.6287270138425356e-09,0.0
2002,1.3932285014561785e-07,1.927737436346888e-08,2.1906108038649563e-09,4.38122149670761e-10
2003,1.3834184642291802e-07,1.7917768602160322e-08,1.6667691671301554e-09,0.0
2004,1.5064385650020995e-07,2.026203915761471e-08,2.642874807889939e-09,0.0
2005,1.6979136319150712e-07,1.4862373554080932e-08,9.457874483587148e-09,4.5037495954858286e-10
2006,1.5647981399524724e-07,2.2236605445868918e-08,5.353256948836815e-09,4.1178899179428186e-10
2007,1.8694163372856565e-07,2.9559148018165615e-08,3.595031605740928e-09,3.994479469415779e-10
2008,2.069115652147957e-07,2.9802077250451475e-08,3.8316958494988285e-09,0.0
2009,1.826217754796744e-07,3.051643204798893e-08,3.337734755248789e-09,0.0
2010,2.210735203789227e-07,4.2041758518962524e-08,1.4171379625338432e-09,4.723793023408973e-10
2011,2.389982398653956e-07,3.4415748473293206e-08,3.82397197240536e-10,0.0
2012,2.8936148055436206e-07,4.6978687606724634e-08,0.0,0.0
2013,3.143343860756431e-07,5.1877727003102336e-08,8.367375126105969e-10,0.0
2014,3.289311223397817e-07,5.110450729262084e-08,0.0,0.0
2015,3.315996650599118e-07,3.8568412463746427e-08,2.2165753954528356e-10,0.0
2016,3.4922791769531614e-07,4.5983750140976554e-08,4.1426800878596737e-10,0.0
2017,3.9696345766060404e-07,5.7859061541876144e-08,7.54683426862357e-10,0.0
2018,3.817989124854648e-07,5.266192104613765e-08,2.5814667070633845e-10,0.0
2019,3.826481531632453e-07,4.872386583087973e-08,2.55098775436835e-10,0.0
