year,étiez_VERB en_ADP,étiez_VERB sans_ADP,etiez_VERB en_ADP
1909,1.6282911019516177e-07,1.2102163715610459e-08,0.0
1910,1.416199921777661e-07,9.085056262847502e-09,0.0
1911,1.447141784183259e-07,1.702519725199636e-08,0.0
1912,1.4846850149297097e-07,1.3544495303108306e-08,1.0418842455450772e-09
1913,1.177263726503952e-07,1.1666577037772186e-08,1.590896969716482e-09
1914,1.1652333853362506e-07,1.6072185360371805e-08,0.0
1915,1.4843760709482012e-07,1.5314990164938536e-08,0.0
1916,1.3844201873780548e-07,2.307367097387214e-08,1.0987462051303964e-09
1917,1.2392060000365746e-07,1.315970976634162e-08,0.0
1918,1.5391744057069445e-07,6.89182577673364e-09,0.0
1919,1.5377106876712787e-07,1.1049418269237776e-08,0.0
1920,1.370573983194845e-07,1.590168707821249e-08,7.572231730534895e-10
1921,1.257076007732394e-07,2.3475516641724425e-08,0.0
1922,1.313272548486566e-07,8.115729421831475e-09,0.0
1923,1.6560879601001943e-07,1.6985516992917837e-08,1.0615948120573648e-09
1924,1.7790441120268952e-07,1.933743654092268e-08,0.0
1925,1.5947358633638942e-07,2.3096173862313663e-08,1.0998177923937646e-09
1926,1.7387975503879716e-07,2.0063049888108253e-08,0.0
1927,1.6946822256613814e-07,1.8953683067479687e-08,1.1149224876660924e-09
1928,1.1768822361091225e-07,1.3711249025050165e-08,0.0
1929,1.8381670940925687e-07,1.7824650200282122e-08,0.0
1930,1.4179865104324563e-07,1.7856125467119455e-08,0.0
1931,1.7564249787938024e-07,1.1405356659111021e-08,0.0
1932,1.6877686448424356e-07,1.53433514782364e-08,0.0
1933,1.1814782396868395e-07,2.064719240024715e-08,0.0
1934,1.2700475338078832e-07,1.7972370258689807e-08,2.3963160344919743e-09
1935,1.1369869667987587e-07,2.393656828303392e-08,0.0
1936,1.33371855781661e-07,2.5461901032031165e-08,2.424942913137329e-09
1937,1.397614113329837e-07,1.510934133364117e-08,0.0
1938,1.9058865063925623e-07,1.2965214679638848e-08,0.0
1939,1.6517574863428308e-07,1.3764645423464117e-08,0.0
1940,7.353770570261986e-08,1.2678914806940611e-08,0.0
1941,2.656352364738268e-07,1.1806010391524069e-08,8.854508237732261e-09
1942,1.8508691823626577e-07,1.2136847082899749e-08,0.0
1943,1.7709734834170376e-07,1.4516175816936538e-08,0.0
1944,1.4780655988033686e-07,2.2492303131116387e-08,3.2131861615880553e-09
1945,1.9824386754407897e-07,1.3071024262956144e-08,0.0
1946,1.9211124424600712e-07,1.2528993842408909e-08,0.0
1947,2.1099941704960656e-07,2.1457568166738383e-08,0.0
1948,2.000427343773481e-07,1.3046265401328583e-08,0.0
1949,1.5903553673979332e-07,1.3743811422273211e-08,0.0
1950,1.7016577658068854e-07,1.808011518278363e-08,0.0
1951,2.1962488006010972e-07,7.462981344019681e-09,0.0
1952,1.5079069726198213e-07,1.687168627029223e-08,0.0
1953,1.626847989655289e-07,2.8011951869189033e-08,0.0
1954,1.7395113616203162e-07,3.224936762080688e-08,9.772536113672459e-10
1955,1.61432453182897e-07,1.783265446420046e-08,9.385607846468247e-10
1956,1.7093437065796024e-07,1.3081712602058815e-08,0.0
1957,1.7846775790530955e-07,1.0602045463770082e-08,0.0
1958,1.5717262158432277e-07,1.3235589513271862e-08,8.272243445794913e-10
1959,2.0306958958826726e-07,1.1626121398933265e-08,7.750747821333448e-10
1960,1.9101500470242172e-07,1.7302083321624195e-08,6.920833239831836e-09
1961,1.653661882983215e-07,2.431855783413539e-08,2.779263708063695e-09
1962,2.1182134446462442e-07,2.029426049432459e-08,1.2683912808952869e-09
1963,1.901019714978247e-07,2.0044765847160306e-08,0.0
1964,1.7582668476734398e-07,1.6426714211092985e-08,6.083968329129164e-10
1965,1.7565258758622804e-07,1.641613067704384e-08,8.20806533852192e-09
1966,1.8057383499581192e-07,9.416426749453422e-09,2.215629901769489e-09
1967,1.8981792493377725e-07,2.7609878827661305e-08,0.0
1968,1.706738004259023e-07,2.649935382237345e-08,4.4914158503495116e-10
1969,1.7258679463338922e-07,1.725867981861029e-08,0.0
1970,1.3750187122241186e-07,1.7935027685211935e-08,9.197450023812337e-10
1971,1.8241311749989109e-07,1.4387513402880359e-08,0.0
1972,1.2568860086048517e-07,1.2825367434743384e-08,5.130146862875051e-10
1973,1.1687991730013891e-07,6.064523994098181e-09,1.6539611902288698e-09
1974,1.2713792330032447e-07,1.518904291231138e-08,5.625571675160757e-10
1975,1.0337779343672082e-07,1.4849848462006321e-08,5.711480177694739e-10
1976,1.1541324340669235e-07,1.8283285996290033e-08,0.0
1977,1.4163043715598178e-07,1.5867311020656416e-08,5.876781838942691e-10
1978,1.3425736256067466e-07,1.0693064211864112e-08,0.0
1979,1.5800327446413576e-07,8.777959692451986e-09,4.096381456264453e-09
1980,1.722600586617773e-07,1.0801786132219604e-08,2.2740602734216964e-09
1981,1.5434341094078263e-07,9.488323904349727e-09,6.325549528618524e-10
1982,1.6449881456992443e-07,1.1794254461960918e-08,1.8622506869903077e-09
1983,1.5914596929178515e-07,1.1999100379966876e-08,0.0
1984,1.5889283133674326e-07,1.275781880138993e-08,0.0
1985,1.377562739435234e-07,1.3234227935754461e-08,0.0
1986,1.9062463252339512e-07,1.0790073723399018e-08,0.0
1987,1.5338150660682004e-07,9.166225112267057e-09,0.0
1988,1.4991384489349002e-07,8.994830658082265e-09,0.0
1989,1.7232703442005004e-07,6.036934507847036e-09,5.488122178931576e-10
1990,1.6509412148479896e-07,1.4166492867673242e-08,1.6345953479657283e-09
1991,1.7408551400421857e-07,2.1101275393675678e-08,0.0
1992,1.3444264368445147e-07,9.366905473484621e-09,5.509944167592096e-10
1993,1.495586019473194e-07,7.754890063438324e-09,0.0
1994,1.6510520595147682e-07,1.0549853435293244e-08,1.0549853213248639e-09
1995,1.420682167463383e-07,1.0302656505700725e-08,0.0
1996,1.4145943794119376e-07,9.074756945892659e-09,2.135236876199542e-09
1997,1.3713398061554471e-07,1.1987236092636522e-08,0.0
1998,1.5925552077078464e-07,1.8118891276230897e-08,9.536258449571733e-10
1999,1.7595274925952253e-07,1.1882523409667556e-08,0.0
2000,1.4491143929262762e-07,9.719669513685858e-09,4.4180314962005696e-10
2001,1.6517168432983453e-07,9.20054432640427e-09,1.7524847129024579e-09
2002,1.71743877785957e-07,1.1391176002462089e-08,1.3143663935011318e-09
2003,1.633433726055955e-07,7.083769126836614e-09,4.1669229178253886e-10
2004,1.788345258546542e-07,1.3214373595360485e-08,0.0
2005,1.977146126819207e-07,1.5763124139311913e-08,9.007499190971657e-10
2006,2.0548270640574628e-07,1.1530091548195287e-08,0.0
2007,2.967898353745113e-07,2.236908436259455e-08,7.988958938831558e-10
2008,3.0270396678133693e-07,1.830699147831183e-08,1.2772318758180745e-09
2009,3.6047535445504764e-07,2.9562793102400065e-08,2.384096253749135e-09
2010,4.662383616960142e-07,2.4563723499682055e-08,0.0
2011,5.651830292663362e-07,3.21213633469597e-08,0.0
2012,6.808505190747383e-07,4.0510606424959406e-08,0.0
2013,7.611522505612811e-07,3.960557393156705e-08,0.0
2014,7.371175456682977e-07,4.092691341384125e-08,0.0
2015,7.791262532919063e-07,3.812509774547834e-08,4.433150790905671e-10
2016,7.388470066871378e-07,5.737611985523472e-08,4.1426800878596737e-10
2017,7.717895300629607e-07,3.245138557872451e-08,2.515611330355938e-10
2018,8.05159459105198e-07,4.104532180804199e-08,1.290733298020541e-09
2019,8.277955316771113e-07,4.61728788536675e-08,5.1019755087367e-10
