year,jeunes_ADJ heures_NOUN,jeunes_ADJ soeurs_NOUN
1890,6.554386478008212e-10,2.6217545912032847e-09
1891,0.0,3.824531802365527e-09
1892,0.0,1.8805537127519756e-09
1893,3.079208221734575e-09,2.4633666773077323e-09
1894,2.520615716150587e-09,1.8904617871129403e-09
1895,6.018614495673091e-10,4.213029924926559e-09
1896,3.538217441256819e-09,5.89702897624278e-10
1897,1.1653427112179315e-09,5.826713556089658e-10
1898,0.0,5.6583548957434e-10
1899,0.0,3.3165470370022376e-09
1900,5.191053142894475e-10,6.22926377147337e-09
1901,0.0,1.676621730339889e-09
1902,9.820567692386817e-10,1.4730852093691738e-09
1903,4.860198465905796e-09,2.7001101354784396e-09
1904,1.6123875568041512e-09,2.6873125946735854e-09
1905,2.580379465655369e-09,5.160758931310738e-09
1906,2.0576738091193647e-09,3.0865106026567446e-09
1907,0.0,4.628558980535047e-09
1908,5.893666887857307e-09,2.4556945366072114e-09
1909,1.6502950117569526e-09,4.400786846048277e-09
1910,1.068830135508847e-09,3.740905363258662e-09
1911,1.0640748282497725e-09,4.788336838146279e-09
1912,7.293189607793238e-09,2.6047106693738442e-09
1913,3.181793939432964e-09,6.363587545799021e-09
1914,2.0090231145353243e-09,3.3483718020477227e-09
1915,1.0602685840410686e-08,0.0
1916,1.0987462051303964e-09,1.0987462051303964e-09
1917,0.0,4.386569774084137e-09
1918,4.594550517822427e-09,3.44591288836682e-09
1919,9.207848372660976e-10,1.8415696745321952e-09
1920,3.786115865267448e-09,1.514446346106979e-09
1921,6.815472852750304e-09,3.7863738810983705e-09
1922,7.377935484775833e-10,3.6889677978990676e-09
1923,9.554353308516284e-09,2.1231896241147297e-09
1924,3.867487330388997e-09,6.445812328337297e-09
1925,6.598906754362588e-09,2.1996355847875293e-09
1926,4.458455493683289e-09,2.229227691330493e-09
1927,0.0,5.574612327308159e-09
1928,0.0,4.570416489713125e-09
1929,2.2280812750352652e-09,4.4561625500705304e-09
1930,6.302162347537887e-09,2.100720708497761e-09
1931,2.2810713318222042e-09,5.7026783295555106e-09
1932,1.0959536611565568e-09,4.383814644626227e-09
1933,0.0,3.4411986593596566e-09
1934,0.0,1.1981580172459871e-09
1935,0.0,3.590485242455088e-09
1936,1.2124714565686645e-09,3.6374143697059935e-09
1937,1.2591118148108649e-09,8.813782592653752e-09
1938,3.8895642262559704e-09,1.2965214457594243e-09
1939,3.058810094103137e-09,4.588215141154706e-09
1940,0.0,2.5357829169792012e-09
1941,0.0,1.1806010391524069e-08
1942,6.068423541449874e-09,6.068423541449874e-09
1943,5.806470415592457e-09,0.0
1944,1.2852744646352221e-08,6.4263723231761105e-09
1945,0.0,8.714016175304096e-09
1946,0.0,5.568441707737293e-09
1947,1.1920870957027319e-09,2.3841741914054637e-09
1948,1.0871887834440486e-09,5.435944139264848e-09
1949,9.817008317369869e-10,2.945102384188658e-09
1950,0.0,4.2541445921528975e-09
1951,0.0,2.1322803522849654e-09
1952,2.1089607837865287e-09,1.0544803918932644e-09
1953,0.0,4.3095309543161875e-09
1954,9.772536113672459e-10,2.9317608341017376e-09
1955,1.8771215692936494e-09,9.385607846468247e-10
1956,1.744228317335228e-09,3.488456634670456e-09
1957,0.0,2.6505113659425206e-09
1958,3.3088973783179654e-09,8.272243445794913e-10
1959,5.425523585955716e-09,2.3252243464000344e-09
1960,2.7683333403416555e-09,6.2287499602575735e-09
1961,6.948159270159238e-10,2.779263708063695e-09
1962,6.341956404476434e-10,3.170978146727066e-09
1963,5.1728425987107585e-09,2.5864212993553792e-09
1964,0.0,6.083968329129164e-10
1965,0.0,5.47204326295514e-09
1966,0.0,5.539074754423723e-10
1967,1.4791006197611978e-09,4.437302081328198e-09
1968,2.6948494546985557e-09,4.4914158503495116e-10
1969,9.083515606356229e-10,2.725054598640142e-09
1970,1.839490032518043e-09,3.219107563845469e-09
1971,3.083038491169532e-09,7.193756368373272e-09
1972,0.0,8.721249500354133e-09
1973,5.513203782392395e-10,4.410563025913916e-09
1974,5.625571675160757e-10,4.5004573956397564e-09
1975,1.1422960355389478e-09,5.140332159925265e-09
1976,5.713526873840635e-10,9.141642998145016e-09
1977,2.3507127355770763e-09,1.23412418062685e-08
1978,1.1881182704343018e-09,4.752473081737207e-09
1979,2.3407893401383717e-09,1.1703946700691858e-09
1980,5.116635559687666e-09,6.253665585376211e-09
1981,0.0,9.488324403950088e-09
1982,4.345251602977385e-09,6.828252629986764e-09
1983,0.0,5.052252838311233e-09
1984,0.0,1.1018116197192285e-08
1985,0.0,9.02333674446254e-09
1986,5.994485463567401e-10,8.392279760016663e-09
1987,2.4443267410134695e-09,1.0999470334560613e-08
1988,1.1993107618124554e-09,1.1993107618124554e-09
1989,5.488122178931576e-10,4.939309850016116e-09
1990,0.0,1.2531897075618303e-08
1991,5.861465202094962e-10,1.0550637696837839e-08
1992,5.509944167592096e-10,1.2672871640972971e-08
1993,5.539207426075166e-10,1.6617621612091682e-08
1994,0.0,2.0572214043390602e-08
1995,1.0844901643380922e-09,2.3858783393393423e-08
1996,5.338092190498855e-10,1.494665791135219e-08
1997,4.79489448146353e-10,1.4384683888479799e-08
1998,9.536258449571733e-10,1.0013071483072622e-08
1999,0.0,1.279656292041409e-08
2000,1.7672125984802278e-09,1.3254094710646314e-08
2001,3.066848330846028e-09,1.3581756691527502e-08
2002,4.38122149670761e-10,4.81934359086722e-09
2003,1.2500769308587678e-09,1.2084076850271686e-08
2004,8.809582507929292e-10,1.101197835695622e-08
2005,9.007499190971657e-10,8.557123898356167e-09
2006,4.1178899179428186e-10,2.8825228870488218e-09
2007,1.5977917877663117e-09,5.592271090648637e-09
2008,8.514879357157668e-10,1.1495086743584793e-08
2009,9.53638501499654e-10,7.1522885392028e-09
2010,0.0,1.4171379625338432e-09
2011,3.059177577924288e-09,1.1471915639660324e-09
2012,6.808505426114664e-10,1.3617010852229328e-09
2013,8.367375126105969e-10,2.2313000336282585e-09
2014,1.2992671383216248e-09,1.2126492698882885e-08
2015,3.32486305154589e-09,1.5516027351836215e-09
2016,2.899876172524074e-09,2.6927420293532123e-09
2017,5.031222660711876e-10,1.2578056374223934e-09
2018,7.744400121190154e-10,1.5488800242380307e-09
2019,1.2754939326953263e-09,1.4795729086358733e-08
