year,nos_DET antennes_NOUN,nos_DET centaines_NOUN
1922,7.377935595798135e-09,8.853522359686394e-09
1923,5.307974060286824e-09,6.369568872344189e-09
1924,1.0313299547703991e-08,5.156649773851996e-09
1925,3.299453377181294e-09,5.499088961968823e-09
1926,4.458455382660986e-09,5.57306911730393e-09
1927,5.574612549352764e-09,3.3447675740205796e-09
1928,5.713020723163709e-09,5.713020723163709e-09
1929,1.1140406375176326e-09,1.1140406375176326e-09
1930,5.2518016602221e-09,1.0503603542488804e-09
1931,7.983749661377715e-09,7.983749661377715e-09
1932,4.383814644626227e-09,7.6716757391182e-09
1933,6.882397318719313e-09,5.735331320977366e-09
1934,1.1981580172459871e-08,0.0
1935,3.590485242455088e-09,1.196828414151696e-09
1936,3.6374143697059935e-09,4.849885826274658e-09
1937,7.554670666820584e-09,6.295559185076627e-09
1938,1.2965214679638848e-08,5.186085783037697e-09
1939,1.2235240376412548e-08,3.058810094103137e-09
1940,0.0,0.0
1941,1.4757512545315876e-08,1.1806010391524069e-08
1942,6.068423541449874e-09,1.517105907566929e-08
1943,5.806470415592457e-09,1.4516175816936538e-08
1944,1.2852744646352221e-08,9.639558484764166e-09
1945,1.9606536394434215e-08,1.5249527862692958e-08
1946,1.9489545977080525e-08,2.7842208538686464e-09
1947,2.0265479960812627e-08,2.3841741914054637e-09
1948,2.391815279167986e-08,2.174377566888097e-09
1949,6.8719057111366055e-09,2.9451024952109606e-09
1950,1.0635361258337639e-08,0.0
1951,1.3859822622919182e-08,2.1322803522849654e-09
1952,8.435843135146115e-09,8.435843024123812e-09
1953,1.1851209791302608e-08,3.232148326759443e-09
1954,9.772536335717064e-09,5.863521668203475e-09
1955,1.3139851429144755e-08,1.8771215692936494e-09
1956,8.72114114258693e-09,6.104799110673298e-09
1957,1.3252556385623393e-08,3.534015080575159e-09
1958,8.272243334772611e-09,1.6544486891589827e-09
1959,1.0851047171911432e-08,6.200598257066758e-09
1960,1.591791587429725e-08,4.844583401109048e-09
1961,7.64297514166401e-09,5.55852741612739e-09
1962,2.6636216454711814e-08,3.805173953708163e-09
1963,7.759263453976928e-09,7.1126584622049904e-09
1964,2.6769461203279832e-08,1.8251904432275978e-09
1965,6.5664522708175355e-09,3.2832261354087677e-09
1966,1.2185964237687585e-08,1.1078149508847446e-09
1967,1.9228308223429025e-08,1.4791006197611978e-09
1968,1.2126823101255013e-08,2.69484942694298e-09
1969,1.3171097990039016e-08,4.5417578031781147e-10
1970,1.2876430061092847e-08,2.7592350626548523e-09
1971,1.2332153520588918e-08,1.0276794970565106e-09
1972,1.539044092169206e-08,4.104117490300041e-09
1973,7.16716475057666e-09,1.6539611347177186e-09
1974,2.025205791955642e-08,2.250228725575454e-09
1975,1.9990180177842376e-08,5.711480177694739e-09
1976,1.4283816740512378e-08,2.856763492431469e-09
1977,1.5867311742301382e-08,3.526069214387917e-09
1978,2.6732660751704884e-08,2.970295565063452e-09
1979,2.0481907392344567e-08,3.5111840102075575e-09
1980,1.4212877097463661e-08,5.116635615198817e-09
1981,1.8976649196478235e-08,1.3916208629893845e-08
1982,2.1726258681020738e-08,4.345251713999687e-09
1983,1.6419820836333088e-08,3.789189628733425e-09
1984,1.9716628885113607e-08,2.899504303321976e-09
1985,1.8648229405116012e-08,2.4062232206745193e-09
1986,1.3787316177626963e-08,8.991728250862252e-09
1987,1.7721368594791898e-08,4.277571852284723e-09
1988,1.199310784016916e-08,3.597932174415064e-09
1989,1.7013179531844003e-08,7.683371272548811e-09
1990,2.2884334038852927e-08,4.358920835390023e-09
1991,3.223805755681042e-08,2.9307325455363298e-09
1992,1.3774860863069449e-08,4.4079553340736766e-09
1993,1.4955860550003308e-08,6.647048911290199e-09
1994,1.7407257801860254e-08,4.747434001473039e-09
1995,1.5725107438413488e-08,3.795715741716776e-09
1996,1.3879039695297024e-08,0.0
1997,1.4864173336626152e-08,1.917957792585412e-09
1998,1.382757464085671e-08,2.3840645013706308e-09
1999,1.8280805230697084e-08,3.656160929565999e-09
2000,1.369589786026637e-08,4.418031274155965e-09
2001,9.200544992538084e-09,2.190605918883648e-09
2002,1.7963008858146168e-08,1.752488598683044e-09
2003,8.750538071922165e-09,4.583615265119079e-09
2004,1.4095332234731472e-08,1.761916529341434e-09
2005,1.2610498645315715e-08,5.854874363109275e-09
2006,1.5236193084966487e-08,4.529678854225949e-09
2007,1.3581230362547103e-08,2.3966877371606188e-09
2008,1.702975893635994e-08,2.554463751636149e-09
2009,2.0980047032992388e-08,4.768192729542875e-09
2010,1.936755095188758e-08,5.196172381261022e-09
2011,1.911985936242644e-08,6.118355155848576e-09
2012,2.5191469466001593e-08,5.7872298064864935e-09
2013,2.3149738570538148e-08,5.299337524355963e-09
2014,2.4252985508788072e-08,6.279790867869117e-09
2015,1.950586292487344e-08,5.541438335976423e-09
2016,1.553505024620705e-08,6.006886210663254e-09
2017,2.440143020976393e-08,4.52810045015184e-09
2018,2.4265786935373512e-08,4.3884935685412074e-09
2019,1.9642605320058237e-08,5.101975453225549e-09
