year,nouveaux_ADJ âges_NOUN,nouveaux_ADJ sages_NOUN
1961,2.779263708063695e-09,0.0
1962,4.43936931660005e-09,0.0
1963,3.879631726988464e-09,0.0
1964,1.2167936658258327e-09,6.083968329129164e-10
1965,4.377634699181954e-09,0.0
1966,5.539074754423723e-10,0.0
1967,5.916402479044791e-09,0.0
1968,8.982831700699023e-10,0.0
1969,9.083515606356229e-10,0.0
1970,1.8394900047624674e-09,0.0
1971,1.541519245584766e-09,0.0
1972,1.5390440033513642e-09,0.0
1973,2.205281512956958e-09,0.0
1974,3.3753431161187564e-09,1.6876715580593782e-09
1975,2.2845920710778955e-09,0.0
1976,1.142705374768127e-09,0.0
1977,5.876781838942691e-10,1.1753563677885381e-09
1978,1.1881182704343018e-09,0.0
1979,2.3407893401383717e-09,0.0
1980,3.411090521154847e-09,0.0
1981,6.325549528618524e-10,0.0
1982,4.966001831974154e-09,0.0
1983,5.68378455412244e-09,6.315316047889041e-10
1984,2.8995041922996734e-09,0.0
1985,3.0077789148208467e-09,0.0
1986,2.997242676272549e-09,0.0
1987,3.6664902225425067e-09,6.110816852533674e-10
1988,1.0793796967334401e-08,1.1993107618124554e-09
1989,3.841685636274406e-09,0.0
1990,4.90378582185258e-09,5.44865097484859e-10
1991,2.344586080837985e-09,1.1722930404189924e-09
1992,8.264915862810085e-09,0.0
1993,7.200969598386564e-09,1.1078414852150331e-09
1994,3.6924485691258724e-09,0.0
1995,7.591431483433553e-09,5.422450821690461e-10
1996,3.736664311304594e-09,5.338092190498855e-10
1997,2.3974471297094624e-09,4.79489448146353e-10
1998,3.814503379828693e-09,4.768129224785866e-10
1999,3.656160929565999e-09,4.570201161957499e-10
2000,2.6508188977203417e-09,8.836062992401139e-10
2001,5.257454027685071e-09,4.3812117822561447e-10
2002,1.0953053575235572e-08,0.0
2003,3.7502307925763034e-09,0.0
2004,5.726228824443069e-09,4.404791253964646e-10
2005,3.1526248278623825e-09,9.007499190971657e-10
2006,4.529678854225949e-09,1.2353669753828456e-09
2007,6.391167151065247e-09,0.0
2008,3.405951742863067e-09,0.0
2009,6.675469510497578e-09,0.0
2010,6.140930874920514e-09,9.447586046817946e-10
2011,6.500752380844688e-09,3.82397197240536e-10
2012,4.425528388196653e-09,0.0
2013,5.29933741333366e-09,0.0
2014,4.980523993225461e-09,4.330890368553497e-10
2015,2.659890530054554e-09,0.0
2016,3.314144070287739e-09,4.1426800878596737e-10
2017,3.018733707449428e-09,7.54683426862357e-10
2018,1.0325866828253538e-09,7.744400121190154e-10
2019,3.3162841361900064e-09,2.55098775436835e-10
