year,quelques_DET âges_NOUN,quelques_DET ages_NOUN,quelques_DET sages_ADJ
1800,0.0,0.0,4.087413785214267e-08
1801,0.0,0.0,2.1430643926123594e-08
1802,0.0,0.0,3.3567602031325805e-08
1803,0.0,0.0,7.801356893821776e-09
1804,0.0,0.0,5.9324422707618396e-08
1805,0.0,0.0,1.7057265822018053e-08
1806,8.645007376628655e-09,0.0,1.152667650217154e-08
1807,0.0,0.0,2.2775640928784924e-08
1808,0.0,0.0,4.5321480790505575e-08
1809,0.0,0.0,1.3554183553310395e-08
1810,0.0,0.0,2.8081521108447305e-08
1811,0.0,0.0,0.0
1812,0.0,0.0,2.6672083208723052e-08
1813,0.0,1.7254450312975678e-08,2.013019195779009e-08
1814,0.0,3.1466771410748606e-09,6.293354459785405e-08
1815,0.0,0.0,4.045835311217161e-08
1816,2.5493642752394408e-08,2.3176038865813098e-09,4.4034472068688046e-08
1817,2.0239355080775567e-08,3.113746815941454e-09,4.3592454090912724e-08
1818,0.0,0.0,3.5763530803478716e-08
1819,1.035105001712111e-09,1.035105001712111e-09,4.4509513630330844e-08
1820,0.0,1.1866481131050932e-09,2.4919610375206958e-08
1821,2.9584463767662328e-09,0.0,2.859831660373402e-08
1822,0.0,0.0,3.709477880420309e-08
1823,6.917880934764753e-09,0.0,4.5460360809101985e-08
1824,1.0105335235266466e-08,8.421112696055388e-10,4.126345132249298e-08
1825,8.805443041381977e-10,8.805443041381977e-10,1.8491430608946757e-08
1826,1.7615968683770689e-09,0.0,8.807984297476423e-08
1827,0.0,9.217273055917019e-10,2.9495274389557125e-08
1828,0.0,0.0,2.659967357487858e-08
1829,0.0,0.0,3.000611636938544e-08
1830,0.0,0.0,1.9829987651931447e-08
1831,1.5591206103948707e-09,0.0,3.897801548191637e-08
1832,8.117981842303834e-09,0.0,2.0294953273491956e-08
1833,1.0425265983826648e-08,0.0,4.2859426230279496e-08
1834,7.467624740797874e-09,0.0,1.7735608537350345e-08
1835,3.025235173481633e-09,1.5126175867408165e-09,3.403389570166837e-08
1836,4.032449929525228e-09,6.720750067579218e-10,2.419469957715137e-08
1837,1.3915781860163179e-09,6.957890930081589e-10,2.5744196108234974e-08
1838,0.0,6.312161904276081e-10,4.860364732905964e-08
1839,6.9914751765765e-10,6.9914751765765e-10,6.502071792091613e-08
1840,1.2739377330817092e-09,6.369688665408546e-10,2.5478754384078428e-08
1841,0.0,6.420548537278137e-10,4.751206006403663e-08
1842,2.0124795163667386e-09,0.0,4.22620693996123e-08
1843,7.088293507706567e-09,1.7720733769266417e-09,3.4260084658122025e-08
1844,7.683985892015244e-09,0.0,4.281077631285157e-08
1845,5.580227946389016e-10,0.0,3.794555070157912e-08
1846,0.0,0.0,5.2690513285824636e-08
1847,5.393223645455691e-10,1.0786447290911383e-09,5.177494699637464e-08
1848,8.045221711050488e-10,0.0,4.585776380849893e-08
1849,0.0,0.0,1.5920887719289567e-08
1850,4.752297222410107e-09,0.0,4.412847331991543e-08
1851,1.9348316282474798e-09,1.2898877521649865e-09,2.7732586005413395e-08
1852,0.0,1.3021090872200602e-09,3.385483537954315e-08
1853,0.0,1.1943863675867306e-09,2.9262466227919504e-08
1854,5.195664454227256e-10,0.0,5.455447649183043e-08
1855,5.306937111981824e-10,1.0613874223963649e-09,5.253867740862006e-08
1856,0.0,2.0708756931497874e-09,4.4523826403519706e-08
1857,1.9526036343364694e-09,1.9526036343364694e-09,3.563501682624093e-08
1858,5.872411001917044e-09,9.787352039936081e-10,5.4809170535463636e-08
1859,0.0,0.0,3.768208434173914e-08
1860,2.746310290291376e-09,0.0,4.165237496578378e-08
1861,4.715963730639317e-10,0.0,3.442653506713356e-08
1862,0.0,9.035972525772706e-10,2.5752521892741242e-08
1863,0.0,4.994620828036034e-10,2.6970951694238465e-08
1864,6.233146443435089e-09,0.0,2.0617330065419992e-08
1865,1.882737743486018e-09,4.706844358715045e-10,4.6127076491764285e-08
1866,2.919367858567057e-09,9.731225825149181e-10,1.5083399695914324e-08
1867,1.455843445796745e-09,1.455843445796745e-09,4.1248899407264616e-08
1868,1.4819622196071691e-09,0.0,2.7663294210888978e-08
1869,4.883519144627257e-10,4.883519144627257e-10,3.7603096636473765e-08
1870,1.1468097582678638e-09,0.0,3.325748210158963e-08
1871,1.0621177271019633e-09,2.1242354542039266e-09,2.4428708167434365e-08
1872,6.047339295989218e-10,6.047339295989218e-10,2.53988243770209e-08
1873,2.3944017879529156e-09,3.591602570907071e-09,3.711322821287055e-08
1874,1.1949218281515073e-09,1.1949218281515073e-09,1.2546679251101978e-08
1875,0.0,5.721527140956084e-10,2.3458261722009155e-08
1876,1.813804439976252e-09,0.0,2.0556450763820067e-08
1877,3.0924081073635534e-09,1.2369631985365004e-09,4.9478529717816855e-08
1878,4.22736201599605e-09,1.2078177347163432e-09,4.166971123709118e-08
1879,4.887460214320072e-09,1.221865053580018e-09,4.154341304296594e-08
1880,6.417846254436199e-10,1.2835692508872398e-09,2.5671385017744797e-08
1881,4.183504653809678e-09,6.972507571312292e-10,2.5798277292210514e-08
1882,0.0,6.655385131892899e-10,1.8635077481121698e-08
1883,3.159669414998234e-09,0.0,1.0742875922176154e-08
1884,2.6406787867472303e-09,1.3203393933736152e-09,2.8387297845711146e-08
1885,0.0,3.86738152613475e-09,3.480643329112354e-08
1886,0.0,6.453463874400711e-10,2.0005737511041843e-08
1887,3.264462256069578e-09,6.528924623161458e-10,1.0446279397058333e-08
1888,0.0,1.268122939990235e-09,1.8387781963724592e-08
1889,0.0,6.265136742733546e-10,3.3831739187917265e-08
1890,2.6217545912032847e-09,0.0,2.94947390955258e-08
1891,6.374220040683554e-10,0.0,1.9760081571007504e-08
1892,3.1342561879199593e-09,1.8805537127519756e-09,2.2566645441202127e-08
1893,6.158416554491453e-10,6.158416554491453e-10,1.2932674486876294e-08
1894,1.2603078580752936e-09,6.301539290376468e-10,2.3315696040526745e-08
1895,2.4074457982692365e-09,6.018614495673091e-10,2.046328972937772e-08
1896,1.179405795248556e-09,1.7691086373616827e-09,2.94851449922362e-08
1897,5.2440420894583895e-09,2.330685422435863e-09,3.088158351260972e-08
1898,0.0,3.3950129374460403e-09,2.8291774256672397e-08
1899,2.7637891975018647e-09,0.0,2.5979618456517528e-08
1900,0.0,1.038210628578895e-09,3.0627212765921286e-08
1901,0.0,1.676621730339889e-09,1.397184767881754e-08
1902,1.4730852093691738e-09,9.820567692386817e-10,1.915010727771005e-08
1903,6.480264325148255e-09,5.400220270956879e-10,2.214090244478939e-08
1904,4.299700151477737e-09,5.374625189347171e-10,1.5586412160928376e-08
1905,1.5482277682110634e-09,0.0,1.4966200723165457e-08
1906,1.1317205839134203e-08,1.0288369045596824e-09,1.286046086290682e-08
1907,3.599990305858114e-09,0.0,2.674278576364486e-08
1908,3.437972351250096e-09,9.822778146428846e-10,1.964555540467927e-08
1909,3.300590023513905e-09,1.1001967115120692e-09,1.5402754627302784e-08
1910,0.0,5.344150677544235e-10,1.4429207162436342e-08
1911,3.1922244847493175e-09,1.5961122423746588e-09,1.755723388896513e-08
1912,4.688478938419394e-09,1.0418842455450772e-09,1.7712032729377825e-08
1913,5.30298971401777e-10,1.060597942803554e-09,1.113627856597077e-08
1914,1.0045115850232378e-08,1.3393487430235496e-09,1.2723813114234872e-08
1915,1.1780761921542648e-09,0.0,3.416420923940677e-08
1916,0.0,0.0,1.648119329900055e-08
1917,0.0,0.0,4.386569774084137e-09
1918,0.0,1.1486376294556067e-09,1.1486376294556067e-09
1919,2.762354567309444e-09,0.0,1.9336480860943084e-08
1920,7.572231730534895e-10,0.0,1.0601124422748853e-08
1921,7.572747429129834e-10,0.0,2.347551730785824e-08
1922,0.0,7.377935484775833e-10,1.2542490601674672e-08
1923,0.0,0.0,2.0170300985000722e-08
1924,9.02413699321869e-09,1.289162443462999e-09,5.156649773851996e-09
1925,1.0998177923937646e-09,0.0,2.7495444809844116e-08
1926,2.229227691330493e-09,1.1146138456652466e-09,1.7833821530643945e-08
1927,4.4596899506643695e-09,0.0,1.7838759802657478e-08
1928,7.998228745975666e-09,1.1426041224282812e-09,1.3711249802206282e-08
1929,2.2280812750352652e-09,1.1140406375176326e-09,8.912325100141061e-09
1930,0.0,1.0503603542488804e-09,1.470504518152893e-08
1931,3.4216069977333063e-09,0.0,1.1405356659111021e-08
1932,1.0959536611565568e-09,0.0,5.4797681947604815e-09
1933,0.0,0.0,1.4911860191091364e-08
1934,4.7926320689839486e-09,0.0,2.2765002327673756e-08
1935,1.196828414151696e-09,0.0,1.4361940969820353e-08
1936,2.424942913137329e-09,0.0,1.091224355320719e-08
1937,3.777335444432595e-09,1.2591118148108649e-09,1.1332006333297784e-08
1938,7.779128452511941e-09,0.0,6.482607339819424e-09
1939,7.647025235257843e-09,0.0,3.058810094103137e-09
1940,7.607348528892999e-09,0.0,1.0143131667916805e-08
1941,2.9515025978810172e-09,0.0,5.9030051957620344e-09
1942,0.0,0.0,0.0
1943,2.9032352077962287e-09,0.0,8.709705845433291e-09
1944,2.2492303131116387e-08,3.2131861615880553e-09,6.4263723231761105e-09
1945,6.535512131478072e-09,2.178504043826024e-09,6.535512131478072e-09
1946,5.568441707737293e-09,0.0,1.3921104269343232e-08
1947,1.1920870957027319e-09,0.0,5.960435700558264e-09
1948,3.2615663503321457e-09,1.0871887834440486e-09,1.195907639583993e-08
1949,3.9268033269479474e-09,9.817008317369869e-10,9.817008539414473e-09
1950,2.0207187034770868e-08,0.0,1.2762433776458693e-08
1951,8.529121409139861e-09,0.0,1.9190523947720806e-08
1952,2.1089607837865287e-09,0.0,1.0544803918932644e-09
1953,3.232148326759443e-09,2.1547654771580937e-09,1.8315507332999914e-08
1954,9.772536113672459e-10,0.0,9.772536557761669e-09
1955,9.385607846468247e-09,9.385607846468247e-10,1.0324168187025862e-08
1956,2.616342476002842e-09,0.0,1.5698054411927842e-08
1957,2.6505113659425206e-09,8.835037701437898e-10,1.7670075402875796e-09
1958,2.481673033738474e-09,0.0,7.445019267748876e-09
1959,5.425523585955716e-09,0.0,1.162612162097787e-08
1960,4.844583401109048e-09,6.920833350854139e-10,8.305000243069571e-09
1961,4.8637115446226176e-09,0.0,6.94815938118154e-09
1962,6.976152211457531e-09,6.341956404476434e-10,6.976152100435229e-09
1963,5.819447812527301e-09,6.466053248388448e-10,1.0345685197421517e-08
1964,6.083968440151466e-09,1.2167936658258327e-09,1.2167936880302932e-08
1965,6.0192477668863376e-09,2.73602163147757e-09,9.302473458205895e-09
1966,1.6617224263271169e-09,5.539074754423723e-10,1.0524241922382771e-08
1967,3.451234853457663e-09,4.930335584241163e-10,1.1832804958089582e-08
1968,7.63540694559417e-09,0.0,9.88111459321317e-09
1969,2.2708788183223305e-09,4.5417578031781147e-10,6.358460868938209e-09
1970,5.518470042042978e-09,4.5987250119061684e-10,8.7375777724219e-09
1971,8.735275947024945e-09,0.0,8.735275613958038e-09
1972,1.2312352470900123e-08,5.130146862875051e-10,4.6171320100540925e-09
1973,6.064523994098181e-09,0.0,8.821126051827832e-09
1974,1.4063929631991101e-08,5.625571675160757e-10,1.1251143350321513e-09
1975,5.140332159925265e-09,0.0,5.140332159925265e-09
1976,6.856232248608762e-09,5.713526873840635e-10,4.570821499072508e-09
1977,9.402851386397515e-09,5.876781838942691e-10,3.526069214387917e-09
1978,5.346532105932056e-09,0.0,8.316828115084718e-09
1979,4.681578569254441e-09,0.0,8.777959692451986e-09
1980,1.7623967174529298e-08,0.0,1.1370301367108482e-09
1981,3.795329828193417e-09,0.0,3.1627747087981106e-09
1982,3.1037510339615437e-09,0.0,4.345251713999687e-09
1983,6.946847541655643e-09,0.0,3.157658134966823e-09
1984,3.4794050418618383e-09,0.0,1.1018116197192285e-08
1985,4.210890747202711e-09,0.0,5.414002135495366e-09
1986,4.795588426365072e-09,1.1988970927134801e-09,3.5966913891627428e-09
1987,6.110816741511371e-09,6.110816852533674e-10,6.721898593298192e-09
1988,7.195864570874733e-09,0.0,4.197587610832443e-09
1989,3.2928733073589456e-09,1.0976244357863152e-09,3.841685636274406e-09
1990,2.724325431913144e-09,0.0,7.083246433836621e-09
1991,4.68917216167597e-09,0.0,4.68917216167597e-09
1992,3.30596661157756e-09,0.0,6.61193322315512e-09
1993,5.539207315052863e-09,5.539207426075166e-10,8.308811416668505e-09
1994,7.912389854425328e-09,0.0,6.329911705904578e-09
1995,1.626735190995987e-09,0.0,5.964695848348356e-09
1996,5.3380921904988554e-09,0.0,1.6014276571496566e-09
1997,1.917957792585412e-09,0.0,5.274384040632185e-09
1998,1.9072516899143466e-09,0.0,4.7681290027412615e-09
1999,4.570201161957499e-09,0.0,3.1991407301035224e-09
2000,3.976228457602815e-09,0.0,3.092622158362701e-09
2001,2.6287270138425356e-09,0.0,4.8193329327261836e-09
2002,8.76244299341522e-10,0.0,3.9430991805033955e-09
2003,2.0834615144238455e-09,0.0,4.583615265119079e-09
2004,4.845270407116686e-09,0.0,2.642874807889939e-09
2005,3.602999676388663e-09,0.0,9.457874039497938e-09
2006,1.6471559671771274e-09,0.0,6.588624035241963e-09
2007,3.994479469415779e-10,0.0,8.38840730210677e-09
2008,4.257439734089985e-09,0.0,6.386159684401704e-09
2009,4.291373478793048e-09,0.0,7.629108011997232e-09
2010,1.8895172093635892e-09,4.723793023408973e-10,3.3066551718974324e-09
2011,1.1471915639660324e-09,0.0,9.177532511728259e-09
2012,6.808505426114664e-10,0.0,6.808505564892542e-09
2013,5.578250084070646e-10,0.0,5.299337468844811e-09
2014,1.7323561474213989e-09,0.0,1.1260314861094578e-08
2015,8.866301581811342e-10,0.0,9.309617077235544e-09
2016,6.214020409345267e-10,0.0,1.0356700386182638e-08
2017,1.0062445321423752e-09,0.0,9.30776167251679e-09
2018,1.0325866828253538e-09,0.0,9.809573597863164e-09
2019,1.02039510174734e-09,0.0,6.12237061048404e-09
