year,trois_DET îles_NOUN,trois_DET iles_NOUN,trois_DET cils_NOUN
1874,4.301718670163268e-08,1.792382742227261e-09,1.1351757756017378e-08
1875,8.353429592489192e-08,5.7215269744226305e-09,6.865832347102696e-09
1876,6.892457005136521e-08,4.836811839936672e-09,1.934724735974669e-08
1877,9.462768257861853e-08,5.566334282391949e-09,1.793596560162314e-08
1878,6.703388133466603e-08,4.227361960484899e-09,7.850815109122777e-09
1879,8.125402395364745e-08,8.553055264037823e-09,4.887460214320072e-09
1880,7.187987560719478e-08,8.984984534166074e-09,1.1552122813895949e-08
1881,5.368830691132587e-08,6.972507682334594e-09,2.1614773970668466e-08
1882,5.923292900611443e-08,1.3310770263785798e-09,4.725323421439498e-08
1883,6.066565205742336e-08,7.583206729222525e-09,1.7694148368718743e-08
1884,9.704494363660388e-08,9.242375753615306e-09,5.941527270181268e-09
1885,7.476937652350912e-08,6.445635580831777e-09,1.0313017106966527e-08
1886,8.131364293006982e-08,1.548831352060631e-08,1.0325542199041138e-08
1887,8.552890928825718e-08,7.834709492282599e-09,9.140494583448344e-09
1888,4.628648708759897e-08,3.1703073499755874e-09,1.2047167707862627e-08
1889,4.698852729134728e-08,6.265136576200092e-09,4.385595886446936e-09
1890,5.636772321127026e-08,1.1797895382859025e-08,9.831579994568074e-09
1891,6.69293100941104e-08,9.561329838980726e-09,1.9122660788184476e-08
1892,5.014809811854093e-08,5.01480967862733e-09,2.005923960268774e-08
1893,4.0645549148621285e-08,9.237624942759481e-09,1.539604177480669e-08
1894,5.356308463433379e-08,4.411077725308132e-09,1.7014155417882648e-08
1895,6.078800729447664e-08,3.611168697403855e-09,1.2037228991346183e-08
1896,5.5432073542416305e-08,1.1794058063507862e-08,4.717623180994224e-09
1897,3.612562415877818e-08,6.409384800676321e-09,1.0488084178916779e-08
1898,3.5647634177848886e-08,5.092519295146758e-09,1.640922953072277e-08
1899,3.150719685152126e-08,5.527578395003729e-09,1.1607914629507832e-08
1900,4.775768935871838e-08,1.0901211378033793e-08,7.26747462209687e-09
1901,4.3033289376381845e-08,7.2653604799022276e-09,7.824234593556412e-09
1902,4.0264328760031276e-08,7.856454264931756e-09,5.4013122863239005e-09
1903,5.022204785376516e-08,6.480264325148255e-09,3.7801539676252105e-09
1904,3.2247751136083025e-08,5.374625189347171e-09,1.1286712897629059e-08
1905,6.296125931726237e-08,6.708986810544104e-09,2.0643036169332163e-09
1906,3.2922780501820625e-08,5.658603086100555e-09,8.230695236477459e-09
1907,4.2685598167224725e-08,3.08570607954195e-09,2.057137349353866e-09
1908,5.1569583714439204e-08,4.4202499438483756e-09,3.929111258571538e-09
1909,5.611003306427165e-08,1.2652262071366494e-08,5.5009836685826485e-09
1910,4.3287619710952185e-08,6.412980924075384e-09,2.137660271017694e-09
1911,3.298632123005518e-08,6.384448858476333e-09,4.788336838146279e-09
1912,2.2400510557574194e-08,2.083768435579003e-09,5.730363294986773e-09
1913,2.4393752795504042e-08,1.5908969142053309e-09,4.772690687104841e-09
1914,3.616241750492577e-08,2.678697486047099e-09,4.018046340092951e-09
1915,2.9451904026700504e-08,4.712304768617059e-09,5.890381071793627e-09
1916,2.197492321442951e-08,0.0,5.493730803607377e-09
1917,2.1932848426331475e-08,3.289927441585405e-09,4.386569774084137e-09
1918,2.2972752589112133e-08,1.1486376294556067e-09,2.2972752589112133e-09
1919,3.591060881991126e-08,1.8415696745321952e-09,0.0
1920,2.8017257847068322e-08,3.786115865267448e-09,2.2716695191604686e-09
1921,2.7261890134244737e-08,2.2718242842501013e-09,1.5145494858259667e-09
1922,3.541409093754666e-08,1.4755870969551665e-09,5.164555005876537e-09
1923,2.653986985734491e-08,3.1847844361720945e-09,9.554353752605493e-09
1924,2.3204924204378585e-08,3.867487330388997e-09,1.289162443462999e-09
1925,3.959344208048776e-08,5.499088961968823e-09,2.1996355847875293e-09
1926,3.1209186346359274e-08,7.802296808634424e-09,1.2260752413340015e-08
1927,5.2401357919507063e-08,4.459690061686672e-09,2.2298449753321847e-09
1928,2.170947865920425e-08,3.4278122562625413e-09,0.0
1929,4.233354289340241e-08,6.684243825105796e-09,4.4561625500705304e-09
1930,2.3107928459609184e-08,0.0,2.100720708497761e-09
1931,3.877821264097747e-08,1.1405356659111021e-09,3.4216069977333063e-09
1932,6.137340680112402e-08,7.6716757391182e-09,1.0959536611565568e-09
1933,3.9000251472742775e-08,2.2941324395731044e-09,0.0
1934,6.11060571031885e-08,2.3963160344919743e-09,1.0783422155213884e-08
1935,3.4708024010399185e-08,5.98414207075848e-09,8.377798899061872e-09
1936,3.273673021553236e-08,1.2124714565686645e-09,0.0
1937,3.777335588761588e-08,3.777335444432595e-09,2.0145789036973838e-08
1938,4.5378251711802875e-08,3.889564337278273e-09,6.482607339819424e-09
1939,3.211750509990452e-08,3.058810094103137e-09,7.647025235257843e-09
1940,1.7750480196809804e-08,7.607348750937604e-09,0.0
1941,4.7224041566096275e-08,5.9030051957620344e-09,5.9030051957620344e-09
1942,6.068423630267716e-08,0.0,7.888950648293758e-08
1943,4.645176376882887e-08,2.9032352077962287e-09,5.806470415592457e-09
1944,7.069009200222354e-08,3.2131861615880553e-09,2.4420214117526484e-07
1945,3.921307367704685e-08,0.0,2.178504043826024e-09
1946,3.3410652022780596e-08,5.568441707737293e-09,1.1136883415474585e-08
1947,2.6225916327504706e-08,7.152522574216391e-09,2.3841741914054637e-09
1948,1.956939787994827e-08,5.435943917220243e-09,9.784699273041042e-09
1949,4.22131343214005e-08,3.9268033269479474e-09,3.9268033269479474e-09
1950,3.296961992305114e-08,1.0635361480382244e-09,3.190608444114673e-09
1951,4.264560538036477e-08,5.3307008807124134e-09,7.462981344019681e-09
1952,2.4253049346611988e-08,3.163441175679793e-09,5.272402070488624e-09
1953,3.44762476345295e-08,4.3095309543161875e-09,8.619061908632375e-09
1954,2.7363101562372094e-08,8.795282502305213e-09,6.840775057526116e-09
1955,3.754243316222983e-08,9.385607846468247e-10,4.6928039232341234e-09
1956,3.7500909488841216e-08,8.72114158667614e-10,2.616342476002842e-09
1957,3.003912851795576e-08,2.6505113104313693e-09,3.534015080575159e-09
1958,3.557064687242928e-08,2.4816730892496253e-09,0.0
1959,2.7127616819555556e-08,3.8753737996444215e-09,7.750747821333448e-10
1960,2.629916601160076e-08,6.920833350854139e-10,6.920833350854139e-10
1961,2.7792637857793068e-08,6.948159270159238e-10,2.779263708063695e-09
1962,2.663621723186793e-08,1.2683912808952869e-09,3.170978146727066e-09
1963,4.073613490973571e-08,2.5864212993553792e-09,5.1728425987107585e-09
1964,4.1979383080814614e-08,3.650380941966347e-09,3.6503808864551957e-09
1965,2.8454625322638094e-08,3.283225968875314e-09,5.472043373977442e-10
1966,2.7141466296676242e-08,1.1078149508847446e-09,0.0
1967,2.9088979225377898e-08,1.4791006197611978e-09,9.860671168482327e-10
1968,4.1770166214760707e-08,2.6948494546985557e-09,2.245707841908029e-09
1969,3.4971536666539293e-08,9.083515606356229e-10,1.8167031212712459e-09
1970,3.9549036767727586e-08,6.438214850135182e-09,3.219107425067591e-09
1971,3.4427263151393106e-08,2.5691987426412766e-09,0.0
1972,4.9762423515176124e-08,4.104117490300041e-09,2.565073486948677e-09
1973,3.473318305191597e-08,1.6539611902288698e-09,0.0
1974,4.162923183947953e-08,3.937900228123681e-09,1.6876715580593782e-09
1975,4.7976432160368176e-08,5.711480177694739e-09,0.0
1976,4.627956839975411e-08,7.427584713948221e-09,0.0
1977,5.524175039628432e-08,3.526069214387917e-09,1.1753563677885381e-09
1978,3.801978465389766e-08,3.5643548113029055e-09,2.970295565063452e-09
1979,4.09638133413992e-08,2.3407893401383717e-09,1.7555920051037788e-09
1980,3.1836845382215984e-08,2.2740603289328476e-09,1.1370301367108482e-09
1981,5.313461515221718e-08,3.795329661659963e-09,0.0
1982,4.221101668200333e-08,3.7245013739806154e-09,6.207502289967692e-10
1983,6.378469308288004e-08,8.841442245000053e-09,0.0
1984,4.755187132943206e-08,5.219107646059484e-09,5.799008495621649e-10
1985,5.0530688078254116e-08,4.210890747202711e-09,6.015558051686298e-10
1986,4.555809107742448e-08,4.196139768986029e-09,0.0
1987,5.133086067310444e-08,2.4443267410134695e-09,0.0
1988,4.1975876885480545e-08,2.3986214681137596e-09,5.996553809062277e-10
1989,5.3234785912792404e-08,3.2928733073589456e-09,5.488122178931576e-10
1990,5.121732060686668e-08,2.179460389939436e-09,5.44865097484859e-10
1991,4.3374841940391207e-08,2.9307325455363298e-09,5.861465202094962e-10
1992,7.879220276230114e-08,8.264916306899295e-09,1.65298330578878e-09
1993,4.7083262177949337e-08,2.2156829704300662e-09,0.0
1994,5.0639296755861096e-08,1.0549853213248639e-09,0.0
1995,5.8562467319944744e-08,1.626735190995987e-09,1.0844901643380922e-09
1996,6.298948451721742e-08,1.6014276571496566e-09,1.6014276571496566e-09
1997,5.753873288938394e-08,5.753873377756236e-09,0.0
1998,5.531029756422612e-08,1.43043876743576e-09,1.43043876743576e-09
1999,5.347135290101335e-08,1.8280804925385752e-09,4.570201161957499e-10
2000,5.743440878447359e-08,0.0,4.4180314962005696e-10
2001,4.468835990145692e-08,1.3143635346768434e-09,0.0
2002,5.213653486713099e-08,1.7524885431718928e-09,4.38122149670761e-10
2003,4.2085920526346854e-08,1.2500769308587678e-09,1.6667691671301554e-09
2004,6.210755598701212e-08,8.809582507929292e-10,1.7619165015858584e-09
2005,4.819012167089909e-08,1.3511248786457486e-09,0.0
2006,5.065004438087328e-08,1.2353669198716943e-09,0.0
2007,5.432492145018841e-08,7.988958938831558e-10,3.994479469415779e-10
2008,5.83269237353079e-08,4.257439678578834e-10,4.257439678578834e-10
2009,6.389377960047682e-08,2.384096253749135e-09,4.76819250749827e-10
2010,7.085689834873676e-08,1.4171379625338432e-09,0.0
2011,8.642176307915861e-08,0.0,1.911985902935953e-09
2012,6.842547817242917e-08,0.0,6.808505426114664e-10
2013,4.93675145207817e-08,5.578250084070646e-10,3.0680376017500066e-09
2014,5.435267347309036e-08,0.0,6.496335691608124e-10
2015,7.492024778343875e-08,0.0,4.433150790905671e-10
2016,6.669714824880657e-08,2.0713400439298368e-10,4.1426800878596737e-10
2017,5.3834083413306644e-08,2.515611330355938e-10,1.0062445321423752e-09
2018,5.83411479126994e-08,5.162933414126769e-10,1.5488800242380307e-09
2019,5.714212569785104e-08,0.0,2.55098775436835e-10
