year,vous_PRON avez_VERB,vous_PRON savez_VERB
1858,0.00010055721213575453,2.0007305465696845e-05
1859,8.708889436093159e-05,1.7650491827225778e-05
1860,0.00010195493814535439,1.861723740148591e-05
1861,0.00010314284372725524,1.90237260540016e-05
1862,0.00010998495235980954,2.1929853573965374e-05
1863,0.00010018959801527672,1.942507969943108e-05
1864,0.0001012080792861525,1.97029758055578e-05
1865,0.00010218935676675756,2.1198685317358468e-05
1866,9.26247284951387e-05,1.892772070277715e-05
1867,9.273916475649457e-05,1.839846390794264e-05
1868,8.793914639682043e-05,1.6870164472493343e-05
1869,9.789258183445781e-05,1.9313340999360662e-05
1870,9.128720375883859e-05,1.7331162780465093e-05
1871,9.763198613654822e-05,1.7475023014412727e-05
1872,0.00010388058944954537,2.036441492236918e-05
1873,9.391023559146561e-05,1.825312301662052e-05
1874,9.346559090772644e-05,1.8012251530308276e-05
1875,0.0001042193307512207,2.0291968212404754e-05
1876,8.883349073585123e-05,1.9276509192422964e-05
1877,8.762894867686555e-05,2.0142708308412693e-05
1878,7.37487480364507e-05,1.618475744180614e-05
1879,8.913139026844874e-05,1.854363472375553e-05
1880,8.906943912734278e-05,1.952693855855614e-05
1881,9.692273306427523e-05,2.196688456024276e-05
1882,9.216709986503702e-05,2.049459271802334e-05
1883,8.410281952819787e-05,1.7925436623045243e-05
1884,7.4976795076509e-05,1.6284406228805892e-05
1885,7.651549822185189e-05,1.6005802990548545e-05
1886,7.547261520812754e-05,1.5256634014804149e-05
1887,7.538883801316842e-05,1.6392171346524265e-05
1888,7.268183435371611e-05,1.4921368347131647e-05
1889,7.315549555642065e-05,1.6069449884525966e-05
1890,7.316923984035384e-05,1.617032648937311e-05
1891,7.034971895336639e-05,1.576472095621284e-05
1892,6.919434781593736e-05,1.5962767065502703e-05
1893,6.855303035990801e-05,1.5546306713076774e-05
1894,6.547299199155532e-05,1.477521891501965e-05
1895,6.926221794856247e-05,1.5271030406438513e-05
1896,6.435663453885354e-05,1.5236153558362275e-05
1897,6.542408846144099e-05,1.5623167200828902e-05
1898,6.914170080563053e-05,1.5838301351323025e-05
1899,6.859835229988676e-05,1.674082341196481e-05
1900,6.425900937756523e-05,1.6011803381843492e-05
1901,6.231220322661102e-05,1.4159069905872457e-05
1902,5.412360314949183e-05,1.2234954283485422e-05
1903,6.0518110331031494e-05,1.4489331078948453e-05
1904,6.174960799398832e-05,1.4374972124642227e-05
1905,6.699181176372804e-05,1.557671930640936e-05
1906,5.93263357586693e-05,1.486926521465648e-05
1907,6.094783930166159e-05,1.552727235321072e-05
1908,6.529691745527089e-05,1.597674872755306e-05
1909,6.593258876819164e-05,1.5295484899979783e-05
1910,6.941249921510462e-05,1.6453571333840955e-05
1911,5.91519183217315e-05,1.4393207948160125e-05
1912,6.541209768329281e-05,1.6069501725723967e-05
1913,6.0248858062550426e-05,1.5128369341255166e-05
1914,5.7142646255670115e-05,1.4207811545929871e-05
1915,5.186480575503083e-05,1.356201300950488e-05
1916,5.5921786042745225e-05,1.5090180113475071e-05
1917,5.766694084741175e-05,1.6171089555427898e-05
1918,5.835998308612034e-05,1.547789179312531e-05
1919,6.058395956642926e-05,1.4703091892442899e-05
1920,6.0350686908350326e-05,1.5233058547892142e-05
1921,5.7935303630074486e-05,1.533026943434379e-05
1922,6.1025853938190266e-05,1.604405815669452e-05
1923,6.152472815301735e-05,1.5672324479965027e-05
1924,6.500859308289364e-05,1.6679183318046853e-05
1925,6.898497304064222e-05,1.7151658539660275e-05
1926,6.276501881075092e-05,1.66690497280797e-05
1927,7.24699602869805e-05,2.0746477275679354e-05
1928,5.688683086191304e-05,1.5977033399394713e-05
1929,6.741616925864946e-05,1.82167923412635e-05
1930,5.794627941213548e-05,1.582893082741066e-05
1931,5.593529022007715e-05,1.4264679521147627e-05
1932,5.4749460105085745e-05,1.4604678199248156e-05
1933,5.257577868178487e-05,1.291711259909789e-05
1934,5.4923562856856734e-05,1.401485451424378e-05
1935,5.3395304348669015e-05,1.305500427406514e-05
1936,5.046912338002585e-05,1.2802485798601992e-05
1937,5.13969444000395e-05,1.3063285223324783e-05
1938,4.86960489070043e-05,1.2656642411457142e-05
1939,4.764555433212081e-05,1.2749120742228115e-05
1940,3.644680691650137e-05,9.260679235012503e-06
1941,5.1193812396377325e-05,1.4356108749780105e-05
1942,4.9111749831354246e-05,1.3283779480843805e-05
1943,4.702950809587492e-05,1.278294485018705e-05
1944,5.691195292456541e-05,1.461357032894739e-05
1945,5.799613427370787e-05,1.5883473679423332e-05
1946,5.920924013480544e-05,1.6733167285565287e-05
1947,7.226670459203888e-05,1.9725464881048538e-05
1948,6.274927545746323e-05,1.7395020222465973e-05
1949,5.514508120540995e-05,1.4145326986181317e-05
1950,6.609770753129851e-05,1.691235138423508e-05
1951,6.672438212262932e-05,1.8177690435550176e-05
1952,5.619958756142296e-05,1.4669931260868907e-05
1953,5.242113365966361e-05,1.4090011518419487e-05
1954,5.749573938373942e-05,1.5933143004076555e-05
1955,5.478660750668496e-05,1.3787458101433003e-05
1956,5.798861457151361e-05,1.5955328308336902e-05
1957,5.391316517489031e-05,1.4514199847326381e-05
1958,5.50799049960915e-05,1.5298687230824726e-05
1959,5.8392583014210686e-05,1.51728636410553e-05
1960,5.551407957682386e-05,1.5015439657872776e-05
1961,5.5966729632928036e-05,1.5172694929788122e-05
1962,6.285956806095783e-05,1.537924481453956e-05
1963,5.532678551389836e-05,1.4651430319645442e-05
1964,6.781252159271389e-05,1.7295505131187383e-05
1965,5.59768159291707e-05,1.3530721389543032e-05
1966,5.4651833124808036e-05,1.4957163784856675e-05
1967,6.021912122378126e-05,1.5074500879563857e-05
1968,5.953865729679819e-05,1.4266982361732516e-05
1969,7.109667603799608e-05,1.3702937849302543e-05
1970,5.915753899898846e-05,1.3861936622561188e-05
1971,5.705882176698651e-05,1.4032449598744279e-05
1972,5.2313131163828075e-05,1.2726868590107188e-05
1973,5.14558360009687e-05,1.197908886751975e-05
1974,5.1509419790818356e-05,1.15718007691612e-05
1975,4.727620671474142e-05,1.0767853837023722e-05
1976,5.1654282287927344e-05,1.0515746453165775e-05
1977,4.770888881466817e-05,1.0845013093785383e-05
1978,4.8025523028627504e-05,1.1318608812871389e-05
1979,5.461178443511017e-05,1.2264566066733096e-05
1980,5.667185541824438e-05,1.2245814559719292e-05
1981,5.316371243679896e-05,1.2222226814628812e-05
1982,5.1226170398877e-05,1.1570163223950658e-05
1983,5.1932738642790355e-05,1.222203081852058e-05
1984,5.450894059322309e-05,1.189956537928083e-05
1985,4.706332128989743e-05,1.1106524652859662e-05
1986,5.8366507801110856e-05,1.3231627690402092e-05
1987,4.925807115796488e-05,1.1878817076649284e-05
1988,4.783510848938022e-05,1.1539768365764758e-05
1989,6.25503253104398e-05,1.2605119081854355e-05
1990,4.837039887206629e-05,1.076163016477949e-05
1991,5.700040310330223e-05,1.1864778116432717e-05
1992,4.2736779505503364e-05,1.0819877388712484e-05
1993,4.814790008822456e-05,1.2434966720320517e-05
1994,5.698081076843664e-05,1.2161870927229756e-05
1995,4.623561108019203e-05,1.1898483990080422e-05
1996,4.4683567466563545e-05,1.0956434380204882e-05
1997,4.508015899773454e-05,1.0475885574123822e-05
1998,4.3976456254313234e-05,1.0613378435664345e-05
1999,4.618096863850951e-05,1.0898101663769921e-05
2000,4.227172576065641e-05,1.0166332231165143e-05
2001,4.586121121974429e-05,1.0553024822002044e-05
2002,4.5323296944843605e-05,1.1078356692451052e-05
2003,4.667411940317834e-05,1.1462371730885934e-05
2004,4.838663062400883e-05,1.120050319514121e-05
2005,5.0752753850247245e-05,1.144943189501646e-05
2006,5.493223943631165e-05,1.2296843124204315e-05
2007,6.690113877994008e-05,1.4734036994923372e-05
2008,6.999784454819746e-05,1.6010527360776905e-05
2009,8.090001574601047e-05,1.778678870323347e-05
2010,9.788879833649844e-05,2.3003455680736806e-05
2011,0.00012262139716767706,2.631351617310429e-05
2012,0.00013990695515531115,3.269103945058305e-05
2013,0.0001442605171178002,3.495638338790741e-05
2014,0.0001454031516914256,3.652564737421926e-05
2015,0.00015160799375735223,3.6632232877309434e-05
2016,0.0001532391870568972,3.594582813093439e-05
2017,0.00014589087004424073,3.244459367124364e-05
2018,0.00015411691856570542,3.6785642805625685e-05
2019,0.00015223988521029241,3.520133577694651e-05
