year,tes_DET îles_NOUN,tes_DET iles_NOUN,tes_DET cils_NOUN
1853,2.9859659189668264e-09,1.1943863675867306e-09,4.777545470346922e-09
1854,1.0391328908454511e-09,1.0391328908454511e-09,1.0391328908454511e-09
1855,2.653468555990912e-09,1.0613874223963649e-09,7.960405667972736e-09
1856,1.5531567698623405e-09,5.177189232874468e-10,2.0708756931497874e-09
1857,1.4644527812635033e-09,1.9526036898476207e-09,6.8341128311999455e-09
1858,1.565976326389773e-08,4.893676019968041e-10,1.0276719919488642e-08
1859,2.5460866748261424e-09,0.0,7.638260024478427e-09
1860,6.865776031039772e-09,9.154367819341758e-10,4.119465657481669e-09
1861,2.8295781828724387e-09,1.8863854922557266e-09,1.4147891747029462e-09
1862,2.2589932147099034e-09,1.8071945051545413e-09,2.2589932147099034e-09
1863,2.9967726078439227e-09,1.4983862484108101e-09,1.4983863039219614e-09
1864,5.753673759656408e-09,4.794727948009836e-10,4.315255264231155e-09
1865,1.882737743486018e-09,4.706844358715045e-10,4.236159922843541e-09
1866,9.731225825149181e-10,0.0,1.1190909532388105e-08
1867,1.94112459439566e-09,4.85281148598915e-10,3.396968040192405e-09
1868,1.4819622196071691e-09,9.87974813071446e-10,9.87974813071446e-10
1869,4.883519366671862e-09,1.953407657850903e-09,1.0255390314739543e-08
1870,5.734048791339319e-10,0.0,6.880858549607183e-09
1871,2.1242354542039266e-09,0.0,1.4869648623516696e-08
1872,0.0,0.0,1.2094678591978436e-09
1873,2.3944017879529156e-09,0.0,6.5846050834039715e-09
1874,0.0,0.0,4.779687479139483e-09
1875,5.721527140956084e-10,0.0,8.010138052849669e-09
1876,3.02300739996042e-09,0.0,6.04601479992084e-09
1877,1.8554447978047506e-09,6.184815992682502e-10,5.566334504436554e-09
1878,6.039088673581716e-10,0.0,4.227361960484899e-09
1879,1.221865053580018e-09,6.10932526790009e-10,3.665595160740054e-09
1880,1.2835692508872398e-09,0.0,7.701415505323439e-09
1881,0.0,0.0,2.789003084036068e-09
1882,3.9932310791357395e-09,0.0,4.6587693702804245e-09
1883,2.5277355764075082e-09,0.0,1.8958017378167824e-09
1884,1.3203393933736152e-09,0.0,4.621187876807653e-09
1885,5.156508553483263e-09,6.445635691854079e-10,1.2891271383708158e-08
1886,0.0,0.0,9.034849313138693e-09
1887,0.0,0.0,1.1099172247952538e-08
1888,1.268122939990235e-09,1.268122939990235e-09,3.1703073499755874e-09
1889,6.265136742733546e-10,0.0,3.759081934617825e-09
1890,1.9663159989136147e-09,0.0,7.209825181320184e-09
1891,2.5496880162734215e-09,0.0,1.1473596295275001e-08
1892,6.268512375839919e-10,0.0,1.8178686334024974e-08
1893,6.158416554491453e-10,6.158416554491453e-10,1.2316832942449452e-08
1894,0.0,2.520615716150587e-09,1.5753848447985774e-08
1895,2.4074457982692365e-09,6.018614495673091e-10,8.426059849853118e-09
1896,2.948514543632541e-09,1.179405795248556e-09,1.061465249030391e-08
1897,5.826713556089658e-10,0.0,1.2236098356765979e-08
1898,5.6583548957434e-10,0.0,8.487532454637403e-09
1899,2.2110313580014918e-09,0.0,1.8241008703512307e-08
1900,5.191053142894475e-10,0.0,1.6092264076839058e-08
1901,1.1177477832191585e-09,5.588738916095792e-10,1.1736351501756559e-08
1902,9.820567692386817e-10,0.0,9.329538919189417e-09
1903,1.0800440541913758e-09,0.0,9.180374460626695e-09
1904,0.0,0.0,1.5586413049106795e-08
1905,2.0643036169332163e-09,1.0321518084666081e-09,2.6835946798087207e-08
1906,0.0,0.0,1.5432553901462143e-08
1907,5.142843373384665e-10,1.028568674676933e-09,2.0571373937627868e-08
1908,4.911389073214423e-10,4.911389073214423e-10,9.331638795018193e-09
1909,5.500983557560346e-10,5.500983557560346e-10,2.9155212799558683e-08
1910,1.6032452032632705e-09,1.068830135508847e-09,1.0153886287334046e-08
1911,1.0640748282497725e-09,1.5961122423746588e-09,2.3409646554561903e-08
1912,5.209421227725386e-10,5.209421227725386e-10,1.562826373868731e-08
1913,1.060597942803554e-09,0.0,1.8030165027660416e-08
1914,2.678697486047099e-09,0.0,7.366418142140674e-09
1915,0.0,1.1780761921542648e-09,1.1780761921542648e-09
1916,2.197492410260793e-09,1.0987462051303964e-09,2.197492410260793e-09
1917,3.289927441585405e-09,3.2899273305631027e-09,3.2899273305631027e-09
1918,5.743188147278033e-09,1.1486376294556067e-09,1.2635013924011673e-08
1919,2.762354567309444e-09,0.0,2.025726608678724e-08
1920,7.572231730534895e-10,7.572231730534895e-10,9.843901249695364e-09
1921,7.572747429129834e-10,0.0,2.1203693689741954e-08
1922,6.640141769764796e-09,0.0,1.2542490157585462e-08
1923,1.0615948120573648e-09,1.0615948120573648e-09,2.65398694132557e-08
1924,1.289162443462999e-09,0.0,2.191576142784868e-08
1925,3.299453377181294e-09,0.0,1.9796720263087764e-08
1926,1.1146138456652466e-09,0.0,1.783382086451013e-08
1927,3.3447675740205796e-09,5.574612549352764e-09,2.118352704361115e-08
1928,2.2852082448565625e-09,1.1426041224282812e-09,1.5996457491951332e-08
1929,3.342121912552898e-09,0.0,1.893869105984436e-08
1930,0.0,0.0,9.453243077217621e-09
1931,1.1405356659111021e-09,1.1405356659111021e-09,1.0264820993199919e-08
1932,3.287861094491973e-09,0.0,2.1919073223131136e-09
1933,1.1470662197865522e-09,5.735331320977366e-09,1.3764794637438627e-08
1934,0.0,0.0,9.585264137967897e-09
1935,0.0,1.196828414151696e-09,1.196828414151696e-08
1936,2.424942913137329e-09,2.424942913137329e-09,1.576212893539264e-08
1937,0.0,0.0,1.2591118259130951e-08
1938,2.5930428915188486e-09,0.0,1.2965214457594243e-09
1939,1.5294050470515685e-09,1.5294050470515685e-09,1.8352860564618823e-08
1940,0.0,0.0,1.5214697057785997e-08
1941,2.9515025978810172e-09,0.0,6.198155233505531e-08
1942,0.0,0.0,1.2136847082899749e-08
1943,8.709705845433291e-09,0.0,3.193558750780312e-08
1944,9.639558484764166e-09,0.0,3.213186161588055e-08
1945,6.535512131478072e-09,0.0,2.178504132643866e-08
1946,1.3921104269343232e-09,0.0,1.9489545977080525e-08
1947,2.3841741914054637e-09,0.0,1.5497132244135514e-08
1948,0.0,0.0,3.152847383169899e-08
1949,1.9634016634739737e-09,9.817008317369869e-10,2.257911879688379e-08
1950,0.0,0.0,1.3825969924496917e-08
1951,0.0,0.0,9.595261918349252e-09
1952,1.0544803918932644e-09,1.0544803918932644e-09,1.687168627029223e-08
1953,2.1547654771580937e-09,2.1547654771580937e-09,3.1244100195948477e-08
1954,9.772536113672459e-10,0.0,3.22493685089853e-08
1955,0.0,9.385607846468247e-10,1.5016972554349195e-08
1956,8.72114158667614e-10,0.0,8.72114114258693e-09
1957,1.7670075402875796e-09,8.835037701437898e-10,1.6786572132332367e-08
1958,0.0,0.0,2.3162282092314967e-08
1959,7.750747821333448e-10,0.0,2.0927018784533402e-08
1960,6.920833350854139e-10,0.0,2.422291700554524e-08
1961,1.3896318540318475e-09,0.0,2.223410877633114e-08
1962,0.0,6.341956404476434e-10,2.9807195378595e-08
1963,3.879631726988464e-09,6.466053248388448e-10,2.0691370838932244e-08
1964,1.8251904432275978e-09,0.0,2.2510682873289056e-08
1965,5.472043373977442e-10,0.0,2.2982581615593745e-08
1966,5.539074754423723e-10,5.539074754423723e-10,6.037591671059772e-08
1967,1.9721342336964653e-09,4.930335584241163e-10,3.4512350532978076e-08
1968,2.6948494546985557e-09,8.982831700699023e-10,4.626158434106742e-08
1969,1.8167031212712459e-09,4.5417578031781147e-10,2.4525491387761278e-08
1970,1.3796175313274261e-09,0.0,2.8971968379920554e-08
1971,5.138397485282553e-10,0.0,2.928886511099904e-08
1972,2.565073486948677e-09,0.0,1.3851396030162277e-08
1973,6.615844538870874e-09,1.102640756478479e-09,2.1501494584796887e-08
1974,2.812785782069227e-09,5.625571675160757e-10,2.3064844478781765e-08
1975,1.1422960355389478e-09,0.0,1.3707552426467373e-08
1976,1.7140580066410394e-09,0.0,1.0284348372913144e-08
1977,5.289103821581875e-09,0.0,1.1753564010952289e-08
1978,1.1881182704343018e-09,0.0,1.5445537515645924e-08
1979,1.1703946700691858e-09,5.851973350345929e-10,2.574868229743288e-08
1980,5.685150683554241e-10,5.685150683554241e-10,1.7055451717595815e-08
1981,1.2651099057237047e-09,6.325549528618524e-10,3.542307691617452e-08
1982,2.483000915987077e-09,6.207502289967692e-10,2.1726258014886923e-08
1983,3.157658134966823e-09,0.0,2.9681984869966982e-08
1984,4.059305891424003e-09,1.1598016991243298e-09,3.189454655938562e-08
1985,6.015558051686298e-10,6.015558051686298e-10,2.045289770880032e-08
1986,5.994485463567401e-10,0.0,1.798345583559069e-08
1987,6.110816852533674e-10,6.110816852533674e-10,2.016569633500609e-08
1988,1.1993107618124554e-09,0.0,1.619069495140124e-08
1989,4.390497743145261e-09,5.488122178931576e-10,1.9208428181372028e-08
1990,1.6345953479657283e-09,5.44865097484859e-10,1.8525413314485206e-08
1991,4.103025752488776e-09,0.0,2.0515128706932728e-08
1992,1.1019888335184191e-09,0.0,1.3774860863069449e-08
1993,3.877445031719162e-09,1.1078414852150331e-09,1.938722649086344e-08
1994,3.164956019485743e-09,5.274926606624319e-10,1.9517228611043436e-08
1995,2.7112254108452305e-09,1.626735190995987e-09,1.8978578708583882e-08
1996,1.067618438099771e-09,0.0,1.548046735244668e-08
1997,1.917957792585412e-09,0.0,1.486417322560385e-08
1998,9.536258449571733e-10,0.0,1.8118891276230897e-08
1999,2.2851005809787495e-09,4.570201161957499e-10,1.6909744049442565e-08
2000,4.418031274155965e-09,0.0,1.4137700898864125e-08
2001,4.381211837767296e-09,4.3812117822561447e-10,1.4457998520622795e-08
2002,5.695587890208742e-09,4.38122149670761e-10,1.9277374085913124e-08
2003,2.083461403401543e-09,0.0,1.5417615184531996e-08
2004,3.523833003171717e-09,4.404791253964646e-10,1.585724818120582e-08
2005,3.602999676388663e-09,0.0,1.4411998927599257e-08
2006,1.2353669198716943e-09,0.0,2.0177660431386357e-08
2007,3.595031605740928e-09,0.0,2.7561907645079486e-08
2008,1.2772318758180745e-09,0.0,2.0861455229947978e-08
2009,0.0,0.0,2.0980046810947783e-08
2010,0.0,0.0,1.9367551118421034e-08
2011,1.529588788962144e-09,0.0,2.026705092639247e-08
2012,1.3617011129785084e-09,0.0,1.872338939445939e-08
2013,2.5102124823206395e-09,0.0,2.984363822733371e-08
2014,2.5985342766432495e-09,0.0,3.248167712577299e-08
2015,1.7732603163622684e-09,0.0,2.327404136082123e-08
2016,2.485607997204653e-09,0.0,2.775595686621557e-08
2017,1.7609279590047322e-09,0.0,1.6351474174669534e-08
2018,1.0325866828253538e-09,0.0,2.3749493482938533e-08
2019,2.55098775436835e-09,0.0,2.3213988065151625e-08
