year,diverses_ADJ ondes_NOUN,diverses_ADJ sondes_NOUN
1800,0.0,0.0
1801,0.0,0.0
1802,0.0,4.475680270843441e-09
1803,0.0,1.950339223455444e-09
1804,0.0,7.4155526164076946e-09
1805,0.0,0.0
1806,0.0,0.0
1807,0.0,0.0
1808,0.0,0.0
1809,0.0,0.0
1810,0.0,0.0
1811,0.0,0.0
1812,0.0,0.0
1813,0.0,3.738464116054274e-08
1814,0.0,0.0
1815,0.0,0.0
1816,0.0,0.0
1817,0.0,1.556873407970727e-09
1818,0.0,7.152706427149269e-09
1819,0.0,0.0
1820,0.0,4.746592452420373e-09
1821,0.0,9.86148829262845e-10
1822,0.0,1.0025615893027862e-09
1823,0.0,0.0
1824,0.0,0.0
1825,0.0,0.0
1826,0.0,8.807984341885344e-10
1827,1.013900075008678e-08,0.0
1828,0.0,0.0
1829,3.429270423183084e-09,3.429270423183084e-09
1830,1.7742621594152297e-08,0.0
1831,1.7150327380477393e-08,1.8709447990872263e-08
1832,1.3529969367098715e-09,1.3529969367098715e-09
1833,1.1583628500844156e-09,2.3167257001688313e-09
1834,0.0,1.8669061851994684e-09
1835,3.781543966852041e-09,5.294161553592858e-09
1836,8.064899859050456e-09,1.3441500135158435e-09
1837,0.0,2.7831563720326358e-09
1838,1.0730675015224733e-08,1.2624323808552163e-09
1839,1.3982949909063791e-08,2.7965901816529026e-09
1840,1.9109065441114126e-09,1.9109065441114126e-09
1841,1.4767261191650505e-08,1.2841097074556274e-09
1842,1.0062397137744483e-08,2.683306021822318e-09
1843,8.269675610961258e-09,4.1348376944583265e-09
1844,2.195424508855126e-09,3.2931368743049916e-09
1845,4.464182357111213e-09,7.2542965523503256e-09
1846,5.854501328173001e-10,3.5127007969038004e-09
1847,1.5640349459999925e-08,2.1572894581822766e-09
1848,6.43617736884039e-09,1.6090443422100975e-09
1849,2.011059585527164e-08,5.865590235742957e-09
1850,6.788996032014438e-10,2.7155984128057753e-09
1851,0.0,4.514607354622058e-09
1852,2.3437962681782665e-08,0.0
1853,3.5831591027601917e-09,0.0
1854,5.195664454227256e-10,5.195664454227256e-10
1855,1.6451505047143655e-08,3.1841622671890946e-09
1856,2.329735160344626e-08,5.177189232874468e-10
1857,3.514686497396724e-08,1.4644527812635033e-09
1858,5.872411001917044e-09,0.0
1859,2.3933214521321133e-08,3.5645213447565993e-09
1860,9.154367819341758e-10,1.373155145145688e-09
1861,1.4147891747029462e-09,4.2443675241088386e-09
1862,0.0,4.517986262886353e-10
1863,1.9978483312144135e-09,4.994620828036034e-10
1864,2.8768367688059016e-09,1.9178911792039344e-09
1865,6.589582213223366e-09,0.0
1866,1.4596839292835284e-09,9.731225825149181e-10
1867,4.85281148598915e-09,4.85281148598915e-09
1868,1.7289560005906424e-08,4.93987406535723e-10
1869,9.278686263769487e-09,0.0
1870,1.6055336615750093e-08,1.1468097582678638e-09
1871,1.0621177271019633e-09,3.18635318130589e-09
1872,1.2094678591978436e-09,0.0
1873,7.781805422268917e-09,5.387403856360606e-09
1874,8.961913877669758e-09,0.0
1875,0.0,5.721527140956084e-10
1876,0.0,0.0
1877,1.9172929910382663e-08,6.184815992682502e-10
1878,4.831270938865373e-09,0.0
1879,1.3440515367335593e-08,0.0
1880,3.2089231272180996e-09,0.0
1881,5.5780060570498335e-09,8.367009307619355e-09
1882,1.3310770263785798e-08,1.3310770263785798e-09
1883,1.1374810426900694e-08,2.5277355764075082e-09
1884,5.281357573494461e-09,6.601696966868076e-10
1885,1.6758653131887513e-08,1.2891271383708158e-09
1886,5.808117542471791e-09,0.0
1887,0.0,3.264462256069578e-09
1888,4.4384300679212174e-09,3.1703073499755874e-09
1889,3.132568426877924e-09,3.132568371366773e-09
1890,9.176140736144589e-09,3.9326319978272295e-09
1891,8.92390783491237e-09,1.2748440081367107e-09
1892,2.005923960268774e-08,0.0
1893,6.774258043407144e-09,1.2316833108982905e-09
1894,2.520615716150587e-09,6.301539290376468e-10
1895,1.5046536461227333e-08,1.8055843487019274e-09
1896,1.6511680911435178e-08,0.0
1897,3.4960281336537946e-09,1.1653427112179315e-09
1898,1.0750873968845553e-08,5.6583548957434e-10
1899,9.949641111006713e-09,0.0
1900,6.748368974740515e-09,2.07642125715779e-09
1901,6.706486921359556e-09,5.588738916095792e-10
1902,8.347482705062248e-09,1.4730852093691738e-09
1903,1.1880484152015924e-08,2.1600881083827517e-09
1904,2.9022976022474722e-08,5.374625189347171e-10
1905,1.3934049469810361e-08,5.160759042333041e-10
1906,1.1317205839134203e-08,1.0288369045596824e-09
1907,2.6228502036929058e-08,4.628559036046198e-09
1908,1.6698722404839828e-08,4.911389073214423e-10
1909,1.320236009405562e-08,4.9508852018043115e-09
1910,2.8323999146095957e-08,5.344150677544235e-10
1911,1.276889793899727e-08,2.128149656499545e-09
1912,1.5628263128064646e-08,3.125652625612929e-09
1913,9.545381374209683e-09,1.060597942803554e-09
1914,2.276892807628883e-08,0.0
1915,1.6493066468115103e-08,0.0
1916,1.2086208478478966e-08,2.197492410260793e-09
1917,3.070598708632133e-08,0.0
1918,2.5270027848023346e-08,0.0
1919,2.4861190439651182e-08,0.0
1920,1.8930579770426448e-08,2.2716695191604686e-09
1921,3.634918854800162e-08,0.0
1922,1.549366501762961e-08,0.0
1923,2.229349149729387e-08,0.0
1924,2.1915761649893284e-08,3.867487219366694e-09
1925,1.0998178368026856e-08,2.1996355847875293e-09
1926,3.901148559748435e-08,0.0
1927,1.4493992672726108e-08,1.1149224876660924e-09
1928,1.5996457491951332e-08,3.4278122562625413e-09
1929,2.4508894469477127e-08,0.0
1930,6.932378227020308e-08,0.0
1931,3.649714130915527e-08,5.7026783295555106e-09
1932,3.835837958376942e-08,0.0
1933,5.5059178549754506e-08,0.0
1934,6.709684896577528e-08,3.5944740517379614e-09
1935,3.111753699158726e-08,2.393656828303392e-09
1936,3.758661648589623e-08,1.2124714565686645e-09
1937,2.1404900962807005e-08,5.0364472592434595e-09
1938,4.6674770715071645e-08,9.075650453382877e-09
1939,3.6705721129237645e-08,0.0
1940,2.7893612752905028e-08,5.0715658339584024e-09
1941,2.3612020783048138e-08,8.854508237732261e-09
1942,2.1239483061208375e-08,0.0
1943,1.1612940831184915e-08,0.0
1944,1.6065930807940276e-08,3.2131861615880553e-09
1945,3.703456741277478e-08,0.0
1946,7.79581839083221e-08,2.7842208538686464e-09
1947,9.536696765621855e-09,1.1920870957027319e-09
1948,3.587722829934137e-08,3.2615663503321457e-09
1949,5.104844191805569e-08,8.835307596655184e-09
1950,5.636741562398129e-08,1.0635361480382244e-09
1951,1.3859822622919182e-08,0.0
1952,2.8470971358274255e-08,4.2179215675730575e-09
1953,4.632745742583211e-08,3.232148326759443e-09
1954,1.3095198880819225e-07,3.9090144454689835e-09
1955,6.757638004728506e-08,0.0
1956,4.971050771018781e-08,0.0
1957,3.6223653410161205e-08,8.835037701437898e-10
1958,5.046068451974861e-08,5.790570245522986e-09
1959,2.325224279786653e-08,1.5501495642666896e-09
1960,2.7683332959327345e-08,1.3841666701708277e-09
1961,4.099414141478519e-08,3.47407969059077e-09
1962,2.4099433559854333e-08,6.341956404476434e-10
1963,3.0390449268224984e-08,5.1728425987107585e-09
1964,4.319617374903828e-08,3.0419841645645818e-09
1965,1.3680108601477059e-08,5.47204326295514e-09
1966,1.6617224929404983e-08,3.8773522170743036e-09
1967,2.1693477236794934e-08,4.437302081328198e-09
1968,1.2126823101255013e-08,1.3474247273492779e-09
1969,1.3171097990039016e-08,3.1792304344691047e-09
1970,1.2876429700270364e-08,5.978342543233595e-09
1971,1.1818314327172175e-08,2.0553589941130213e-09
1972,1.1799337507056862e-08,3.5911027485013847e-09
1973,1.9847533394568018e-08,5.513203671370093e-09
1974,2.812785782069227e-09,2.812785782069227e-09
1975,6.8537762132336866e-09,2.8557400888473694e-09
1976,1.8283285996290033e-08,3.4281160132820787e-09
1977,1.1753563677885381e-09,7.639816779203557e-09
1978,1.7821774056514528e-09,1.7821774056514528e-09
1979,3.5111840102075575e-09,8.192762579461998e-09
1980,6.253665585376211e-09,1.2507331170752423e-08
1981,1.2651099057237047e-09,4.427884614521815e-09
1982,5.586751949948621e-09,4.966001831974154e-09
1983,5.052252838311233e-09,3.157658134966823e-09
1984,9.278413592994639e-09,9.858314165001048e-09
1985,4.812446441349039e-09,6.617113967877231e-09
1986,2.997242676272549e-09,1.7983456945813714e-09
1987,6.721898593298192e-09,3.6664902225425067e-09
1988,1.798966087207532e-09,1.1993107618124554e-09
1989,1.6464366536794728e-09,1.6464366536794728e-09
1990,6.538381391862913e-09,5.993515905799995e-09
1991,4.68917216167597e-09,7.033758464558559e-09
1992,3.30596661157756e-09,6.0609386398624565e-09
1993,6.093128224193833e-09,5.539207592608619e-09
1994,2.1099706426497278e-09,5.802419378309054e-09
1995,3.253470381991974e-09,5.422450821690461e-10
1996,4.804283193493575e-09,2.135236876199542e-09
1997,6.233362714880286e-09,9.58978896292706e-10
1998,2.86087753487152e-09,9.536258449571733e-10
1999,2.285100553223174e-09,2.285100608734325e-09
2000,1.3254094488601709e-09,8.836062992401139e-10
2001,5.257454027685071e-09,4.3812117822561447e-10
2002,3.066854992184176e-09,8.76244299341522e-10
2003,1.2500769308587678e-09,1.2500768753476166e-09
2004,3.9643119897903034e-09,4.404791253964646e-10
2005,4.503749373441224e-09,4.5037495954858286e-10
2006,4.941467679486777e-09,1.6471559671771274e-09
2007,2.7961355453243186e-09,2.7961355453243186e-09
2008,0.0,4.257439678578834e-10
2009,1.430457752249481e-09,4.76819250749827e-10
2010,3.7790344187271785e-09,9.447586046817946e-10
2011,3.4415748029203996e-09,1.91198598620268e-09
2012,5.446804340891731e-09,1.7021263842842416e-09
2013,3.6258624991347688e-09,1.3945624655065103e-09
2014,3.897801192920269e-09,1.2992670966882613e-09
2015,4.654808538617772e-09,2.6598904190322514e-09
2016,2.4856081637381067e-09,1.2428040818690533e-09
2017,1.509366853724714e-09,7.54683426862357e-10
2018,7.228107001822082e-09,1.5488800242380307e-09
2019,4.591778068885333e-09,3.06118530524202e-09
