year,mes_DET honnêtes_ADJ,mes_DET sonnettes_NOUN
2004,3.523833003171717e-09,4.404791253964646e-10
2005,0.0,0.0
2006,8.235779835885637e-10,0.0
2007,3.994479469415779e-10,1.1983438685803094e-09
2008,2.1287198670449925e-09,0.0
2009,0.0,4.76819250749827e-10
2010,4.723793023408973e-10,9.447586046817946e-10
2011,1.529588788962144e-09,3.82397197240536e-10
2012,3.4042526575461807e-09,0.0
2013,7.809549951165451e-09,5.578250084070646e-10
2014,1.9489005964601347e-09,4.330890368553497e-10
2015,1.329945265027277e-09,1.5516027351836215e-09
2016,5.178350193091319e-09,1.0356699942093428e-09
2017,1.509366853724714e-09,7.54683426862357e-10
2018,5.421080029321956e-09,5.162933414126769e-10
2019,5.612172948588068e-09,1.2754939326953263e-09
