year,les_DET hommes_NOUN,les_DET sommes_NOUN
1868,0.00011805755730165401,8.988594686343276e-06
1869,0.00011879893190780422,7.342370849983126e-06
1870,0.00012014495041512419,8.090743051525351e-06
1871,0.00012942860121256672,1.0797489153446804e-05
1872,0.0001224658753926633,9.477389880885312e-06
1873,0.00010709740126912948,8.58812052229041e-06
1874,0.00010081017626362154,9.339508892480808e-06
1875,0.00010528124676056905,9.256286602976616e-06
1876,0.00010177982403547503,9.876165336208942e-06
1877,9.575084459356731e-05,9.38607661282731e-06
1878,9.733380193210905e-05,9.808083859752514e-06
1879,0.00010623505659168586,9.981415928450588e-06
1880,9.482367659074953e-05,1.0484835115676105e-05
1881,8.908284871722572e-05,1.0763459727058944e-05
1882,8.974653883342398e-05,9.287589591622236e-06
1883,8.405668631894514e-05,1.0224690527138591e-05
1884,8.870436067809351e-05,1.0393711363576585e-05
1885,8.542723026039312e-05,1.0993676596626756e-05
1886,8.228102160501294e-05,1.1698193588927097e-05
1887,8.896770032151835e-05,1.0980345450661844e-05
1888,8.497628186887596e-05,1.1545625625331013e-05
1889,8.658231126901228e-05,1.1111220374004915e-05
1890,8.157523734553251e-05,1.2526743603302748e-05
1891,7.929210823931498e-05,1.3039741702414176e-05
1892,8.167244686774211e-05,1.2123302894906374e-05
1893,8.094930399238365e-05,1.1904834764209227e-05
1894,8.052169869188219e-05,1.1989939025625063e-05
1895,8.528677608410362e-05,1.2453716976779106e-05
1896,8.354734018212184e-05,1.2863778579230711e-05
1897,7.556256696261698e-05,1.232000306572445e-05
1898,8.125680415105307e-05,1.209360232223844e-05
1899,7.787915910739684e-05,1.1925750186492223e-05
1900,7.85759302743827e-05,1.1111968319710286e-05
1901,7.811044815753121e-05,1.2516539641183044e-05
1902,6.697626986351679e-05,1.155144286713039e-05
1903,7.697743694734527e-05,1.2469648140722711e-05
1904,7.65228387535899e-05,1.2588447248162993e-05
1905,7.549623023805907e-05,1.2493165513660642e-05
1906,7.67100818848121e-05,1.269841914108838e-05
1907,7.676156474190066e-05,1.2422023928593262e-05
1908,7.667807676625671e-05,1.104129353279859e-05
1909,7.488763912988361e-05,1.1781456919379707e-05
1910,8.138981502270326e-05,1.1775835901062237e-05
1911,7.898840067355195e-05,1.1742597848751757e-05
1912,7.558297056675656e-05,1.2381752753753972e-05
1913,7.740349701634841e-05,1.1670819844766811e-05
1914,7.72435932958615e-05,1.2875159768555022e-05
1915,8.993787378130946e-05,1.5019293641671538e-05
1916,9.59622966547613e-05,1.4701224472446484e-05
1917,9.988219699152978e-05,1.3518311106963665e-05
1918,9.264911022910383e-05,1.3343723821890308e-05
1919,8.657495072839083e-05,1.4845814348518616e-05
1920,8.166879069904098e-05,1.4596233995689545e-05
1921,7.345034737227252e-05,1.4165581887937151e-05
1922,7.484915568056749e-05,1.291950275117415e-05
1923,7.820875271136174e-05,1.3034261428401805e-05
1924,7.584400827909121e-05,1.215422389577725e-05
1925,7.768232899252325e-05,1.2897563237856957e-05
1926,7.584947252325946e-05,1.1158399388477847e-05
1927,8.180632630683249e-05,9.98747543690115e-06
1928,7.188236759247957e-05,1.253208210982848e-05
1929,7.031936183921061e-05,1.1072450092797226e-05
1930,7.229945731523912e-05,1.1446827102190582e-05
1931,7.02991956131882e-05,1.1557048082977417e-05
1932,6.845107418484986e-05,1.0813774679263588e-05
1933,6.759890584362438e-05,1.1687457345033181e-05
1934,6.793675856897607e-05,1.2405728512021597e-05
1935,6.826828757766634e-05,1.1237021681154147e-05
1936,7.071739946695743e-05,1.1388744042051258e-05
1937,6.893133559060516e-05,1.1907420457646367e-05
1938,7.482873843400739e-05,1.1562378631424508e-05
1939,7.114027903298847e-05,1.26435911624867e-05
1940,6.718049553455785e-05,1.2044968570990022e-05
1941,8.083280226856004e-05,1.1516763379404438e-05
1942,8.131080994644435e-05,9.066224720299942e-06
1943,9.35248217501794e-05,8.579059908697673e-06
1944,9.347801369585795e-05,8.733439926800202e-06
1945,0.00010091920285049127,8.668267355460557e-06
1946,9.476791638007853e-05,9.199065516440896e-06
1947,9.235814013663912e-05,9.747696594786248e-06
1948,8.727299064048566e-05,8.377876611120882e-06
1949,8.004788651305716e-05,1.0493400054656377e-05
1950,8.58007779243053e-05,9.905776096275076e-06
1951,8.35864575492451e-05,8.681579288349894e-06
1952,7.705615280428901e-05,9.494541359345021e-06
1953,7.969399848661851e-05,8.78713376550877e-06
1954,8.20081950223539e-05,8.560741775909264e-06
1955,7.700797050347319e-05,8.154216288858152e-06
1956,7.993187773536192e-05,7.5603578579830355e-06
1957,7.487605944334064e-05,7.786318747093901e-06
1958,8.016631090868032e-05,8.160568313542171e-06
1959,8.106506811600411e-05,8.581627866988129e-06
1960,8.172880916390568e-05,7.2122004439734155e-06
1961,9.398705788044026e-05,7.574883056804538e-06
1962,9.02339897947968e-05,7.211438628473843e-06
1963,8.78749569892534e-05,6.4182045207417104e-06
1964,9.747977492224891e-05,6.89861167302297e-06
1965,9.084522480407031e-05,7.759904860904498e-06
1966,8.703492585482309e-05,7.292191867236397e-06
1967,9.579987454344518e-05,6.737796525158046e-06
1968,9.467725067224819e-05,6.328405049771391e-06
1969,8.977192737802397e-05,9.354658686788753e-06
1970,8.842612169246422e-05,7.875776304899773e-06
1971,8.438070926786168e-05,6.368016215674288e-06
1972,8.284110208478523e-05,6.764611839571444e-06
1973,7.990396443346981e-05,6.763598207726318e-06
1974,7.790066774759907e-05,7.609711019540555e-06
1975,7.457250922016101e-05,7.6054068358644145e-06
1976,8.006136886251625e-05,6.913939046171436e-06
1977,8.058184721448924e-05,6.3980525055740145e-06
1978,8.289441939268727e-05,6.7574228523881175e-06
1979,8.553537008992862e-05,6.3101826981437625e-06
1980,8.190653534256853e-05,6.133709064215509e-06
1981,8.288493700092658e-05,5.356475185180898e-06
1982,8.93365140655078e-05,5.9207154663454276e-06
1983,8.36469898786163e-05,5.959132295174641e-06
1984,8.73962808327633e-05,6.040827202014043e-06
1985,8.58654721014318e-05,6.343406084852177e-06
1986,8.379810969927348e-05,5.772090275968367e-06
1987,8.212204284063773e-05,6.429801487684017e-06
1988,8.604514914622996e-05,5.579793253218668e-06
1989,8.815680666884873e-05,6.876617248963157e-06
1990,8.6464643572981e-05,5.901978681777109e-06
1991,8.492617962474469e-05,5.614697670353053e-06
1992,8.926385089580435e-05,5.349604919047124e-06
1993,9.006640630104812e-05,5.520374259049277e-06
1994,9.338993731944356e-05,5.419986905508267e-06
1995,9.352426422992721e-05,5.743459780660487e-06
1996,9.287319699069485e-05,5.510512494311115e-06
1997,9.389410206495086e-05,5.5189233307828545e-06
1998,9.7749036285677e-05,5.121447770761733e-06
1999,9.447199681744678e-05,5.252532162103307e-06
2000,9.855391181190498e-05,5.109011510739947e-06
2001,9.45294605116942e-05,5.487905980317009e-06
2002,9.962021704268409e-05,5.165460265743604e-06
2003,9.730764941195957e-05,4.901968111425958e-06
2004,9.797533402888803e-05,4.77259146691722e-06
2005,0.00010019086039392278,4.6924565708650334e-06
2006,0.00010059511259896681,4.440732425337046e-06
2007,0.0001029285504046129,4.205787377031811e-06
2008,9.696020697447238e-05,4.320024061144068e-06
2009,0.0001011147687677294,4.30949245355805e-06
2010,0.00010290216414432507,3.727545049514447e-06
2011,9.918541854858631e-05,3.2828799021444866e-06
2012,0.00010205438957200386,2.7948915430897614e-06
2013,0.00010200137330684811,3.8707477187927e-06
2014,0.0001115241047955351,3.886974127453868e-06
2015,0.00010067641233035829,4.187997490134876e-06
2016,0.00010635875241860049,3.9697231386526255e-06
2017,0.00010076633225253318,4.136419647693401e-06
2018,9.897756262944313e-05,3.2748486091804807e-06
2019,9.520847470412264e-05,3.5861787068824924e-06
