year,petits_ADJ yeux_NOUN,petits_ADJ cieux_NOUN
1800,1.2733866014968953e-06,3.144164484325529e-09
1801,2.295460035384167e-06,0.0
1802,1.8484558950149221e-06,0.0
1803,3.093238092333195e-06,0.0
1804,1.4633357068305486e-06,0.0
1805,3.9231713344634045e-07,0.0
1806,2.9681191904273874e-07,0.0
1807,5.978605486234301e-07,0.0
1808,7.478043926312239e-07,0.0
1809,3.7048101830805535e-07,0.0
1810,7.160787731663731e-07,0.0
1811,8.248282483691582e-07,0.0
1812,5.841185952704109e-07,2.6672082320544632e-09
1813,2.7894694198948855e-07,0.0
1814,2.800542517888971e-07,0.0
1815,1.9420009778059466e-07,0.0
1816,2.0371737718960503e-06,0.0
1817,1.9912411062250612e-06,0.0
1818,7.176548706411268e-07,0.0
1819,6.1692259123447e-07,0.0
1820,4.995788458472816e-07,0.0
1821,2.7316323780723906e-07,0.0
1822,4.962680009157339e-07,0.0
1823,3.577532652343507e-07,0.0
1824,3.1831805813453684e-07,8.421112696055388e-10
1825,8.585307114117313e-07,0.0
1826,3.549617701992247e-07,0.0
1827,3.806733843703114e-07,0.0
1828,4.815458396478789e-07,0.0
1829,6.035515980329365e-07,0.0
1830,5.47933893813024e-07,0.0
1831,5.301010332914302e-07,0.0
1832,5.736707180403755e-07,0.0
1833,4.96937673233333e-07,0.0
1834,5.302013619257195e-07,0.0
1835,1.1541271760506788e-06,0.0
1836,5.020400521971169e-07,0.0
1837,5.100134217173036e-07,0.0
1838,5.52314190827019e-07,0.0
1839,6.110549293225631e-07,0.0
1840,3.961946219988022e-07,0.0
1841,3.0048167332097364e-07,0.0
1842,3.957876515414682e-07,0.0
1843,5.009060828342626e-07,0.0
1844,4.154840951287042e-07,0.0
1845,4.6985519475128967e-07,0.0
1846,4.3674580751940084e-07,0.0
1847,2.3676251714732643e-07,0.0
1848,2.7514658995642094e-07,0.0
1849,3.418801384214021e-07,0.0
1850,3.6117458535045444e-07,0.0
1851,2.470135029852827e-07,0.0
1852,4.2123230059587513e-07,0.0
1853,5.01642261951929e-07,0.0
1854,3.434334132634831e-07,0.0
1855,5.6518882729506e-07,0.0
1856,3.960549861403706e-07,0.0
1857,4.583737052143988e-07,0.0
1858,4.741972077226819e-07,0.0
1859,4.6186011104509817e-07,0.0
1860,5.37819119017513e-07,0.0
1861,4.871590704169648e-07,0.0
1862,5.335741661838256e-07,0.0
1863,4.21046536303038e-07,0.0
1864,4.0179818938668177e-07,0.0
1865,5.304613637235889e-07,0.0
1866,4.194158407244686e-07,0.0
1867,5.299270355862973e-07,0.0
1868,5.181927917874418e-07,0.0
1869,5.401172415986366e-07,0.0
1870,5.080367486698378e-07,1.1468097582678638e-09
1871,4.5246216018313135e-07,0.0
1872,5.896155812479265e-07,0.0
1873,5.279655965750862e-07,0.0
1874,5.269605480862083e-07,1.7923826867161097e-09
1875,5.034943910686707e-07,0.0
1876,4.939594191455399e-07,0.0
1877,4.997331188860699e-07,0.0
1878,4.4206129246049386e-07,0.0
1879,5.34565970156109e-07,0.0
1880,4.2742857431221637e-07,0.0
1881,5.578006039286265e-07,0.0
1882,5.716975692848791e-07,0.0
1883,6.338296998364967e-07,0.0
1884,5.301162673276849e-07,0.0
1885,6.632558893215901e-07,0.0
1886,6.130790666247776e-07,0.0
1887,6.659503242190112e-07,0.0
1888,5.712893766940397e-07,0.0
1889,5.124882136442466e-07,0.0
1890,5.466358174999186e-07,0.0
1891,6.23398705101863e-07,6.374220040683554e-10
1892,5.660466513290885e-07,0.0
1893,5.832020519846992e-07,0.0
1894,7.013613299022836e-07,3.780923574225881e-09
1895,6.831127734585607e-07,0.0
1896,7.046949690447946e-07,0.0
1897,8.122438543978205e-07,0.0
1898,5.992197884552297e-07,0.0
1899,6.05269860898261e-07,0.0
1900,6.561490977219364e-07,0.0
1901,5.666981337526522e-07,5.588738916095792e-10
1902,5.386581278798985e-07,0.0
1903,5.092407491247286e-07,0.0
1904,5.363875743569224e-07,0.0
1905,5.392993216446484e-07,0.0
1906,5.607161028819974e-07,0.0
1907,5.857698397448985e-07,0.0
1908,6.546881650137948e-07,0.0
1909,7.211789352368214e-07,0.0
1910,7.727641673227481e-07,5.344150677544235e-10
1911,6.730273298671818e-07,0.0
1912,5.626175152428914e-07,0.0
1913,6.008287414260849e-07,0.0
1914,6.140913910712698e-07,0.0
1915,4.5709356299994397e-07,0.0
1916,5.856317102370667e-07,0.0
1917,7.358470952567586e-07,0.0
1918,7.247903681673051e-07,0.0
1919,5.985101552141714e-07,0.0
1920,7.602520781802014e-07,0.0
1921,6.179361662361771e-07,0.0
1922,9.170773864752846e-07,0.0
1923,9.862216074907337e-07,3.1847844361720945e-09
1924,6.445812346100865e-07,0.0
1925,9.216473131345992e-07,0.0
1926,6.676536941085942e-07,0.0
1927,1.0647510180206154e-06,0.0
1928,8.946590241976082e-07,0.0
1929,8.255041166194133e-07,0.0
1930,6.711802598147187e-07,0.0
1931,7.071321306284517e-07,0.0
1932,6.170218966872199e-07,0.0
1933,6.882397087792924e-07,0.0
1934,6.733648092449585e-07,0.0
1935,7.360494578279031e-07,0.0
1936,7.032334679024643e-07,0.0
1937,6.144465487523121e-07,0.0
1938,6.638189802288252e-07,0.0
1939,6.285854965426552e-07,0.0
1940,5.198355097491003e-07,0.0
1941,7.40827147183154e-07,0.0
1942,7.19108186331141e-07,0.0
1943,7.34518494027725e-07,0.0
1944,8.161492814906524e-07,0.0
1945,8.016895094442589e-07,0.0
1946,8.046398534133914e-07,0.0
1947,9.036020287567226e-07,0.0
1948,8.664894721732708e-07,0.0
1949,7.264586088240321e-07,0.0
1950,7.317128734030121e-07,0.0
1951,7.985390197973175e-07,0.0
1952,8.414753551733156e-07,0.0
1953,7.035309295133629e-07,0.0
1954,7.221904070320306e-07,0.0
1955,6.87965041379357e-07,0.0
1956,8.63393040617666e-07,0.0
1957,6.988514655859035e-07,0.0
1958,7.246485438372474e-07,0.0
1959,6.061084718567145e-07,0.0
1960,8.208108397411706e-07,0.0
1961,7.510960244871967e-07,0.0
1962,8.054284421632474e-07,0.0
1963,6.944541155462503e-07,0.0
1964,6.990479732849053e-07,0.0
1965,5.603372414952901e-07,0.0
1966,6.829679364273034e-07,0.0
1967,7.54341328956798e-07,0.0
1968,6.440690185627318e-07,0.0
1969,6.494713602478441e-07,0.0
1970,5.168967049939965e-07,4.5987250119061684e-10
1971,5.00993735386146e-07,0.0
1972,4.909550739284896e-07,0.0
1973,5.221003789301903e-07,0.0
1974,4.1910507775355654e-07,0.0
1975,3.752442410132062e-07,0.0
1976,4.3022856743846205e-07,5.713526873840635e-10
1977,4.466354255328042e-07,0.0
1978,4.895047140962561e-07,0.0
1979,4.681578786858154e-07,0.0
1980,5.525966457753384e-07,0.0
1981,5.610762627838994e-07,0.0
1982,5.350867127162928e-07,0.0
1983,6.239532126528502e-07,0.0
1984,4.7261920599339646e-07,0.0
1985,4.397373061237886e-07,1.8046674155058895e-09
1986,5.113296310810256e-07,0.0
1987,4.509782911554794e-07,0.0
1988,4.887191380475997e-07,0.0
1989,4.780154654326907e-07,0.0
1990,4.6313533630382153e-07,0.0
1991,4.460574984932464e-07,0.0
1992,5.052618803347286e-07,0.0
1993,3.905141170434945e-07,0.0
1994,4.2304910152779485e-07,0.0
1995,4.74464457056456e-07,0.0
1996,4.457307056782156e-07,0.0
1997,4.6846119516885665e-07,0.0
1998,4.2865482896559115e-07,0.0
1999,3.97607493596297e-07,0.0
2000,4.082261000348808e-07,0.0
2001,4.043858439217729e-07,0.0
2002,4.714194403732108e-07,4.38122149670761e-10
2003,5.033642764828983e-07,0.0
2004,4.691102617471188e-07,0.0
2005,5.616175826617109e-07,0.0
2006,5.509736524800246e-07,1.2353669198716943e-09
2007,5.580287734119338e-07,0.0
2008,6.45002103283332e-07,8.514879357157668e-10
2009,7.13798442575353e-07,0.0
2010,9.617642717785202e-07,0.0
2011,1.1617227073656977e-06,3.82397197240536e-10
2012,1.6942965430644108e-06,6.808505426114664e-10
2013,1.8748498860077234e-06,5.578250084070646e-10
2014,1.919234136948944e-06,0.0
2015,1.8240199324282003e-06,0.0
2016,1.8772554994939128e-06,4.1426800878596737e-10
2017,1.6547691075174953e-06,0.0
2018,2.026709580604802e-06,0.0
2019,1.843088625719247e-06,0.0
