year,êtes_VERB en_ADP,êtes_VERB sans_ADP,etes_VERB en_ADP,etes_VERB sans_ADP
1833,7.251351235026959e-07,2.814821584706806e-07,1.1583628500844156e-09,0.0
1834,8.121041901176795e-07,3.6964743799217104e-07,0.0,0.0
1835,9.96814947029634e-07,3.7966702848279965e-07,9.832014313815307e-09,1.5126175867408165e-09
1836,9.845898603089154e-07,2.688300071440608e-07,3.36037508930076e-09,6.720750067579218e-10
1837,7.813711704329762e-07,3.1936718869474134e-07,1.3915781860163179e-09,6.957890930081589e-10
1838,7.965948043420212e-07,2.8278486752242316e-07,6.312161904276081e-10,0.0
1839,7.90036722264631e-07,2.8315474764895043e-07,6.292327547896548e-09,2.7965900706306e-09
1840,8.146831760313944e-07,3.051080739169265e-07,2.5478754661634184e-09,2.5478754661634184e-09
1841,6.831463679191074e-07,2.6837892619369086e-07,3.852329122366882e-09,2.5682194149112547e-09
1842,7.265051067406603e-07,2.944928496617649e-07,2.0124795163667386e-09,2.683306021822318e-09
1843,7.655356739633135e-07,3.065686939862644e-07,5.31621990873532e-09,2.3627644285539873e-09
1844,1.0406312185295974e-06,3.4687707284319913e-07,5.488561272137815e-10,0.0
1845,7.153852266128524e-07,3.487642459276685e-07,2.2320911785556063e-09,5.580227946389016e-10
1846,8.617826097179204e-07,2.458890548950876e-07,0.0,5.854501328173001e-10
1847,5.813894858874846e-07,2.5132422365459206e-07,2.6966118227278457e-09,5.393223645455691e-10
1848,7.256790013343561e-07,2.622742272251344e-07,3.218088684420195e-09,0.0
1849,6.393493663381378e-07,2.2540626787304063e-07,2.513824481908955e-09,0.0
1850,6.103307441662764e-07,2.3422036576903338e-07,0.0,6.788996032014438e-10
1851,6.29465205292945e-07,2.8506519811344333e-07,3.8696632564949596e-09,6.449438760824933e-10
1852,7.129047503440233e-07,2.649792065767542e-07,5.859490670445666e-09,0.0
1853,6.88563716266799e-07,2.532099188101711e-07,2.9859659189668264e-09,0.0
1854,7.606452641084616e-07,2.7537021196621936e-07,0.0,1.0391328908454511e-09
1855,7.477474355255254e-07,3.13109296712355e-07,3.714855978387277e-09,0.0
1856,8.392223662667675e-07,2.712847049224365e-07,6.212626857404757e-09,5.177189232874468e-10
1857,6.614444600927527e-07,3.055824606690294e-07,9.763018171682347e-10,0.0
1858,7.668390367143729e-07,3.1808895073481835e-07,8.808616946964776e-09,9.787352039936081e-10
1859,7.271623303495289e-07,2.69885191528374e-07,1.5276520048956854e-09,0.0
1860,7.94599145592656e-07,3.780753843329876e-07,2.746310290291376e-09,4.577183909670879e-10
1861,8.531178536941297e-07,3.296458714885375e-07,0.0,9.431927461278633e-10
1862,9.04049045402644e-07,2.5662163238848734e-07,1.3553959066214816e-09,9.035972525772706e-10
1863,7.666743044865143e-07,2.1277084272242064e-07,9.989241656072068e-10,0.0
1864,7.700332957938372e-07,2.502847848973033e-07,6.233146443435089e-09,0.0
1865,9.079502660824801e-07,2.7158492343914986e-07,4.706844247692743e-09,0.0
1866,8.582941291024326e-07,2.739340061452822e-07,2.919367858567057e-09,1.4596839292835284e-09
1867,7.507299528697331e-07,2.3584664177178638e-07,5.338092634588065e-09,4.85281148598915e-10
1868,7.068960030665039e-07,1.709196482124753e-07,3.457911734727759e-09,1.975949626142892e-09
1869,7.881999977144005e-07,3.027781758646597e-07,1.4162205630441349e-08,3.4184632902167778e-09
1870,7.867114959481114e-07,2.528715583594021e-07,1.1468097582678638e-08,2.2936195165357276e-09
1871,7.5835203006136e-07,2.3154166228778195e-07,5.3105884134652115e-09,2.1242354542039266e-09
1872,8.067150361057429e-07,2.1649474035712046e-07,7.256807155187062e-09,1.2094678591978436e-09
1873,7.584267791571619e-07,2.1190456322983664e-07,8.380406590902112e-09,5.986004469882289e-10
1874,6.643765573244309e-07,1.9536972217792936e-07,4.182226565063729e-09,5.974609140757536e-10
1875,8.530797117600741e-07,2.5003072323670494e-07,3.432916173551348e-09,0.0
1876,7.654254545741423e-07,2.1826113538736536e-07,6.04601479992084e-10,1.209202959984168e-09
1877,6.815667461523844e-07,2.078098191304889e-07,1.2369631985365004e-09,0.0
1878,5.622391654469538e-07,1.8781565813696943e-07,1.8117265465633636e-09,6.039088673581716e-10
1879,6.714148526043573e-07,2.1321545773389516e-07,3.665595160740054e-09,6.10932526790009e-10
1880,6.443517577281455e-07,2.4259458086817176e-07,3.8507077526617195e-09,0.0
1881,7.586088486277731e-07,2.3497349843637494e-07,2.091752326904839e-09,6.972507571312292e-10
1882,7.866665328037925e-07,2.402593963779509e-07,2.6621540527571597e-09,1.3310770263785798e-09
1883,6.67322183289798e-07,2.098020530638678e-07,2.5277355764075082e-09,6.319338941018771e-10
1884,5.717069484489912e-07,2.0333226302682306e-07,1.9805090900604227e-09,0.0
1885,5.304758019519795e-07,1.5598438096731115e-07,2.5782542767416317e-09,0.0
1886,5.195038284000475e-07,1.54883139202866e-07,6.453463874400711e-10,0.0
1887,5.960908424640365e-07,1.5669418473862606e-07,0.0,6.528924623161458e-10
1888,5.465610115606978e-07,1.5217474924611452e-07,6.340614699951175e-10,0.0
1889,5.588502176578913e-07,1.7103823779507366e-07,1.8795409673089125e-09,0.0
1890,5.204182684792613e-07,1.6582598050263186e-07,1.9663159989136147e-09,6.554386478008212e-10
1891,5.09300207340857e-07,1.6572971617279109e-07,1.9122659011827636e-09,0.0
1892,5.622855496767443e-07,1.654887284985307e-07,1.2537024751679837e-09,6.268512375839919e-10
1893,5.234654167907138e-07,1.1639406949370823e-07,1.847525021858587e-09,0.0
1894,5.665083904204948e-07,1.4241479107113264e-07,3.780923574225881e-09,0.0
1895,5.723702543036779e-07,1.552802473270276e-07,2.4074457982692365e-09,0.0
1896,6.203674729476916e-07,1.4034928597084217e-07,1.179405795248556e-09,0.0
1897,5.354749532671121e-07,1.4391982006145554e-07,1.7480140668268973e-09,5.826713556089658e-10
1898,4.979352183909214e-07,1.6918481549055286e-07,1.13167097914868e-09,0.0
1899,5.383861321206496e-07,1.69696662055685e-07,0.0,0.0
1900,5.331211809789238e-07,1.2718079744900024e-07,0.0,5.191053142894475e-10
1901,6.449404850172868e-07,1.2686437855791155e-07,2.235495566438317e-09,0.0
1902,4.041163492729538e-07,9.6732591714499e-08,1.4730852093691738e-09,4.910283846193408e-10
1903,5.205812385611353e-07,1.4904607326116093e-07,2.1600881083827517e-09,0.0
1904,4.7457939444939257e-07,1.3060339654202835e-07,0.0,5.374625189347171e-10
1905,5.754246217293257e-07,1.3727618863867974e-07,1.0321518084666081e-09,5.160759042333041e-10
1906,5.463123784466006e-07,1.6924367685078323e-07,5.144184522798412e-10,1.5432553013283723e-09
1907,5.302271688378823e-07,1.285710879983526e-07,1.028568674676933e-09,5.142843373384665e-10
1908,5.947692329755228e-07,1.4586825614060217e-07,0.0,4.911389073214423e-10
1909,5.423970037554682e-07,1.2652262171286566e-07,3.850688656825696e-09,0.0
1910,5.889253884561185e-07,1.7208165559168265e-07,5.344150677544235e-10,0.0
1911,5.405499905464239e-07,1.292850981826632e-07,2.6601871816467337e-09,0.0
1912,4.9229032583753e-07,1.6357581955617206e-07,3.646594803896619e-09,0.0
1913,5.287080853122461e-07,1.3363533923893556e-07,2.6514948014977335e-09,0.0
1914,5.45784587302478e-07,1.2388976244892547e-07,1.3393487430235496e-09,0.0
1915,4.606278025676147e-07,1.0838301278681683e-07,3.534228465440492e-09,0.0
1916,4.186223065971717e-07,1.1317085579776176e-07,7.69122365795738e-09,0.0
1917,5.066488029115135e-07,1.414668702182098e-07,4.386569774084137e-09,1.0966424435210342e-09
1918,5.306706043484155e-07,1.6540381864160736e-07,2.2972752589112133e-09,0.0
1919,5.377383445193118e-07,1.2246438529928128e-07,3.6831393490643904e-09,0.0
1920,5.747323825744388e-07,1.5220186355691112e-07,0.0,0.0
1921,4.869276608587825e-07,1.4009582116614183e-07,0.0,0.0
1922,5.79905702124961e-07,1.6157679283423931e-07,7.377935484775833e-10,0.0
1923,5.90246713727538e-07,1.3376094898376323e-07,0.0,0.0
1924,5.775447675659962e-07,1.6630195887046284e-07,1.289162443462999e-09,0.0
1925,6.169977950776229e-07,1.6827212334646902e-07,7.698724324711748e-09,0.0
1926,5.049200808571186e-07,1.6273362746233033e-07,2.229227691330493e-09,0.0
1927,6.054029313418141e-07,2.0180097237698646e-07,3.3447675740205796e-09,0.0
1928,5.781577101515722e-07,1.3939769871740282e-07,0.0,1.1426041224282812e-09
1929,6.182925744724344e-07,1.6487801701714488e-07,6.684243825105796e-09,0.0
1930,5.304319756760378e-07,1.628058612368477e-07,5.2518016602221e-09,0.0
1931,5.554408630814578e-07,1.4598856523662107e-07,2.2810713318222042e-09,0.0
1932,4.767398422700353e-07,1.5343351833507768e-07,0.0,0.0
1933,5.207680828789307e-07,1.1126542176498333e-07,5.735331320977366e-09,0.0
1934,5.247932222118834e-07,1.6175133055185142e-07,0.0,0.0
1935,5.313918336469214e-07,1.4122575464625697e-07,0.0,0.0
1936,4.231525281284121e-07,1.115473722279603e-07,6.0623572828433225e-09,2.424942913137329e-09
1937,4.5579847096632875e-07,1.2968851592631836e-07,0.0,0.0
1938,5.108294658384693e-07,1.413208394751564e-07,1.2965214457594243e-09,0.0
1939,4.66468549120691e-07,1.0399953964679298e-07,0.0,0.0
1940,3.778316681746219e-07,8.114505334333444e-08,7.607348528892999e-09,0.0
1941,4.0140434975910466e-07,9.739958528598436e-08,0.0,0.0
1942,4.672686202411569e-07,1.2440268903901597e-07,3.034211770724937e-09,0.0
1943,4.006464564554335e-07,1.5096823346993915e-07,8.709705845433291e-09,0.0
1944,6.329976827146311e-07,1.34953822339412e-07,6.4263723231761105e-09,0.0
1945,6.491941917374788e-07,1.6338780994828994e-07,0.0,0.0
1946,6.208812237673556e-07,1.3085838190818322e-07,5.568441707737293e-09,1.3921104269343232e-09
1947,8.535343454241229e-07,2.479541194588819e-07,1.1920870957027319e-09,0.0
1948,7.186317816376686e-07,1.6742707487082953e-07,0.0,0.0
1949,6.017826308379881e-07,1.5707213663063158e-07,9.817008317369869e-10,0.0
1950,7.040609375508211e-07,1.8505528487366973e-07,3.190608444114673e-09,0.0
1951,6.929911364750296e-07,2.1429417529361672e-07,0.0,0.0
1952,6.284703317760432e-07,1.4973620920955e-07,3.1634410646574906e-09,0.0
1953,6.798285312470398e-07,1.292859224122367e-07,0.0,0.0
1954,6.596461616936722e-07,1.4072452358959708e-07,9.772536113672459e-10,0.0
1955,6.232043574527779e-07,1.3233706397386413e-07,4.6928039232341234e-09,0.0
1956,6.567019568137766e-07,1.848882078547831e-07,1.744228317335228e-09,0.0
1957,5.857630185346352e-07,1.2104001712032186e-07,1.7670075402875796e-09,0.0
1958,6.129732241788588e-07,1.455914855341689e-07,8.272243445794913e-10,0.0
1959,6.200598363648169e-07,1.3253779229671636e-07,2.325224457422337e-09,3.100299128533379e-09
1960,6.249512694012083e-07,1.467216605988142e-07,6.920833350854139e-10,6.920833350854139e-10
1961,6.420099225579179e-07,1.507750511109407e-07,0.0,0.0
1962,6.779551426916441e-07,1.4332820796880696e-07,1.2683912808952869e-09,0.0
1963,6.931609277671669e-07,1.493658317031077e-07,7.1126584622049904e-09,0.0
1964,7.428525350405835e-07,1.7156790477201866e-07,2.4335873316516654e-09,0.0
1965,5.964527076685044e-07,1.4008431037382252e-07,1.586892572902343e-08,3.2832261354087677e-09
1966,6.525029903059476e-07,1.4069249232306902e-07,1.6617224263271169e-09,2.769537488234164e-09
1967,6.720047167618759e-07,1.528403998918293e-07,2.465167847631733e-09,0.0
1968,6.737123499078734e-07,1.3923389019510068e-07,3.1439910674890825e-09,8.982831700699023e-10
1969,6.149539899524825e-07,1.3216515526437433e-07,1.8167031212712459e-09,9.083515606356229e-10
1970,5.95074993725575e-07,1.398012443587504e-07,1.8394900047624674e-09,0.0
1971,6.243153052309935e-07,1.4130593228856014e-07,1.541519245584766e-09,5.138397485282553e-10
1972,5.781675440630352e-07,1.441571271243447e-07,4.104117490300041e-09,1.0260293725750103e-09
1973,5.843996291332587e-07,1.3783009933376889e-07,3.3079223804577396e-09,1.102640756478479e-09
1974,5.940603955423285e-07,1.2038722729812434e-07,3.3753431161187564e-09,0.0
1975,5.808575451737852e-07,1.1594304538675715e-07,3.998036124386317e-09,1.1422960355389478e-09
1976,6.273452299865312e-07,1.4569494055649557e-07,1.1427053969725876e-08,0.0
1977,5.876781870028935e-07,1.2341241983904183e-07,2.938390863960194e-09,5.876781838942691e-10
1978,5.673264809047396e-07,1.2712865782305016e-07,3.5643548113029055e-09,3.5643548113029055e-09
1979,5.682265964424005e-07,1.2523223347216117e-07,8.192762912528906e-09,5.851973128301324e-09
1980,6.583404683624394e-07,1.1711410508041808e-07,2.8425752862659692e-09,3.411090521154847e-09
1981,6.793640068281093e-07,9.488324081985411e-08,3.1627747087981106e-09,0.0
1982,6.704102588628302e-07,1.2042553976243653e-07,1.0552754226011984e-08,2.483000915987077e-09
1983,6.624766797358461e-07,1.3262163633953605e-07,3.157658134966823e-09,6.315316047889041e-10
1984,6.802237066949601e-07,1.2119927816911513e-07,4.059305780401701e-09,0.0
1985,6.358444579745992e-07,1.0828004803897784e-07,2.4062232206745193e-09,5.414002135495366e-09
1986,7.69691951063578e-07,1.2708309782283322e-07,2.3977941854269602e-09,5.994485463567401e-10
1987,7.754626381029084e-07,1.2588282061187783e-07,6.110816852533674e-10,1.8332451112712533e-09
1988,7.105916211003205e-07,1.067386605768661e-07,2.398621523624911e-09,0.0
1989,8.912710427466664e-07,1.3061730896879453e-07,3.841685636274406e-09,5.488122178931576e-10
1990,7.132284167710168e-07,9.535138900673701e-08,5.44865097484859e-10,5.44865097484859e-10
1991,7.772302978992229e-07,1.1371242436553075e-07,7.033758464558559e-09,0.0
1992,6.419085138986702e-07,1.1074988037762523e-07,4.4079553340736766e-09,2.2039776670368383e-09
1993,6.984940341681067e-07,1.251860908269009e-07,2.7696036575264316e-09,5.539207426075166e-10
1994,8.51373158639035e-07,1.3503812112958258e-07,2.637463358823311e-09,0.0
1995,7.748682264718809e-07,1.0411105222374317e-07,3.253470381991974e-09,0.0
1996,7.307848477466905e-07,9.501803788225516e-08,2.6690460952494277e-09,0.0
1997,7.350573127951066e-07,1.3761346906449035e-07,2.3974471297094624e-09,4.79489448146353e-10
1998,7.028222626104252e-07,1.0156115592963033e-07,2.86087753487152e-09,0.0
1999,6.992407861616812e-07,1.0145846829345828e-07,2.285100553223174e-09,4.570201161957499e-10
2000,7.002579991421953e-07,8.924423866574216e-08,3.092622158362701e-09,2.6508188977203417e-09
2001,7.342911203522817e-07,1.1084465967314827e-07,2.190605918883648e-09,4.3812117822561447e-10
2002,7.684662364226824e-07,1.0690180118899661e-07,1.3143663935011318e-09,4.38122149670761e-10
2003,7.692139547543775e-07,1.291746087872525e-07,3.7502307925763034e-09,4.1669229178253886e-10
2004,9.553991731081624e-07,1.1011977818498053e-07,3.9643119897903034e-09,8.809582507929292e-10
2005,1.0007331638917094e-06,1.256546084960064e-07,4.053374524914943e-09,9.007499190971657e-10
2006,1.1134774240417755e-06,1.2765458734520507e-07,4.941467679486777e-09,2.0589450144825605e-09
2007,1.4212357655196683e-06,1.5977917655618512e-07,4.7933754743212376e-09,0.0
2008,1.5322525541705545e-06,1.528420909835404e-07,3.405951742863067e-09,4.257439678578834e-10
2009,1.8753300992102595e-06,1.6354900367332448e-07,1.192048149079028e-08,4.76819250749827e-10
2010,2.4993589704536134e-06,2.4233057160927274e-07,1.0864724231396394e-08,9.447586046817946e-10
2011,3.472931439318927e-06,2.604124915706052e-07,5.353560705856353e-09,1.1471915639660324e-09
2012,3.7344652810133994e-06,2.951487090285809e-07,1.0212758416727752e-09,0.0
2013,3.595182079152437e-06,3.478039047877246e-07,8.367375126105969e-10,0.0
2014,3.670429578050971e-06,3.2026935059548123e-07,8.661780737106994e-10,6.496335691608124e-10
2015,3.5513971852196846e-06,4.0031352455116576e-07,1.7732603163622684e-09,0.0
2016,3.7706674902437953e-06,3.9106899407670426e-07,1.86420612280358e-09,0.0
2017,4.007620191259775e-06,3.3482785966043593e-07,2.7671724911471074e-09,2.515611330355938e-10
2018,3.999724413006334e-06,3.304277242932585e-07,1.8070267504555204e-09,7.744400121190154e-10
2019,4.026479018648388e-06,3.7652580431313254e-07,1.2754939326953263e-09,2.55098775436835e-10
