year,as_VERB été_VERB,as_VERB eté_VERB,as_VERB pété_VERB
1912,6.355493837872928e-07,5.209421227725386e-10,0.0
1913,6.071923053241335e-07,0.0,0.0
1914,6.261455496314738e-07,0.0,0.0
1915,4.358881824373384e-07,0.0,0.0
1916,6.131003829068504e-07,0.0,0.0
1917,5.417413717623276e-07,0.0,0.0
1918,5.260760076453153e-07,0.0,0.0
1919,6.160050816106377e-07,0.0,0.0
1920,5.399000997385883e-07,7.572231730534895e-10,0.0
1921,6.368680374180258e-07,0.0,0.0
1922,7.850123324715241e-07,7.377935484775833e-10,0.0
1923,6.985293907746382e-07,0.0,0.0
1924,7.06461037225381e-07,0.0,0.0
1925,7.489759354939451e-07,0.0,0.0
1926,7.044359335850459e-07,0.0,0.0
1927,7.692964913985634e-07,0.0,0.0
1928,6.421435045922408e-07,0.0,0.0
1929,6.68424377181509e-07,0.0,0.0
1930,5.766478352597915e-07,0.0,0.0
1931,5.588624958363653e-07,0.0,0.0
1932,6.444207656386425e-07,0.0,0.0
1933,5.976215220471204e-07,0.0,0.0
1934,5.7751213944357e-07,0.0,0.0
1935,6.103824716774398e-07,0.0,0.0
1936,6.304851467575645e-07,1.2124714565686645e-09,0.0
1937,5.867461254638329e-07,0.0,0.0
1938,6.780807098039077e-07,0.0,0.0
1939,6.071738312130037e-07,0.0,0.0
1940,5.604080115517718e-07,0.0,0.0
1941,6.58185058455274e-07,0.0,0.0
1942,7.797924013175361e-07,0.0,0.0
1943,7.025828949736024e-07,0.0,0.0
1944,8.193624694285973e-07,0.0,0.0
1945,9.650773336034035e-07,0.0,0.0
1946,7.36426443381788e-07,0.0,0.0
1947,1.0538050219111028e-06,0.0,0.0
1948,8.54530355809402e-07,0.0,1.0871887834440486e-09
1949,7.647449251635408e-07,0.0,0.0
1950,9.476107152295299e-07,0.0,2.1270722960764488e-09
1951,7.87877581842622e-07,0.0,2.1322803522849654e-09
1952,7.043929031169682e-07,1.0544803918932644e-09,2.1089607837865287e-09
1953,8.101918069769454e-07,0.0,0.0
1954,7.603032941005949e-07,0.0,0.0
1955,6.926578635102487e-07,0.0,0.0
1956,7.674604489693593e-07,0.0,0.0
1957,7.969204034452559e-07,0.0,0.0
1958,8.305332244162855e-07,0.0,0.0
1959,6.774153575861419e-07,0.0,1.5501495642666896e-09
1960,8.0074039487954e-07,0.0,0.0
1961,7.907005397100875e-07,0.0,0.0
1962,7.794264433869103e-07,0.0,0.0
1963,7.940313366816554e-07,0.0,0.0
1964,8.036922167775629e-07,0.0,0.0
1965,6.993271313149307e-07,0.0,0.0
1966,7.627306217727892e-07,0.0,0.0
1967,7.420155156978581e-07,0.0,0.0
1968,6.265524916670984e-07,0.0,0.0
1969,6.630966140619421e-07,0.0,0.0
1970,5.725412393076112e-07,0.0,0.0
1971,6.140385266917292e-07,0.0,0.0
1972,5.027544034419407e-07,0.0,0.0
1973,5.932207045589166e-07,0.0,0.0
1974,4.78736126297008e-07,0.0,1.1251143350321513e-09
1975,4.7576628503520624e-07,0.0,0.0
1976,5.559261921916914e-07,0.0,1.142705374768127e-09
1977,5.236212814452301e-07,0.0,0.0
1978,6.837620389887888e-07,0.0,5.940591352171509e-10
1979,6.349391128424031e-07,0.0,5.851973350345929e-10
1980,5.92961214351817e-07,5.685150683554241e-10,5.685150683554241e-10
1981,5.996620870973857e-07,0.0,1.8976649140967083e-09
1982,6.430972234738874e-07,0.0,0.0
1983,5.683784252141777e-07,0.0,0.0
1984,5.943983865108748e-07,0.0,0.0
1985,6.099775760048942e-07,6.617113967877231e-09,6.015558051686298e-10
1986,6.240259153855732e-07,0.0,0.0
1987,5.670838163496228e-07,0.0,1.2221633705067347e-09
1988,5.600781491921225e-07,0.0,0.0
1989,6.454031904468138e-07,3.841685636274406e-09,5.488122178931576e-10
1990,6.135181251920585e-07,0.0,1.6345953479657283e-09
1991,6.066616720090678e-07,0.0,5.861465202094962e-10
1992,6.248276918086049e-07,4.4079553340736766e-09,2.2039776670368383e-09
1993,5.843863846166641e-07,0.0,5.539207426075166e-10
1994,6.198038704496867e-07,0.0,1.5824779264761446e-09
1995,6.241240839699458e-07,0.0,5.422450821690461e-10
1996,6.57652947211318e-07,1.6014276571496566e-09,5.338092190498855e-10
1997,6.353235448841588e-07,4.79489448146353e-10,1.917957792585412e-09
1998,6.222408615030872e-07,0.0,4.768129224785866e-10
1999,6.252035404941125e-07,0.0,1.8280804647829996e-09
2000,6.503342433461512e-07,4.4180314962005696e-10,0.0
2001,6.847834015388798e-07,0.0,1.3143635069212678e-09
2002,8.118403229673277e-07,1.752488598683044e-09,3.066854992184176e-09
2003,7.850482575122442e-07,2.083461403401543e-09,2.083461403401543e-09
2004,8.012315220184973e-07,2.642874807889939e-09,2.2023955992267474e-09
2005,7.651870532754401e-07,0.0,0.0
2006,8.495206884617801e-07,0.0,1.2353669198716943e-09
2007,1.3281644442031393e-06,1.997239706952314e-09,5.592271090648637e-09
2008,1.3785589771941886e-06,1.7029758714315335e-09,3.8316958494988285e-09
2009,1.5596757521052496e-06,0.0,7.1522885392028e-09
2010,2.065242370008491e-06,1.4171379625338432e-09,7.558068837454357e-09
2011,2.3555667212349363e-06,0.0,6.883149605840799e-09
2012,2.851061708497582e-06,3.404252713057332e-10,1.2255309655984092e-08
2013,3.274711616541026e-06,0.0,1.0877587719448911e-08
2014,3.448471488809446e-06,0.0,1.0394137106572998e-08
2015,3.6134611036686692e-06,0.0,1.329945220618356e-08
2016,3.7275835893524345e-06,0.0,1.7192121504194802e-08
2017,4.678533969126875e-06,0.0,2.3646746782901573e-08
2018,4.361388164397795e-06,0.0,2.2716907466246994e-08
2019,4.134641130804084e-06,2.55098775436835e-10,2.244869179435227e-08
