year,êtes_VERB à_ADP,êtes_VERB pas_ADV,etes_VERB à_ADP,etes_VERB pas_ADV
1851,6.494584567917627e-07,4.159888078447693e-07,6.449438760824933e-10,0.0
1852,7.317852919186407e-07,4.34253394132611e-07,1.3021090872200602e-09,0.0
1853,7.865034490350808e-07,4.120632866033702e-07,1.1943863675867306e-09,1.1943863675867306e-09
1854,9.700305554360966e-07,5.62170896500902e-07,1.0391328908454511e-09,1.558699391779328e-09
1855,8.517633887095144e-07,4.378223081857868e-07,5.306937111981824e-10,1.0613874223963649e-09
1856,9.065258268492471e-07,4.685356316258549e-07,1.0354378465748937e-09,1.0354378465748937e-09
1857,7.644443371646048e-07,4.725300755126227e-07,9.763018171682347e-10,0.0
1858,8.935852520153276e-07,5.539641279028729e-07,1.468102750479261e-09,4.893676019968041e-10
1859,8.340979888998845e-07,4.435283074144536e-07,1.5276520048956854e-09,5.092173349652285e-10
1860,9.470193731431209e-07,4.613801252162375e-07,5.492620580582752e-09,0.0
1861,9.95539949144586e-07,5.267731353342242e-07,9.431927461278633e-10,9.431927461278633e-10
1862,1.0490764452697476e-06,4.5225041844787484e-07,4.517986262886353e-10,3.6143890103090826e-09
1863,9.704548347144737e-07,5.049561764280952e-07,4.994620828036034e-10,0.0
1864,1.043812289935886e-06,4.56458110420499e-07,1.4384183844029508e-09,9.589455896019672e-10
1865,9.889080274660955e-07,4.466795360258402e-07,4.706844358715045e-10,0.0
1866,9.273858267988544e-07,4.972656597601599e-07,1.9462451650298362e-09,0.0
1867,8.924320127334795e-07,4.585906765441905e-07,1.455843445796745e-09,1.455843445796745e-09
1868,7.192456905613653e-07,4.944814122609387e-07,4.93987406535723e-10,4.93987406535723e-10
1869,8.902655395104375e-07,5.32791943896882e-07,9.767038289254515e-10,2.9301114867763545e-09
1870,8.171019771907595e-07,4.2317279280723596e-07,1.7202146374017957e-09,5.734048791339319e-10
1871,6.882522711748607e-07,4.896362497675e-07,0.0,1.0621177271019633e-09
1872,8.030866638364387e-07,5.309564130584477e-07,0.0,3.0236697590169115e-09
1873,7.66807147556392e-07,3.9148468999883335e-07,5.986004469882289e-10,2.3944017879529156e-09
1874,7.283048262252123e-07,4.5287538341654e-07,0.0,5.974609140757536e-10
1875,8.788265404291451e-07,6.373781502588827e-07,5.721527140956084e-10,0.0
1876,9.069022439689434e-07,5.000053988624131e-07,0.0,6.04601479992084e-10
1877,7.669171964153065e-07,4.187120339338435e-07,0.0,0.0
1878,7.355610023296322e-07,2.9410361435111554e-07,1.8117265465633636e-09,6.039088673581716e-10
1879,7.673312438782887e-07,4.3131836946486146e-07,0.0,6.10932526790009e-10
1880,9.293041216551501e-07,4.2486141182962456e-07,6.417846254436199e-10,0.0
1881,7.774345931466087e-07,4.51818493729661e-07,2.091752326904839e-09,6.972507571312292e-10
1882,9.277607091462414e-07,4.3193449528189376e-07,0.0,1.3310770263785798e-09
1883,7.70327403643023e-07,4.139166946970363e-07,1.2638677882037541e-09,0.0
1884,6.449857892221189e-07,3.241433148559736e-07,0.0,0.0
1885,5.588366320807836e-07,3.5257627928331203e-07,6.445635691854079e-10,1.2891271383708158e-09
1886,5.343467819329817e-07,3.723648660525214e-07,0.0,1.2906927748801422e-09
1887,6.052313210602733e-07,3.571321656181681e-07,0.0,6.528924623161458e-10
1888,5.142238705957425e-07,2.980088993354002e-07,0.0,0.0
1889,6.164894443827507e-07,3.069916942877171e-07,6.265136742733546e-10,6.265136742733546e-10
1890,5.518793386727339e-07,3.1723229199087655e-07,0.0,0.0
1891,5.073879378869606e-07,3.3592138493077073e-07,6.374220040683554e-10,6.374220040683554e-10
1892,4.5446714125318977e-07,3.522903853081516e-07,6.268512375839919e-10,0.0
1893,4.58186178775577e-07,2.8882973879262863e-07,0.0,0.0
1894,5.961256306363794e-07,3.1192618621389556e-07,1.2603078580752936e-09,0.0
1895,5.531106808120967e-07,3.641261798748019e-07,3.0093072478365457e-09,2.4074457982692365e-09
1896,4.823769472750428e-07,3.367203476045688e-07,1.7691086373616827e-09,0.0
1897,5.168295160729031e-07,2.75603554200643e-07,0.0,1.1653427112179315e-09
1898,4.7190678742481396e-07,3.791097640259977e-07,0.0,0.0
1899,5.505468152477988e-07,3.333129825477954e-07,0.0,0.0
1900,5.076850015939272e-07,3.6700745909001853e-07,5.191053142894475e-10,0.0
1901,5.253414769867959e-07,3.3867758020278416e-07,2.235495566438317e-09,5.588738916095792e-10
1902,4.880822075392643e-07,3.2702490670999396e-07,0.0,0.0
1903,5.146409876033431e-07,3.326535704673006e-07,0.0,0.0
1904,5.084395411358855e-07,2.977542408189038e-07,5.374625189347171e-10,0.0
1905,5.062704531155759e-07,3.1170984016171133e-07,5.160759042333041e-10,5.160759042333041e-10
1906,5.73576585338742e-07,3.312854914838681e-07,1.5432553013283723e-09,5.144184522798412e-10
1907,4.947415277456457e-07,3.1319916615757393e-07,0.0,5.142843373384665e-10
1908,5.957514872534375e-07,3.138377735467657e-07,0.0,0.0
1909,5.275443299979088e-07,3.201572553734877e-07,5.500983557560346e-10,0.0
1910,5.985448865430953e-07,4.088275318281376e-07,1.068830135508847e-09,5.344150677544235e-10
1911,5.144801775713859e-07,3.0911374437891936e-07,0.0,5.320374141248863e-10
1912,5.610546622847323e-07,3.328820241677022e-07,3.125652625612929e-09,0.0
1913,5.244656904324074e-07,3.256035654430889e-07,0.0,0.0
1914,5.678838874700887e-07,3.281404303834279e-07,6.696743715117748e-10,0.0
1915,4.252854921560356e-07,3.039436649032723e-07,2.3561523843085297e-09,0.0
1916,4.2081978790520225e-07,2.85674019551152e-07,0.0,0.0
1917,4.3646369363159465e-07,3.8711479533048987e-07,1.0966424435210342e-09,1.0966424435210342e-09
1918,4.6634687578261946e-07,4.031718106034532e-07,0.0,0.0
1919,5.211642246649717e-07,3.50819021832649e-07,0.0,0.0
1920,4.831084083889436e-07,3.2560595286668104e-07,0.0,2.2716695191604686e-09
1921,5.172186661184242e-07,3.377445239038934e-07,7.572747429129834e-10,1.5145494858259667e-09
1922,6.013017355144257e-07,4.227557042213448e-07,7.377935484775833e-10,0.0
1923,5.414133283920819e-07,3.4820308769667463e-07,0.0,1.0615948120573648e-09
1924,6.432920827137423e-07,3.622546387305192e-07,1.289162443462999e-09,0.0
1925,6.54391612897598e-07,3.9813403418520465e-07,1.0998177923937646e-09,1.0998177923937646e-09
1926,5.851722448824148e-07,3.265818691033928e-07,1.1146138456652466e-09,2.229227691330493e-09
1927,6.611490448449331e-07,4.0137209111890115e-07,0.0,2.2298449753321847e-09
1928,5.518778039004246e-07,3.3592561976547586e-07,1.1426041224282812e-09,0.0
1929,6.383452841873805e-07,3.798878651650739e-07,0.0,0.0
1930,6.480723300228419e-07,3.6237432254893065e-07,1.0503603542488804e-09,0.0
1931,5.029762064623355e-07,3.170689240050706e-07,1.1405356659111021e-09,0.0
1932,5.030427132624027e-07,3.298820558939042e-07,1.0959536611565568e-09,0.0
1933,5.563271088249166e-07,3.00531354469058e-07,0.0,0.0
1934,5.247932222118834e-07,2.9354870889619633e-07,0.0,0.0
1935,5.002742682336248e-07,2.4654664798617887e-07,0.0,0.0
1936,4.668015094466682e-07,2.86143261973848e-07,1.2124714565686645e-09,0.0
1937,4.784624820786121e-07,3.185552941431524e-07,0.0,0.0
1938,4.913816269436211e-07,3.0338603096424777e-07,3.8895642262559704e-09,0.0
1939,4.5729211706202477e-07,3.1352803375739313e-07,0.0,0.0
1940,3.5500960393619607e-07,2.0032685199566913e-07,2.5357829169792012e-09,2.5357829169792012e-09
1941,4.988039563613711e-07,3.305682980681013e-07,0.0,0.0
1942,5.006449441680161e-07,2.791474855712295e-07,0.0,3.034211770724937e-09
1943,4.1516264559504634e-07,2.816138078287622e-07,0.0,0.0
1944,5.590944169853174e-07,4.498460555169004e-07,0.0,3.2131861615880553e-09
1945,5.032344461142202e-07,4.3570079810706375e-07,0.0,0.0
1946,5.526678137357521e-07,4.315542412314244e-07,2.7842208538686464e-09,1.3921104269343232e-09
1947,6.71145016895025e-07,4.1127003669316764e-07,1.1920870957027319e-09,1.1920870957027319e-09
1948,5.870819563824625e-07,4.218292417590419e-07,1.0871887834440486e-09,0.0
1949,5.242282554718258e-07,3.58320789928257e-07,0.0,0.0
1950,6.636465741394204e-07,3.6585643670150603e-07,0.0,0.0
1951,6.418163707166968e-07,4.424481687692605e-07,2.1322803522849654e-09,1.0661401761424827e-09
1952,5.768008008999459e-07,3.163441135711764e-07,1.0544803918932644e-09,1.0544803918932644e-09
1953,6.324236778709746e-07,3.523041414155159e-07,0.0,1.0773827385790469e-09
1954,6.342376082102419e-07,3.361752476394031e-07,2.9317608341017376e-09,0.0
1955,6.635625027229253e-07,3.641615933247522e-07,9.385607846468247e-10,1.8771215692936494e-09
1956,6.25305858648062e-07,3.723927477494726e-07,0.0,0.0
1957,5.866464789505699e-07,3.2159536544895673e-07,0.0,8.835037701437898e-10
1958,6.336538262985414e-07,3.697692818604992e-07,0.0,8.272243445794913e-10
1959,6.169595394567295e-07,3.332821449930634e-07,1.5501495642666896e-09,2.325224457422337e-09
1960,5.536666662919743e-07,3.515783362217917e-07,0.0,0.0
1961,6.329773327706789e-07,3.752006136892305e-07,0.0,0.0
1962,6.418059683710453e-07,2.9553515901170613e-07,3.805173953708163e-09,0.0
1963,6.336732099043729e-07,3.226560636448994e-07,7.759263453976928e-09,1.2932106496776896e-09
1964,8.17685361198528e-07,3.911991655058955e-07,0.0,6.083968329129164e-10
1965,5.444683210953372e-07,3.042456171442609e-07,1.2038495533772675e-08,5.472043373977442e-10
1966,5.605543833553384e-07,3.029873880677769e-07,1.1078149508847446e-09,0.0
1967,6.093894739933603e-07,4.111900011594116e-07,0.0,0.0
1968,5.978074568702141e-07,3.4763559142447775e-07,2.245707841908029e-09,0.0
1969,5.427400537882932e-07,3.5107788676214113e-07,4.5417578031781147e-10,0.0
1970,5.454087954603892e-07,2.8696044296339096e-07,1.8394900047624674e-09,0.0
1971,5.90401896261028e-07,3.1858064630796434e-07,1.0276794970565106e-09,5.138397485282553e-10
1972,5.530298494704766e-07,2.852361546956672e-07,2.0520587451500205e-09,1.0260293725750103e-09
1973,4.824053121410543e-07,2.7014698389393743e-07,6.615844760915479e-09,5.513203782392395e-10
1974,4.556713122383371e-07,2.8577903776749736e-07,1.1251143350321513e-09,0.0
1975,4.2893216800621303e-07,2.621569308303151e-07,0.0,0.0
1976,5.130747240400524e-07,2.868190449589747e-07,2.856763492431469e-09,1.142705374768127e-09
1977,4.466354255328042e-07,2.5916608592524426e-07,1.7630346071939584e-09,5.876781838942691e-10
1978,5.14455223310506e-07,2.934652059138898e-07,0.0,5.940591352171509e-10
1979,5.389667308008939e-07,2.7036116989620496e-07,7.607565244427406e-09,5.851973128301324e-09
1980,5.520281547433115e-07,3.2860171472748334e-07,3.411090521154847e-09,2.2740602734216964e-09
1981,4.839045573135081e-07,4.08630512538366e-07,3.1627747087981106e-09,1.8976649140967083e-09
1982,5.040491828367522e-07,2.7623386245068104e-07,1.8622506869903077e-09,6.207502289967692e-10
1983,5.020676212552644e-07,2.766108480045659e-07,6.315316047889041e-10,0.0
1984,4.75518703524358e-07,2.916901280514139e-07,2.3196033982486597e-09,0.0
1985,4.764322056871606e-07,2.628798938530963e-07,1.8046674155058895e-09,4.210890747202711e-09
1986,5.383047891882597e-07,3.027215029760555e-07,5.994485463567401e-10,0.0
1987,5.120864443597384e-07,2.9148597491257533e-07,0.0,1.2221633705067347e-09
1988,5.354922336664458e-07,2.638483636019373e-07,1.1993107618124554e-09,0.0
1989,5.515562975233479e-07,3.106277119968581e-07,5.488122178931576e-10,1.6464366536794728e-09
1990,4.871093892688805e-07,3.160217545428168e-07,1.6345953479657283e-09,2.179460389939436e-09
1991,4.976383820576302e-07,2.889702273023431e-07,5.8614650910726596e-09,1.1722930404189924e-09
1992,5.344645614968613e-07,2.57314383134144e-07,1.65298330578878e-09,0.0
1993,5.755236429649813e-07,2.9468583306879736e-07,0.0,0.0
1994,5.44372426247719e-07,2.7271369162917836e-07,5.274926606624319e-10,1.0549853213248639e-09
1995,4.912740223517176e-07,2.1310231090865273e-07,0.0,0.0
1996,5.145921022631228e-07,2.482212835275277e-07,4.270473752399084e-09,3.736664311304594e-09
1997,5.092177843835088e-07,2.3542932581221976e-07,0.0,9.58978896292706e-10
1998,5.416594603957492e-07,2.3792965464508598e-07,1.43043876743576e-09,9.536258449571733e-10
1999,4.963238211530552e-07,2.66442725660454e-07,4.570201161957499e-10,0.0
2000,4.992375579604413e-07,2.425499303626566e-07,1.3254094488601709e-09,5.3016377954406835e-09
2001,5.073443389846943e-07,2.549865314449562e-07,4.8193329327261836e-09,0.0
2002,5.047166951044346e-07,2.3702408213921444e-07,1.3143663935011318e-09,0.0
2003,5.304493129187904e-07,2.8418415354281024e-07,8.333845835650777e-10,4.1669229178253886e-10
2004,5.272535190670169e-07,2.999662740421627e-07,1.3214374039449694e-09,4.404791253964646e-10
2005,5.728769565394032e-07,3.0085047342254256e-07,1.3511248786457486e-09,4.5037495954858286e-10
2006,7.189835855569982e-07,3.0307668907880725e-07,8.235779835885637e-10,0.0
2007,8.464302254651557e-07,4.046407582336542e-07,1.5977917877663117e-09,0.0
2008,8.915078524296405e-07,4.857738531427458e-07,1.7029758714315335e-09,8.514879357157668e-10
2009,1.0594923196549644e-06,4.963688411407929e-07,1.430457752249481e-09,9.53638501499654e-10
2010,1.288650764763588e-06,6.603862630072399e-07,1.4171379625338432e-09,1.4171379625338432e-09
2011,1.8301529962627683e-06,8.037989118747646e-07,1.529588788962144e-09,3.82397197240536e-10
2012,2.1283387923176633e-06,1.0114034694197471e-06,1.0212758416727752e-09,6.808505426114664e-10
2013,1.9013465362149873e-06,1.0852485274881474e-06,5.578250084070646e-10,8.367375126105969e-10
2014,1.9588617305998923e-06,1.1543987739059958e-06,4.330890368553497e-10,1.2992671383216248e-09
2015,2.0882357603113633e-06,1.0887818007176975e-06,4.433150790905671e-10,2.2165753954528356e-10
2016,2.138865738743334e-06,1.1141737559228204e-06,4.1426800878596737e-10,4.1426800878596737e-10
2017,1.9662018075905507e-06,1.0017164413511637e-06,7.54683426862357e-10,1.0062445321423752e-09
2018,2.0548475276882527e-06,1.1572715266083833e-06,2.5814667070633845e-10,0.0
2019,2.081350885418942e-06,1.1346793371558306e-06,0.0,2.55098775436835e-10
