year,trois_DET âges_NOUN,trois_DET ages_NOUN,trois_DET pages_NOUN
1829,7.287199432770564e-08,3.429270423183084e-09,3.189221358113059e-07
1830,1.2941676086342113e-07,0.0,2.536151018084354e-07
1831,8.263338902025907e-08,0.0,2.744052389758167e-07
1832,1.0147477369493174e-07,1.3529969367098715e-09,3.247192537081389e-07
1833,2.0039677472993844e-07,0.0,2.629483564220436e-07
1834,1.7548918584964213e-07,9.334530925997342e-10,2.482985326235365e-07
1835,1.7016947850834185e-07,1.5126175867408165e-09,1.5201807457287941e-07
1836,9.610672258020259e-08,6.720750067579218e-10,3.1721941207152327e-07
1837,8.210310964429368e-08,6.957890930081589e-10,2.449177589625151e-07
1838,8.458297107161172e-08,0.0,2.0514526610782013e-07
1839,7.131304480267886e-08,0.0,2.54489695095117e-07
1840,9.55453303141951e-08,0.0,2.73259644245627e-07
1841,1.0850727383271419e-07,6.420548537278137e-10,2.3306591190319637e-07
1842,8.31824840119566e-08,0.0,3.186425763246348e-07
1843,1.4353793309496155e-07,5.906911071384968e-10,2.3273229521336702e-07
1844,1.0208724354754395e-07,3.2931368743049916e-09,2.2118902487378023e-07
1845,9.263178046836629e-08,5.580227946389016e-10,2.405078234346547e-07
1846,6.615586789493477e-08,2.3418005312692003e-09,3.3312112979189124e-07
1847,5.015697901455951e-08,0.0,2.5563879457735084e-07
1848,6.194820656446609e-08,8.045221711050488e-10,2.9928223366226803e-07
1849,1.0977033770842581e-07,1.6758829879393033e-09,3.066865907896954e-07
1850,7.603675911127539e-08,2.0366988096043315e-09,2.5322954755324645e-07
1851,9.158203084780325e-08,0.0,2.3604945775801411e-07
1852,1.23049304079359e-07,2.6042181744401205e-09,2.5651549684369e-07
1853,8.539862506040663e-08,1.1943863675867306e-09,2.860555454731184e-07
1854,7.118060096900081e-08,5.195664454227256e-10,2.774484832990254e-07
1855,1.310813395605237e-07,1.5920811335945473e-09,3.348677353187668e-07
1856,8.749449492695405e-08,2.5885946164372342e-09,3.271983679553614e-07
1857,8.005675150579705e-08,1.4644527812635033e-09,3.6708948680796993e-07
1858,1.0961834107092727e-07,1.9574704079872163e-09,3.322805928185346e-07
1859,1.059172090034366e-07,1.018434669930457e-09,3.503415184624714e-07
1860,1.0207120348937337e-07,0.0,3.9318009470434845e-07
1861,1.0469439470917052e-07,4.715963730639317e-10,2.8861696677040527e-07
1862,9.126332445319463e-08,4.517986262886353e-10,3.0089788838338904e-07
1863,8.341016466406614e-08,4.994620828036034e-10,3.451283010491579e-07
1864,1.1938872823691327e-07,1.4384183844029508e-09,2.919989454674976e-07
1865,8.89593603781158e-08,1.4120533076145136e-09,2.640539646936446e-07
1866,1.2358656553690395e-07,9.731225825149181e-10,3.011814380116107e-07
1867,1.2180556296925715e-07,2.426405742994575e-09,3.1785916654314406e-07
1868,8.89177309559841e-08,0.0,2.993563752440309e-07
1869,1.1671610922192599e-07,9.767038289254515e-10,3.882397834331641e-07
1870,9.23181886491875e-08,5.734048791339319e-10,2.838354200562776e-07
1871,7.22240054429335e-08,0.0,2.7402637847728784e-07
1872,7.861541273523898e-08,1.8142017887967654e-09,2.642687162435209e-07
1873,6.345164765830802e-08,5.986004469882289e-10,2.78947799969842e-07
1874,1.1232265295646471e-07,0.0,3.1844665926428206e-07
1875,9.726596306158797e-08,1.1443054281912168e-09,3.913524535548163e-07
1876,1.0338685552113702e-07,0.0,3.2043877062903903e-07
1877,7.29808320443226e-08,0.0,4.051054522946629e-07
1878,9.66254205536643e-08,1.8117266020745149e-09,3.726117592250944e-07
1879,7.636656895737559e-08,1.832797580370027e-09,3.244051605122422e-07
1880,9.177520343683909e-08,0.0,3.8763792353790905e-07
1881,1.10862873159423e-07,1.3945015142624584e-09,4.0370820109103533e-07
1882,7.187816208897857e-08,1.3310770263785798e-09,3.5340096005143096e-07
1883,8.973461484984568e-08,0.0,4.3161084306575503e-07
1884,8.978308052576267e-08,0.0,6.291417093962082e-07
1885,4.640857836912815e-08,0.0,3.7513598627469946e-07
1886,6.259859780533006e-08,6.453463874400711e-10,4.2334722039072403e-07
1887,6.985949202453767e-08,0.0,2.748677285779877e-07
1888,7.672143609305238e-08,1.268122939990235e-09,4.330639722383012e-07
1889,8.645888804892365e-08,6.265136742733546e-10,3.5836581346870844e-07
1890,7.275368840709007e-08,0.0,3.9719582645147966e-07
1891,4.079500948162007e-08,0.0,3.7225445659316847e-07
1892,5.955086734843462e-08,1.8805537127519756e-09,4.55093985607391e-07
1893,4.6188123659085534e-08,1.2316833108982905e-09,4.076871693570183e-07
1894,6.616616277099752e-08,6.301539290376468e-10,3.976271205630155e-07
1895,6.078800729447664e-08,0.0,3.8880250308181985e-07
1896,3.0074846835148605e-08,1.179405795248556e-09,4.1574053000204003e-07
1897,5.2440423559119154e-08,5.826713556089658e-10,3.9738186785598373e-07
1898,4.9793524414809553e-08,1.13167097914868e-09,4.2946913936248166e-07
1899,5.140647907353468e-08,0.0,3.3994606241094516e-07
1900,7.838489946010441e-08,1.038210628578895e-09,3.4831966821968763e-07
1901,6.25938768594736e-08,0.0,4.1300779507480456e-07
1902,3.7318156398402635e-08,1.9641135939885146e-09,3.5943278930972156e-07
1903,3.888158772724637e-08,5.400220270956879e-10,3.8071551777818513e-07
1904,3.117282432185675e-08,0.0,4.450189550198047e-07
1905,4.231822520184281e-08,5.160759042333041e-10,3.932498309211496e-07
1906,4.4754404626701216e-08,2.0576738091193647e-09,4.0176079885156923e-07
1907,4.16570322125942e-08,5.142843373384665e-10,5.127414652861262e-07
1908,6.384805750769829e-08,1.4734167219643268e-09,5.102933116063468e-07
1909,3.6306492035009796e-08,1.1001967115120692e-09,4.2907672082037607e-07
1910,4.382203400155049e-08,2.137660271017694e-09,4.970060114573016e-07
1911,5.3203741856577835e-08,5.320374141248863e-10,4.373347533004335e-07
1912,1.000208846302364e-07,5.209421227725386e-10,4.1050238941409134e-07
1913,4.8787506479186504e-08,5.30298971401777e-10,4.799205548522423e-07
1914,4.085013571852869e-08,0.0,4.011349421517707e-07
1915,2.3561524065129902e-08,0.0,2.473960005744402e-07
1916,2.6369909367218725e-08,0.0,3.505000498726929e-07
1917,3.289927263949721e-08,0.0,3.3995914527906734e-07
1918,1.4932290071101306e-08,1.1486376294556067e-09,3.7215859194361656e-07
1919,2.7623545728605592e-08,0.0,4.244818025966879e-07
1920,6.73928637340282e-08,7.572231730534895e-10,4.5963447625751996e-07
1921,7.042655436606537e-08,1.5145494858259667e-09,4.0665653777693933e-07
1922,1.9920425642361295e-08,1.4755870969551665e-09,3.910305785836954e-07
1923,4.140219900250486e-08,1.0615948120573648e-09,4.840872449562994e-07
1924,4.769901096324247e-08,0.0,5.233999651466092e-07
1925,5.279125470103452e-08,0.0,5.455096232509504e-07
1926,5.015762383209221e-08,0.0,5.506192515269959e-07
1927,6.020581289067906e-08,0.0,6.734131687835543e-07
1928,4.6846768242403414e-08,0.0,4.638972868065139e-07
1929,4.2333544891803854e-08,1.1140406375176326e-09,5.046604005798372e-07
1930,3.886333144187404e-08,1.0503603542488804e-09,4.915686382389595e-07
1931,3.5356607419601005e-08,0.0,5.657057045027614e-07
1932,5.808554437436442e-08,1.0959536611565568e-09,5.359213410827124e-07
1933,7.685343916818965e-08,0.0,5.104444582570977e-07
1934,6.949316855298093e-08,0.0,5.008300618669637e-07
1935,6.103825000991492e-08,0.0,4.6317260782302583e-07
1936,4.607391579369846e-08,2.424942913137329e-09,5.686490993639381e-07
1937,6.169647903675468e-08,3.777335333410292e-09,5.187540708107008e-07
1938,4.2785208265172514e-08,0.0,4.991607482907057e-07
1939,3.058810094103137e-08,0.0,4.15998179903454e-07
1940,6.339457314652464e-08,0.0,4.995492144388436e-07
1941,5.017554371988808e-08,0.0,4.988039457032301e-07
1942,3.3376331032286544e-08,0.0,4.733370317921981e-07
1943,2.6129116648121453e-08,2.9032352077962287e-09,6.300020523042349e-07
1944,2.8918675454292497e-08,0.0,3.6309003270673657e-07
1945,4.1391575500426825e-08,0.0,4.0520175659253255e-07
1946,5.290019533532586e-08,2.7842208538686464e-09,4.733175380522425e-07
1947,4.52993091926146e-08,0.0,5.447838233862967e-07
1948,7.066726936955092e-08,0.0,4.4574738922165125e-07
1949,5.006674363983166e-08,1.9634016634739737e-09,4.4765557305481707e-07
1950,8.082874680681584e-08,1.0635361480382244e-09,4.870995429229197e-07
1951,6.183612955013018e-08,1.0661401761424827e-09,5.330701071670774e-07
1952,6.959570697517847e-08,0.0,5.124774595799408e-07
1953,3.44762476345295e-08,0.0,4.4926860276461866e-07
1954,5.570345606997762e-08,9.772536113672459e-10,5.169671766225292e-07
1955,5.9129327656393116e-08,0.0,4.880516009109215e-07
1956,7.3257590216258e-08,1.744228317335228e-09,5.799559339436655e-07
1957,4.8592708079553404e-08,0.0,5.133156832926034e-07
1958,3.970676876186019e-08,0.0,5.24460208595201e-07
1959,6.200598257066758e-08,0.0,5.332514625422391e-07
1960,5.190625018691719e-08,6.920833350854139e-10,4.865345841764679e-07
1961,5.975417138870398e-08,0.0,5.607164759169336e-07
1962,5.5175019220143895e-08,0.0,6.043884219764095e-07
1963,6.013429554307947e-08,0.0,5.049987450433946e-07
1964,5.9014492737041735e-08,0.0,5.23221292070275e-07
1965,5.6362045031121966e-08,5.472043373977442e-10,5.608844233506716e-07
1966,6.36993591207613e-08,2.215629901769489e-09,5.882497298159706e-07
1967,6.360133064653439e-08,4.930335584241163e-10,4.984569415000806e-07
1968,7.635406973349745e-08,4.4914158503495116e-10,6.20713692001118e-07
1969,5.677197068010287e-08,0.0,4.796096106929326e-07
1970,5.74840612888039e-08,0.0,5.265540181653705e-07
1971,6.885452741300924e-08,5.138397485282553e-10,6.243152910201388e-07
1972,6.874396518696813e-08,1.5390440588625154e-09,5.925319648270033e-07
1973,6.726108470189729e-08,1.102640756478479e-09,5.700652785378679e-07
1974,5.1755260965791194e-08,1.1251143350321513e-09,5.642448215326112e-07
1975,7.025120840609134e-08,0.0,6.105572190051589e-07
1976,6.799097262977227e-08,0.0,5.87921938688396e-07
1977,6.17062094754317e-08,2.3507127355770763e-09,5.347871550043237e-07
1978,6.831679888463782e-08,2.3762365408686037e-09,5.584155786664269e-07
1979,7.783124411631093e-08,1.7555920051037788e-09,5.898789225966539e-07
1980,6.765329052527136e-08,2.2740602734216964e-09,6.628885849124799e-07
1981,8.602747514352416e-08,6.325549528618524e-10,6.287596470144763e-07
1982,8.938803386371319e-08,6.207502289967692e-10,6.232332481204139e-07
1983,6.315316047889041e-08,1.8945948143667124e-09,6.618451315887341e-07
1984,4.871166991993192e-08,1.7397025486864948e-09,7.857656534326907e-07
1985,5.053068874438793e-08,2.4062232206745193e-09,7.152498504581217e-07
1986,6.294209686785734e-08,5.994485463567401e-10,8.36230743317401e-07
1987,6.171924971098974e-08,6.110816852533674e-10,8.060167608903157e-07
1988,8.515106397766203e-08,5.996553809062277e-10,7.501688763511538e-07
1989,5.982053341568871e-08,0.0,6.080839352051726e-07
1990,8.336436341238596e-08,0.0,6.037105233502871e-07
1991,5.978694606056933e-08,5.861465202094962e-10,6.822745461931845e-07
1992,8.705711485035295e-08,1.65298330578878e-09,6.226236912709737e-07
1993,6.81322518403249e-08,5.539207426075166e-10,6.447637694861896e-07
1994,6.435410404570518e-08,0.0,6.055615635602862e-07
1995,7.42875778669827e-08,5.422450821690461e-10,6.365957112564047e-07
1996,8.11390012955826e-08,2.135236876199542e-09,6.427063112823816e-07
1997,8.247218641344034e-08,1.438468344439059e-09,6.564210792703307e-07
1998,8.058138689648331e-08,0.0,6.966236973937612e-07
1999,8.409170426659784e-08,9.140402323914998e-10,6.928424696184265e-07
2000,7.775735744175449e-08,8.836062992401139e-10,5.915744409890067e-07
2001,8.149053876138623e-08,4.3812117822561447e-10,6.479812206805491e-07
2002,8.149071906160543e-08,4.38122149670761e-10,6.129328653514676e-07
2003,8.792207317753764e-08,0.0,6.646242205476938e-07
2004,7.972671944855847e-08,4.404791253964646e-10,6.580758302732193e-07
2005,7.92659893278369e-08,0.0,7.156458252666198e-07
2006,8.153421759971025e-08,4.1178899179428186e-10,6.456851444625045e-07
2007,8.268572182501543e-08,1.1983438685803094e-09,6.826565659423522e-07
2008,7.280221758776406e-08,1.7029758714315335e-09,5.624077878962908e-07
2009,8.105927240542599e-08,9.53638501499654e-10,5.583553175370071e-07
2010,9.116920285379138e-08,0.0,5.597694503478579e-07
2011,6.15659501157495e-08,0.0,4.940571649569847e-07
2012,4.5276560389773124e-08,0.0,4.704677234457222e-07
2013,4.4347087557738973e-08,5.578250084070646e-10,3.9689249931029735e-07
2014,5.4136128024850905e-08,0.0,4.831108224578884e-07
2015,5.2976153241957036e-08,0.0,4.3799528626209394e-07
2016,6.276160546825338e-08,0.0,3.9811154906033153e-07
2017,4.1256027261127315e-08,0.0,3.9595721368357317e-07
2018,4.7498985633609436e-08,2.5814667070633845e-10,3.8980145866673865e-07
2019,4.030560507573e-08,2.55098775436835e-10,4.436167735377694e-07
