year,telles_ADJ eaux_NOUN,telles_ADJ peaux_NOUN
1888,3.297119732792453e-08,0.0
1889,1.1903759755682586e-08,0.0
1890,1.3108772733971819e-08,0.0
1891,1.529812720946211e-08,0.0
1892,1.5044429257926595e-08,0.0
1893,1.7859408174558666e-08,0.0
1894,1.6384001710889606e-08,0.0
1895,1.9861426947542782e-08,0.0
1896,2.181900704556483e-08,0.0
1897,1.3984112534615178e-08,0.0
1898,1.810673566637888e-08,0.0
1899,1.4371703827009696e-08,0.0
1900,1.661137005726232e-08,1.038210628578895e-09
1901,2.0119459875900247e-08,0.0
1902,1.816805017540446e-08,1.4730852093691738e-09
1903,1.83607493653426e-08,0.0
1904,2.3110889202371254e-08,1.6123875568041512e-09
1905,1.4450125540577119e-08,5.160759042333041e-10
1906,3.9095801263044905e-08,0.0
1907,2.2114226894132116e-08,0.0
1908,3.487086375209003e-08,0.0
1909,3.025541062129378e-08,1.1001967115120692e-09
1910,4.3287620599130605e-08,0.0
1911,2.553779587799454e-08,0.0
1912,3.125652625612929e-08,2.6047106693738442e-09
1913,5.7272288245258096e-08,5.30298971401777e-10
1914,1.1384464038144415e-08,0.0
1915,2.591767689352764e-08,0.0
1916,2.197492410260793e-09,0.0
1917,6.57985488317081e-09,1.0966424435210342e-09
1918,1.8378202071289707e-08,1.1486376294556067e-09
1919,1.3811772170413406e-08,0.0
1920,1.9687803387569147e-08,0.0
1921,2.3475516641724425e-08,0.0
1922,2.951174238319254e-08,0.0
1923,1.4862327368803108e-08,0.0
1924,9.02413699321869e-09,0.0
1925,4.179307566687385e-08,3.299453377181294e-09
1926,1.2260752413340015e-08,0.0
1927,1.6723836537835268e-08,1.1149224876660924e-09
1928,9.14083297942625e-09,9.14083297942625e-09
1929,1.893869061575515e-08,2.2280812750352652e-09
1930,2.8359728787563654e-08,0.0
1931,2.737285598186645e-08,0.0
1932,3.287861005674131e-08,1.0959536611565568e-09
1933,1.9500125958415992e-08,1.1470662197865522e-09
1934,3.1152108448395666e-08,0.0
1935,2.6330225111337313e-08,1.196828414151696e-09
1936,4.364897421282876e-08,4.849885826274658e-09
1937,2.392312481447334e-08,1.2591118148108649e-09
1938,2.074434313215079e-08,0.0
1939,3.058810094103137e-08,9.176430282309411e-09
1940,5.325144059042941e-08,0.0
1941,9.739958528598436e-08,0.0
1942,3.3376331032286544e-08,6.068423541449874e-09
1943,4.064529335323641e-08,5.806470415592457e-09
1944,3.534504600111177e-08,0.0
1945,1.742803235060819e-08,0.0
1946,1.8097434661967782e-08,1.3921104269343232e-09
1947,1.4305045148432782e-08,1.1920870957027319e-09
1948,2.391815279167986e-08,1.0871887834440486e-09
1949,2.5524220959027843e-08,0.0
1950,1.3825969702452312e-08,3.190608444114673e-09
1951,2.8785784422780125e-08,0.0
1952,2.6362009464264702e-08,3.1634410646574906e-09
1953,2.693456835345387e-08,0.0
1954,2.247683283940205e-08,0.0
1955,3.0972504561077585e-08,0.0
1956,3.750090726839517e-08,8.72114158667614e-10
1957,3.3573144264664734e-08,8.835037701437898e-10
1958,2.8952852559882558e-08,0.0
1959,1.9376869886400527e-08,0.0
1960,3.045166707682512e-08,0.0
1961,2.709782087606527e-08,0.0
1962,1.8391673961559718e-08,2.5367825617905737e-09
1963,1.5518526907953856e-08,1.2932106496776896e-09
1964,2.311907998375773e-08,0.0
1965,1.8057743744748223e-08,0.0
1966,2.658755882123387e-08,5.539074754423723e-10
1967,1.232583901611406e-08,1.4791006197611978e-09
1968,1.7516521566562915e-08,0.0
1969,2.1346261647181564e-08,9.083515606356229e-10
1970,3.449043717296263e-08,0.0
1971,2.1067428801480048e-08,2.0553589941130213e-09
1972,1.487742551375959e-08,5.130146862875051e-10
1973,1.3231689521830958e-08,0.0
1974,2.6440186928766707e-08,1.1251143350321513e-09
1975,1.7134439644905797e-08,0.0
1976,9.141642998145016e-09,2.856763492431469e-09
1977,1.23412418062685e-08,2.938390863960194e-09
1978,5.940591130126904e-09,1.0693064211864112e-08
1979,1.521513048885481e-08,1.1703946700691858e-09
1980,1.8760998088396263e-08,0.0
1981,1.5813874654213578e-08,6.325549528618524e-10
1982,1.0552754226011984e-08,0.0
1983,1.3893695083311286e-08,0.0
1984,2.3196033538397387e-08,1.739702604197646e-09
1985,1.6242006850575308e-08,1.2031116103372597e-09
1986,4.196139880008332e-09,5.994485463567401e-10
1987,9.166225112267057e-09,0.0
1988,1.2592763276586538e-08,0.0
1989,1.042743191792539e-08,0.0
1990,6.538381391862913e-09,0.0
1991,7.033758464558559e-09,0.0
1992,1.1019888113139586e-08,0.0
1993,4.4313659408601325e-09,1.1078414852150331e-09
1994,7.384897138251745e-09,2.1099706426497278e-09
1995,1.0302656505700725e-08,0.0
1996,2.5622842514394506e-08,5.338092190498855e-10
1997,8.630809844589749e-09,9.58978896292706e-10
1998,7.629006981701991e-09,1.43043876743576e-09
1999,4.570201106446348e-09,0.0
2000,8.394259509714175e-09,1.7672125984802278e-09
2001,6.133696661692056e-09,1.3143635069212678e-09
2002,3.504977197366088e-09,1.3143663935011318e-09
2003,5.8336921959778465e-09,8.333845835650777e-10
2004,2.642874807889939e-09,3.0833537945085254e-09
2005,4.053374524914943e-09,0.0
2006,4.941467679486777e-09,8.235779835885637e-10
2007,2.7961355453243186e-09,0.0
2008,3.405951742863067e-09,0.0
2009,4.76819250749827e-09,9.53638501499654e-10
2010,6.613310343794865e-09,4.723793023408973e-10
2011,1.529588788962144e-09,0.0
2012,4.085103366691101e-09,6.808505426114664e-10
2013,5.020424964641279e-09,8.367375126105969e-10
2014,3.031623174720721e-09,2.165445156521173e-09
2015,4.876465897751814e-09,2.2165753954528356e-10
2016,4.349814286541687e-09,0.0
2017,2.0124890642847504e-09,0.0
2018,3.614053334377587e-09,5.162933414126769e-10
2019,2.806086474294034e-09,5.1019755087367e-10
