year,seuls_ADJ airs_NOUN,seuls_ADJ pairs_NOUN
1987,1.2221633705067347e-09,1.8332451112712533e-09
1988,5.996553809062277e-10,5.396898483667201e-09
1989,0.0,6.036934507847036e-09
1990,1.6345953479657283e-09,1.089730194969718e-09
1991,2.9307325455363298e-09,1.1722930404189924e-09
1992,1.1019888335184191e-09,6.060938417817852e-09
1993,1.1078414852150331e-09,3.323524566667402e-09
1994,1.5824779264761446e-09,1.5824779264761446e-09
1995,0.0,1.0844901643380922e-09
1996,0.0,1.014237493990322e-08
1997,9.58978896292706e-10,3.3564262480467733e-09
1998,4.768129224785866e-10,2.86087753487152e-09
1999,9.140402323914998e-10,4.113180906983871e-09
2000,2.2090156370779823e-09,5.301637906462986e-09
2001,2.190605918883648e-09,2.6287270971092624e-09
2002,3.066854992184176e-09,3.504977141854937e-09
2003,2.9168460979889232e-09,3.333538334260311e-09
2004,2.642874807889939e-09,5.726228824443069e-09
2005,3.1526248278623825e-09,2.702249757291497e-09
2006,2.4707338397433887e-09,2.8825228870488218e-09
2007,1.1983438685803094e-09,5.592271090648637e-09
2008,1.2772318758180745e-09,4.257439734089985e-09
2009,1.430457752249481e-09,3.337734755248789e-09
2010,1.4171379625338432e-09,5.668551850135373e-09
2011,7.64794394481072e-10,2.2943831279320648e-09
2012,6.808505426114664e-10,3.404252713057332e-10
2013,1.9523875849358774e-09,3.904775169871755e-09
2014,1.0827225782605865e-09,2.815078836704288e-09
2015,1.329945265027277e-09,3.546520632724537e-09
2016,0.0,3.314144070287739e-09
2017,5.031222660711876e-10,2.515611330355938e-10
2018,7.744400121190154e-10,1.5488800242380307e-09
2019,2.55098775436835e-10,3.826481798085979e-09
