year,sommes_VERB heureux_ADJ,sommes_VERB peureux_ADJ
1882,2.753998387561296e-06,6.655385131892899e-10
1883,2.8771951292583253e-06,6.319338941018771e-10
1884,2.645299900905229e-06,0.0
1885,2.585989022918511e-06,0.0
1886,2.607844862723141e-06,0.0
1887,2.682082140381681e-06,0.0
1888,2.6776415325002745e-06,0.0
1889,2.977819576699403e-06,0.0
1890,3.0051862722757505e-06,0.0
1891,2.7249791401118273e-06,0.0
1892,2.6854306724999333e-06,0.0
1893,2.7023131679015933e-06,2.463366621796581e-09
1894,2.6951684048981406e-06,1.2603078580752936e-09
1895,2.6168936528847553e-06,6.018614495673091e-10
1896,2.6666364192351466e-06,0.0
1897,2.7094217784906505e-06,5.826713556089658e-10
1898,2.680928446352482e-06,5.6583548957434e-10
1899,2.588012193882605e-06,0.0
1900,2.6323830297769746e-06,0.0
1901,2.880436113628093e-06,0.0
1902,2.385415882599773e-06,0.0
1903,2.8372758151817834e-06,0.0
1904,2.592719283711631e-06,5.374625189347171e-10
1905,2.6257941954099806e-06,0.0
1906,2.5211647880496457e-06,3.600929110447737e-09
1907,2.5709073270263616e-06,1.5428529565042481e-09
1908,2.58928434959671e-06,0.0
1909,2.5178001124004368e-06,3.300590023513905e-09
1910,2.6277189135726076e-06,0.0
1911,2.613367769299657e-06,0.0
1912,2.561993369454285e-06,2.0837684910901544e-09
1913,2.6870247893384658e-06,0.0
1914,2.5655224362708395e-06,0.0
1915,2.739027195275412e-06,0.0
1916,2.6677557798393536e-06,0.0
1917,2.628651827762951e-06,0.0
1918,2.6292316306353314e-06,0.0
1919,2.7126320674142335e-06,0.0
1920,2.2693977825838374e-06,0.0
1921,2.1491457573574735e-06,0.0
1922,2.3181473807198927e-06,2.2133805899215986e-09
1923,2.248457803943893e-06,0.0
1924,2.4017097075557103e-06,0.0
1925,2.2777226149628405e-06,0.0
1926,2.2459469164459733e-06,0.0
1927,1.9644933217932703e-06,0.0
1928,2.119530563504668e-06,0.0
1929,1.9997030449303566e-06,0.0
1930,2.1112243757670512e-06,1.0503603542488804e-09
1931,2.19553112401627e-06,0.0
1932,2.2368415102391737e-06,0.0
1933,2.0979841792723164e-06,0.0
1934,2.015301788560464e-06,0.0
1935,2.076497366942931e-06,0.0
1936,2.073326186291524e-06,0.0
1937,2.0057650544913486e-06,0.0
1938,1.8345778016737313e-06,0.0
1939,1.997402932829573e-06,0.0
1940,1.8409783706374583e-06,2.5357829169792012e-09
1941,1.3990122624818468e-06,0.0
1942,1.5656532923458144e-06,0.0
1943,1.3122622704031528e-06,0.0
1944,1.4138018968878896e-06,0.0
1945,1.3593864878203021e-06,0.0
1946,1.4046394198885537e-06,0.0
1947,1.409046944900183e-06,0.0
1948,1.5742493815196212e-06,5.435944139264848e-09
1949,1.5088742202351568e-06,0.0
1950,1.6506080555700464e-06,0.0
1951,1.618400801817188e-06,0.0
1952,1.5743391941214213e-06,0.0
1953,1.5869848084548721e-06,0.0
1954,1.426790277037071e-06,1.9545072227344917e-09
1955,1.5157756934058852e-06,0.0
1956,1.475617182222777e-06,0.0
1957,1.3782658925265423e-06,0.0
1958,1.3889097090213909e-06,8.272243445794913e-10
1959,1.242444909621554e-06,0.0
1960,1.2263716371307964e-06,0.0
1961,1.1561736528165056e-06,0.0
1962,1.12506302230031e-06,0.0
1963,1.1121611578346347e-06,0.0
1964,1.0695616765588056e-06,0.0
1965,1.3308009556567413e-06,0.0
1966,1.031929627970385e-06,0.0
1967,9.855740472630714e-07,0.0
1968,1.1480059356472339e-06,0.0
1969,1.1086431186413392e-06,0.0
1970,1.2085449725418584e-06,0.0
1971,9.824616427067667e-07,0.0
1972,1.087591158466239e-06,0.0
1973,8.936903554968012e-07,5.513203782392395e-10
1974,8.517115475115133e-07,0.0
1975,7.8418622706522e-07,0.0
1976,7.82753204475739e-07,0.0
1977,8.221617804338166e-07,0.0
1978,7.497026217606617e-07,0.0
1979,7.104295605131483e-07,1.1703946700691858e-09
1980,7.919414883872378e-07,0.0
1981,7.052987598399341e-07,0.0
1982,7.163457667047624e-07,0.0
1983,6.814225912421534e-07,6.315316047889041e-10
1984,7.289353902706353e-07,0.0
1985,5.317753561939753e-07,0.0
1986,8.350318125849299e-07,5.994485463567401e-10
1987,7.082436468408559e-07,0.0
1988,6.092498665566382e-07,0.0
1989,7.919360314190271e-07,0.0
1990,5.879094260308193e-07,0.0
1991,6.7289619209987e-07,0.0
1992,5.096698600937088e-07,1.1019888335184191e-09
1993,5.361952730709163e-07,0.0
1994,7.775241783747333e-07,1.0549853213248639e-09
1995,6.517785777759855e-07,5.422450821690461e-10
1996,4.969763836015773e-07,0.0
1997,5.619616558760754e-07,0.0
1998,4.901636998511094e-07,4.768129224785866e-10
1999,5.502521958078432e-07,4.570201161957499e-10
2000,4.6080069182607986e-07,0.0
2001,4.906956974082277e-07,0.0
2002,4.1753040136427444e-07,8.76244299341522e-10
2003,4.183590647244273e-07,4.1669229178253886e-10
2004,4.686697820943664e-07,4.404791253964646e-10
2005,4.6793957153568044e-07,0.0
2006,4.632626087186509e-07,0.0
2007,4.989104809283162e-07,0.0
2008,4.3127863591507776e-07,4.257439678578834e-10
2009,4.7634242150706996e-07,0.0
2010,4.6387646079892875e-07,0.0
2011,4.2063692262672703e-07,1.1471915639660324e-09
2012,5.27999588939565e-07,1.0212758416727752e-09
2013,4.6271583187262877e-07,0.0
2014,5.402785632213636e-07,4.330890368553497e-10
2015,6.086715984565672e-07,2.2165753954528356e-10
2016,6.690428335787146e-07,6.214020409345267e-10
2017,5.179643949304591e-07,0.0
2018,5.508849767466018e-07,1.0325866828253538e-09
2019,6.0075763030909e-07,5.1019755087367e-10
