year,autres_ADJ âges_NOUN,autres_ADJ ages_NOUN,autres_ADJ pages_NOUN
1863,1.0588595955596247e-07,9.989241656072068e-10,1.108805847138683e-07
1864,1.0164823294189773e-07,1.4384183844029508e-09,1.0452507126501587e-07
1865,1.2237795488090342e-07,2.3534221793575227e-09,7.719224726088214e-08
1866,1.2310000840898283e-07,2.9193677475447544e-09,1.0704348341050718e-07
1867,1.232614152968381e-07,2.426405742994575e-09,1.3879041205200338e-07
1868,1.150990627252213e-07,4.93987406535723e-09,1.0917121784359551e-07
1869,1.2843655383676378e-07,6.836927024522765e-09,1.1769281371698526e-07
1870,1.588331457469394e-07,1.7202146374017957e-09,1.0206606759766146e-07
1871,4.779529660936532e-08,0.0,1.0302542108320267e-07
1872,1.7839650467976753e-07,6.047339295989218e-10,8.224381531363179e-08
1873,1.2450888675630267e-07,2.9930021794299932e-09,1.3348790162126534e-07
1874,1.0156835372754358e-07,2.3898436007918633e-09,1.0156835372754358e-07
1875,1.0699255881263525e-07,1.1443054281912168e-09,1.035596426390839e-07
1876,9.37132327294421e-08,6.04601479992084e-10,9.431783354330037e-08
1877,1.5894977423158707e-07,0.0,1.1751150452710135e-07
1878,1.2621694622794166e-07,1.8117266020745149e-09,1.3648340768668277e-07
1879,1.1057878879228156e-07,6.10932526790009e-10,1.1302251579081712e-07
1880,1.1744658934276231e-07,2.5671385017744797e-09,1.1423766466123197e-07
1881,1.0598211730439289e-07,0.0,1.5618417137375218e-07
1882,8.119570082953942e-08,2.6621540527571597e-09,1.4974617101870535e-07
1883,8.278333751832179e-08,6.319338941018771e-10,1.7125408646734286e-07
1884,7.393900602892245e-08,1.3203393933736152e-09,1.9012887264580058e-07
1885,9.410628365458251e-08,0.0,1.4244854185108125e-07
1886,7.486018205327127e-08,1.2906927748801422e-09,1.54883139202866e-07
1887,7.181817096579834e-08,1.9586773869484375e-09,1.168677528085027e-07
1888,7.291706793921549e-08,1.9021844099853524e-09,1.6866034968643362e-07
1889,8.019375030698939e-08,1.8795409673089125e-09,1.5913447271032055e-07
1890,3.6704562944578356e-08,6.554386478008212e-10,1.4354105815073126e-07
1891,8.159001652074949e-08,6.374220040683554e-10,1.5043158896332898e-07
1892,8.399806716852254e-08,6.268512375839919e-10,1.4041467011338682e-07
1893,6.404753349897874e-08,6.158416554491453e-10,1.5211288939553924e-07
1894,5.230277722034771e-08,6.301539290376468e-10,1.6005910197236517e-07
1895,5.777869915846168e-08,6.018614495673091e-10,1.9259566386153892e-07
1896,7.31231608597227e-08,1.179405795248556e-09,1.7278294706102315e-07
1897,5.884980680548324e-08,5.82671366711196e-09,1.5732126712464378e-07
1898,4.6964345301603316e-08,1.13167097914868e-09,1.4711723395066656e-07
1899,4.753717419703207e-08,5.527578395003729e-10,1.481390938806726e-07
1900,6.229263505019844e-08,2.07642125715779e-09,1.780531277972841e-07
1901,4.247441509619421e-08,5.588738916095792e-10,1.3021761446907476e-07
1902,7.512734612191707e-08,4.910283846193408e-10,1.5074571990680852e-07
1903,4.968202560462487e-08,1.6200660812870638e-09,2.2086901196871622e-07
1904,4.998401337275027e-08,0.0,1.7306292932062206e-07
1905,5.522012003211785e-08,1.5482277126999122e-09,1.9043200438773056e-07
1906,5.9158121956670584e-08,1.0288369045596824e-09,1.713013375592709e-07
1907,1.496567421099826e-07,4.114274587685429e-09,1.352567835510854e-07
1908,5.058730678797474e-08,1.4734167219643268e-09,1.6944292724474508e-07
1909,5.0609049395689e-08,2.7504918342913243e-09,1.7328098067537212e-07
1910,7.214603670036013e-08,1.6032452032632705e-09,1.9880241097780527e-07
1911,5.054355511902031e-08,1.5961122423746588e-09,2.0589847338214895e-07
1912,8.803922213473925e-08,1.5628263128064646e-09,2.1567004182543315e-07
1913,5.992378504515727e-08,0.0,1.96210621083992e-07
1914,5.1564928327252346e-08,1.3393487430235496e-09,1.875088173619588e-07
1915,6.125996065975414e-08,0.0,1.260541466763243e-07
1916,1.8678685265172135e-08,0.0,2.2084799411459244e-07
1917,7.128176093829097e-08,0.0,2.0068556239039026e-07
1918,4.5945505178224266e-08,0.0,1.9641703374873032e-07
1919,4.603924352863942e-08,0.0,2.1454286525113275e-07
1920,4.770506123463747e-08,1.514446346106979e-09,2.059647101759765e-07
1921,6.588290091258386e-08,1.5145494858259667e-09,1.9840598497467e-07
1922,4.721878710256533e-08,7.377935484775833e-10,1.8223501285774546e-07
1923,5.6264525483129546e-08,2.1231896241147297e-09,2.4098201834021893e-07
1924,6.059063650809549e-08,0.0,1.9208520996016887e-07
1925,3.519416935660047e-08,3.299453377181294e-09,1.9246810722961527e-07
1926,4.56991671171636e-08,1.1146138456652466e-09,2.329542923007466e-07
1927,2.8987985345452216e-08,0.0,2.2186956982750417e-07
1928,5.0274582719112004e-08,0.0,2.2052259396332374e-07
1929,5.458799279267623e-08,3.342121912552898e-09,1.9941327877859294e-07
1930,3.991369368350206e-08,5.251801771244402e-09,2.2792819720507396e-07
1931,5.47457119637329e-08,0.0,2.0187481197808665e-07
1932,5.041386685888938e-08,2.1919073223131136e-09,1.5562541477720515e-07
1933,2.982372038218273e-08,0.0,1.766482000675751e-07
1934,5.152079296522061e-08,4.7926320689839486e-09,2.0728133165448526e-07
1935,5.2660450222674626e-08,2.393656828303392e-09,1.7952426389911125e-07
1936,2.3036957230715416e-08,0.0,2.1945733408301749e-07
1937,5.9178255185088346e-08,1.2591118148108649e-09,1.9264410866526305e-07
1938,4.019216603978748e-08,1.2965214457594243e-09,2.3596690823524114e-07
1939,5.8117393564316444e-08,0.0,1.942344454164413e-07
1940,4.3108308034334186e-08,2.5357829169792012e-09,1.2425336137766863e-07
1941,8.559357667081713e-08,0.0,1.8594465700516594e-07
1942,4.8547388331598995e-08,0.0,1.8508691823626577e-07
1943,2.9032351633873077e-08,0.0,2.52581457971246e-07
1944,8.675602458652065e-08,6.4263723231761105e-09,1.767252371109862e-07
1945,4.574858536443571e-08,2.178504043826024e-09,2.0695787839031254e-07
1946,5.986074569364064e-08,4.1763312808029696e-09,2.0603233963356615e-07
1947,5.4836007734593295e-08,1.1920870957027319e-09,1.8596558959416143e-07
1948,6.305695166020087e-08,6.523132922708896e-09,2.141761967777711e-07
1949,4.810334175431308e-08,9.817008317369869e-10,1.6394403701269766e-07
1950,5.104973510583477e-08,1.0635361480382244e-09,1.7229285731445998e-07
1951,7.569595084078173e-08,0.0,1.9830207520499243e-07
1952,7.4868104604775e-08,0.0,1.898064709848768e-07
1953,6.141081598798337e-08,2.1547654771580937e-09,1.8100030274581513e-07
1954,6.352148318455875e-08,9.772536113672459e-10,2.0033698433508107e-07
1955,6.569925403709931e-08,0.0,1.6800238711311977e-07
1956,6.715278999536167e-08,1.744228317335228e-09,1.8139974145015003e-07
1957,7.863183526524153e-08,8.835037701437898e-10,2.5798308911362255e-07
1958,5.046068451974861e-08,0.0,1.8777993204821541e-07
1959,3.332821663093455e-08,7.750747821333448e-10,2.084951233882748e-07
1960,5.052208251754564e-08,0.0,2.180062494971935e-07
1961,8.129346440455265e-08,1.3896318540318475e-09,2.0497070352121227e-07
1962,6.532214769094935e-08,0.0,2.2070008753871662e-07
1963,6.272071573221183e-08,1.9398159745165344e-09,2.1467296562605043e-07
1964,6.266487417860844e-08,0.0,1.9164500031365606e-07
1965,6.073967995234852e-08,3.2832261354087677e-09,1.9480474122701708e-07
1966,7.699313897546745e-08,1.1078149508847446e-09,1.8112774569090107e-07
1967,5.521975765532261e-08,4.930335584241163e-10,1.7995725443142874e-07
1968,8.713346488775642e-08,8.982831700699023e-10,2.5376499479534687e-07
1969,1.0173537390301135e-07,1.8167031212712459e-09,2.121000903798631e-07
1970,6.484201975354154e-08,1.3796175313274261e-09,1.986649209584357e-07
1971,8.324204259224643e-08,0.0,2.214649299503435e-07
1972,6.310080635785198e-08,1.0260293725750103e-09,2.2880455219365103e-07
1973,7.112032562872628e-08,0.0,2.3541380755887076e-07
1974,6.469407765052893e-08,2.2502286700643026e-09,2.81841153082496e-07
1975,5.0832174025572385e-08,1.1422960355389478e-09,1.6449062911760848e-07
1976,6.227744364650789e-08,0.0,2.1882807743622834e-07
1977,6.699531240883516e-08,1.7630346071939584e-09,2.0039826154061302e-07
1978,5.346532105932056e-08,5.940591352171509e-10,2.1326722787762264e-07
1979,6.905328575612657e-08,7.607565244427406e-09,1.7087762671508244e-07
1980,5.5145960686786566e-08,5.685150683554241e-10,1.995487934891571e-07
1981,5.060439534076977e-08,1.897664858585557e-09,2.0051992066782987e-07
1982,6.9524027423995e-08,0.0,2.0795133082174289e-07
1983,7.1363068343544e-08,2.5261264191556165e-09,1.9703786335867335e-07
1984,6.494889248642721e-08,4.059305891424003e-09,1.6991094753393554e-07
1985,5.8350913434424e-08,6.015558051686298e-10,1.7926363682363444e-07
1986,5.3350920126149504e-08,0.0,1.7803621688017301e-07
1987,5.377518874638554e-08,0.0,1.7599153068204032e-07
1988,8.275244312017094e-08,0.0,1.559103992576638e-07
1989,6.366222038423075e-08,5.488122178931576e-10,1.854985356430916e-07
1990,6.865300150593612e-08,1.6345953479657283e-09,1.411200543088853e-07
1991,6.857914058855386e-08,1.1722930404189924e-09,1.811192760214908e-07
1992,5.895640242670197e-08,0.0,1.9119505623166333e-07
1993,7.090185505376212e-08,0.0,2.043967555209747e-07
1994,6.540908970009696e-08,5.274926606624319e-10,1.4769794631774857e-07
1995,4.825981392286849e-08,0.0,2.0008843648611219e-07
1996,5.231330391097799e-08,1.6014276571496566e-09,2.3007177674116974e-07
1997,4.938741327009666e-08,4.79489448146353e-10,1.9802914152933226e-07
1998,5.864798779953162e-08,0.0,2.0359911445666512e-07
1999,4.433094957789763e-08,0.0,2.175415687588611e-07
2000,4.948195453380322e-08,0.0,1.8688272973577114e-07
2001,7.316623396036448e-08,0.0,1.8663962464415818e-07
2002,7.491888709409977e-08,8.76244299341522e-10,2.019743163828025e-07
2003,6.667076490884938e-08,8.333845835650777e-10,1.800110709382352e-07
2004,5.550036874524267e-08,0.0,2.0085848007056484e-07
2005,6.215174153112457e-08,0.0,1.7474548030804726e-07
2006,5.888582421675892e-08,0.0,2.3842582663746725e-07
2007,4.753430715709328e-08,3.994479469415779e-10,2.720240388498496e-07
2008,4.768332573235057e-08,4.257439678578834e-10,2.2308984171104385e-07
2009,3.862236042095901e-08,4.76819250749827e-10,2.6463467861503887e-07
2010,4.5820790717243653e-08,0.0,2.1446020070925442e-07
2011,5.20060190467575e-08,3.82397197240536e-10,3.093593363701075e-07
2012,4.4595712012096556e-08,0.0,3.3259547649322485e-07
2013,5.076207543197597e-08,0.0,2.5910972567544377e-07
2014,4.027728195410418e-08,0.0,1.996540390791779e-07
2015,3.989835661855068e-08,0.0,1.8042923954908474e-07
2016,4.8262222662742715e-08,0.0,1.8538493407049828e-07
2017,3.1193579275168304e-08,0.0,2.2967530810547032e-07
2018,3.2268335559137995e-08,0.0,1.8534930745772726e-07
2019,3.21424451499297e-08,0.0,1.6913048739297665e-07
