year,premières_ADJ îles_NOUN,premières_ADJ iles_NOUN,premières_ADJ piles_NOUN
1858,1.2723557318849998e-08,4.893676019968041e-10,2.4468380654951716e-09
1859,2.0877910955618972e-08,1.018434669930457e-09,1.9350258284589472e-08
1860,1.327383358784573e-08,1.8308735638683515e-09,3.020941363729435e-08
1861,5.659156698811785e-09,1.4147891747029462e-09,9.903524222920623e-09
1862,1.0391368654438793e-08,1.8071945051545413e-09,2.710791813242963e-09
1863,1.1487627737949424e-08,1.9978483867255648e-09,9.989241656072068e-10
1864,8.151037178549814e-09,0.0,1.0548401263577034e-08
1865,8.001635798393636e-09,9.41368871743009e-10,1.8827376990770972e-08
1866,2.919367858567057e-09,0.0,1.0217787504984699e-08
1867,6.79393608038481e-09,0.0,2.232293283555009e-08
1868,4.44588676984381e-09,4.93987406535723e-10,2.4699371437009177e-09
1869,1.0255390314739543e-08,0.0,1.12320943657096e-08
1870,2.8670243068518175e-08,4.013834153937523e-09,2.2362790730312554e-08
1871,8.496941816815706e-09,1.0621177271019633e-09,9.559059321873065e-09
1872,4.8378714367913744e-09,0.0,1.7537283625301825e-08
1873,1.4366410283628284e-08,0.0,1.97538145840781e-08
1874,5.377148060148329e-09,5.974609140757536e-10,1.7923827755339516e-08
1875,3.661777370211894e-08,2.2886108563824337e-09,1.94531928343622e-08
1876,2.0556450763820067e-08,1.209202959984168e-09,2.5997863417615008e-08
1877,3.896434108696667e-08,0.0,1.36065949618569e-08
1878,1.3889904337816006e-08,0.0,1.0870359723469392e-08
1879,1.3440515367335593e-08,1.221865053580018e-09,9.163987790827832e-09
1880,3.8507077526617195e-09,0.0,2.5029599726167362e-08
1881,2.022027167924989e-08,1.3945015142624584e-09,3.69542902944886e-08
1882,1.3310770263785798e-08,0.0,2.2628309892525067e-08
1883,1.1374810426900694e-08,0.0,2.5277355319985872e-08
1884,3.498899303622238e-08,2.6406787867472303e-09,9.902545450302114e-09
1885,3.2228177904158883e-09,1.2891271383708158e-09,3.0294486919046903e-08
1886,1.8069698626277386e-08,1.9360391623202133e-09,1.0325542199041138e-08
1887,1.6322312390570914e-08,6.528924623161458e-10,7.1818169189441505e-09
1888,3.1703073499755874e-09,6.340614699951175e-10,2.2192152115962926e-08
1889,1.3156786771162388e-08,1.2530273485467092e-09,6.891650361495749e-09
1890,1.3764211992395303e-08,1.3108772956016423e-09,1.3764211992395303e-08
1891,1.3385862196457765e-08,1.2748440081367107e-09,2.358461337337303e-08
1892,1.817868522380195e-08,1.8805537127519756e-09,8.775916882086676e-09
1893,3.695050043717174e-09,6.158416554491453e-10,5.542574843531156e-09
1894,5.671385139294216e-09,2.520615716150587e-09,6.301539290376468e-09
1895,1.023164486468886e-08,6.018614495673091e-10,8.426059849853118e-09
1896,7.66613794667137e-09,2.94851448812139e-09,1.7691086373616827e-09
1897,9.905413378419325e-09,0.0,4.661370844871726e-09
1898,4.52668391659472e-09,5.6583548957434e-10,4.52668391659472e-09
1899,8.844125432005967e-09,1.1055156790007459e-09,3.8693048765026106e-09
1900,5.710158568206225e-09,2.595526460424935e-09,3.633737311048435e-09
1901,6.706486921359556e-09,5.588738916095792e-10,6.147612641171918e-09
1902,4.419255628107521e-09,1.4730851538580225e-09,8.347482705062248e-09
1903,9.1803746826713e-09,0.0,5.400220270956879e-09
1904,1.4511488011237361e-08,2.1498500757388683e-09,9.13686282189019e-09
1905,9.28936660926638e-09,5.160759042333041e-10,2.115911179600971e-08
1906,2.572092316910357e-09,0.0,5.658602919567102e-09
1907,6.685696440911215e-09,1.028568674676933e-09,1.4399961223432456e-08
1908,7.367083831866239e-09,9.822778146428846e-10,1.7189861978295085e-08
1909,7.701377313651392e-09,5.500983557560346e-10,1.1552065082298668e-08
1910,4.275320542035388e-09,0.0,2.0842188419578633e-08
1911,9.044636151145369e-09,5.320374141248863e-10,1.8621308939259507e-08
1912,6.772247651554153e-09,0.0,1.1981668990301841e-08
1913,9.545381374209683e-09,1.5908969142053309e-09,3.71209285532359e-09
1914,6.696743715117748e-10,6.696743715117748e-10,6.696743604095445e-09
1915,1.1780761921542648e-09,0.0,1.1780761921542648e-09
1916,0.0,0.0,1.0987461607214755e-08
1917,4.386569774084137e-09,0.0,0.0
1918,2.2972752589112133e-09,1.1486376294556067e-09,2.2972752589112133e-08
1919,3.6831393490643904e-09,0.0,1.3811772170413406e-08
1920,2.2716695191604686e-09,0.0,2.7260034229925623e-08
1921,1.060184651180407e-08,0.0,6.058197943303867e-09
1922,1.0329110011753073e-08,0.0,9.591316185719734e-09
1923,9.554353752605493e-09,1.0615948120573648e-09,8.492758496458919e-09
1924,9.02413699321869e-09,0.0,1.2891624656674594e-08
1925,1.5397448649423495e-08,1.0998177923937646e-09,4.7292164850887275e-08
1926,6.687683296036084e-09,2.229227691330493e-09,1.0031524944054127e-08
1927,1.8953683067479687e-08,0.0,2.4528294062520217e-08
1928,7.998228745975666e-09,0.0,4.570416489713125e-09
1929,4.4561625500705304e-09,5.570202965543558e-09,2.33948540540041e-08
1930,3.1510811737689437e-09,0.0,1.1553964007759987e-08
1931,6.843213995466613e-09,0.0,3.763767608688795e-08
1932,2.1919073223131136e-09,0.0,5.698959171240858e-08
1933,4.588264879146209e-09,0.0,1.3764794637438627e-08
1934,3.5944740517379614e-09,0.0,1.1981580172459871e-08
1935,5.98414207075848e-09,0.0,2.6330225111337313e-08
1936,6.0623572828433225e-09,0.0,1.6974599503782883e-08
1937,5.0364472592434595e-09,0.0,1.3850230295986421e-08
1938,1.4261735792331365e-08,1.2965214457594243e-09,3.8895642262559704e-09
1939,4.588215141154706e-09,0.0,1.2235240376412548e-08
1940,7.607348528892999e-09,0.0,2.5357829169792012e-09
1941,1.7709016475464523e-08,5.9030051957620344e-09,1.1806010391524069e-08
1942,0.0,0.0,6.068423541449874e-09
1943,2.9032352077962287e-09,0.0,2.6129116648121453e-08
1944,9.639558484764166e-09,0.0,2.2492303131116387e-08
1945,8.714016175304096e-09,0.0,0.0
1946,6.960552134671616e-09,1.3921104269343232e-09,9.744772988540262e-09
1947,7.152522574216391e-09,2.3841741914054637e-09,2.7418003867296648e-08
1948,5.435944139264848e-09,0.0,2.391815279167986e-08
1949,4.908504269707237e-09,0.0,2.1597418964347526e-08
1950,8.508289184305795e-09,1.0635361480382244e-09,8.508289184305795e-09
1951,4.264560704569931e-09,0.0,9.595261474260042e-09
1952,1.4762725264461096e-08,0.0,1.370824520563474e-08
1953,1.6160740301529586e-08,1.0773827385790469e-09,1.939288907237824e-08
1954,8.795282724349818e-09,9.772536113672459e-10,1.4658803948464083e-08
1955,1.595553378308523e-08,0.0,2.1586897602787758e-08
1956,6.976913269340912e-09,8.72114158667614e-10,4.273359266449006e-08
1957,9.718541527092839e-09,2.6505113659425206e-09,3.0922631566454584e-08
1958,1.6544486891589827e-09,0.0,3.1434524316864554e-08
1959,1.4726420971555854e-08,0.0,2.712761748568937e-08
1960,8.305000243069571e-09,0.0,4.498541628095154e-08
1961,7.64297514166401e-09,0.0,1.528595028332802e-08
1962,5.0735651235811474e-09,6.341956404476434e-10,2.3465238641051656e-08
1963,3.879631726988464e-09,1.2932106496776896e-09,1.6165133231993423e-08
1964,4.867174663303331e-09,6.083968329129164e-10,1.3384730657151067e-08
1965,4.924839203113152e-09,5.472043373977442e-10,2.7360217202954118e-08
1966,2.215629901769489e-09,0.0,2.0494576702390077e-08
1967,2.9582012395223956e-09,0.0,1.5284040699725665e-08
1968,6.737123747768692e-09,4.4914158503495116e-10,1.661823922916028e-08
1969,6.8126366770115965e-09,4.5417578031781147e-10,7.2668124850849836e-09
1970,1.0577067222072856e-08,1.3796175313274261e-09,5.518470125309705e-09
1971,3.083038491169532e-09,1.0276794970565106e-09,5.652237344833111e-09
1972,7.182205497002769e-09,1.0260293725750103e-09,1.539044092169206e-08
1973,8.269805285010534e-09,5.513203782392395e-10,9.37244681864513e-09
1974,6.750686232237513e-09,5.625571675160757e-10,1.7439271360331077e-08
1975,6.282628195464213e-09,5.711480177694739e-10,1.028066431985053e-08
1976,5.713526984862938e-09,0.0,1.1427053969725876e-08
1977,9.402850942308305e-09,0.0,8.22749424145286e-09
1978,1.2475242172627077e-08,0.0,1.9603952239322098e-08
1979,8.777959692451986e-09,5.851973350345929e-10,7.022368020415115e-09
1980,1.6486936260662333e-08,1.7055452050662723e-09,7.95921106799824e-09
1981,5.060439622894819e-09,1.2651099057237047e-09,1.2018544381930951e-08
1982,8.690503427999374e-09,0.0,1.924325765401136e-08
1983,8.209910973278056e-09,1.2630632095778083e-09,1.0736036948344463e-08
1984,4.639206796497319e-09,0.0,9.858314165001048e-09
1985,5.414002135495366e-09,0.0,4.812446441349039e-09
1986,5.994485352545098e-09,0.0,5.994485352545098e-09
1987,6.721898593298192e-09,0.0,9.166225112267057e-09
1988,1.199310784016916e-08,0.0,5.99655392008458e-09
1989,9.878619700032232e-09,1.6464366536794728e-09,9.878619700032232e-09
1990,1.1442167213715493e-08,0.0,5.448650863826288e-09
1991,1.0550637696837839e-08,1.1722930404189924e-09,8.20605094986604e-09
1992,7.162927584403178e-09,0.0,9.366905473484621e-09
1993,8.862731881720265e-09,0.0,1.550978012687665e-08
1994,1.0549853435293244e-08,0.0,8.439882570598911e-09
1995,1.2471637056421514e-08,0.0,3.795715741716776e-09
1996,1.1209993822092201e-08,0.0,9.60856638698715e-09
1997,9.58978851883785e-09,9.58978896292706e-10,5.274384040632185e-09
1998,1.621164003040576e-08,0.0,5.72175506974304e-09
1999,8.226361813967742e-09,0.0,3.1991407301035224e-09
2000,1.0161472552283612e-08,4.4180314962005696e-10,7.95245647111642e-09
2001,1.3143635513301888e-08,2.1906058633724967e-09,7.886181485616817e-09
2002,7.886198361006791e-09,0.0,1.1391176002462089e-08
2003,1.0833999475323708e-08,0.0,6.667076668520622e-09
2004,1.7178685141061578e-08,8.809582507929292e-10,9.250062049659391e-09
2005,1.1259373877692269e-08,0.0,7.205999352777326e-09
2006,1.0294725072412803e-08,0.0,7.412201963319376e-09
2007,8.38840730210677e-09,0.0,3.1955835755326234e-09
2008,2.2564430324223395e-08,0.0,9.366367237362283e-09
2009,1.6211854969583328e-08,0.0,7.629108011997232e-09
2010,1.7005655550406118e-08,0.0,4.723792912386671e-09
2011,1.7590270573464295e-08,0.0,6.500752380844688e-09
2012,2.11063664323774e-08,0.0,9.19148224198807e-09
2013,1.561910067948702e-08,0.0,3.3469500504423877e-09
2014,1.5591204771681078e-08,0.0,5.413613113347537e-09
2015,1.3742767812630063e-08,0.0,3.989835573037226e-09
2016,1.4706514228635115e-08,2.0713400439298368e-10,1.86420612280358e-09
2017,1.4338984222206363e-08,0.0,1.7609279590047322e-09
2018,1.7037679711506826e-08,0.0,3.872199894061623e-09
2019,1.7346716063570966e-08,0.0,4.08158040698936e-09
