year,nos_DET âges_NOUN,nos_DET ages_NOUN,nos_DET pages_NOUN
1800,9.432493763839034e-08,3.144164484325529e-09,3.144164484325529e-09
1801,9.762848840466631e-08,2.3811825844433088e-09,1.1905912700171939e-08
1802,1.1412984690650774e-07,0.0,1.5664880947952042e-08
1803,1.2872238985828233e-07,0.0,1.755305234496518e-08
1804,1.3842365964578107e-07,0.0,1.2359254952798437e-08
1805,2.0753007090590359e-07,0.0,3.980028751016107e-08
1806,1.3543844712415876e-07,0.0,2.5935023018064385e-08
1807,7.402083213037258e-08,0.0,1.4234775136401367e-08
1808,1.20101923961613e-07,0.0,2.039466640013643e-08
1809,1.1746959049929728e-07,0.0,1.3554183553310395e-08
1810,1.9891077229772236e-07,2.3401267590372754e-09,2.8081521552536515e-08
1811,1.0529722693775057e-07,0.0,2.5070767684098882e-09
1812,1.600324992523383e-07,2.6672082320544632e-09,2.9339290108509886e-08
1813,1.4091134392657523e-07,0.0,1.4378708002027452e-08
1814,9.754699448194515e-08,0.0,2.8320094713762956e-08
1815,9.170560133497929e-08,0.0,5.394447111228828e-09
1816,3.244645441213834e-08,0.0,6.952811659743929e-09
1817,6.850242650902061e-08,0.0,3.8921834311089754e-08
1818,1.275565961744718e-07,3.5763532135746345e-09,3.814776872168579e-08
1819,1.0661581484328053e-07,0.0,4.5544620519422097e-08
1820,8.781195859342006e-08,0.0,1.6613073583471305e-08
1821,2.2089733642260967e-07,9.86148829262845e-10,7.001656932015266e-08
1822,1.31335568198665e-07,3.0076847679083585e-09,2.2056354964661296e-08
1823,1.670174141210623e-07,2.9648061783404955e-09,4.4472091786929013e-08
1824,8.842168330858158e-08,0.0,1.3473780313688621e-08
1825,1.1887348416728116e-07,1.0566531427613768e-08,1.4793144487157406e-07
1826,6.605988089880555e-08,1.7615968683770689e-09,5.6371099788066203e-08
1827,7.650336719677853e-08,9.217273055917019e-10,3.133872955585204e-08
1828,1.146537678131665e-07,0.0,5.8702729177628754e-08
1829,8.058785416764636e-08,0.0,8.14451704411745e-08
1830,9.914993781556802e-08,0.0,3.3397874021900975e-08
1831,1.559120670346914e-07,0.0,7.327866824446971e-08
1832,1.3800568510191624e-07,1.3529969367098715e-09,5.1413883928042026e-08
1833,1.146779246008478e-07,0.0,8.803557871583934e-08
1834,1.1108091424461009e-07,9.334530925997342e-10,7.280934144482387e-08
1835,1.096647750387092e-07,7.563087933704082e-10,5.445423312266939e-08
1836,9.6106723468381e-08,4.032449929525228e-09,1.0081125445537964e-07
1837,8.279889995854717e-08,6.957890930081589e-10,6.888312187314227e-08
1838,9.468242501142754e-08,0.0,6.754013059939723e-08
1839,7.900366805202452e-08,2.0974426639952526e-09,6.152498077671709e-08
1840,6.369688487772862e-08,0.0,6.942960328881753e-08
1841,7.704657889462396e-08,6.420548537278137e-10,5.008027725850184e-08
1842,1.1202802596699257e-07,0.0,5.8361905086457e-08
1843,9.864541761217538e-08,0.0,4.725528790494593e-08
1844,7.848642269436823e-08,5.488561272137815e-10,6.037417499271669e-08
1845,8.035527931937736e-08,1.1160455892778032e-09,6.52886701368871e-08
1846,6.615586300995346e-08,1.1709002656346001e-09,8.371937099127535e-08
1847,5.3392914090011345e-08,0.0,7.172987714909596e-08
1848,8.367030396305708e-08,8.045221711050488e-10,8.447483018647617e-08
1849,5.865590413378641e-08,0.0,8.128032824572529e-08
1850,5.906426459034719e-08,2.7155984128057753e-09,7.603675378220487e-08
1851,1.0899551483589676e-07,2.579775504329973e-09,7.99730377476493e-08
1852,8.919447225252952e-08,1.9531636308300904e-09,1.2109614311306416e-07
1853,1.0212003687115612e-07,0.0,6.509405969801207e-08
1854,9.352196173040284e-08,3.6369650624479277e-09,1.4755687449685695e-07
1855,1.0136250239156652e-07,1.0613874223963649e-09,8.968723363977915e-08
1856,1.076855342674321e-07,3.106313539724681e-09,6.109083344751909e-08
1857,9.958278690547218e-08,4.881509085841174e-10,6.785297967937254e-08
1858,9.44479436326695e-08,4.893676019968041e-10,1.0178846004960107e-07
1859,1.0897250679597903e-07,0.0,7.689182002224015e-08
1860,1.0161348296122696e-07,1.373155145145688e-09,1.1351416162597161e-07
1861,7.734180340612795e-08,9.431927461278633e-10,8.394415457191329e-08
1862,1.5903311423315358e-07,9.035972525772706e-10,4.834245370677337e-08
1863,1.0189026156126602e-07,1.4983862484108101e-09,1.413477734857338e-07
1864,1.0020981733305234e-07,2.397363974004918e-09,1.1363505458827916e-07
1865,1.219072696678758e-07,4.706844303203894e-09,5.5540764654082864e-08
1866,1.2115376080146234e-07,1.4596838737723772e-09,4.525020175227823e-08
1867,7.521857625647499e-08,1.94112459439566e-09,8.977701604351296e-08
1868,7.706203386526056e-08,4.939873954334928e-09,5.8784500156505715e-08
1869,1.3771524098871168e-07,1.4650557433881772e-09,1.0792577120888325e-07
1870,1.3245652041860012e-07,2.2936195165357276e-09,6.422134646300037e-08
1871,6.585129597169725e-08,0.0,8.603153878183889e-08
1872,7.498701015684617e-08,6.652073114565837e-09,4.8378716144270584e-08
1873,1.0355788082616613e-07,5.986004469882289e-10,5.8064242525190934e-08
1874,7.886483954777646e-08,0.0,8.304706405892759e-08
1875,9.440519477266207e-08,0.0,6.122033857636211e-08
1876,7.315678196562203e-08,0.0,8.887641689270254e-08
1877,7.298082882467583e-08,6.184815992682502e-10,6.74144913226371e-08
1878,7.126124756950958e-08,1.2078177347163432e-09,3.442280638310535e-08
1879,7.331190365889029e-08,0.0,5.7427657074171634e-08
1880,7.123809209197418e-08,6.417846254436199e-10,4.0432432291126474e-08
1881,1.0807386985334233e-07,0.0,6.344981762218538e-08
1882,1.044895456825401e-07,1.3310770263785798e-09,4.6587696811428714e-08
1883,8.594300737740923e-08,1.895801682305631e-09,6.192952245465122e-08
1884,7.393900602892245e-08,6.601696966868076e-10,5.149323634157099e-08
1885,5.478790227053665e-08,6.445635691854079e-10,6.187810136504268e-08
1886,6.776136884933948e-08,0.0,9.680195645067613e-08
1887,3.982643864697266e-08,6.528924623161458e-10,6.202478408656731e-08
1888,4.438430378783664e-08,1.268122939990235e-09,4.6920548335549483e-08
1889,6.45309095048674e-08,6.265136742733546e-10,6.077182534980352e-08
1890,6.095579418996522e-08,1.3108772956016423e-09,5.7023162025604535e-08
1891,5.163118199646988e-08,0.0,3.697047656903152e-08
1892,9.089342789536659e-08,6.268512375839919e-10,4.387958751905785e-08
1893,8.806535678473892e-08,0.0,6.89742665205273e-08
1894,7.75089308291399e-08,0.0,3.969969752937175e-08
1895,9.027921521465032e-08,6.018614495673091e-10,3.9120992889607464e-08
1896,8.255840810988957e-08,0.0,4.599682446038145e-08
1897,7.691261894038348e-08,0.0,2.388952480281148e-08
1898,6.620275028179634e-08,1.6975064687230201e-09,3.960848315998078e-08
1899,6.522542150833033e-08,0.0,4.0351320507170385e-08
1900,7.942311097686172e-08,0.0,5.191053042974403e-08
1901,5.253414420147706e-08,0.0,6.762373994106952e-08
1902,5.401312180852713e-08,1.9641135939885146e-09,4.419255383858456e-08
1903,8.748356594701079e-08,5.400220270956879e-09,3.8881585728844925e-08
1904,5.535864033845428e-08,0.0,8.06193796165644e-08
1905,6.192911039537563e-08,1.0321518084666081e-09,4.6446831825086576e-08
1906,8.693672093329496e-08,5.144184522798412e-10,5.915812040235835e-08
1907,7.662836826183295e-08,5.142843373384665e-10,4.9371296995115443e-08
1908,6.532147267535038e-08,1.4734167219643268e-09,6.433919863546578e-08
1909,5.611003189853747e-08,1.1001967115120692e-09,7.536347168546342e-08
1910,8.336875367831453e-08,0.0,6.306097888320039e-08
1911,9.417062329930559e-08,1.5961122423746588e-09,7.129301471398009e-08
1912,7.293189818735613e-08,0.0,5.938740299527012e-08
1913,5.356019472380069e-08,0.0,7.795394707521552e-08
1914,7.165515736318184e-08,3.348371913070025e-09,8.571831983106293e-08
1915,7.539687973956433e-08,1.1780761921542648e-09,7.068457286152352e-08
1916,6.372727856529536e-08,0.0,8.789969641043172e-08
1917,5.3735478289240746e-08,1.0966424435210342e-09,8.773139781315109e-08
1918,7.581008532042688e-08,0.0,1.2635014012829515e-07
1919,1.0957339613426598e-07,9.207848372660976e-10,1.2614752203932156e-07
1920,8.178010180159845e-08,3.028892692213958e-09,1.0904013558743486e-07
1921,7.345565183891622e-08,7.572747429129834e-10,1.3252308073141705e-07
1922,9.6650952130517e-08,0.0,1.0476668244052689e-07
1923,9.235874642854469e-08,0.0,7.855801964495868e-08
1924,1.353620575628156e-07,1.289162443462999e-09,1.1473545957763065e-07
1925,9.018505831015489e-08,0.0,6.92885220310302e-08
1926,1.0923215365554739e-07,0.0,1.4155595473575033e-07
1927,1.3602054282912945e-07,1.1149224876660924e-09,1.2487131728633472e-07
1928,1.0054916321777796e-07,1.1426041224282812e-09,9.25509303639771e-08
1929,9.692153701834627e-08,0.0,8.912325388799047e-08
1930,7.457558304224676e-08,2.100720708497761e-09,6.302162225413355e-08
1931,6.501053295693282e-08,1.1405356659111021e-09,5.018357107644533e-08
1932,6.356531490059325e-08,0.0,5.2605774847336306e-08
1933,5.964744076436546e-08,0.0,5.1617978780171825e-08
1934,7.788027112098916e-08,0.0,8.38710612072191e-08
1935,8.138433305049375e-08,0.0,9.933675659823393e-08
1936,6.183604739362636e-08,1.2124714565686645e-09,1.091224355320719e-07
1937,8.310137644684801e-08,0.0,1.7249831774091007e-07
1938,5.4453899167583586e-08,0.0,9.46460669837279e-08
1939,5.505858258203489e-08,0.0,1.514110952172132e-07
1940,3.803674530900025e-08,0.0,7.100191878883777e-08
1941,7.969057280732272e-08,0.0,1.5347812976074238e-07
1942,7.888950648293758e-08,3.034211770724937e-09,1.0923162108156248e-07
1943,9.00002916637277e-08,0.0,8.419382213631366e-08
1944,4.819779064746399e-08,0.0,1.1567470181716999e-07
1945,5.446259976338297e-08,0.0,5.8819610515570275e-08
1946,1.1693727408612631e-07,0.0,8.352662295152413e-08
1947,7.867775075887096e-08,0.0,9.77511414035348e-08
1948,7.17544597073072e-08,0.0,7.61032148410834e-08
1949,8.148117158768287e-08,2.945102384188658e-09,6.871905744443296e-08
1950,1.1167129376765672e-07,1.0635361480382244e-09,7.232045717842084e-08
1951,9.382033372418164e-08,1.0661401761424827e-09,7.356367137667519e-08
1952,8.014050933979888e-08,0.0,8.541291363073356e-08
1953,8.61906213067698e-08,0.0,8.403585427529947e-08
1954,5.5703454071576175e-08,0.0,9.186183835829809e-08
1955,7.508486055129993e-08,0.0,9.948744095211737e-08
1956,7.1513363453235e-08,0.0,7.325758843990116e-08
1957,9.18843952035786e-08,8.835037701437898e-10,6.714628714155069e-08
1958,6.204182634306221e-08,1.6544486891589827e-09,9.595802652473395e-08
1959,8.9133602276803e-08,7.750747821333448e-10,6.433120514071078e-08
1960,1.0727291921419635e-07,0.0,7.405291452267093e-08
1961,9.796904398839956e-08,0.0,8.268309814596364e-08
1962,8.815319391120013e-08,6.341956404476434e-10,7.166411064574163e-08
1963,8.7291721406757e-08,6.466053248388448e-10,6.789356099545785e-08
1964,9.125952604716048e-08,0.0,6.631525611977551e-08
1965,8.481667279625071e-08,2.188817349590977e-09,9.466634820487485e-08
1966,7.699313964160126e-08,0.0,9.527208222337435e-08
1967,8.430874154363721e-08,0.0,9.219727686859969e-08
1968,7.545578939449626e-08,4.4914158503495116e-10,7.186265510439327e-08
1969,6.994306767094116e-08,2.2708788183223305e-09,6.630966353782242e-08
1970,8.507641591215531e-08,0.0,6.484202208500989e-08
1971,8.375588000930634e-08,4.6245578477766e-09,7.861748219095688e-08
1972,6.463984758564578e-08,1.5390440033513642e-09,8.823852748474081e-08
1973,6.781240968756208e-08,1.102640756478479e-09,5.7337318670747095e-08
1974,6.525663398537773e-08,2.8127858930915295e-09,8.213334862228194e-08
1975,6.511087491389844e-08,2.2845920710778955e-09,9.138368506356187e-08
1976,6.05633834194208e-08,5.713526873840635e-10,8.05607287546195e-08
1977,6.053085394031044e-08,1.1753563677885381e-09,1.1048350084807979e-07
1978,5.524750124052957e-08,2.9702956760857546e-09,8.79207503468038e-08
1979,6.495690174634916e-08,0.0,7.607565366551938e-08
1980,1.000586504762424e-07,0.0,8.69828038485565e-08
1981,6.452060419270822e-08,2.5302198114474095e-09,7.147870856316629e-08
1982,6.331652335767046e-08,0.0,7.635227894375873e-08
1983,7.452073225167055e-08,0.0,8.020451658374839e-08
1984,5.277097780975737e-08,1.1598016991243298e-09,7.886651787192278e-08
1985,6.617113579299172e-08,0.0,7.940536805861598e-08
1986,7.373217170147939e-08,0.0,8.99172815094218e-08
1987,7.027439680173941e-08,1.8332451112712533e-09,1.0755037554988078e-07
1988,5.996553631426593e-08,1.798966087207532e-09,1.3132452592046207e-07
1989,7.628489773203739e-08,5.488122178931576e-10,1.5202098369027084e-07
1990,6.919786588177601e-08,5.44865097484859e-10,1.073384254812737e-07
1991,6.330382673613855e-08,0.0,1.0198949196293938e-07
1992,6.997628887450702e-08,0.0,9.532203604223355e-08
1993,7.865674733764649e-08,5.539207426075166e-10,8.364202891408823e-08
1994,7.96513928147391e-08,0.0,7.490395814713224e-08
1995,7.157635240062632e-08,2.1689803286761844e-09,1.0248432075199432e-07
1996,6.9929007695535e-08,1.067618438099771e-09,8.113899818695813e-08
1997,6.185413881087953e-08,0.0,7.959524639389315e-08
1998,6.818424802546019e-08,4.768129224785866e-10,8.86872029148833e-08
1999,7.540831925556546e-08,4.570201161957499e-10,7.815043900905039e-08
2000,6.8479491188711e-08,4.4180314962005696e-10,1.0691636487258904e-07
2001,6.528005669359516e-08,0.0,9.726289973421842e-08
2002,6.61564415471716e-08,4.38122149670761e-10,9.025316316524368e-08
2003,8.000492068838128e-08,0.0,1.066732269738857e-07
2004,7.796480350208412e-08,4.404791253964646e-10,8.633390982670797e-08
2005,7.746449171008862e-08,4.5037495954858286e-10,8.422011410491592e-08
2006,8.771105508564858e-08,0.0,1.2312491431965e-07
2007,8.468296508468143e-08,3.994479469415779e-10,1.0625315108314659e-07
2008,9.536664533071892e-08,0.0,8.940623402731163e-08
2009,9.154929880850204e-08,0.0,7.390698675280305e-08
2010,1.2659764703215615e-07,0.0,9.353110203003112e-08
2011,1.6710758177218565e-07,1.1471915639660324e-09,1.0936559732832585e-07
2012,1.3378712515610403e-07,1.0212758416727752e-09,1.1165948854419128e-07
2013,1.6344272957269368e-07,0.0,8.729961509246209e-08
2014,1.9034263232242665e-07,0.0,6.691225529209532e-08
2015,1.5183541779428822e-07,2.2165753954528356e-10,8.799804424031166e-08
2016,1.8766341325360258e-07,8.285360175719347e-10,7.891805431370358e-08
2017,1.5672258912857728e-07,2.515611330355938e-10,9.0562009447126e-08
2018,1.8844706506371267e-07,0.0,7.150662828525611e-08
2019,1.535694682530675e-07,0.0,9.770282882737291e-08
