year,bons_ADJ artisans_NOUN,bons_ADJ partisans_NOUN
1800,3.458580977167003e-08,0.0
1801,9.524730337773235e-09,0.0
1802,5.147032311469957e-08,0.0
1803,1.755305234496518e-08,0.0
1804,4.943701892301533e-09,0.0
1805,0.0,0.0
1806,0.0,1.152667650217154e-08
1807,0.0,1.1387820464392462e-08
1808,0.0,0.0
1809,3.162642769893864e-08,0.0
1810,9.360507036149102e-09,0.0
1811,2.5070768572277302e-08,0.0
1812,4.5342538612658245e-08,5.3344164641089264e-09
1813,2.8757416004054903e-08,0.0
1814,6.293354282149721e-09,0.0
1815,8.091670444798638e-09,0.0
1816,2.0858434979231788e-08,0.0
1817,1.8682481339737933e-08,0.0
1818,4.053200441944682e-08,4.768470951432846e-09
1819,9.315945348475907e-09,0.0
1820,0.0,1.1866481131050932e-09
1821,5.423818549843418e-08,0.0
1822,7.017931125119503e-09,3.0076847679083585e-09
1823,4.15072847204101e-08,8.894418535021487e-09
1824,6.736890156844311e-09,0.0
1825,3.258013947515792e-08,5.283265824829186e-09
1826,3.699353356978463e-08,3.5231937367541377e-09
1827,5.069500019772022e-08,4.608636583469661e-09
1828,1.2841221419535032e-08,9.172301251858528e-10
1829,1.8860987438529264e-08,7.715858174606183e-09
1830,2.400472176589119e-08,0.0
1831,1.091384405071949e-08,3.1182412207897414e-09
1832,9.470978667991403e-09,0.0
1833,5.791814139399776e-09,0.0
1834,2.333632664885954e-08,1.120143711119681e-08
1835,2.4958190181223472e-08,1.5126175867408165e-09
1836,3.1587525484155776e-08,1.3441500135158435e-09
1837,4.87052354003481e-08,4.174734336004349e-09
1838,3.976661844262708e-08,2.398621568033832e-08
1839,1.2584655095793096e-08,2.7965900706306e-09
1840,1.7198159341091923e-08,2.5478754661634184e-09
1841,2.1829865914924085e-08,1.926164561183441e-09
1842,1.8783142152756227e-08,2.683306021822318e-09
1843,1.3585895075607368e-08,1.1223130869097986e-08
1844,9.879410178825765e-09,9.879410178825765e-09
1845,1.3392547515422848e-08,1.0602432709561072e-08
1846,8.196302303531411e-09,7.610851504580296e-09
1847,3.343798482546845e-08,0.0
1848,2.091757700384278e-08,4.82713291560799e-09
1849,2.011059585527164e-08,1.6758829879393033e-09
1850,2.5798184921654865e-08,2.7155984128057753e-09
1851,9.674158363282004e-09,1.2898877521649865e-09
1852,1.6927417689771573e-08,0.0
1853,1.791579506971175e-08,1.1943863675867306e-09
1854,3.844791862661623e-08,3.117398783558656e-09
1855,6.368324534378189e-09,2.1227748447927297e-09
1856,6.212626857404757e-09,0.0
1857,1.0251168802710708e-08,9.763018171682347e-10
1858,1.0766087576996597e-08,1.468102750479261e-09
1859,1.4258085379026397e-08,4.582956236731661e-09
1860,1.2816115280145368e-08,4.577183909670879e-10
1861,1.9807048445841247e-08,0.0
1862,3.207770404856092e-08,0.0
1863,1.2486552236623538e-08,0.0
1864,1.3904711160250827e-08,4.794727948009836e-10
1865,6.589582213223366e-09,2.8241067262513297e-09
1866,1.216403244796993e-08,0.0
1867,2.135237053835226e-08,8.249779526181555e-09
1868,2.766329387782207e-08,7.409810987013543e-09
1869,1.1720445947105418e-08,0.0
1870,1.2614907340946502e-08,2.8670243956696595e-09
1871,7.434824311758348e-09,1.0621176826930423e-08
1872,2.6003558417642125e-08,1.8142017887967654e-09
1873,2.21482157058972e-08,5.986004469882289e-10
1874,5.974609251779839e-09,0.0
1875,1.2015206607429718e-08,5.721527251978387e-09
1876,1.209202959984168e-08,3.627608879952504e-09
1877,4.329371083855449e-09,6.184815992682502e-10
1878,2.4156355138416075e-08,0.0
1879,1.0996785704264767e-08,0.0
1880,1.7969970400599777e-08,0.0
1881,2.3009274485730202e-08,6.972507571312292e-10
1882,1.6638463051776853e-08,7.320923423037584e-09
1883,1.3270612164717477e-08,0.0
1884,1.650424152899177e-08,5.941527270181268e-09
1885,8.379326565943757e-09,3.2228177904158883e-09
1886,1.0325542199041138e-08,0.0
1887,1.566941953967671e-08,5.223139698529167e-09
1888,1.3949351895803375e-08,0.0
1889,4.322944491264025e-08,0.0
1890,1.5730527991308918e-08,6.554386478008212e-10
1891,1.1473596295275001e-08,0.0
1892,1.5044429702015805e-08,0.0
1893,3.202376674948937e-08,0.0
1894,1.071261657159539e-08,3.780923574225881e-09
1895,1.2639090662958097e-08,0.0
1896,2.7126333179694484e-08,5.307326134129653e-09
1897,2.3889525024856084e-08,0.0
1898,1.640922953072277e-08,1.6975064687230201e-09
1899,4.4220627160029835e-09,2.7637891975018647e-09
1900,2.4397950326715545e-08,5.191053142894475e-10
1901,2.3472702892490815e-08,0.0
1902,1.816805017540446e-08,0.0
1903,2.2680925582108102e-08,0.0
1904,3.869730136329963e-08,0.0
1905,3.4577084306874895e-08,0.0
1906,3.600929332492342e-08,0.0
1907,2.5199932807140613e-08,0.0
1908,3.241516921548282e-08,4.911389073214423e-10
1909,5.115914802900079e-08,0.0
1910,4.702852507421085e-08,5.344150677544235e-10
1911,5.533189195716659e-08,0.0
1912,4.948950049765699e-08,0.0
1913,5.939348568517744e-08,1.060597942803554e-09
1914,3.750176347239176e-08,0.0
1915,6.361611326610728e-08,0.0
1916,6.152978926365904e-08,0.0
1917,6.360526327853222e-08,0.0
1918,7.810736235569493e-08,2.2972752589112133e-09
1919,1.114149625891514e-07,3.6831393490643904e-09
1920,1.2645627123220038e-07,0.0
1921,8.784387262039672e-08,0.0
1922,1.2247373604168388e-07,0.0
1923,9.023555946896522e-08,0.0
1924,6.187979550986711e-08,2.578324886925998e-09
1925,8.028669640225417e-08,3.299453377181294e-09
1926,8.359603498320212e-08,0.0
1927,7.91594985116717e-08,0.0
1928,7.312666383541e-08,0.0
1929,5.681607362362229e-08,0.0
1930,8.087774716614149e-08,1.0503603542488804e-09
1931,6.615106684648708e-08,2.2810713318222042e-09
1932,8.110057336807586e-08,0.0
1933,8.02946331646126e-08,0.0
1934,7.06913212411564e-08,2.3963160344919743e-09
1935,8.976213194955562e-08,1.196828414151696e-09
1936,9.457277627689109e-08,2.424942913137329e-09
1937,7.554670844456268e-08,0.0
1938,5.704694316932546e-08,1.2965214457594243e-09
1939,8.258787431714154e-08,0.0
1940,7.60734906180005e-08,0.0
1941,7.083606590185809e-08,0.0
1942,1.0012898599143227e-07,0.0
1943,7.548411673496958e-08,0.0
1944,6.7476911169706e-08,0.0
1945,6.317661416233022e-08,2.178504043826024e-09
1946,8.213451252458981e-08,4.1763312808029696e-09
1947,7.152522840669917e-08,1.1920870957027319e-09
1948,1.0654449766889229e-07,0.0
1949,1.0013348372694963e-07,1.9634016634739737e-09
1950,8.508288829034427e-08,0.0
1951,6.823297127311889e-08,0.0
1952,5.061505703451985e-08,1.0544803918932644e-09
1953,8.942276963352924e-08,3.232148326759443e-09
1954,7.231676590890856e-08,0.0
1955,8.72861534162439e-08,0.0
1956,5.145473380707699e-08,1.744228317335228e-09
1957,5.47772351922049e-08,8.835037701437898e-10
1958,5.2942358053087446e-08,8.272243445794913e-10
1959,4.417926291466756e-08,0.0
1960,4.844583401109048e-08,6.920833350854139e-10
1961,3.196153386397782e-08,0.0
1962,5.390662849436012e-08,0.0
1963,3.7503109950876024e-08,6.466053248388448e-10
1964,4.1979379972190145e-08,6.083968329129164e-10
1965,5.5267637577571804e-08,0.0
1966,4.3204781974282014e-08,1.1078149508847446e-09
1967,4.240088458118407e-08,0.0
1968,2.8295920273535557e-08,8.982831700699023e-10
1969,4.223834793037895e-08,0.0
1970,4.046878032681889e-08,0.0
1971,3.9051819555879774e-08,2.569198631618974e-09
1972,3.4884998001416534e-08,5.130146862875051e-10
1973,3.6938466507763223e-08,1.102640756478479e-09
1974,3.937900316941523e-08,0.0
1975,4.226495420311949e-08,2.2845920710778955e-09
1976,3.94233339306993e-08,1.142705374768127e-09
1977,2.703319701424789e-08,2.3507127355770763e-09
1978,3.861384456627093e-08,2.3762365408686037e-09
1979,3.979342011461995e-08,2.3407893401383717e-09
1980,3.638496437474714e-08,5.685150683554241e-10
1981,4.427884547908434e-08,6.325549528618524e-10
1982,2.296775925003658e-08,6.207502289967692e-10
1983,3.726036368334462e-08,6.315316047889041e-10
1984,3.36342509399401e-08,0.0
1985,3.789801539255677e-08,6.015558051686298e-10
1986,2.6375735373562748e-08,5.994485463567401e-10
1987,2.9943002743948455e-08,0.0
1988,2.398621568033832e-08,2.398621523624911e-09
1989,2.908704743731505e-08,0.0
1990,3.2691904294779306e-08,0.0
1991,2.9307326343541718e-08,0.0
1992,2.589673719910479e-08,0.0
1993,2.3818591543545153e-08,1.661762283333701e-09
1994,3.006708126918056e-08,0.0
1995,3.904164458390369e-08,0.0
1996,2.7758080278772468e-08,5.338092190498855e-10
1997,3.308477047880842e-08,1.917957792585412e-09
1998,3.814503202193009e-08,0.0
1999,2.102292562256025e-08,2.285100553223174e-09
2000,3.755326716259333e-08,4.4180314962005696e-10
2001,3.1544725942467267e-08,0.0
2002,3.417352800738627e-08,2.1906108038649563e-09
2003,2.416815370054337e-08,8.333845835650777e-10
2004,2.5547789661573006e-08,4.404791253964646e-10
2005,2.7022498017004182e-08,0.0
2006,2.3471972809829822e-08,8.235779835885637e-10
2007,2.3567428897308673e-08,3.994479469415779e-10
2008,2.3841662866175284e-08,8.514879357157668e-10
2009,2.86091541568112e-08,4.76819250749827e-10
2010,2.645324137517946e-08,9.447586046817946e-10
2011,2.9062187323347644e-08,0.0
2012,3.1319125071149756e-08,1.0212758416727752e-09
2013,2.2591912340885756e-08,2.789125042035323e-10
2014,3.291476602385046e-08,1.0827225782605865e-09
2015,2.21657536769726e-08,4.433150790905671e-10
2016,2.3613276667333594e-08,1.4499380585064614e-09
2017,2.2892063356039216e-08,5.031222660711876e-10
2018,2.220061290358899e-08,5.162933414126769e-10
2019,2.219359274135968e-08,5.1019755087367e-10
