year,fils_NOUN heureux_ADJ,fils_NOUN peureux_ADJ
1969,7.72098829315837e-09,0.0
1970,4.598724956395017e-09,0.0
1971,8.221436087474387e-09,2.0553589941130213e-09
1972,5.130146973897354e-09,5.130146862875051e-10
1973,3.859242703185828e-09,0.0
1974,5.063014563155832e-09,0.0
1975,3.4268881066168433e-09,0.0
1976,8.570290255249802e-09,0.0
1977,5.876781727920388e-09,0.0
1978,8.910887139279566e-09,0.0
1979,9.948355028654987e-09,0.0
1980,7.390696055153967e-09,1.1370301367108482e-09
1981,3.795329828193417e-09,0.0
1982,6.828252629986764e-09,0.0
1983,4.420721011477724e-09,0.0
1984,2.8995041922996734e-09,0.0
1985,2.5866899733273385e-08,6.015558051686298e-10
1986,5.3950369172106605e-09,5.994485463567401e-10
1987,2.4443267410134695e-09,0.0
1988,7.795519785247507e-09,5.996553809062277e-10
1989,8.780995486290522e-09,0.0
1990,1.6345953479657283e-09,5.44865097484859e-10
1991,8.792197470075536e-09,0.0
1992,2.2039776670368383e-09,1.1019888335184191e-09
1993,3.323524566667402e-09,5.539207426075166e-10
1994,2.637463358823311e-09,0.0
1995,5.422450821690461e-10,0.0
1996,2.135236876199542e-09,0.0
1997,8.151320507465698e-09,0.0
1998,4.7681292247858664e-09,4.768129224785866e-10
1999,9.140402212892695e-09,0.0
2000,6.185244316725402e-09,4.4180314962005696e-10
2001,1.7524847129024579e-09,4.3812117822561447e-10
2002,7.448076377869484e-09,0.0
2003,8.333845613606172e-09,0.0
2004,7.928623979580607e-09,0.0
2005,3.1526248278623825e-09,0.0
2006,9.059357874985352e-09,0.0
2007,1.3980677948666198e-08,3.994479469415779e-10
2008,1.2346575317678798e-08,0.0
2009,1.3350939020995156e-08,0.0
2010,1.4171378737160012e-08,1.8895172093635892e-09
2011,1.0324724186716594e-08,1.1471915639660324e-09
2012,1.838296448397614e-08,0.0
2013,1.812931316180766e-08,2.789125042035323e-10
2014,2.4469529916193444e-08,2.1654451842767486e-10
2015,2.0392493388365907e-08,2.2165753954528356e-10
2016,2.672028698302853e-08,4.1426800878596737e-10
2017,2.0628013630563657e-08,0.0
2018,3.071945542387766e-08,5.162933414126769e-10
2019,2.8826161013739693e-08,0.0
