year,étions_VERB à_ADP,étions_VERB a_ADP,étions_VERB pas_ADV,etions_VERB à_ADP,etions_VERB a_ADP,etions_VERB pas_ADV
1837,1.0485541679372545e-06,4.174734336004349e-09,1.8925463507457607e-07,1.3915781860163179e-09,0.0,1.3915781860163179e-09
1838,1.0907415344263427e-06,3.787297142565649e-09,1.6411621572842705e-07,0.0,0.0,0.0
1839,9.85798010333383e-07,4.194885327990505e-09,1.5381245077605854e-07,0.0,0.0,6.9914751765765e-10
1840,9.637338962420472e-07,8.917564464638872e-09,1.5605736791712843e-07,6.369688665408546e-10,0.0,0.0
1841,1.4805784758209484e-06,6.420548537278137e-09,2.459070174154476e-07,6.420548537278137e-10,0.0,0.0
1842,1.0156313692277763e-06,4.695785538189057e-09,1.8447728677983832e-07,0.0,0.0,0.0
1843,8.009771477190952e-07,5.906910960362666e-09,1.83114238438975e-07,0.0,0.0,5.906911071384968e-10
1844,7.338206273743708e-07,5.488561216626664e-09,1.51484286448067e-07,2.195424508855126e-09,1.097712254427563e-09,0.0
1845,8.839081147016259e-07,5.022205318283568e-09,1.361575669989179e-07,5.580227946389016e-10,3.348136878855712e-09,5.580227946389016e-10
1846,9.39062033467053e-07,1.1709002878390606e-08,1.6685328318999382e-07,1.7563503984519002e-09,0.0,0.0
1847,7.426468755511451e-07,5.3932236454556914e-09,1.4292042749275424e-07,1.0786447290911383e-09,5.393223645455691e-10,5.393223645455691e-10
1848,8.712975159141934e-07,1.528592186161859e-08,1.874536650348091e-07,8.045221711050488e-10,0.0,8.045221711050488e-10
1849,9.485497685091104e-07,5.865590679832167e-09,2.580859757017606e-07,8.379414939696517e-10,0.0,8.379414939696517e-10
1850,1.1439458376116818e-06,2.7155984128057753e-09,1.6904600386169477e-07,6.788996032014438e-10,0.0,0.0
1851,8.616449918008584e-07,1.1608989547440274e-08,1.8187417083481705e-07,6.449438760824933e-10,0.0,0.0
1852,7.910312547210196e-07,9.114764054629632e-09,1.58206248102033e-07,1.3021090872200602e-09,0.0,6.510545436100301e-10
1853,8.378620464100095e-07,5.971931837933653e-09,1.4989548446919798e-07,5.971931837933653e-10,0.0,5.971931837933653e-10
1854,9.352195888823189e-07,6.754364012540037e-09,2.0834615099829534e-07,1.0391328908454511e-09,0.0,5.195664454227256e-10
1855,9.016486046675709e-07,9.021793090369101e-09,1.6610712805231742e-07,1.5920811335945473e-09,1.0613874223963649e-09,5.306937111981824e-10
1856,7.73989768276806e-07,3.6240324075009767e-09,1.9207372758955898e-07,1.0354378465748937e-09,0.0,0.0
1857,1.1452020771685056e-06,3.90520732418409e-09,1.908669986505629e-07,1.9526036343364694e-09,9.763017949637742e-09,4.881509085841174e-10
1858,9.713946838019183e-07,8.808616946964776e-09,2.0015134793993639e-07,4.893676019968041e-10,9.787352039936081e-10,4.893676019968041e-10
1859,1.0994002650477341e-06,9.675129142294736e-09,1.7415233344308945e-07,5.092173349652285e-10,0.0,1.018434669930457e-09
1860,1.1561966175577254e-06,9.612086238064421e-09,2.192471129092155e-07,9.154367819341758e-10,0.0,0.0
1861,1.0408132311567897e-06,1.5562680311109744e-08,2.1127517868535506e-07,0.0,0.0,0.0
1862,1.0020893341788906e-06,9.487771457372673e-09,2.1234535552139278e-07,1.8071945051545413e-09,0.0,4.517986262886353e-10
1863,1.0328875532650272e-06,1.2486552236623538e-08,2.392423255059839e-07,0.0,0.0,0.0
1864,8.477078949908901e-07,8.6305100843731e-09,1.9898121195183194e-07,4.794727948009836e-10,0.0,0.0
1865,1.0256213727188879e-06,1.4591217789572397e-08,2.3675427485159162e-07,4.706844358715045e-10,0.0,0.0
1866,9.91125375549018e-07,1.1190909532388105e-08,2.2868380256113596e-07,4.865612912574591e-10,0.0,9.731225825149181e-10
1867,9.128138458436297e-07,1.164674756637396e-08,2.2274404898325884e-07,0.0,4.85281148598915e-10,0.0
1868,1.0418194733574637e-06,8.891772984576107e-09,2.4155983169293904e-07,0.0,3.951899252285784e-09,4.93987406535723e-10
1869,9.273803129872249e-07,5.371870948067681e-09,2.588265033409698e-07,0.0,0.0,0.0
1870,9.942840506482753e-07,1.1468097582678638e-09,2.700736843053164e-07,5.734048791339319e-10,1.1468097582678638e-09,1.1468097582678638e-09
1871,1.5698100241934299e-06,8.496941816815706e-09,5.225619474913401e-07,6.37270636261178e-09,0.0,5.3105884134652115e-09
1872,1.5372336292784894e-06,1.2094678925045343e-08,4.47503111900005e-07,6.047339295989218e-10,0.0,0.0
1873,1.0619171462167287e-06,4.788803742439285e-09,2.5021498117894225e-07,4.190203295451056e-09,0.0,0.0
1874,1.1943243407586124e-06,3.5847653734322193e-09,2.879761495933053e-07,5.974609140757536e-10,0.0,5.974609140757536e-10
1875,1.0893787703025737e-06,5.721527251978387e-09,2.8035483978783304e-07,0.0,0.0,5.721527140956084e-10
1876,8.391868391299795e-07,5.441413319928756e-09,1.868218504341712e-07,0.0,0.0,6.04601479992084e-10
1877,9.691606237538508e-07,4.329371194877751e-09,2.109022290142093e-07,6.184815992682502e-10,0.0,0.0
1878,7.711916509833827e-07,1.8117265465633636e-09,1.9083520896856498e-07,0.0,0.0,1.2078177347163432e-09
1879,9.481672691435961e-07,3.054662633950045e-09,1.9916400617603358e-07,6.10932526790009e-10,0.0,6.10932526790009e-10
1880,8.997820373224386e-07,3.2089231272180996e-09,2.291171057322572e-07,0.0,0.0,0.0
1881,9.496555435362097e-07,3.4862537301449947e-09,2.1893673363138078e-07,1.3945015142624584e-09,0.0,6.972507571312292e-10
1882,9.710206541058142e-07,4.658769592325029e-09,2.2428648094319215e-07,1.3310770263785798e-09,0.0,0.0
1883,1.0995649972755928e-06,5.0554711528150165e-09,2.3444746943823702e-07,6.319338941018771e-10,0.0,0.0
1884,1.044388454829459e-06,9.242375753615306e-09,2.1323481291801727e-07,6.601696966868076e-10,0.0,0.0
1885,8.418000447818486e-07,3.867381359601296e-09,2.114168466960109e-07,1.2891271383708158e-09,0.0,0.0
1886,8.131364666041918e-07,5.162771099520569e-09,1.9876668488905125e-07,0.0,0.0,1.936039106809062e-09
1887,9.754213579071802e-07,8.48760173255414e-09,2.5332226982754946e-07,0.0,0.0,6.528924623161458e-10
1888,8.521786298842926e-07,8.242799109936527e-09,2.3840711094180733e-07,0.0,0.0,1.268122939990235e-09
1889,8.288776029985456e-07,3.759081934617825e-09,2.1489418600140198e-07,4.385595886446936e-09,0.0,6.265136742733546e-10
1890,9.372772638016613e-07,7.865263995654459e-09,2.2022739187832485e-07,0.0,1.3108772956016423e-09,6.554386478008212e-10
1891,9.523084827378625e-07,4.461953806433883e-09,2.0716214521598886e-07,0.0,0.0,0.0
1892,8.481297300022561e-07,1.8805537127519756e-09,1.8930907685899e-07,0.0,0.0,0.0
1893,8.985129511529522e-07,7.390100087434348e-09,2.297089309877265e-07,0.0,0.0,0.0
1894,9.118327284340921e-07,4.4110775032635274e-09,2.489107941983093e-07,0.0,0.0,0.0
1895,1.1561758128664223e-06,6.018614495673091e-10,2.4074458337963733e-07,1.2037228991346183e-09,0.0,0.0
1896,9.983669997382094e-07,1.1794057674929803e-08,2.2703561342041212e-07,5.89702897624278e-10,0.0,0.0
1897,8.37881430015841e-07,4.661370844871726e-09,2.033523003319715e-07,5.826713556089658e-10,5.826713556089658e-10,0.0
1898,9.37589391014626e-07,6.2241901632731356e-09,1.8898904841080366e-07,0.0,0.0,5.6583548957434e-10
1899,8.750156439418788e-07,7.738609753005221e-09,2.1502279423657455e-07,5.527578395003729e-10,0.0,5.527578395003729e-10
1900,7.324575790335075e-07,4.671947717582725e-09,2.0971855008156126e-07,1.5573159428683425e-09,5.191053142894475e-10,5.191053142894475e-10
1901,7.54479742681724e-07,3.353243460679778e-09,1.9840022957851033e-07,0.0,0.0,0.0
1902,6.412830657609447e-07,3.928227132465878e-09,1.409251524364663e-07,9.820567692386817e-10,0.0,4.910283846193408e-10
1903,6.960884206819173e-07,3.2401321625741275e-09,1.9494795822083688e-07,7.020286574288548e-09,0.0,1.6200660812870638e-09
1904,6.417302529371227e-07,3.7622376325430196e-09,1.590888984992489e-07,1.6123875568041512e-09,0.0,5.374625189347171e-10
1905,6.817362532274274e-07,2.580379465655369e-09,2.0849466864092392e-07,0.0,0.0,1.0321518084666081e-09
1906,6.54854716231057e-07,4.629766070518571e-09,1.574120460645645e-07,0.0,0.0,0.0
1907,6.500554263766389e-07,4.6285588695127444e-09,1.9645661097911216e-07,1.028568674676933e-09,0.0,0.0
1908,7.165716624513152e-07,4.911388851169818e-09,1.8908848176124593e-07,4.911389073214423e-10,0.0,4.911389073214423e-10
1909,6.843223445684998e-07,1.1001966782053785e-08,2.0298629976878146e-07,0.0,0.0,5.500983557560346e-10
1910,7.871934144532133e-07,4.809735609789811e-09,2.110939476551721e-07,5.344150677544235e-10,0.0,5.344150677544235e-10
1911,7.389999723272922e-07,4.25629931299909e-09,1.8727716621924628e-07,5.320374141248863e-10,0.0,1.0640748282497725e-09
1912,6.636802822868049e-07,3.125652625612929e-09,1.8701821602462587e-07,0.0,0.0,0.0
1913,6.48025320515444e-07,6.363587878865928e-09,1.8825613778972183e-07,0.0,5.30298971401777e-10,0.0
1914,7.49365597130236e-07,2.6786975415582504e-09,1.5603413316966908e-07,0.0,0.0,0.0
1915,1.0638027561071794e-06,5.890380960771324e-09,2.8627252390833746e-07,0.0,0.0,0.0
1916,1.0361176236983738e-06,8.789969641043172e-09,2.6699532895690936e-07,0.0,0.0,0.0
1917,1.0396170182502829e-06,2.1932848870420685e-09,3.2899274060582684e-07,0.0,2.1932848870420685e-09,0.0
1918,8.626268481748411e-07,5.743188147278033e-09,2.7682168024512066e-07,0.0,0.0,0.0
1919,8.701416618350777e-07,7.366278753639932e-09,2.228299251783028e-07,9.207848372660976e-10,0.0,0.0
1920,7.625237117281358e-07,3.786115865267448e-09,2.3776807722697413e-07,2.2716695191604686e-09,0.0,7.572231730534895e-10
1921,7.209255272755399e-07,7.572747429129834e-10,1.703868122149288e-07,0.0,0.0,0.0
1922,7.62878528348665e-07,4.426761346376651e-09,2.2650262110346375e-07,0.0,0.0,1.4755870969551665e-09
1923,6.507576131298265e-07,1.0615948120573648e-09,2.1338055944397638e-07,1.0615948120573648e-09,0.0,0.0
1924,8.134614972732379e-07,1.289162443462999e-09,2.1657929494267592e-07,2.578324886925998e-09,0.0,0.0
1925,6.620903150178492e-07,2.1996355847875293e-09,1.7157157117253519e-07,1.0998177923937646e-09,0.0,2.1996355847875293e-09
1926,6.899459776832373e-07,1.3375366592072169e-08,1.8836973936231516e-07,0.0,0.0,0.0
1927,7.05745947016112e-07,1.1149224876660924e-09,1.705831351728193e-07,1.1149224876660924e-09,2.2298449753321847e-09,0.0
1928,7.346944244090992e-07,3.4278122562625413e-09,2.068113502673441e-07,1.1426041224282812e-09,0.0,0.0
1929,7.218983455459238e-07,3.342121912552898e-09,2.506591556539206e-07,0.0,1.1140406375176326e-09,1.1140406375176326e-09
1930,7.426047545777692e-07,1.0503603542488804e-09,1.9431666942182346e-07,0.0,9.453243521306831e-09,0.0
1931,7.402076676044089e-07,0.0,1.8590731087897439e-07,0.0,0.0,0.0
1932,6.751074579369742e-07,2.1919073223131136e-09,1.6768090915775247e-07,2.1919073223131136e-09,0.0,1.0959536611565568e-09
1933,6.80210291648109e-07,1.1470662197865522e-09,1.766482000675751e-07,1.1470662197865522e-09,0.0,1.1470662197865522e-09
1934,6.038716264811228e-07,1.1981580172459871e-09,2.0847949144808808e-07,1.1981580172459871e-09,0.0,0.0
1935,5.780681249234476e-07,0.0,1.7952426389911125e-07,0.0,0.0,0.0
1936,7.153581691454747e-07,0.0,1.6853353201895516e-07,0.0,0.0,0.0
1937,5.905234274905524e-07,3.777335444432595e-09,1.737574280014087e-07,0.0,1.2591118148108649e-09,1.2591118148108649e-09
1938,5.821381137138815e-07,1.2965214457594243e-09,1.4002431214521494e-07,0.0,0.0,0.0
1939,5.995267997604969e-07,1.5294050470515685e-09,1.4835228512311005e-07,0.0,0.0,0.0
1940,5.071565851721971e-07,2.5357829169792012e-09,1.3186071612381056e-07,0.0,0.0,0.0
1941,8.23469235911034e-07,0.0,2.2136269706152234e-07,0.0,0.0,0.0
1942,6.887660788379435e-07,0.0,2.032921884165262e-07,3.034211770724937e-09,0.0,0.0
1943,6.706473527628987e-07,2.9032352077962287e-09,2.0322646321346838e-07,0.0,0.0,0.0
1944,8.000833418009279e-07,3.2131861615880553e-09,1.1567470181716999e-07,0.0,0.0,0.0
1945,1.0021118441727594e-06,2.178504043826024e-09,3.42025145982916e-07,0.0,0.0,0.0
1946,9.341060831502546e-07,1.3921104269343232e-09,2.770299829535361e-07,0.0,0.0,1.3921104269343232e-09
1947,8.189638265321264e-07,0.0,2.68219594090624e-07,0.0,0.0,0.0
1948,8.110428098007105e-07,1.0871887834440486e-09,1.8917084787517524e-07,3.2615663503321457e-09,0.0,0.0
1949,7.097697221070121e-07,5.890204768377316e-09,1.8652315247891238e-07,9.817008317369869e-10,0.0,0.0
1950,6.551382512043347e-07,5.317680740191122e-09,1.744199238373767e-07,0.0,0.0,0.0
1951,8.145311198859417e-07,1.0661401761424827e-09,1.8764066567200643e-07,0.0,0.0,0.0
1952,5.905090461055806e-07,2.1089607837865287e-09,1.6660790436162642e-07,1.0544803918932644e-09,2.1089607837865287e-09,2.1089607837865287e-09
1953,6.507391958621156e-07,3.232148326759443e-09,1.7345861635931215e-07,0.0,0.0,0.0
1954,6.703959911646962e-07,0.0,1.866554413254562e-07,0.0,0.0,0.0
1955,6.354056267809938e-07,0.0,1.5955532717271126e-07,0.0,0.0,9.385607846468247e-10
1956,6.706557655888901e-07,0.0,1.805276355071328e-07,8.72114158667614e-10,0.0,0.0
1957,6.166856110212393e-07,0.0,1.7493374571131426e-07,0.0,0.0,0.0
1958,7.17203533895372e-07,4.9633461784992505e-09,1.9687939811774413e-07,0.0,0.0,0.0
1959,5.286009923111123e-07,1.5501495642666896e-09,1.643158498154662e-07,7.750747821333448e-10,0.0,0.0
1960,6.60939576846431e-07,0.0,1.8409416213671648e-07,6.920833350854139e-10,0.0,0.0
1961,6.572958568540344e-07,6.948159270159238e-10,1.7856768863566685e-07,6.948159270159238e-10,0.0,0.0
1962,7.489850304409629e-07,1.9025869768540815e-09,1.8518512945320253e-07,0.0,0.0,6.341956404476434e-10
1963,5.994031084810558e-07,3.233026624194224e-09,1.5777169437569682e-07,1.939815863494232e-09,0.0,0.0
1964,6.917471750966797e-07,1.2167936658258327e-09,2.1172209585529345e-07,0.0,6.083968329129164e-10,0.0
1965,5.887918632652145e-07,5.472043373977442e-10,1.729165717279102e-07,0.0,2.188817349590977e-09,2.73602163147757e-09
1966,6.320084366961964e-07,1.1078149508847446e-09,1.789121171213992e-07,1.1078149508847446e-09,1.6617224263271169e-09,0.0
1967,6.651022772530268e-07,1.972134178185314e-09,1.769990518596387e-07,9.860671168482327e-10,0.0,4.930335584241163e-10
1968,8.044125934247859e-07,2.24570789741918e-09,2.0480855766891182e-07,0.0,1.7965663401398047e-09,0.0
1969,7.239561909955228e-07,1.8167030935156703e-09,1.8575789795249875e-07,2.7250546263957176e-09,4.5417578031781147e-10,1.3625273131978588e-09
1970,6.875093845337688e-07,3.678979926258208e-09,1.7337193014554941e-07,0.0,0.0,0.0
1971,6.505211445073655e-07,3.083038491169532e-09,1.6442871242361434e-07,5.138397485282553e-10,5.138397485282553e-10,5.138397485282553e-10
1972,6.571718245140801e-07,4.617132176587546e-09,1.6775580036210158e-07,5.130146862875051e-10,0.0,0.0
1973,5.959773261565715e-07,2.7566018911961976e-09,1.494078247787911e-07,1.6539611902288698e-09,0.0,3.859242703185828e-09
1974,5.524311177396157e-07,2.250228725575454e-09,1.6932970936522906e-07,0.0,5.625571675160757e-10,0.0
1975,5.437329377855349e-07,1.1422960355389478e-09,1.4964078332013742e-07,0.0,5.711480177694739e-10,0.0
1976,5.696386438103218e-07,2.285410749536254e-09,1.805474454386058e-07,0.0,5.713526873840635e-10,5.713526873840635e-10
1977,6.029578116795165e-07,2.938390863960194e-09,1.815925543269259e-07,0.0,0.0,0.0
1978,6.362373596857651e-07,3.5643548113029055e-09,1.5742567427423637e-07,1.7821774056514528e-09,0.0,5.940591352171509e-10
1979,6.636137754867377e-07,4.681578680276743e-09,1.5741808567781845e-07,3.5111840102075575e-09,5.851973350345929e-10,4.096381456264453e-09
1980,7.521454108427861e-07,1.7055452605774235e-09,1.859044260754672e-07,5.685150683554241e-10,0.0,1.7055452605774235e-09
1981,6.21168965153629e-07,6.325549528618524e-10,1.8217582464785664e-07,0.0,0.0,1.8976649140967083e-09
1982,6.362689646266517e-07,1.2415004579935385e-09,1.7815531805354112e-07,2.483000915987077e-09,6.207502289967692e-10,4.966001831974154e-09
1983,6.858433039269585e-07,1.89459470334441e-09,1.629351515930466e-07,0.0,2.5261264191556165e-09,0.0
1984,6.860227017568832e-07,1.739702604197646e-09,1.9658638450437138e-07,1.739702604197646e-09,5.799008495621649e-10,5.799008495621649e-10
1985,7.405151905004459e-07,3.0077789148208467e-09,1.5520139129421295e-07,3.0077789148208467e-09,3.0077789148208467e-09,6.015558051686298e-10
1986,7.235344128275756e-07,2.9972427317837003e-09,1.696439397846916e-07,0.0,0.0,1.1988970927134801e-09
1987,6.59357112908765e-07,2.4443267965246207e-09,1.5582583046125364e-07,6.110816852533674e-10,6.110816852533674e-10,6.110816852533674e-10
1988,6.458288339672436e-07,1.7989661427186832e-09,1.8589317107853276e-07,0.0,0.0,0.0
1989,7.99619385816186e-07,2.1952488715726304e-09,1.8165684423365747e-07,1.6464366536794728e-09,0.0,5.488122178931576e-10
1990,6.94158131864242e-07,3.269190584909154e-09,1.8361953380008345e-07,1.6345953479657283e-09,0.0,0.0
1991,7.303385700652143e-07,5.861465202094962e-10,1.8815303803876304e-07,1.1722930404189924e-09,0.0,0.0
1992,6.870900506328326e-07,2.2039776670368383e-09,1.74114234141598e-07,5.509944167592096e-10,2.2039776670368383e-09,1.1019888335184191e-09
1993,7.527783054683823e-07,2.7696036575264316e-09,1.7780855898763548e-07,0.0,3.877445031719162e-09,2.2156829704300662e-09
1994,7.675018309782899e-07,5.274926606624319e-10,1.8831488546311448e-07,1.5824779264761446e-09,0.0,1.0549853213248639e-09
1995,8.117409038277401e-07,2.1689803286761844e-09,1.9466598644157784e-07,2.1689803286761844e-09,0.0,1.0844901643380922e-09
1996,6.827419838373316e-07,5.338092190498855e-10,1.8950227342884318e-07,0.0,5.338092190498855e-10,2.135236876199542e-09
1997,7.187546771092457e-07,2.8769365778558154e-09,1.9754965308038663e-07,0.0,2.3974471297094624e-09,1.917957792585412e-09
1998,7.881717465352267e-07,2.3840646123929332e-09,2.145658157814978e-07,9.536258449571733e-10,4.768129224785866e-10,9.536258449571733e-10
1999,7.819614324944268e-07,2.7421207526856506e-09,1.9606163448315783e-07,9.140402323914998e-10,0.0,4.570201161957499e-10
2000,7.877350185481191e-07,8.836062992401139e-10,1.9792781813521287e-07,4.4180314962005696e-10,0.0,0.0
2001,7.833606900931045e-07,8.762423564512289e-10,2.102981682128302e-07,4.3812117822561447e-10,0.0,4.3812117822561447e-10
2002,8.600337650932488e-07,1.3143663935011318e-09,1.9890745761586004e-07,4.38122149670761e-10,1.3143663935011318e-09,1.752488598683044e-09
2003,7.996325166459428e-07,3.7502307925763034e-09,2.0459592064980825e-07,0.0,1.6667691671301554e-09,0.0
2004,9.192799552693032e-07,1.761916529341434e-09,2.312515476887711e-07,3.0833537945085254e-09,1.7619165015858584e-09,8.809582507929292e-10
2005,8.822845529721235e-07,3.1526248278623825e-09,2.481565957168641e-07,4.503749373441224e-09,0.0,1.8014998381943315e-09
2006,9.19113006148109e-07,3.2943118788431036e-09,2.417201301341265e-07,4.1178899179428186e-10,0.0,0.0
2007,9.786474493012065e-07,3.994479469415779e-10,2.4645939333822753e-07,3.994479469415779e-10,0.0,0.0
2008,1.0630826636770507e-06,1.2772319035736501e-09,2.5331766551062174e-07,0.0,1.2772318758180745e-09,2.1287198670449925e-09
2009,1.132445731855114e-06,4.76819250749827e-10,2.989656593399559e-07,4.76819250749827e-10,0.0,1.430457752249481e-09
2010,1.2518052017185255e-06,1.8895172648747405e-09,2.8626186576730106e-07,0.0,4.723793023408973e-10,9.447586046817946e-10
2011,1.3540684449253604e-06,3.0591775501687124e-09,3.0247619520196167e-07,3.82397197240536e-10,2.6767803529281764e-09,7.64794394481072e-10
2012,1.603403006811277e-06,1.3617010852229328e-09,3.9319118627645366e-07,0.0,0.0,0.0
2013,1.811536662899016e-06,1.6734750252211938e-09,4.546273828509584e-07,8.367375126105969e-10,5.578250084070646e-10,0.0
2014,1.8958472765007173e-06,0.0,4.307070469167229e-07,0.0,4.330890368553497e-10,0.0
2015,1.8271231283506495e-06,6.649726186358507e-10,4.266907751571125e-07,6.649726325136385e-10,8.866301581811342e-10,0.0
2016,2.05311221179727e-06,8.285360453275104e-10,4.424382211709599e-07,0.0,2.0713400439298368e-10,0.0
2017,1.8363962226430885e-06,0.0,4.336913832503342e-07,2.515611330355938e-10,0.0,2.515611330355938e-10
2018,1.9910853552573826e-06,0.0,4.860901867687062e-07,0.0,2.0651733656507076e-09,2.5814667070633845e-10
2019,1.7851812117442023e-06,0.0,4.170865111063904e-07,0.0,0.0,0.0
