year,mes_DET arts_NOUN,mes_DET parts_NOUN
1991,1.1722930404189924e-09,1.1136783939491579e-08
1992,3.30596661157756e-09,9.91789939064347e-09
1993,5.539207426075166e-10,7.754890063438324e-09
1994,5.274926606624319e-10,5.274926717646622e-09
1995,1.0844901643380922e-09,4.880205572987961e-09
1996,1.067618438099771e-09,6.939520069693117e-09
1997,3.835915585170824e-09,8.630809844589749e-09
1998,1.9072516899143466e-09,1.1920323395031573e-08
1999,4.570201106446348e-09,6.398281821029528e-09
2000,1.3254094488601709e-09,5.3016377954406835e-09
2001,0.0,1.401987734239718e-08
2002,4.38122149670761e-10,1.0076809608960957e-08
2003,4.1669229178253886e-10,1.0833999475323708e-08
2004,0.0,1.1452457648886138e-08
2005,2.7022496462691947e-09,2.0717247806167904e-08
2006,1.2353669198716943e-09,1.7706927479821388e-08
2007,1.997239706952314e-09,2.995859596510719e-08
2008,0.0,3.405951920498751e-08
2009,9.53638501499654e-10,3.623826216880843e-08
2010,1.4171379625338432e-09,5.0544585405987164e-08
2011,2.6767803251726008e-09,5.009403111766453e-08
2012,4.425528610241258e-09,5.5148893007839206e-08
2013,4.183687563052985e-09,5.7455975421838446e-08
2014,4.980523993225461e-09,7.990492401077631e-08
2015,2.881548111233201e-09,6.139913710789813e-08
2016,2.6927420848643635e-09,6.711141997683967e-08
2017,2.264050280587071e-09,8.502766246643034e-08
2018,4.130346731301415e-09,7.486253617017269e-08
2019,3.06118530524202e-09,8.418259911380233e-08
