year,mes_DET îles_NOUN,mes_DET iles_NOUN,mes_DET piles_NOUN
1988,7.795519785247507e-09,1.1993107618124554e-09,2.9982769045311386e-09
1989,2.7440609784434855e-09,1.0976244357863152e-09,8.780995375268219e-09
1990,9.262706823776057e-09,0.0,4.3589208909011745e-09
1991,6.4476117778156095e-09,2.930732601047481e-09,0.0
1992,5.509944056569793e-09,0.0,2.2039777225479895e-09
1993,8.862731881720265e-09,0.0,2.2156829704300662e-09
1994,1.4242301560329906e-08,0.0,4.2199412852994556e-09
1995,9.760411590065132e-09,0.0,5.964695737326053e-09
1996,1.014237493990322e-08,0.0,1.6014276571496566e-09
1997,6.712852163026639e-09,0.0,2.8769365778558154e-09
1998,1.0966696883940585e-08,4.768129224785866e-10,5.2449422582867555e-09
1999,4.570201106446348e-09,4.570201161957499e-10,3.1991407301035224e-09
2000,4.418031274155965e-09,0.0,5.301637906462986e-09
2001,3.06684819206815e-09,2.190605918883648e-09,2.190605918883648e-09
2002,9.200565365130586e-09,4.38122149670761e-10,5.257465574004527e-09
2003,5.8336921959778465e-09,0.0,5.8336921959778465e-09
2004,1.4095331846153414e-08,0.0,5.726228741176342e-09
2005,1.666387328125296e-08,0.0,3.602999676388663e-09
2006,9.471146977801936e-09,4.1178899179428186e-10,5.765045940631097e-09
2007,5.991719398412698e-09,0.0,5.192823337996089e-09
2008,6.386159323579221e-09,0.0,4.683183785214595e-09
2009,7.152288761247405e-09,9.53638501499654e-10,9.53638545908575e-09
2010,4.723792912386671e-09,0.0,9.919965127114239e-09
2011,6.500752353089112e-09,7.64794394481072e-10,9.55992968121322e-09
2012,1.5659562091485668e-08,0.0,1.5319137569580477e-08
2013,8.925200023490731e-09,5.578250084070646e-10,1.785039949186995e-08
2014,1.2559581596960356e-08,0.0,1.5158116317692816e-08
2015,9.531274103302678e-09,0.0,1.5072712522545828e-08
2016,8.49249437440136e-09,2.0713400439298368e-10,2.216333894189404e-08
2017,9.559323110863716e-09,0.0,2.289206391115073e-08
2018,8.002546625363038e-09,2.5814667070633845e-10,1.9360999803375023e-08
2019,8.16316081397872e-09,7.65296326310505e-10,2.1683395301508313e-08
