year,gros_ADJ anneaux_NOUN,gros_ADJ panneaux_NOUN
1866,7.20110691077025e-08,0.0
1867,3.88224918879132e-08,0.0
1868,3.951899429921468e-08,0.0
1869,2.783605879130846e-08,0.0
1870,2.9243649279919737e-08,1.1468097582678638e-09
1871,1.3807530230280918e-08,0.0
1872,2.9027228620748247e-08,0.0
1873,4.8486636927691507e-08,0.0
1874,4.241972462182275e-08,0.0
1875,5.778742462325681e-08,0.0
1876,4.957732002708326e-08,0.0
1877,3.277952487223956e-08,0.0
1878,3.32149880932775e-08,0.0
1879,4.643087336830831e-08,0.0
1880,3.914886193001621e-08,0.0
1881,2.9284532132578533e-08,0.0
1882,4.9249848643739824e-08,0.0
1883,4.9922778799782463e-08,0.0
1884,3.4328824227713994e-08,0.0
1885,4.640857653726016e-08,0.0
1886,6.905206362262106e-08,0.0
1887,5.027272109714431e-08,0.0
1888,2.9166827175686194e-08,0.0
1889,7.079604813498008e-08,0.0
1890,2.818386235503567e-08,0.0
1891,3.7607897240832244e-08,0.0
1892,4.0745330665004076e-08,0.0
1893,2.46336657738766e-08,0.0
1894,2.520615716150587e-08,0.0
1895,2.467631965430428e-08,0.0
1896,2.889544248318998e-08,0.0
1897,3.3212266714599536e-08,0.0
1898,3.5647634177848886e-08,0.0
1899,3.814029270188257e-08,0.0
1900,2.28406342728249e-08,0.0
1901,3.073806453812722e-08,0.0
1902,2.7497589982772297e-08,0.0
1903,2.2680925582108102e-08,0.0
1904,3.547252447333449e-08,0.0
1905,3.1996705729397945e-08,0.0
1906,3.755254596171653e-08,0.0
1907,1.902852098112362e-08,0.0
1908,3.3397444809679655e-08,0.0
1909,2.7504917454734823e-08,0.0
1910,3.90122991689168e-08,0.0
1911,2.7133907565257687e-08,0.0
1912,2.917275843117295e-08,0.0
1913,4.5075413623862914e-08,0.0
1914,1.6741859454327823e-08,0.0
1915,2.238344798399794e-08,0.0
1916,2.5271162940043723e-08,0.0
1917,2.9609346086090227e-08,0.0
1918,3.101321510712296e-08,0.0
1919,6.997964874244644e-08,0.0
1920,2.5745588771997063e-08,1.514446346106979e-09
1921,3.180553775905537e-08,7.572747429129834e-10
1922,3.541408943874558e-08,0.0
1923,2.653987074552333e-08,0.0
1924,3.867487308184536e-08,0.0
1925,3.959344141435395e-08,0.0
1926,1.89484357093761e-08,0.0
1927,3.1217830098739796e-08,0.0
1928,1.82816659588525e-08,0.0
1929,3.119313873867213e-08,3.342121912552898e-09
1930,2.941009036305786e-08,0.0
1931,3.079446386777818e-08,0.0
1932,3.7262424257278326e-08,0.0
1933,2.982372038218273e-08,0.0
1934,2.156684431042777e-08,0.0
1935,3.111753699158726e-08,0.0
1936,1.6974599503782883e-08,0.0
1937,2.895957251780601e-08,2.5182236296217297e-09
1938,1.9447821131279852e-08,0.0
1939,3.211750509990452e-08,0.0
1940,3.550096039361961e-08,0.0
1941,2.9515025090631752e-08,0.0
1942,2.1239483061208375e-08,0.0
1943,4.064529335323641e-08,0.0
1944,3.855823393905666e-08,0.0
1945,3.0499055725385915e-08,0.0
1946,3.3410650246423756e-08,0.0
1947,1.907339353124371e-08,0.0
1948,3.913879709216417e-08,0.0
1949,1.47255123650325e-08,5.890204768377316e-09
1950,3.616023036556726e-08,4.2541445921528975e-09
1951,2.3455083209000804e-08,1.0661401761424827e-09
1952,1.8980646387944944e-08,0.0
1953,2.9089333608567358e-08,0.0
1954,2.7363100230104465e-08,0.0
1955,2.627970197011109e-08,9.385607846468247e-10
1956,2.3547082506070183e-08,0.0
1957,1.8553580005686854e-08,1.7670075402875796e-09
1958,1.6544486669545222e-08,0.0
1959,2.0927018340444192e-08,2.325224457422337e-09
1960,1.038124963770315e-08,2.7683333403416555e-09
1961,2.431855783413539e-08,0.0
1962,3.4880759613997725e-08,1.2683912808952869e-09
1963,2.651081842941494e-08,0.0
1964,2.9203047091641565e-08,1.8251904432275978e-09
1965,1.9699356812452606e-08,1.6416130677043839e-09
1966,2.9357096309468034e-08,3.3234448526542337e-09
1967,1.9228309611207806e-08,4.930335584241163e-10
1968,2.6050212653672133e-08,0.0
1969,2.0892086283197386e-08,4.087581828571274e-09
1970,2.7592349738370103e-08,1.8394900047624674e-09
1971,2.8775026805760717e-08,5.138397485282553e-10
1972,3.231992451446786e-08,0.0
1973,2.921997932503473e-08,2.7566018356850464e-09
1974,2.0814615808717463e-08,0.0
1975,2.513051278185685e-08,0.0
1976,2.285410793945175e-08,0.0
1977,2.52701610747863e-08,1.1753563677885381e-09
1978,2.970295653881294e-08,1.7821774056514528e-09
1979,1.9896710057309974e-08,0.0
1980,1.591842213599648e-08,0.0
1981,2.5302197670384885e-08,1.2651099057237047e-09
1982,2.0484757001781873e-08,6.207502289967692e-10
1983,2.462973291983417e-08,1.2630632095778083e-09
1984,3.015484395518797e-08,5.799008495621649e-10
1985,1.4437339324047116e-08,6.015558051686298e-10
1986,1.9182353483415682e-08,5.994485463567401e-10
1987,1.9554613928107756e-08,0.0
1988,1.679035044332977e-08,5.996553809062277e-10
1989,2.140367705294466e-08,0.0
1990,1.471135746555774e-08,0.0
1991,1.3481369798284959e-08,5.861465202094962e-10
1992,1.3774860363469088e-08,1.1019888335184191e-09
1993,2.2710750613441633e-08,4.4313659408601325e-09
1994,1.476979427650349e-08,5.274926606624319e-10
1995,1.4098372247417501e-08,1.0844901643380922e-09
1996,1.3879040139386234e-08,5.338092190498855e-10
1997,1.5823152565985765e-08,1.438468344439059e-09
1998,2.193339376788117e-08,9.536258449571733e-10
1999,2.422206613061917e-08,9.140402323914998e-10
2000,1.1045078629479121e-08,1.3254094488601709e-09
2001,1.796296800193886e-08,8.762423564512289e-10
2002,1.62105191492401e-08,3.9430991805033955e-09
2003,1.750107614384433e-08,1.2500769308587678e-09
2004,1.9821561281219147e-08,1.3214374039449694e-09
2005,1.7114247796712334e-08,1.3511248786457486e-09
2006,1.8118715416903797e-08,4.1178899179428186e-10
2007,1.6377365241737607e-08,3.994479469415779e-10
2008,1.0217855006544596e-08,4.257439678578834e-10
2009,1.907277002999308e-08,1.907277002999308e-09
2010,2.5036102968556406e-08,4.723793023408973e-10
2011,2.2943831723409858e-08,1.911985902935953e-09
2012,3.43829533733242e-08,2.0425516833455504e-09
2013,3.5421887645270544e-08,1.3945624655065103e-09
2014,3.529675751678951e-08,2.815078836704288e-09
2015,3.679515003796041e-08,2.881548111233201e-09
2016,3.5212782023563705e-08,2.4856081637381067e-09
2017,2.213737992917686e-08,3.2702947017071438e-09
2018,3.071945542387766e-08,4.904786798931582e-09
2019,2.9081260066732284e-08,3.826481798085979e-09
