year,les_DET hommes_NOUN,les_DET pommes_NOUN
1800,0.00014630426449002698,5.797839346399769e-06
1801,0.00013724421660299413,7.3554731159219955e-06
1802,0.00014002612715557916,3.66558202813394e-06
1803,0.000132763492729282,5.139143716803574e-06
1804,0.00015138356411625864,6.285916832382554e-06
1805,0.00012646541745198192,4.682219545415478e-06
1806,0.00011683151024044491,3.3052745891382074e-06
1807,0.0001213286850543227,2.5480247884956952e-06
1808,0.00011611363061092561,5.567744022272336e-06
1809,0.00010672563530533807,7.143054403968563e-06
1810,0.00012851508199673845,4.376036979891751e-06
1811,8.922937104216544e-05,3.998787466485965e-06
1812,9.852133916865569e-05,4.024817332748398e-06
1813,0.00010867140008485876,4.957778571679228e-06
1814,0.000124759458230983,2.4040613482156914e-06
1815,0.00012432042694854317,3.6790128490338248e-06
1816,0.00014575411296391394,3.949197100894253e-06
1817,0.00015004367469373392,3.2600930239823356e-06
1818,0.00016416414382547373,3.528668605312646e-06
1819,0.00015416232145071262,1.9035580756110448e-06
1820,0.00017038011992553947,2.6545318059234546e-06
1821,0.00016569174567848677,2.1853057949883237e-06
1822,0.00014683016433991725,2.1434766352967927e-06
1823,0.00013224221038399264,2.8136008651813427e-06
1824,0.00013480517100106226,2.670334870558122e-06
1825,0.00014062909303902416,2.145886483617687e-06
1826,0.00013400114767136984,2.0795650765847995e-06
1827,0.00013189733272156445,1.85820227116551e-06
1828,0.00012651355064008385,2.3508607398525783e-06
1829,0.00013091497203276958,2.9586030869666047e-06
1830,0.0001341696970484918,2.9233577123477517e-06
1831,0.00013836104790243553,3.451893036299225e-06
1832,0.00013061967729299795,3.3040185840604863e-06
1833,0.0001404306449330761,3.1113626590695276e-06
1834,0.00014685550377180334,3.2997567700476793e-06
1835,0.00014441716120927595,1.9255622447644782e-06
1836,0.00014512384041154291,2.268253229686934e-06
1837,0.00013644563750858651,2.0699725880035658e-06
1838,0.00012918849461129867,2.1145742721273564e-06
1839,0.00012404695007717237,2.1967214083318254e-06
1840,0.00014006818310008384,1.7516644348347654e-06
1841,0.0001315557519774302,1.9345113209112696e-06
1842,0.00014230645138013642,1.9829631980883278e-06
1843,0.00015597966284985887,2.2446262040176634e-06
1844,0.00014487497173831798,2.1130960661253084e-06
1845,0.00014169538280839333,3.0250415932187025e-06
1846,0.00013778042284684489,3.855774508565446e-06
1847,0.00013289765684021404,2.5331970618935884e-06
1848,0.00013996593770571053,2.9035205670879805e-06
1849,0.0001283407927985536,2.5406385901760586e-06
1850,0.00012771323599736206,2.3259100601080718e-06
1851,0.00013308416782820132,2.5584922695998102e-06
1852,0.0001300592120969668,2.1979601001476112e-06
1853,0.00013220244727563113,2.308748776158609e-06
1854,0.00013057172236585757,1.8075716567977906e-06
1855,0.00013145919820090057,2.130204592276641e-06
1856,0.0001273158877665992,2.145944939968558e-06
1857,0.00012669468378589954,1.8427696701905916e-06
1858,0.0001287619134018314,1.6755946390389909e-06
1859,0.00012662758126680274,1.6631038235459528e-06
1860,0.0001245021485374309,1.8652024706966586e-06
1861,0.00013325238614925183,2.1886787919811468e-06
1862,0.00012031849018967478,1.794544090216732e-06
1863,0.00012644182515941793,2.0722681881579774e-06
1864,0.0001290127065658453,1.6441121672983172e-06
1865,0.000128365060845681,2.0230017270250755e-06
1866,0.00012478691678552423,1.721453827485675e-06
1867,0.00011462631664471701,2.125531437968675e-06
1868,0.00011805755730165401,2.335078505666388e-06
1869,0.00011879893190780422,1.898223885632433e-06
1870,0.00012014495041512419,1.961044745257823e-06
1871,0.00012942860121256672,2.8199225710068276e-06
1872,0.0001224658753926633,1.7888029120172177e-06
1873,0.00010709740126912948,2.5105302938754903e-06
1874,0.00010081017626362154,1.8156837242599977e-06
1875,0.00010528124676056905,1.814296247459879e-06
1876,0.00010177982403547503,1.90509922504134e-06
1877,9.575084459356731e-05,2.1152071028041064e-06
1878,9.733380193210905e-05,1.670411947429784e-06
1879,0.00010623505659168586,1.7381030303909029e-06
1880,9.482367659074953e-05,1.8053402044415634e-06
1881,8.908284871722572e-05,1.8993110515452827e-06
1882,8.974653883342398e-05,2.215577652009415e-06
1883,8.405668631894514e-05,2.1814358461824668e-06
1884,8.870436067809351e-05,2.173278616623975e-06
