year,six_DET îles_NOUN,six_DET iles_NOUN,six_DET piles_NOUN
1800,4.087413785214267e-08,3.144164484325529e-09,9.432493897065797e-09
1801,8.572257037542386e-08,0.0,1.904946067554647e-08
1802,2.6854081625060644e-08,0.0,8.951360541686881e-09
1803,7.801356893821776e-09,0.0,1.950339223455444e-09
1804,4.2021465418429216e-08,9.887403784603066e-09,2.2246657849223084e-08
1805,2.2743021688143017e-08,2.842877711017877e-09,6.254330742194725e-08
1806,8.645007376628655e-09,0.0,2.881669125542885e-08
1807,4.27043254092041e-08,2.8469551160981155e-09,0.0
1808,1.1330369531492579e-08,0.0,0.0
1809,1.581321384946932e-08,0.0,0.0
1810,0.0,0.0,4.212228077449254e-08
1811,1.2535384286138651e-08,2.5070767684098882e-09,2.5070767684098882e-09
1812,2.6672082320544632e-09,0.0,5.3344164641089264e-09
1813,6.901780125190271e-08,0.0,0.0
1814,1.8880061958270744e-08,0.0,0.0
1815,4.315557688983063e-08,0.0,0.0
1816,7.879853569647821e-08,0.0,0.0
1817,2.6466848268569265e-08,0.0,6.227493631882908e-09
1818,1.1921176934492905e-08,0.0,0.0
1819,2.173720581311045e-08,0.0,0.0
1820,1.1866481131050932e-08,0.0,2.3732962262101864e-09
1821,1.97229765852569e-09,0.0,3.94459531705138e-09
1822,1.7043547018147365e-08,1.0025615893027862e-09,7.017931125119503e-09
1823,4.941343334508019e-09,0.0,0.0
1824,3.452656116564867e-08,2.5263338088166165e-09,3.3684450784221553e-09
1825,3.522177216552791e-09,0.0,2.641632912414593e-09
1826,2.8185549894033102e-08,5.284790383086602e-09,4.403992281964975e-09
1827,2.7651818612639545e-09,9.217273055917019e-10,6.452091305675367e-09
1828,2.5682442839070063e-08,9.172301251858528e-10,9.172301251858528e-10
1829,6.001223351592699e-09,0.0,6.001223074036943e-09
1830,1.1480519646056564e-08,1.0436835840010872e-09,1.0436835840010872e-09
1831,5.9246584527272717e-08,1.5591206103948707e-09,0.0
1832,1.2176972319366541e-08,4.058990921151917e-09,0.0
1833,5.3284690437749305e-08,5.791814139399776e-09,6.950177322551099e-09
1834,2.8003592333902816e-08,0.0,1.8669061851994684e-09
1835,1.4369867074037757e-08,7.563087933704082e-10,7.563087933704082e-09
1836,1.4113575197427508e-08,0.0,4.704525213838906e-09
1837,5.5663127440652715e-09,1.3915781860163179e-09,2.0873671680021744e-09
1838,4.418513555037862e-09,0.0,3.1560809521380406e-09
1839,4.894032734625853e-09,0.0,9.788065469251706e-09
1840,1.9109066329292546e-08,6.369688665408546e-10,2.5478754661634184e-09
1841,2.247191943638427e-08,1.2841097074556274e-09,4.494383976094696e-09
1842,2.1466448174578545e-08,6.708265054555795e-10,3.3541325272778977e-09
1843,2.4218335781256428e-08,4.7255288571079745e-09,4.134837805480629e-09
1844,1.8112252364588244e-08,5.488561272137815e-10,1.097712254427563e-09
1845,1.0044410636567136e-08,0.0,1.562463758375543e-08
1846,1.6978054517835517e-08,5.854501328173001e-10,4.6836010625384006e-09
1847,1.294373674909366e-08,5.393223645455691e-10,3.775256551818984e-09
1848,1.287235473768078e-08,8.045221711050488e-10,1.287235473768078e-08
1849,6.703531951757213e-09,8.379414939696517e-10,1.6758828991214614e-08
1850,1.0862393651223101e-08,0.0,6.788996032014438e-10
1851,1.2898877521649865e-08,1.2898877521649865e-09,6.449438760824933e-10
1852,7.161599979710331e-09,0.0,5.859490670445666e-09
1853,7.763511611358354e-09,5.971931837933653e-10,2.388772735173461e-09
1854,3.117398783558656e-09,5.195664454227256e-10,3.117398783558656e-09
1855,1.0613874223963649e-08,0.0,7.429711956774554e-09
1856,6.212626857404757e-09,5.177189232874468e-10,7.765783571755946e-09
1857,1.1715621583974212e-08,0.0,9.763018171682347e-10
1858,2.4468380654951716e-09,4.893676019968041e-10,3.9149408159744326e-09
1859,3.5645213447565993e-09,0.0,1.171199848215565e-08
1860,4.57718396518203e-09,0.0,1.6477862629926676e-08
1861,1.0375120318428799e-08,9.431927461278633e-10,0.0
1862,2.2589932147099034e-09,4.517986262886353e-10,1.400575744270327e-08
1863,1.7481172620570362e-08,4.9946209945694875e-09,3.4962345241140724e-09
1864,4.794728170054441e-09,0.0,1.0548401263577034e-08
1865,3.294791106611683e-09,0.0,6.118897832863013e-09
1866,1.4596839292835284e-09,2.432806400776144e-09,6.3252967308358166e-09
1867,3.88224918879132e-09,0.0,1.7955402498159856e-08
1868,2.9639244392143382e-09,9.87974813071446e-10,1.2349684830326169e-08
1869,8.790334682373668e-09,0.0,3.4184632902167778e-09
1870,3.4404292748035914e-09,0.0,1.0321287824410774e-08
1871,6.37270636261178e-09,0.0,3.18635318130589e-09
1872,3.0236697590169115e-09,0.0,4.23313739617015e-09
1873,2.3944017879529156e-09,0.0,1.0774807879254666e-08
1874,7.169530746864439e-09,0.0,7.766991494406739e-09
1875,6.865832347102696e-09,1.716458086775674e-09,1.3159512590732447e-08
1876,7.255217759905008e-09,0.0,6.046014577876235e-09
1877,1.608052180301911e-08,0.0,4.329371083855449e-09
1878,9.058632954861423e-09,0.0,3.0195443923020093e-09
1879,8.55305515301552e-09,0.0,0.0
1880,8.984985200299889e-09,1.2835692508872398e-09,1.9253538763308597e-09
1881,4.183504653809678e-09,0.0,3.4862537301449947e-09
1882,4.6587693702804245e-09,1.3310770263785798e-09,7.986462158271479e-09
1883,1.1374810426900694e-08,0.0,1.0742875922176154e-08
1884,1.9805090900604227e-09,6.601696966868076e-10,5.941527270181268e-09
1885,2.5782542767416317e-09,0.0,5.156508553483263e-09
1886,5.808117542471791e-09,1.2906927748801422e-09,9.034849313138693e-09
1887,4.57024718070187e-09,0.0,5.223139698529167e-09
1888,2.53624587998047e-09,0.0,9.510922049926762e-09
1889,8.14467782106476e-09,0.0,9.397705447167226e-09
1890,4.5880705901168994e-09,3.2771931834929546e-09,7.209825181320184e-09
1891,3.824532135432435e-09,0.0,1.2748440525456317e-08
1892,4.387958663087943e-09,6.268512375839919e-10,1.6298132621272998e-08
1893,7.3900996988562895e-09,0.0,8.621783287310336e-09
1894,6.9316934414587195e-09,3.150769645188234e-09,1.1972924873759894e-08
1895,3.611168697403855e-09,4.213029924926559e-09,1.625025936036195e-08
1896,2.948514543632541e-09,5.89702897624278e-10,1.2973464080801023e-08
1897,3.496028022631492e-09,5.826713556089658e-10,1.1070755867592652e-08
1898,3.960848538042683e-09,0.0,3.3950129374460403e-09
1899,4.9748205555033564e-09,5.527578395003729e-10,4.4220627160029835e-09
1900,4.15284251431558e-09,0.0,5.710158568206225e-09
1901,3.353243460679778e-09,4.470991132876634e-09,5.58873880507349e-09
1902,1.0311596021495006e-08,4.910283846193408e-10,1.2766738111125164e-08
1903,7.020286574288548e-09,1.6200660812870638e-09,2.1600881083827517e-09
1904,6.449550227216605e-09,1.0749250378694342e-09,6.449550227216605e-09
1905,3.096455536422127e-09,5.160759042333041e-10,6.708986699521802e-09
1906,6.68743965759333e-09,1.0288369045596824e-09,9.773950537805831e-09
1907,8.228549397415463e-09,5.142843373384665e-10,1.491424583832668e-08
1908,8.840499887696751e-09,4.911389073214423e-10,7.367083831866239e-09
1909,9.351672325408344e-09,1.1001967115120692e-09,1.8153246017504898e-08
1910,3.206490406526541e-09,5.344150677544235e-10,1.1757131268552712e-08
1911,4.788336838146279e-09,3.1922244847493175e-09,2.6601871816467337e-09
1912,1.0418842455450772e-09,0.0,8.856016087133156e-09
1913,3.181793939432964e-09,0.0,7.954484182448596e-09
1914,3.3483718020477227e-09,0.0,2.0090231700464756e-09
1915,1.1780761921542648e-09,0.0,1.6493066468115103e-08
1916,3.2962386153911893e-09,1.0987462051303964e-09,1.9777431248257926e-08
1917,1.2063066989753679e-08,1.0966424435210342e-09,4.386569774084137e-09
1918,1.1486376294556067e-09,0.0,1.2635013924011673e-08
1919,5.524709134618888e-09,0.0,1.8415696745321952e-09
1920,5.300562211374427e-09,0.0,8.329454459499175e-09
1921,5.300923255902035e-09,0.0,3.0290989716519334e-09
1922,3.6889677978990676e-09,0.0,1.4755870969551665e-09
1923,0.0,1.0615948120573648e-09,5.307974060286824e-09
1924,3.867487219366694e-09,0.0,1.289162443462999e-09
1925,7.698724324711748e-09,0.0,4.399271169575059e-09
1926,0.0,0.0,1.0031524610987219e-08
1927,5.574612438330462e-09,1.1149224876660924e-09,6.689535148041159e-09
1928,0.0,0.0,5.713020723163709e-09
1929,5.570202965543558e-09,0.0,4.4561625500705304e-09
1930,4.201441528017824e-09,0.0,5.2518018822667045e-09
1931,7.983749661377715e-09,1.1405356659111021e-09,1.3686427990933225e-08
1932,8.767629289252454e-09,0.0,1.0959536611565568e-08
1933,3.4411986593596566e-09,1.1470662197865522e-09,4.588264879146209e-09
1934,1.4377896206951846e-08,1.1981580172459871e-09,3.5944740517379614e-09
1935,9.574627313213568e-09,0.0,1.196828414151696e-09
1936,7.274828739411987e-09,0.0,1.4549657478823974e-08
1937,0.0,2.5182236296217297e-09,2.5182236296217297e-09
1938,6.482607339819424e-09,0.0,6.482607339819424e-09
1939,3.058810094103137e-09,0.0,1.5294050470515685e-09
1940,2.5357829169792012e-09,0.0,2.5357829169792012e-09
1941,0.0,0.0,2.9515025978810172e-09
1942,1.2136847082899749e-08,0.0,6.068423541449874e-09
1943,2.9032352077962287e-09,0.0,5.806470415592457e-09
1944,3.2131861615880553e-09,3.2131861615880553e-09,3.2131861615880553e-09
1945,6.535512131478072e-09,0.0,0.0
1946,5.568441707737293e-09,0.0,1.3921104269343232e-09
1947,5.960435478513659e-09,0.0,3.5762612871081956e-09
1948,3.2615663503321457e-09,0.0,2.174377566888097e-09
1949,6.8719059331812105e-09,3.9268033269479474e-09,1.9634016634739737e-09
1950,2.1270722960764488e-09,0.0,0.0
1951,1.0661401761424827e-09,2.1322803522849654e-09,2.1322803522849654e-09
1952,1.0544803918932644e-09,0.0,1.0544803918932644e-09
1953,0.0,0.0,5.386913581872932e-09
1954,6.840775279570721e-09,1.9545072227344917e-09,3.9090144454689835e-09
1955,8.447047061821422e-09,1.8771215692936494e-09,0.0
1956,6.104799110673298e-09,0.0,8.72114158667614e-10
1957,8.835037701437898e-10,0.0,3.534015080575159e-09
1958,3.3088973783179654e-09,0.0,4.1361216673863055e-09
1959,7.750747821333448e-10,0.0,8.525822714489095e-09
1960,2.076250060767393e-09,0.0,7.612916519406099e-09
1961,2.779263708063695e-09,6.948159270159238e-10,6.25334317660986e-09
1962,8.24454354786397e-09,0.0,6.341956293454132e-09
1963,8.405868889838075e-09,0.0,4.526237162849611e-09
1964,7.909158661334459e-09,0.0,1.8251904432275978e-09
1965,1.0944086747954884e-09,0.0,6.566451937750628e-09
1966,3.3234448526542337e-09,5.539074754423723e-10,9.970334780007306e-09
1967,2.465167847631733e-09,9.860671168482327e-10,5.423369309198733e-09
1968,1.796566312384229e-09,4.4914158503495116e-10,4.042274071025531e-09
1969,4.541757636644661e-09,4.5417578031781147e-10,4.541757636644661e-09
1970,5.058597540852361e-09,0.0,9.197449912790034e-09
1971,2.0553589941130213e-09,1.541519245584766e-09,1.0276794637498199e-08
1972,4.1041173792777386e-09,2.5650733759263744e-09,4.617132176587546e-09
1973,7.1671650836435674e-09,0.0,9.923766697284009e-09
1974,6.188128898187983e-09,0.0,5.6255716751607565e-09
1975,4.569184142155791e-09,0.0,2.2845920710778955e-09
1976,3.9994687561772935e-09,0.0,3.9994687561772935e-09
1977,1.7630346071939584e-09,1.1753563677885381e-09,7.639816779203557e-09
1978,4.1584139465200565e-09,0.0,6.534650598410963e-09
1979,2.3407893401383717e-09,0.0,4.681578680276743e-09
1980,5.116635559687666e-09,5.685150683554241e-10,7.959211123509391e-09
1981,6.325549417596221e-09,0.0,7.590659656386833e-09
1982,1.1794254461960918e-08,6.207502289967692e-10,1.3035754364842944e-08
1983,1.1999100379966876e-08,1.89459470334441e-09,6.94684787472255e-09
1984,7.538710988796993e-09,5.799008495621649e-10,6.378909400694965e-09
1985,1.2031116103372597e-09,1.2031116103372597e-09,6.617113967877231e-09
1986,1.1988970705090196e-08,5.994485463567401e-10,7.792831324682226e-09
1987,1.8332451112712533e-09,6.110816852533674e-10,3.6664902225425067e-09
1988,1.679035033230747e-08,0.0,1.798966087207532e-09
1989,9.329808037250586e-09,1.0976244357863152e-09,8.780995486290522e-09
1990,7.628111253765724e-09,1.634595292454577e-09,4.3589208909011745e-09
1991,8.7921980806982e-09,1.1722930404189924e-09,2.9307325455363298e-09
1992,1.4876849085965205e-08,1.1019888335184191e-09,6.611932890088212e-09
1993,9.416652346772025e-09,0.0,4.431365774326679e-09
1994,9.494868002946077e-09,0.0,3.164955852952289e-09
1995,5.422450655157007e-09,5.422450821690461e-10,1.626735190995987e-09
1996,5.3380921904988554e-09,0.0,3.2028553142993132e-09
1997,6.233362936924891e-09,0.0,1.917957792585412e-09
1998,5.72175506974304e-09,0.0,8.10582001520288e-09
