year,seuls_ADJ airs_NOUN,seuls_ADJ pères_NOUN
1923,0.0,3.1847844361720945e-09
1924,0.0,5.156649773851996e-09
1925,0.0,0.0
1926,0.0,3.3438415369957397e-09
1927,0.0,1.1149224876660924e-09
1928,0.0,3.4278123672848437e-09
1929,0.0,4.4561625500705304e-09
1930,0.0,5.2518018822667045e-09
1931,1.1405356659111021e-09,2.2810713318222042e-09
1932,0.0,3.287861094491973e-09
1933,0.0,1.1470662197865522e-09
1934,0.0,3.5944740517379614e-09
1935,0.0,3.590485242455088e-09
1936,2.424942913137329e-09,1.2124714565686645e-09
1937,0.0,0.0
1938,0.0,7.779128785578848e-09
1939,0.0,3.058810094103137e-09
1940,0.0,7.607348528892999e-09
1941,0.0,2.9515025978810172e-09
1942,9.102635090130207e-09,0.0
1943,0.0,5.806470415592457e-09
1944,6.4263723231761105e-09,9.639558484764166e-09
1945,6.535512131478072e-09,8.714016175304096e-09
1946,1.3921104269343232e-09,6.960552134671616e-09
1947,0.0,4.7683483828109274e-09
1948,1.0871887834440486e-09,5.435944139264848e-09
1949,0.0,4.908504158684934e-09
1950,0.0,4.2541445921528975e-09
1951,3.1984206394497505e-09,0.0
1952,0.0,4.217921456550755e-09
1953,1.0773827385790469e-09,1.0773827385790469e-09
1954,0.0,2.9317608341017376e-09
1955,1.8771215692936494e-09,1.8771215692936494e-09
1956,0.0,5.232684952005684e-09
1957,8.835037701437898e-10,4.417518850718949e-09
1958,0.0,0.0
1959,0.0,4.650448914844674e-09
1960,0.0,3.4604166754270693e-09
1961,2.779263708063695e-09,2.779263652552544e-09
1962,1.2683912808952869e-09,2.536782617301725e-09
1963,1.2932106496776896e-09,5.819447812527301e-09
1964,0.0,7.300761994954996e-09
1965,5.472043373977442e-10,6.5664522708175355e-09
1966,2.215629901769489e-09,1.1078149508847446e-09
1967,4.930335584241163e-10,1.1339771344154315e-08
1968,1.3474247273492779e-09,4.042274182047834e-09
1969,4.5417578031781147e-10,3.633406214786916e-09
1970,0.0,7.817832603507213e-09
1971,0.0,5.652237122788506e-09
1972,5.130146862875051e-10,3.0780881177250308e-09
1973,0.0,3.3079223804577396e-09
1974,1.1251143350321513e-09,9.563471792262135e-09
1975,1.1422960355389478e-09,2.8557400888473694e-09
1976,5.713526873840635e-10,1.142705374768127e-09
1977,1.1753563677885381e-09,6.464460078348111e-09
1978,0.0,5.940591352171509e-09
1979,5.851973350345929e-10,4.0963813452421505e-09
1980,0.0,4.548120546843393e-09
1981,6.325549528618524e-10,1.0753434143140339e-08
1982,3.1037510339615437e-09,4.345251602977385e-09
1983,1.2630632095778083e-09,4.4207211225000265e-09
1984,2.8995041922996734e-09,5.219107812592938e-09
1985,1.2031116103372597e-09,3.609334831011779e-09
1986,5.994485463567401e-10,1.1988970927134801e-09
1987,1.2221633705067347e-09,3.6664902225425067e-09
1988,5.996553809062277e-10,4.197587610832443e-09
1989,0.0,2.744061089465788e-09
1990,1.6345953479657283e-09,4.358920779878872e-09
1991,2.9307325455363298e-09,4.689172272698272e-09
1992,1.1019888335184191e-09,5.509944278614398e-09
1993,1.1078414852150331e-09,7.20096987594232e-09
1994,1.5824779264761446e-09,4.747433890450736e-09
1995,0.0,5.4224509327127635e-09
1996,0.0,5.338092190498855e-10
1997,9.58978896292706e-10,5.274384040632185e-09
1998,4.768129224785866e-10,5.244942036242151e-09
1999,9.140402323914998e-10,2.7421206694189237e-09
2000,2.2090156370779823e-09,5.7434407230161355e-09
2001,2.190605918883648e-09,5.695575344688564e-09
2002,3.066854992184176e-09,3.0668551032064784e-09
2003,2.9168460979889232e-09,1.6667691671301554e-09
2004,2.642874807889939e-09,5.285749393735273e-09
2005,3.1526248278623825e-09,7.656374201303606e-09
2006,2.4707338397433887e-09,7.823990566535599e-09
2007,1.1983438685803094e-09,5.991719398412698e-09
2008,1.2772318758180745e-09,2.980207747249608e-09
2009,1.430457752249481e-09,3.814554005998616e-09
2010,1.4171379625338432e-09,3.77903447423833e-09
2011,7.64794394481072e-10,6.118354933803971e-09
2012,6.808505426114664e-10,2.7234021704458655e-09
2013,1.9523875849358774e-09,1.6734750252211938e-09
2014,1.0827225782605865e-09,5.197068470019772e-09
2015,1.329945265027277e-09,4.211493265238175e-09
2016,0.0,4.971216327476213e-09
2017,5.031222660711876e-10,4.024978128569501e-09
2018,7.744400121190154e-10,7.744400121190154e-10
2019,2.55098775436835e-10,1.53059265262101e-09
