year,belles_ADJ îles_NOUN,belles_ADJ iles_NOUN,belles_ADJ piles_NOUN
1800,2.2009151834367913e-08,0.0,1.2576657937302116e-08
1801,1.4287095950749062e-08,0.0,0.0
1802,5.818384352096473e-08,0.0,0.0
1803,1.950339223455444e-09,0.0,0.0
1804,5.6852570651244605e-08,0.0,0.0
1805,5.685755422035754e-09,8.528632911009026e-09,1.9900143755080535e-08
1806,8.645007376628655e-09,0.0,0.0
1807,3.4163463169534225e-08,0.0,0.0
1808,1.3596443970698147e-08,0.0,0.0
1809,2.0331274441787173e-08,0.0,0.0
1810,4.212228077449254e-08,0.0,6.31834211617388e-08
1811,1.0028307073639553e-08,2.5070767684098882e-09,0.0
1812,2.6672082320544632e-09,0.0,0.0
1813,6.901780125190271e-08,0.0,0.0
1814,3.1466772298927026e-08,0.0,0.0
1815,4.5852800667489646e-08,0.0,5.394447111228828e-09
1816,2.7811246638975717e-08,0.0,0.0
1817,5.1376822796100896e-08,0.0,0.0
1818,1.668964877410417e-08,0.0,0.0
1819,1.1386155129855524e-08,0.0,0.0
1820,3.441279616822612e-08,0.0,0.0
1821,1.8736827200882544e-08,0.0,0.0
1822,4.411270992932259e-08,1.0025615893027862e-09,0.0
1823,5.929612356680991e-09,0.0,0.0
1824,4.29476756380609e-08,1.6842225392110777e-09,0.0
1825,1.0566531649658373e-08,0.0,0.0
1826,1.5854372037438225e-08,0.0,0.0
1827,1.013900075008678e-08,0.0,0.0
1828,1.559291185060374e-08,0.0,5.503380862137419e-09
1829,1.3717081692732336e-08,0.0,0.0
1830,4.4878394334091354e-08,0.0,0.0
1831,2.182768810143898e-08,7.795603274018958e-09,0.0
1832,1.6235963684607668e-08,1.3529969367098715e-09,0.0
1833,2.7800709290204395e-08,3.475088550253247e-09,0.0
1834,1.5868701908061666e-08,0.0,0.0
1835,3.781543966852041e-08,3.025235173481633e-09,0.0
1836,2.5538851033957144e-08,2.0162250202737653e-09,0.0
1837,1.461157062010443e-08,2.7831563720326358e-09,0.0
1838,2.0830134062066463e-08,1.8936485712828244e-09,0.0
1839,3.146163862766116e-08,1.3982950353153e-09,0.0
1840,3.758116307039927e-08,2.5478754661634184e-09,1.2739377330817092e-09
1841,7.0626033910059505e-09,3.2102742686390684e-09,0.0
1842,4.561620414733625e-08,4.695785538189057e-09,6.708265054555795e-09
1843,5.493427224223524e-08,1.1813822142769936e-09,1.4767278067040479e-08
1844,3.951764071530306e-08,4.390849017710252e-09,3.841992946007622e-09
1845,2.6785095030845696e-08,2.2320912340667576e-09,5.580227946389016e-10
1846,3.102885770545072e-08,2.9272506640865004e-09,0.0
1847,2.1572894581822766e-08,2.1572894581822766e-09,0.0
1848,1.528592186161859e-08,0.0,0.0
1849,6.535943697372204e-08,1.0893239421605472e-08,0.0
1850,6.1100964288129944e-09,1.3577992064028876e-09,0.0
1851,7.739326512989919e-09,1.2898877521649865e-09,3.8696632564949596e-09
1852,1.7578472011337e-08,3.906327261660181e-09,0.0
1853,2.149895550473957e-08,2.388772735173461e-09,7.763511611358354e-09
1854,3.013485283531736e-08,0.0,1.558699391779328e-09
1855,2.175844215912548e-08,5.306937111981824e-10,5.306937111981824e-10
1856,3.6240326295455816e-08,5.694908100650764e-09,0.0
1857,3.5635014938861787e-08,4.881509085841174e-10,3.905207268672939e-09
1858,3.0830157982109085e-08,9.787352039936081e-10,0.0
1859,3.3099126994784456e-08,2.036869339860914e-09,5.092173349652285e-09
1860,2.1512764902809067e-08,1.3731551729012637e-09,4.119465657481669e-09
1861,2.2165028923382124e-08,3.3011746669586728e-09,0.0
1862,2.755971628687348e-08,4.517986262886353e-10,4.517986262886353e-10
1863,1.748117206545885e-08,1.9978483867255648e-09,0.0
1864,2.9247839705703882e-08,3.3563094525845827e-09,9.589455896019672e-10
1865,1.6003271596787272e-08,4.706844358715045e-10,4.706844358715045e-10
1866,1.4110277390955162e-08,6.325297008391573e-09,9.731225825149181e-10
1867,2.135237053835226e-08,0.0,0.0
1868,1.531360993567432e-08,2.9639244392143382e-09,1.4819622196071691e-09
1869,3.1742874995188686e-08,1.4650557433881772e-09,0.0
1870,9.17447806614291e-09,5.734048791339319e-10,4.013834153937523e-09
1871,2.1242353653860846e-08,0.0,1.0621177271019633e-09
1872,2.6003558417642125e-08,6.047339295989218e-10,1.2094678591978436e-09
1873,2.334541804316359e-08,5.986004469882289e-10,0.0
1874,1.3144139998644278e-08,0.0,3.5847653734322193e-09
1875,1.830888685105947e-08,1.716458086775674e-09,1.716458086775674e-09
1876,1.1487427897804992e-08,1.813804439976252e-09,1.209202959984168e-09
1877,2.1646856751544874e-08,6.184815992682502e-10,3.0924081073635534e-09
1878,1.8117265909722846e-08,6.039088673581716e-10,3.0195443923020093e-09
1879,1.710611030603104e-08,6.10932526790009e-10,6.10932526790009e-10
1880,2.3746030919369332e-08,1.2835692508872398e-09,1.9253538763308597e-09
1881,2.370652651961791e-08,1.3945015142624584e-09,6.972507571312292e-10
1882,1.5307385581309063e-08,1.3310770263785798e-09,3.3276925659464496e-09
1883,1.8958017378167824e-08,0.0,1.8958017378167824e-09
1884,1.5183903911974994e-08,1.9805090900604227e-09,1.9805090900604227e-09
1885,1.0313017106966527e-08,2.5782542767416317e-09,9.023890079618013e-09
1886,1.7424351739236954e-08,4.517424767591649e-09,7.098810428374236e-09
1887,1.2404957061562527e-08,2.6115698492645834e-09,4.570247291724172e-09
1888,9.510921827882157e-09,6.340614699951175e-10,4.4384300679212174e-09
1889,8.771191772893872e-09,3.132568371366773e-09,0.0
1890,6.554386366985909e-09,0.0,0.0
1891,1.9760081571007504e-08,0.0,6.374220040683554e-10
1892,1.3790726782758611e-08,1.8805537127519756e-09,0.0
1893,1.539604177480669e-08,1.847525021858587e-09,6.158416554491453e-10
1894,8.822155450616265e-09,1.2603078580752936e-09,1.2603078580752936e-09
1895,1.3240951446391591e-08,1.2037228991346183e-09,6.018614495673091e-10
1896,8.255840455717589e-09,5.3073260231073505e-09,5.89702897624278e-10
1897,2.0393496669157685e-08,2.330685422435863e-09,6.409385022720926e-09
1898,1.4711722506888236e-08,1.13167097914868e-09,0.0
1899,8.844125432005967e-09,1.1055156790007459e-09,2.2110313580014918e-09
1900,1.86877908703309e-08,0.0,1.5573159428683425e-09
1901,8.38310842965484e-09,0.0,1.1177477832191585e-09
1902,1.0802624572647801e-08,1.9641135384773634e-09,3.437198747846537e-09
1903,5.940242076007962e-09,0.0,1.6200660812870638e-09
1904,1.3436562973367927e-08,3.7622376325430196e-09,2.1498500757388683e-09
1905,9.805441791854719e-09,0.0,1.5482277682110634e-09
1906,1.388929860013377e-08,1.0288369045596824e-09,7.201858220895474e-09
1907,6.685696440911215e-09,0.0,0.0
1908,1.7189861978295085e-08,1.4734167219643268e-09,5.40252820258047e-09
1909,1.4302557360679202e-08,1.6502950672681038e-09,3.850688656825696e-09
1910,4.275320542035388e-09,5.344150677544235e-10,2.67207544979442e-09
1911,4.788336838146279e-09,0.0,7.980561100850991e-09
1912,1.2502610502451716e-08,5.209421227725386e-10,1.0418842455450772e-09
1913,1.590896836489719e-08,0.0,2.6514948014977335e-09
1914,1.339348720819089e-08,2.678697486047099e-09,1.3393487430235496e-09
1915,2.3561523843085297e-09,0.0,0.0
1916,3.4061130804730055e-08,0.0,4.394984820521586e-09
1917,1.4256351654751143e-08,1.0966424435210342e-09,0.0
1918,5.743188147278033e-09,0.0,4.594550517822427e-09
1919,6.4454939163738345e-09,1.8415696745321952e-09,7.366278698128781e-09
1920,6.815008557481406e-09,0.0,2.2716695191604686e-09
1921,8.330022005509363e-09,0.0,2.2718242842501013e-09
1922,1.1804696775641332e-08,0.0,5.902348387820666e-09
1923,9.554353752605493e-09,0.0,1.0615948120573648e-09
1924,5.156649773851996e-09,2.578324886925998e-09,5.156649773851996e-09
1925,2.639562701745035e-08,0.0,1.0998177923937646e-09
1926,5.57306911730393e-09,1.1146138456652466e-09,1.1146138456652466e-09
1927,1.0034302277972529e-08,0.0,2.2298449753321847e-09
1928,1.1426041446327417e-08,2.2852082448565625e-09,1.1426041224282812e-09
1929,1.4482528065684619e-08,0.0,1.1140406375176326e-09
1930,1.3654684494213143e-08,3.1510810627466412e-09,6.302162347537887e-09
1931,1.3686427990933225e-08,0.0,3.4216069977333063e-09
1932,2.4110979879310435e-08,0.0,7.6716757391182e-09
1933,6.882397318719313e-09,2.2941324395731044e-09,3.4411986593596566e-09
1934,1.0783422155213884e-08,1.1981580172459871e-09,7.188948103475923e-09
1935,5.98414207075848e-09,0.0,1.196828414151696e-09
1936,2.424942913137329e-09,0.0,9.699771652549316e-09
1937,1.2591118148108649e-09,0.0,0.0
1938,1.2965214457594243e-09,1.2965214457594243e-09,0.0
1939,1.5294050470515685e-09,0.0,0.0
1940,0.0,0.0,2.5357829169792012e-09
1941,2.9515025978810172e-09,0.0,5.9030051957620344e-09
1942,6.068423541449874e-09,0.0,0.0
1943,1.1612940831184915e-08,2.9032352077962287e-09,2.9032352077962287e-09
1944,1.927911696952833e-08,0.0,0.0
1945,0.0,0.0,0.0
1946,5.568441707737293e-09,1.3921104269343232e-09,4.1763312808029696e-09
1947,3.5762612871081956e-09,0.0,2.3841741914054637e-09
1948,1.4133454406817236e-08,1.0871887834440486e-09,1.0871887834440486e-09
1949,6.8719057111366055e-09,0.0,1.9634016634739737e-09
1950,1.1698897850465073e-08,2.1270722960764488e-09,0.0
1951,1.2793682557799002e-08,0.0,0.0
1952,4.2179215675730575e-09,0.0,1.0544803918932644e-09
1953,1.0773827163745864e-08,1.0773827385790469e-09,1.0773827385790469e-09
1954,8.795282724349818e-09,2.9317608341017376e-09,9.772536113672459e-10
1955,3.754243138587299e-09,0.0,1.8771215692936494e-09
1956,8.72114114258693e-09,0.0,8.72114158667614e-10
1957,7.951533653738352e-09,2.6505113104313693e-09,8.835037701437898e-10
1958,1.5717262158432277e-08,8.272243445794913e-10,1.6544486891589827e-09
1959,1.5501495642666896e-09,0.0,0.0
1960,1.3841666701708277e-09,1.3841666701708277e-09,4.152500121534786e-09
1961,6.25334317660986e-09,6.948159270159238e-10,0.0
1962,3.170978146727066e-09,6.341956404476434e-10,3.805173953708163e-09
1963,5.1728425987107585e-09,0.0,6.466053248388448e-10
1964,6.083968440151466e-09,6.083968329129164e-10,1.2167936658258327e-09
1965,8.755269398363907e-09,5.472043373977442e-10,2.188817349590977e-09
1966,1.2185964237687585e-08,1.1078149508847446e-09,5.539074976468328e-09
1967,1.0846738618397467e-08,4.930335584241163e-10,9.860671168482327e-10
1968,9.431973424511852e-09,4.491415683816058e-09,2.245707841908029e-09
1969,8.175163657142548e-09,4.5417578031781147e-10,2.2708788183223305e-09
1970,5.978342709767048e-09,0.0,1.8394900047624674e-09
1971,8.735275613958038e-09,5.138397485282553e-10,1.541519245584766e-09
1972,7.69522046084603e-09,5.130146862875051e-10,1.0260293725750103e-09
1973,9.923766697284009e-09,0.0,0.0
1974,1.6876715136504572e-08,4.500457451150908e-09,5.625571675160757e-10
1975,6.8537762132336866e-09,5.711480177694739e-10,1.7134440533084216e-09
1976,5.713526984862938e-09,2.285410749536254e-09,5.713526873840635e-10
1977,5.289103821581875e-09,5.876781838942691e-10,1.7630346071939584e-09
1978,1.1881182260253809e-08,1.1881182704343018e-09,5.940591352171509e-10
1979,8.192762912528906e-09,1.7555920051037788e-09,1.7555920051037788e-09
1980,2.2740602734216964e-09,1.1370301367108482e-09,5.685150683554241e-10
1981,5.060439622894819e-09,6.325549528618524e-10,6.325549528618524e-10
1982,4.345251713999687e-09,0.0,0.0
1983,7.57837881337764e-09,0.0,0.0
1984,8.118611560803402e-09,1.1598016991243298e-09,2.8995041922996734e-09
