year,mêmes_ADJ âges_NOUN,mêmes_ADJ ages_NOUN,mêmes_ADJ pages_NOUN
1846,3.571245699163228e-08,5.854501328173001e-10,2.6930706553685013e-08
1847,2.480882876909618e-08,5.393223645455691e-10,3.235934187273415e-08
1848,8.04522137798358e-09,8.045221711050488e-10,3.459445352405055e-08
1849,1.6758828991214614e-08,0.0,2.0948537571285897e-08
1850,2.0366988096043315e-09,0.0,2.9192683825840504e-08
1851,5.159551008659946e-09,0.0,3.8696633453128015e-08
1852,2.278690836021724e-08,0.0,3.385483537954315e-08
1853,1.5527023222716707e-08,0.0,3.9414750352406713e-08
1854,3.273268589509826e-08,0.0,2.909572138776184e-08
1855,4.2986190607052777e-08,3.1841622671890946e-09,3.714855978387277e-08
1856,6.212626857404757e-09,0.0,2.2779632402603056e-08
1857,2.001418764052687e-08,6.8341128311999455e-09,9.274867152075927e-09
1858,3.866004050223637e-08,0.0,4.306435030798639e-08
1859,3.6154432336843456e-08,0.0,3.513599722282379e-08
1860,1.0527522853465143e-08,0.0,4.5314121122075335e-08
1861,1.6977470096435354e-08,0.0,4.197207559286653e-08
1862,1.0391368654438793e-08,4.517986262886353e-10,4.834245359575107e-08
1863,2.996772607843923e-08,4.994620828036034e-10,4.345320192555846e-08
1864,2.6371003158942585e-08,0.0,6.089304349643498e-08
1865,4.989254875908955e-08,4.706844358715045e-10,4.000817810378976e-08
1866,1.3623716377253459e-08,4.865612912574591e-10,3.649209645573137e-08
1867,2.4749338578544666e-08,0.0,2.4749338578544666e-08
1868,3.457912001181285e-08,4.93987406535723e-10,4.0506968446152314e-08
1869,7.276443625414686e-08,9.767038289254515e-10,7.276443625414686e-08
1870,3.55511033944822e-08,5.734048791339319e-10,1.490852596930381e-08
1871,3.504988654867702e-08,2.1242354542039266e-09,4.142259157902117e-08
1872,3.9912439575573444e-08,0.0,3.084143074261192e-08
1873,2.5141218884527916e-08,0.0,2.7535621338614646e-08
1874,2.6288279997288555e-08,5.974609140757536e-10,4.719941060216115e-08
1875,3.718992758194872e-08,0.0,2.574687130163511e-08
1876,2.1765654167893445e-08,6.04601479992084e-10,3.083467703390852e-08
1877,3.64904160221613e-08,6.184815992682502e-10,2.783167118991514e-08
1878,6.34104324603868e-08,6.039088673581716e-10,4.7104890654736664e-08
1879,5.070739916845923e-08,1.221865053580018e-09,6.109325223491169e-08
1880,3.016387850607316e-08,6.417846254436199e-10,4.4924924225142604e-08
1881,6.693607446095484e-08,0.0,3.834879080955034e-08
1882,4.725323421439498e-08,6.655385131892899e-10,4.45910792734594e-08
1883,5.1186646032874705e-08,0.0,4.865891006788914e-08
1884,3.036780782394999e-08,6.601696966868076e-10,2.5086448474098688e-08
1885,1.0313017106966527e-08,1.2891271383708158e-09,2.320428826863008e-08
1886,2.9040586824180536e-08,0.0,3.355801325710672e-08
1887,1.5016526688782506e-08,6.528924623161458e-10,4.8966935395355904e-08
1888,1.4583413587843097e-08,6.340614699951175e-10,4.6920547447371064e-08
1889,2.0674951528576457e-08,0.0,4.51089832154139e-08
1890,2.8839300725280737e-08,0.0,6.030035848425541e-08
1891,8.92390783491237e-09,0.0,5.928024648937935e-08
1892,1.1283322720601063e-08,0.0,5.7043461509920235e-08
1893,1.7243566574620672e-08,0.0,3.510297474917934e-08
1894,1.071261657159539e-08,1.2603078580752936e-09,3.0877544077156927e-08
1895,2.347259631108045e-08,6.018614495673091e-10,3.49079627426363e-08
1896,1.47425724961181e-08,0.0,4.422771837653272e-08
1897,1.7480140002135158e-08,0.0,5.710179351581246e-08
1898,1.640922953072277e-08,1.13167097914868e-09,3.960848360406999e-08
1899,1.5477219506010442e-08,0.0,4.09040801230276e-08
1900,1.2977633190303095e-08,0.0,6.333085167398167e-08
1901,1.7883964531506535e-08,0.0,3.409130755471779e-08
1902,1.8659077838378835e-08,1.9641135939885146e-09,3.83002145554201e-08
1903,2.5381035939631147e-08,0.0,7.560308290521789e-08
1904,3.33226779503093e-08,5.374625189347171e-10,3.493506284257819e-08
1905,2.6835946798087207e-08,0.0,6.657379003627284e-08
1906,2.8807432883581896e-08,1.5432553568395235e-09,3.446603713541663e-08
1907,1.7999951751335175e-08,0.0,6.891410464504588e-08
1908,1.2278472460991452e-08,4.911389073214423e-10,8.594930989147542e-08
1909,2.3654228797909127e-08,5.500983557560346e-10,7.481337860326676e-08
1910,1.9238942883248455e-08,5.344150677544235e-10,8.9247315315788e-08
1911,1.9685383989553884e-08,5.320374141248863e-10,3.777465806820146e-08
1912,1.719108944087111e-08,1.0418842455450772e-09,5.261515312326992e-08
1913,1.4318072061314524e-08,0.0,2.333315407554437e-08
1914,3.0135346662518714e-08,0.0,2.276892807628883e-08
1915,1.4136913861761968e-08,0.0,3.7698438148936475e-08
1916,8.789969641043172e-09,0.0,4.0653610255958483e-08
1917,1.2063066989753679e-08,1.0966424435210342e-09,4.8252267959014716e-08
1918,1.378365155346728e-08,0.0,3.331049214239101e-08
1919,1.8415697411455767e-08,0.0,3.4069038756801007e-08
1920,1.8930579770426448e-08,0.0,2.7260034229925623e-08
1921,2.7261890522822796e-08,1.5145494858259667e-09,5.073740894090406e-08
1922,2.4347187377316004e-08,0.0,4.352981974875547e-08
1923,1.5923921736771263e-08,1.0615948120573648e-09,3.078624999375279e-08
1924,3.738571052736006e-08,0.0,4.2542360745301266e-08
1925,1.0998178368026856e-08,0.0,8.138651974576305e-08
1926,5.57306911730393e-09,0.0,5.5730690839972397e-08
1927,2.6758140592164636e-08,1.1149224876660924e-09,4.6826742927663645e-08
1928,2.6279895593006586e-08,1.1426041224282812e-09,3.427812511613837e-08
1929,1.893869061575515e-08,0.0,4.9017788938954254e-08
1930,2.4158287814657342e-08,0.0,2.941009036305786e-08
1931,1.9389105432310316e-08,0.0,4.334035708097872e-08
1932,3.835837958376942e-08,0.0,5.2605777511871565e-08
1933,5.5059178549754506e-08,2.2941324395731044e-09,3.2117854820157277e-08
1934,1.7972370258689807e-08,0.0,5.152079474157745e-08
1935,4.308582290946106e-08,1.196828414151696e-09,5.0266792506192814e-08
1936,3.273672888326473e-08,2.424942913137329e-09,5.334874364493203e-08
1937,3.5255130370615007e-08,0.0,2.895957251780601e-08
1938,2.3337385357535823e-08,0.0,5.963998717106733e-08
1939,4.282334131744392e-08,0.0,5.199977071157491e-08
1940,1.2678914806940611e-08,0.0,4.564409294971483e-08
1941,2.066051862925633e-08,0.0,3.246652724442356e-08
1942,3.034211770724937e-09,0.0,5.461581054078124e-08
1943,3.774205836748479e-08,0.0,3.4838823381733164e-08
1944,2.8918675454292497e-08,3.2131861615880553e-09,3.213186161588055e-08
1945,1.9606536838523425e-08,0.0,4.1391577720872874e-08
1946,2.0881657292193267e-08,0.0,4.1763311919851276e-08
1947,3.099426493236024e-08,0.0,3.5762614203349585e-08
1948,3.587722829934137e-08,1.0871887834440486e-09,4.348755311411878e-08
1949,2.4542520904446974e-08,0.0,2.3560819073509265e-08
1950,2.9779013033248702e-08,0.0,4.2541444145172136e-08
1951,2.8785784422780125e-08,0.0,3.6248767543156646e-08
1952,4.5342655852209646e-08,0.0,3.057992969957013e-08
1953,1.508335856215126e-08,0.0,3.878577814475648e-08
1954,2.052232517257835e-08,0.0,3.615838295445428e-08
1955,3.191106756617046e-08,0.0,7.790054468159724e-08
1956,3.8373023869553435e-08,0.0,6.279221764771137e-08
1957,3.799066305987253e-08,0.0,6.537928243233182e-08
1958,3.4743422361316334e-08,0.0,4.3842891817025276e-08
1959,4.650448559573306e-08,0.0,4.417926291466756e-08
1960,2.2146666722733244e-08,0.0,3.8064584373387333e-08
1961,4.307858603169734e-08,0.0,4.863711522418157e-08
1962,2.6002021868976044e-08,0.0,4.693047728210331e-08
1963,4.396916253313066e-08,0.0,6.401392793620175e-08
1964,2.494427064902993e-08,0.0,4.562976130273455e-08
1965,4.268193976031398e-08,5.472043373977442e-10,5.855086371298057e-08
1966,5.1513396215341345e-08,5.539074754423723e-10,4.763604266599941e-08
1967,3.845661922241561e-08,0.0,4.683818705109033e-08
1968,4.311759127517689e-08,0.0,3.772789369804741e-08
1969,8.175164367685284e-08,0.0,3.179230390060184e-08
1970,3.724967356788511e-08,0.0,4.598724956395017e-08
1971,4.059333846839763e-08,0.0,5.5494691508783944e-08
1972,4.360624927812751e-08,5.130146862875051e-10,6.463984902893571e-08
1973,4.6310912438229934e-08,5.513203782392395e-10,4.9067512719602746e-08
1974,5.231781585735007e-08,5.625571675160757e-10,5.2880373857533414e-08
1975,5.483020970586949e-08,5.711480177694739e-10,3.940921189382607e-08
1976,5.770662170334617e-08,0.0,6.456285461808875e-08
1977,5.7592462354705276e-08,0.0,5.524175039628432e-08
1978,4.633661276898238e-08,1.1881182704343018e-09,6.356432891152508e-08
1979,5.325295759917026e-08,5.851973350345929e-10,7.373486143880115e-08
1980,4.8892296433677984e-08,0.0,5.8557050874874506e-08
1981,5.8827609450418095e-08,0.0,6.388805218193738e-08
1982,7.076552321905183e-08,1.2415004579935385e-09,6.021276988121826e-08
1983,6.44162270191373e-08,0.0,5.62063142695024e-08
1984,5.277097869793579e-08,0.0,6.030968846548745e-08
1985,4.571824163690508e-08,1.8046674155058895e-09,6.436646771135202e-08
1986,6.23426501533686e-08,0.0,6.773768745915731e-08
1987,7.332980089813645e-08,1.2221633705067347e-09,6.355249837497468e-08
1988,4.9771397669928774e-08,0.0,5.5168296542174033e-08
1989,3.786804469996241e-08,1.0976244357863152e-09,7.628489839817121e-08
1990,5.0127589190651634e-08,0.0,6.374921923679722e-08
1991,4.6305576262284376e-08,0.0,5.1580894222524876e-08
1992,3.7467621893938485e-08,0.0,6.77723122066709e-08
1993,4.3205819366676224e-08,5.539207426075166e-10,6.093128490647359e-08
1994,5.907917710601396e-08,0.0,5.222177179575738e-08
1995,3.958389171998533e-08,0.0,5.856247042856921e-08
1996,4.163711864180186e-08,0.0,6.939519892057433e-08
1997,4.267456077400311e-08,0.0,7.575933125281153e-08
1998,4.482041404685333e-08,0.0,6.532336982445486e-08
1999,5.94126134956241e-08,0.0,5.575645448119282e-08
2000,3.799507197754792e-08,0.0,7.510653432518666e-08
2001,3.1982846593336944e-08,0.0,5.345078335494691e-08
2002,3.4611648658255945e-08,0.0,6.396583529522104e-08
2003,3.83356919542166e-08,0.0,6.250384548822652e-08
2004,2.95121012072741e-08,0.0,6.695282853130813e-08
2005,4.2785622156316094e-08,0.0,5.17931191268417e-08
2006,4.364963146485934e-08,0.0,6.918055106552856e-08
2007,4.673540843214141e-08,7.988958938831558e-10,7.030283843967311e-08
2008,2.4693150635357597e-08,0.0,6.811903574543976e-08
2009,2.384096298158056e-08,0.0,6.866197566068877e-08
2010,3.117703428756613e-08,0.0,4.534841463454953e-08
2011,2.600300952337875e-08,0.0,4.93292375836063e-08
2012,2.4851045665741367e-08,0.0,3.4042528795907856e-08
2013,2.1755175438897822e-08,0.0,3.7932099739013125e-08
2014,1.7323561252169384e-08,0.0,3.659602398897732e-08
2015,1.8397575018980206e-08,0.0,3.56868632422902e-08
2016,2.278474120487317e-08,0.0,3.7076986814099655e-08
2017,1.509366853724714e-08,0.0,3.245138557872451e-08
2018,2.090988004965766e-08,0.0,3.0977599152492985e-08
2019,1.989770481714004e-08,0.0,3.239754420292229e-08
