year,autres_ADJ ailes_NOUN,autres_ADJ pelles_NOUN
1924,7.734974438733389e-09,1.289162443462999e-09
1925,9.898360353588487e-09,4.399271169575059e-09
1926,1.7833821530643945e-08,0.0
1927,3.6792442870137165e-08,0.0
1928,2.5137291359556002e-08,0.0
1929,1.5596569369336066e-08,1.1140406375176326e-09
1930,2.4158287814657342e-08,1.0503603542488804e-09
1931,2.0529641986399838e-08,1.1405356659111021e-09
1932,2.4110979990332737e-08,0.0
1933,2.1794258842078307e-08,0.0
1934,2.3963160344919743e-08,2.3963160344919743e-09
1935,2.393656917121234e-08,0.0
1936,1.9399543305098632e-08,0.0
1937,1.510934133364117e-08,0.0
1938,1.6854778905894818e-08,0.0
1939,1.5294050470515685e-08,3.058810094103137e-09
1940,1.5214697057785997e-08,2.5357829169792012e-09
1941,2.066051862925633e-08,0.0
1942,1.8205270180260413e-08,6.068423541449874e-09
1943,8.419382169222445e-08,0.0
1944,4.177142187700156e-08,6.4263723231761105e-09
1945,2.6142048525912287e-08,6.535512131478072e-09
1946,1.1136883415474585e-08,2.7842208538686464e-09
1947,1.549713202209091e-08,2.3841741914054637e-09
1948,3.370285384107774e-08,1.0871887834440486e-09
1949,3.6322930441201606e-08,2.945102384188658e-09
1950,2.9779012367114888e-08,4.2541445921528975e-09
1951,1.0661401539380222e-08,6.396841278899501e-09
1952,1.8980646387944944e-08,1.0544803918932644e-09
1953,8.619061908632375e-09,2.1547654771580937e-09
1954,1.8567819282111486e-08,1.9545072227344917e-09
1955,1.3139850985055546e-08,2.815682353940474e-09
1956,1.8314396443841474e-08,8.72114158667614e-10
1957,1.3252556385623393e-08,1.7670075402875796e-09
1958,1.6544486669545222e-08,0.0
1959,1.6276571201956358e-08,1.5501495642666896e-09
1960,1.314958364417862e-08,0.0
1961,7.64297514166401e-09,2.08444772553662e-09
1962,2.473363025501385e-08,0.0
1963,2.2631185814248056e-08,0.0
1964,2.6161064425878067e-08,6.083968329129164e-10
1965,1.3132904541635071e-08,1.0944086747954884e-09
1966,1.3293779743683842e-08,1.1078149508847446e-09
1967,2.6130779096078527e-08,9.860671168482327e-10
1968,1.7965663401398047e-08,1.3474247273492779e-09
1969,1.6350327314285096e-08,2.7250546263957176e-09
1970,1.8854771965948203e-08,1.8394900047624674e-09
1971,2.5178147788906813e-08,1.0276794970565106e-09
1972,1.0260294114328161e-08,0.0
1973,1.984753439376874e-08,0.0
1974,1.6314157136321228e-08,0.0
1975,1.1994108817248161e-08,1.1422960355389478e-09
1976,1.8854638739185248e-08,1.142705374768127e-09
1977,9.990529126202574e-09,5.876781838942691e-10
1978,2.0198010375338527e-08,5.940591352171509e-10
1979,1.9896710057309974e-08,5.851973350345929e-10
1980,2.0466542238750662e-08,0.0
1981,1.644642821929665e-08,6.325549528618524e-10
1982,1.9864007327896616e-08,1.2415004579935385e-09
1983,1.5788289786655696e-08,1.89459470334441e-09
1984,2.4355836458767044e-08,0.0
1985,2.5265343595037848e-08,0.0
1986,1.1988970705090196e-08,5.994485463567401e-10
1987,1.9554613928107756e-08,0.0
1988,1.2592763276586538e-08,0.0
1989,1.2622680678475717e-08,5.488122178931576e-10
1990,1.198703181159999e-08,5.44865097484859e-10
1991,1.582595565707834e-08,1.1722930404189924e-09
1992,1.597883780846132e-08,1.1019888335184191e-09
1993,1.2186256448387667e-08,5.539207426075166e-10
1994,2.1099706870586488e-08,2.637463358823311e-09
1995,1.4640617607142303e-08,1.626735190995987e-09
1996,6.939520069693117e-09,0.0
1997,2.109753616252874e-08,9.58978896292706e-10
1998,2.3840646123929332e-08,9.536258449571733e-10
1999,1.7823785114501334e-08,0.0
2000,2.0764748809298794e-08,0.0
2001,2.4972907297637903e-08,8.762423564512289e-10
2002,1.5334276071143904e-08,4.38122149670761e-10
2003,2.1667998950647416e-08,2.083461403401543e-09
2004,2.0702518283011173e-08,4.404791253964646e-10
2005,1.5312748402607212e-08,4.5037495954858286e-10
2006,1.6883348052942893e-08,8.235779835885637e-10
2007,1.6377365241737607e-08,0.0
2008,1.3198063086861112e-08,4.257439678578834e-10
2009,2.1933685090402832e-08,9.53638501499654e-10
2010,1.4171378737160012e-08,2.3618964561933353e-09
2011,2.141424360058153e-08,1.529588788962144e-09
2012,1.6340412384296954e-08,1.0212758416727752e-09
2013,2.2034088553724018e-08,1.3945624655065103e-09
2014,1.992209580636839e-08,1.9489005964601347e-09
2015,2.659890485645633e-08,2.21657536769726e-09
2016,2.651315345048033e-08,1.2428040818690533e-09
2017,2.8174846455897296e-08,1.509366853724714e-09
2018,2.1168027108942056e-08,1.5488800242380307e-09
2019,2.1428296803627234e-08,2.04079020349468e-09
