year,nouveaux_ADJ anneaux_NOUN,nouveaux_ADJ panneaux_NOUN
1881,6.554157039317943e-08,8.367009307619355e-09
1882,2.7952617998039386e-08,0.0
1883,1.516641390253426e-08,0.0
1884,3.3668655419205606e-08,4.621187876807653e-09
1885,3.222817923642651e-08,3.86738152613475e-09
1886,6.195325141788999e-08,6.453463874400711e-10
1887,1.6322312390570914e-08,0.0
1888,3.804368686743942e-08,1.268122939990235e-09
1889,6.139833830243191e-08,0.0
1890,2.0318598359381213e-08,4.5880703680722945e-09
1891,2.804656840105224e-08,1.2748440081367107e-09
1892,2.820830591332424e-08,2.5074049503359674e-09
1893,1.6011883374744684e-08,3.079208221734575e-09
1894,1.1972924873759894e-08,3.150769645188234e-09
1895,1.625025980445116e-08,2.4074457982692365e-09
1896,2.5946928161602045e-08,0.0
1897,1.4566784223291052e-08,2.330685422435863e-09
1898,2.319925584970406e-08,6.7900258748920805e-09
1899,2.266307141951529e-08,5.527578395003729e-09
1900,1.8687791425442413e-08,0.0
1901,1.2295225282343836e-08,7.824234649067563e-09
1902,1.4239823542538943e-08,2.946170252204894e-09
1903,1.296052865029651e-08,8.100330184390714e-09
1904,1.5048950530172078e-08,3.2247751136083025e-09
1905,9.28936660926638e-09,2.580379465655369e-09
1906,8.230695236477459e-09,1.5432553013283723e-09
1907,3.1371342856800766e-08,9.257117739025489e-09
1908,1.0313916831705683e-08,2.9468334439286537e-09
1909,5.5009836685826485e-09,6.0510818578052294e-09
1910,8.550641084070776e-09,4.275320542035388e-09
1911,6.916486494645824e-09,1.2236860413850081e-08
1912,1.1460726589973547e-08,7.814131564032323e-09
1913,6.363587878865928e-09,1.590896969716482e-09
1914,1.4063162190325329e-08,8.705766774141921e-09
1915,0.0,0.0
1916,6.592477230782379e-09,0.0
1917,3.289927441585405e-09,0.0
1918,1.378365155346728e-08,0.0
1919,3.1306683467846597e-08,0.0
1920,2.1959472462640406e-08,7.572231730534895e-10
1921,1.438822039290244e-08,2.2718242842501013e-09
1922,6.640141769764796e-09,8.853522359686394e-09
1923,1.9108707505210987e-08,2.1231896241147297e-09
1924,7.734974438733389e-09,0.0
1925,4.399271169575059e-09,2.1996355847875293e-09
1926,2.229227691330493e-09,1.1146138456652466e-09
1927,1.4493992672726108e-08,0.0
1928,1.3711249025050165e-08,3.4278122562625413e-09
1929,7.798284684668033e-09,4.4561625500705304e-09
1930,7.352522590764465e-09,3.1510811737689437e-09
1931,5.7026783295555106e-09,5.7026783295555106e-09
1932,5.4797681947604815e-09,4.383814644626227e-09
1933,3.4411986593596566e-09,1.1470662197865522e-09
1934,7.188948103475923e-09,5.990790086229936e-09
1935,1.4361940969820353e-08,7.180970484910176e-09
1936,1.4549657478823974e-08,4.849885826274658e-09
1937,2.5182236296217297e-09,0.0
1938,5.186085783037697e-09,1.2965214457594243e-09
1939,4.588215141154706e-09,3.058810094103137e-09
1940,1.0143131667916805e-08,2.5357829169792012e-09
1941,1.4757512545315876e-08,2.9515025978810172e-09
1942,3.034211770724937e-09,0.0
1943,1.1612940831184915e-08,8.709705845433291e-09
1944,9.639558484764166e-09,6.4263723231761105e-09
1945,1.742803190651898e-08,2.3963544037997053e-08
1946,9.744772988540262e-09,2.7842208538686464e-09
1947,1.4305045148432782e-08,1.1920870957027319e-09
1948,1.0871888278529696e-08,2.174377566888097e-09
1949,6.8719057111366055e-09,7.853606653895895e-09
1950,9.571825110299415e-09,5.317680740191122e-09
1951,5.330700769690111e-09,5.330700769690111e-09
1952,1.5817205323287453e-08,2.1089607837865287e-09
1953,1.0773827385790469e-09,4.3095309543161875e-09
1954,6.840775057526116e-09,1.9545072227344917e-08
1955,9.385607846468247e-10,8.447047505910632e-09
1956,4.360570571293465e-09,6.976913269340912e-09
1957,3.534015080575159e-09,8.835037590415595e-09
1958,1.4890038535497752e-08,1.3235589513271862e-08
1959,8.525822381422188e-09,3.875373910666724e-09
1960,1.3841666479663672e-08,1.1765417085030094e-08
1961,1.459113452284555e-08,6.253343343143314e-09
1962,5.0735651235811474e-09,5.0735651235811474e-09
1963,7.759263898066138e-09,8.405868778815773e-09
1964,8.517555549758526e-09,2.007709554163739e-08
1965,1.3680108601477059e-08,1.1491290863308024e-08
1966,6.6468897053084675e-09,8.308612464702492e-09
1967,5.916402479044791e-09,4.437302081328198e-09
1968,1.7965663401398047e-09,1.3025105771724554e-08
1969,2.2708788183223305e-09,5.450109252791435e-09
1970,2.2993625059530842e-09,2.023438949727563e-08
1971,2.569198631618974e-09,1.901207036247854e-08
1972,7.69522046084603e-09,1.0260293947794707e-08
1973,2.205281512956958e-09,1.8744893248712202e-08
1974,1.6876715580593782e-09,2.418995848074701e-08
1975,5.140332159925265e-09,1.1422960355389478e-08
1976,6.8562320265641574e-09,2.171140239815017e-08
1977,5.876781838942691e-10,2.291944944943225e-08
1978,2.970295565063452e-09,8.316828115084718e-09
1979,7.607565244427406e-09,1.697072249395859e-08
1980,9.096241093686785e-09,1.7055452272707328e-08
1981,1.2651098835192442e-08,8.855769451088236e-09
1982,6.2075020679230875e-09,2.0484757556893385e-08
1983,1.89459470334441e-09,1.705135233009969e-08
1984,5.219107812592938e-09,1.4497521405587577e-08
1985,7.218669662023558e-09,1.3234227935754461e-08
1986,1.019062523255343e-08,2.45773907892044e-08
1987,3.6664902225425067e-09,1.8332450224534114e-08
1988,6.596209356501959e-09,1.0793796967334401e-08
1989,4.390497743145261e-09,1.7561990972581043e-08
1990,2.179460389939436e-09,1.1987032311200352e-08
1991,5.861465202094962e-10,1.1136783939491579e-08
1992,5.509944167592096e-10,1.2672871640972971e-08
1993,2.7696036575264316e-09,1.8279383895425383e-08
1994,1.0549853213248639e-09,1.4242301504818755e-08
1995,3.795715630694474e-09,1.3556126610136943e-08
1996,2.6690460952494277e-09,9.60856638698715e-09
1997,2.876936688878118e-09,1.1507746755512471e-08
1998,9.536258449571733e-10,1.76420777986408e-08
1999,2.285100553223174e-09,1.2796563586547904e-08
2000,2.2090156370779823e-09,1.4137700898864125e-08
2001,3.066848330846028e-09,1.6648604939106804e-08
2002,2.1906108038649563e-09,1.7086764003693133e-08
2003,4.583615265119079e-09,1.1667384391955693e-08
2004,1.3214374039449694e-09,8.369103632333008e-09
2005,9.007499190971657e-10,9.908249332113428e-09
2006,6.1768350434476815e-09,1.1530091548195287e-08
2007,1.5977918155218873e-09,8.787855249048349e-09
2008,2.554463751636149e-09,1.0217855006544596e-08
2009,4.76819250749827e-09,2.0026408975581944e-08
2010,6.613310177261411e-09,1.1809482280966677e-08
2011,2.2943831279320648e-09,1.414869643667771e-08
2012,5.7872298064864935e-09,1.463828702696901e-08
2013,1.9523875849358774e-09,9.761937536101328e-09
2014,3.0316233551319627e-09,1.3858848957326586e-08
2015,4.654808538617772e-09,1.1747849804066846e-08
2016,4.349814286541687e-09,1.2635174684305639e-08
2017,6.792150397672003e-09,1.0062445099379147e-08
2018,1.5488800242380307e-09,1.0842160058643913e-08
2019,2.806086474294034e-09,1.7601815116563557e-08
