year,voudrais_VERB oser_VERB,voudrais_VERB poser_VERB
1800,0.0,3.144164484325529e-09
1801,0.0,0.0
1802,2.2378401354217203e-09,0.0
1803,1.950339223455444e-09,0.0
1804,0.0,0.0
1805,8.528632911009026e-09,0.0
1806,0.0,0.0
1807,0.0,0.0
1808,0.0,0.0
1809,0.0,0.0
1810,0.0,0.0
1811,0.0,0.0
1812,0.0,0.0
1813,0.0,0.0
1814,0.0,0.0
1815,0.0,0.0
1816,0.0,0.0
1817,0.0,0.0
1818,3.5763532135746345e-09,0.0
1819,0.0,0.0
1820,0.0,0.0
1821,2.9584463767662328e-09,0.0
1822,0.0,0.0
1823,9.882686891060644e-10,0.0
1824,0.0,0.0
1825,0.0,0.0
1826,0.0,0.0
1827,0.0,0.0
1828,4.586150570418113e-09,0.0
1829,8.57317605795771e-10,0.0
1830,5.218417697960831e-09,0.0
1831,0.0,3.1182412207897414e-09
1832,1.3529969367098715e-09,1.3529969367098715e-09
1833,0.0,0.0
1834,0.0,0.0
1835,0.0,2.2689263801112247e-09
1836,3.36037508930076e-09,1.3441500135158435e-09
1837,6.957890930081589e-10,0.0
1838,2.5248647617104325e-09,0.0
1839,2.0974426639952526e-09,0.0
1840,6.369688665408546e-10,1.2739377330817092e-09
1841,6.420548537278137e-10,0.0
1842,1.341653010911159e-09,6.708265054555795e-10
1843,1.1813822142769936e-09,2.3627644285539873e-09
1844,1.097712254427563e-09,0.0
1845,9.48638767539478e-09,2.7901139176833567e-09
1846,5.854501328173001e-10,0.0
1847,3.775256551818984e-09,5.9325460100012606e-09
1848,3.218088684420195e-09,2.413566457803995e-09
1849,0.0,2.8490010350878947e-08
1850,6.788996032014438e-10,2.7155984128057753e-09
1851,1.2898877521649865e-09,1.9348316282474798e-09
1852,1.3021090872200602e-09,0.0
1853,1.1943863675867306e-09,3.5831591027601917e-09
1854,0.0,1.558699391779328e-09
1855,5.306937111981824e-10,0.0
1856,2.0708756931497874e-09,1.5531567143511893e-09
1857,1.9526036343364694e-09,4.881509085841174e-10
1858,4.404308473482388e-09,5.3830437884982985e-09
1859,1.5276520048956854e-09,0.0
1860,8.238931314963338e-09,4.577183909670879e-10
1861,4.2443675241088386e-09,9.431927461278633e-10
1862,8.132375661773494e-09,1.8071945051545413e-09
1863,6.493007020935693e-09,5.494082966350788e-09
1864,4.794728170054441e-09,3.3563094525845827e-09
1865,4.706844247692743e-09,5.6482134525026595e-09
1866,7.784980660119345e-09,1.9462451650298362e-09
1867,1.164674756637396e-08,2.2808213984149006e-08
1868,2.4699371437009177e-09,2.9639244392143382e-09
1869,1.4650557433881772e-09,3.4184632902167778e-09
1870,8.601073631098188e-09,2.121598008386627e-08
1871,2.2304472935275044e-08,8.496941816815706e-09
1872,5.442605477412599e-09,2.53988243770209e-08
1873,5.9860045809045914e-09,3.7711828326791874e-08
1874,1.1949218281515073e-09,3.584765551067903e-08
1875,3.432916173551348e-09,2.1741803024610817e-08
1876,6.04601479992084e-10,7.859819461941697e-09
1877,1.2369631985365004e-09,6.80329748092845e-09
1878,2.4156354694326865e-09,1.1474268646338714e-08
1879,4.887460214320072e-09,8.55305515301552e-09
1880,6.417846254436199e-10,1.0910338410496934e-08
1881,3.4862537301449947e-09,1.4642266066289267e-08
1882,5.324308105514319e-09,1.9300616216355593e-08
1883,3.791603475633565e-09,1.9589950994713945e-08
1884,4.621187876807653e-09,2.3766109080725073e-08
1885,5.156508553483263e-09,2.2559724754955823e-08
1886,3.2267319927115068e-09,2.0005737511041843e-08
1887,0.0,1.3710741875172516e-08
1888,1.268122939990235e-09,1.0779045211961602e-08
1889,1.8795409673089125e-09,1.8168895721260014e-08
1890,5.243509182406569e-09,2.2940351840361473e-08
1891,3.824531802365527e-09,1.466070642663908e-08
1892,1.2537024751679837e-09,2.8835156484774416e-08
1893,3.079208221734575e-09,2.9560400349737392e-08
1894,0.0,2.835692747282792e-08
1895,1.023164486468886e-08,3.7315409429083957e-08
1896,2.948514543632541e-09,2.5357223876198987e-08
1897,6.992056267307589e-09,2.7968225069230357e-08
1898,3.960848538042683e-09,3.960848360406999e-08
1899,1.1055156790007459e-09,4.643165851803133e-08
1900,2.595526460424935e-09,3.73755817406618e-08
1901,0.0,3.688567673520993e-08
1902,2.455141867585553e-09,2.7497589982772297e-08
1903,2.1600881083827517e-09,3.834156458992766e-08
1904,2.6873125946735854e-09,4.72967016662551e-08
1905,8.257214467732865e-09,7.741138574601791e-08
1906,7.201858220895474e-09,4.0639058340730116e-08
1907,7.199980611716228e-09,4.937129460813594e-08
1908,7.858222517143076e-09,5.5007557620001535e-08
1909,2.2003934230241384e-09,3.905698164885507e-08
1910,3.740905363258662e-09,6.145773312482561e-08
1911,3.1922244847493175e-09,4.788336838146279e-08
1912,8.856016364688912e-09,2.917275843117295e-08
1913,4.242391771214216e-09,4.560571298384275e-08
1914,1.0714789944188396e-08,4.620753202289052e-08
1915,3.534228465440492e-09,3.2986132936230206e-08
1916,1.2086208478478966e-08,5.0542325880087446e-08
1917,5.483212106582869e-09,3.947912929902486e-08
1918,8.040463406189247e-09,6.317507228459363e-08
1919,9.207848372660976e-10,3.4069039145379065e-08
1920,7.572231730534895e-09,5.7548959375708364e-08
1921,7.572747762196741e-09,7.875657104250422e-08
1922,8.853522359686394e-09,5.2383342108441866e-08
1923,6.369568872344189e-09,6.263409346729532e-08
1924,1.675911143195208e-08,9.410885581928596e-08
1925,1.4297631523163545e-08,8.908524051776112e-08
1926,8.916910765321973e-09,8.582526334066642e-08
1927,2.2298449753321847e-09,7.581473226991875e-08
1928,1.1426041446327417e-08,8.341010016010841e-08
1929,4.4561625500705304e-09,9.246537047147285e-08
1930,4.201441416995522e-09,7.457558837131728e-08
1931,7.983749661377715e-09,1.2659945980431075e-07
1932,2.082311922890767e-08,1.0740345857129796e-07
1933,9.176529758292418e-09,8.144170493551428e-08
1934,4.7926320689839486e-09,8.866369682891673e-08
1935,2.393656828303392e-09,6.582556011380802e-08
1936,1.2124714565686645e-09,9.093535879856063e-08
1937,1.7627565185307503e-08,1.4605697629122005e-07
1938,5.186085783037697e-09,8.427389275311725e-08
1939,7.647025235257843e-09,5.8117393564316444e-08
1940,2.5357829169792012e-09,2.2822046474857416e-08
1941,1.1806010391524069e-08,4.7224041566096275e-08
1942,0.0,3.034211815133858e-08
1943,8.709705845433291e-09,3.774205836748479e-08
1944,0.0,8.996921252446555e-08
1945,4.357008087652048e-09,2.65777487129526e-07
1946,0.0,1.4617160104535287e-07
1947,5.960435700558264e-09,2.884850687223661e-07
1948,1.0871887834440486e-09,2.8049470301994006e-07
1949,3.9268033269479474e-09,2.159741825380479e-07
1950,0.0,2.6375695938440913e-07
1951,2.1322803522849654e-09,3.187759034517512e-07
1952,3.1634410646574906e-09,1.739892638852325e-07
1953,0.0,2.413337369944202e-07
1954,1.2704297169818801e-08,2.0424600677415583e-07
1955,4.6928039232341234e-09,2.5904276412802574e-07
1956,5.232684952005684e-09,2.3285447525722702e-07
1957,7.951533653738352e-09,2.5444907691962726e-07
1958,1.6544486891589827e-09,2.572667767708481e-07
1959,1.5501495642666896e-09,3.0072902745814645e-07
1960,8.305000243069571e-09,2.8859875556008774e-07
1961,0.0,2.8487451686487475e-07
1962,2.5367825617905737e-09,2.4860469238774385e-07
1963,6.466053248388448e-10,3.265356838255684e-07
1964,6.083968329129164e-10,2.1598087585061876e-07
1965,1.0944086747954884e-09,3.0150960128594306e-07
1966,1.1078149508847446e-09,2.1768563840396382e-07
1967,2.465167847631733e-09,2.4799587095003517e-07
1968,4.940557296606585e-09,4.2354051288384653e-07
1969,9.083515606356229e-10,4.977766820957186e-07
1970,2.7592350626548523e-09,4.428572140113829e-07
1971,2.569198631618974e-09,4.0233652498500305e-07
1972,3.5911027485013847e-09,3.1601703653905133e-07
1973,4.410563025913916e-09,3.5229371064815496e-07
1974,0.0,4.506082973421144e-07
1975,1.1422960355389478e-09,3.3640617402852513e-07
1976,0.0,4.17658810647481e-07
1977,2.3507127355770763e-09,3.861045740904956e-07
1978,1.1881182704343018e-09,2.6732661240203015e-07
1979,0.0,2.966950489735609e-07
1980,2.2740602734216964e-09,5.429319003269484e-07
1981,1.8976649140967083e-09,4.0230494846582587e-07
1982,6.207502289967692e-10,3.240316175379121e-07
1983,6.315316047889041e-10,3.6944598491572833e-07
1984,1.1598016991243298e-09,4.3028643403886235e-07
1985,3.0077789148208467e-09,2.0693519786618708e-07
1986,1.7983456945813714e-09,3.1471049055653566e-07
1987,0.0,2.309888742502153e-07
1988,1.1993107618124554e-09,1.9548765806121082e-07
1989,2.7440609784434855e-09,3.759363664812554e-07
1990,2.724325431913144e-09,2.0868333194812294e-07
1991,2.344586080837985e-09,2.819364794959256e-07
1992,3.856960972825618e-09,1.3940159249159478e-07
1993,1.661762283333701e-09,1.434654706145011e-07
1994,5.274926606624319e-10,1.8620491459842015e-07
1995,2.1689803286761844e-09,1.068222843514377e-07
1996,3.2028553142993132e-09,1.1903945562607987e-07
1997,9.58978896292706e-10,1.174749115762097e-07
1998,9.536258449571733e-10,1.1205103334077648e-07
1999,1.3710603763428253e-09,1.046576088015172e-07
2000,1.7672125984802278e-09,7.289752090855472e-08
2001,4.3812117822561447e-10,1.1478774553097537e-07
2002,4.381221607729913e-09,1.0383494952748151e-07
2003,1.2500769308587678e-09,8.708868648454882e-08
2004,8.809582507929292e-10,7.179809813351312e-08
2005,9.007499190971657e-10,7.566299586869718e-08
2006,4.1178899179428186e-10,6.300371779843772e-08
2007,3.994479469415779e-10,6.391167062247405e-08
2008,1.7029758714315335e-09,5.61982034241737e-08
2009,3.814554005998616e-09,5.48342136141855e-08
2010,4.723793023408973e-10,4.7237929123866707e-08
2011,2.2943831279320648e-09,3.135657067332431e-08
2012,6.808505426114664e-10,4.391485930455019e-08
2013,2.2313000336282585e-09,4.797295005687374e-08
2014,1.7323561474213989e-09,4.807288433994472e-08
2015,1.5516027351836215e-09,4.8543000730205677e-08
2016,2.0713399884186856e-09,3.5212782023563705e-08
2017,1.0062445321423752e-09,3.496699818583693e-08
2018,3.614053500911041e-09,3.768941425619232e-08
2019,1.53059265262101e-09,4.3366792823462674e-08
